"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory"
"emoji_sprout_thanks","","","sc/ui.sc","emoji_sprout_thanks","Wally","","","","SPECIAL","EPIC","THANKS","Sprout_Start_VO","3","","","","1500","39","","","","",""
"emoji_stunned","","","sc/ui.sc","emoji_stunned","","","","","SAD","DEFAULT","SAD","","","","","","","","","","","",""
"emoji_tara","","","sc/ui.sc","emoji_tara","BlackHole","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Tara_start_vo","0","","","","","","","","","",""
"emoji_tara_angry","","","sc/ui.sc","emoji_tara_angry","BlackHole","","","","ANGRY","COMMON","ANGRY","Tara_hurt_vo","2","","","","375","9","","","","",""
"emoji_tara_gg","","","sc/ui.sc","emoji_tara_gg","BlackHole","","","","SPECIAL","RARE","GG","Tara_kill_vo","3","","","","750","19","","","","",""
"emoji_tara_sad","","","sc/ui.sc","emoji_tara_sad","BlackHole","","","","SAD","COMMON","SAD","Tara_die_vo","1","","","","375","9","","","","",""
"emoji_tara_thanks","","","sc/ui.sc","emoji_tara_thanks","BlackHole","","","","SPECIAL","EPIC","THANKS","Tara_lead_vo","0","","","","1500","39","","","","",""
"emoji_thumbsdown","","","sc/ui.sc","emoji_thumbsdown","","","","","SPECIAL","DEFAULT","THANKS","","","","","","","","","","","",""
"emoji_thumbsup","","","sc/ui.sc","emoji_thumbsup","","","","","SPECIAL","DEFAULT","THANKS","","","","","","","","","","","",""
"emoji_tick","","","sc/ui.sc","emoji_tick","ClusterBombDude","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Tick_vo_1","0","","","","","","","","","",""
"emoji_tick_angry","","","sc/ui.sc","emoji_tick_angry","ClusterBombDude","","","","ANGRY","COMMON","ANGRY","Tick_vo_hurt","2","","","","375","9","","","","",""
"emoji_tick_gg","","","sc/ui.sc","emoji_tick_gg","ClusterBombDude","","","","SPECIAL","RARE","GG","Tick_vo_1","1","","","","750","19","","","","",""
"emoji_tick_sad","","","sc/ui.sc","emoji_tick_sad","ClusterBombDude","","","","SAD","COMMON","SAD","Tick_vo_hurt","0","","","","375","9","","","","",""
"emoji_tick_thanks","","","sc/ui.sc","emoji_tick_thanks","ClusterBombDude","","","","SPECIAL","EPIC","THANKS","Tick_vo_1","3","","","","1500","39","","","","",""
"emoji_8bit_happy","","","sc/ui.sc","emoji_8bit_happy","Arcade","","","","HAPPY","COMMON","HAPPY","8bit_lead_vo","0","","","","375","9","","","","",""
"emoji_barley_happy","","","sc/ui.sc","emoji_barley_happy","Barkeep","","","","HAPPY","COMMON","HAPPY","Barley_Kill","2","","","","375","9","","","","",""
"emoji_bea_happy","","","sc/ui.sc","emoji_bea_happy","BeeSniper","","","","HAPPY","COMMON","HAPPY","Bea_Kill_VO","0","","","","375","9","","","","",""
"emoji_bibi_happy","","","sc/ui.sc","emoji_bibi_happy","Baseball","","","","HAPPY","COMMON","HAPPY","Bibi_lead_vo","0","","","","375","9","","","","",""
"emoji_bo_happy","","","sc/ui.sc","emoji_bo_happy","BowDude","","","","HAPPY","COMMON","HAPPY","Bo_kill","0","","","","375","9","","","","",""
"emoji_brock_happy","","","sc/ui.sc","emoji_brock_happy","RocketGirl","","","","HAPPY","COMMON","HAPPY","Brock_lead_vo","0","","","","375","9","","","","",""
"emoji_bull_happy","","","sc/ui.sc","emoji_bull_happy","BullDude","","","","HAPPY","COMMON","HAPPY","Bull_kill","1","","","","375","9","","","","",""
"emoji_carl_happy","","","sc/ui.sc","emoji_carl_happy","Whirlwind","","","","HAPPY","COMMON","HAPPY","Carl_ulti_vo","1","","","","375","9","","","","",""
"emoji_colt_happy","","","sc/ui.sc","emoji_colt_happy","Gunslinger","","","","HAPPY","COMMON","HAPPY","Hotshot_Lead","3","","","","375","9","","","","",""
"emoji_crow_happy","","","sc/ui.sc","emoji_crow_happy","Crow","","","","HAPPY","COMMON","HAPPY","Crow_Kill","0","","","","375","9","","","","",""
"emoji_darryl_happy","","","sc/ui.sc","emoji_darryl_happy","BarrelBot","","","","HAPPY","COMMON","HAPPY","Darryl_Kill_VO","2","","","","375","9","","","","",""
"emoji_dynamike_happy","","","sc/ui.sc","emoji_dynamike_happy","TntDude","","","","HAPPY","COMMON","HAPPY","Tnt_guy_kill_vo","2","","","","375","9","","","","",""
"emoji_emz_happy","","","sc/ui.sc","emoji_emz_happy","Mummy","","","","HAPPY","COMMON","HAPPY","Emz_ulti_vo","0","","","","375","9","","","","",""
"emoji_frank_happy","","","sc/ui.sc","emoji_frank_happy","HammerDude","","","","HAPPY","COMMON","HAPPY","Frank_vo","4","","","","375","9","","","","",""
"emoji_gene_happy","","","sc/ui.sc","emoji_gene_happy","HookDude","","","","HAPPY","COMMON","HAPPY","Gene_vo","1","","","","375","9","","","","",""
"emoji_jacky_happy","","","sc/ui.sc","emoji_jacky_happy","Driller","","","","HAPPY","COMMON","HAPPY","Jackie_Ulti_VO","1","","","","375","9","","","","",""
"emoji_jessie_happy","","","sc/ui.sc","emoji_jessie_happy","Mechanic","","","","HAPPY","COMMON","HAPPY","Jess_kill","0","","","","375","9","","","","",""
"emoji_leon_happy","","","sc/ui.sc","emoji_leon_happy","Ninja","","","","HAPPY","COMMON","HAPPY","Leon_kill_vo","1","","","","375","9","","","","",""
"emoji_mortis_happy","","","sc/ui.sc","emoji_mortis_happy","Undertaker","","","","HAPPY","COMMON","HAPPY","Mortis_lead","2","","","","375","9","","","","",""
"emoji_nita_happy","","","sc/ui.sc","emoji_nita_happy","Shaman","","","","HAPPY","COMMON","HAPPY","Nita_kill","1","","","","375","9","","","","",""
"emoji_pam_happy","","","sc/ui.sc","emoji_pam_happy","MinigunDude","","","","HAPPY","COMMON","HAPPY","Pam_lead","0","","","","375","9","","","","",""
"emoji_penny_happy","","","sc/ui.sc","emoji_penny_happy","ArtilleryDude","","","","HAPPY","COMMON","HAPPY","Penny_ulti","1","","","","375","9","","","","",""
"emoji_piper_happy","","","sc/ui.sc","emoji_piper_happy","Sniper","","","","HAPPY","COMMON","HAPPY","Piper_Ulti","1","","","","375","9","","","","",""
"emoji_poco_happy","","","sc/ui.sc","emoji_poco_happy","DeadMariachi","","","","HAPPY","COMMON","HAPPY","Poco_lead","0","","","","375","9","","","","",""
"emoji_primo_happy","","","sc/ui.sc","emoji_primo_happy","Luchador","","","","HAPPY","COMMON","HAPPY","El_primo_lead","1","","","","375","9","","","","",""
"emoji_rico_happy","","","sc/ui.sc","emoji_rico_happy","TrickshotDude","","","","HAPPY","COMMON","HAPPY","Rick_lead","0","","","","375","9","","","","",""
"emoji_rosa_happy","","","sc/ui.sc","emoji_rosa_happy","Rosa","","","","HAPPY","COMMON","HAPPY","Rosa_kill","0","","","","375","9","","","","",""
"emoji_sandy_happy","","","sc/ui.sc","emoji_sandy_happy","Sandstorm","","","","HAPPY","COMMON","HAPPY","Sandy_start_vo","5","","","","375","9","","","","",""
"emoji_shelly_happy","","","sc/ui.sc","emoji_shelly_happy","ShotgunGirl","","","","HAPPY","COMMON","HAPPY","Shelly_Lead","3","","","","375","9","","","","",""
"emoji_spike_happy","","","sc/ui.sc","emoji_spike_happy","Cactus","","","","HAPPY","COMMON","HAPPY","","","","","","375","9","","","","",""
"emoji_sprout_happy","","","sc/ui.sc","emoji_sprout_happy","Wally","","","","HAPPY","COMMON","HAPPY","Sprout_Start_VO","2","","","","375","9","","","","",""
"emoji_tara_happy","","","sc/ui.sc","emoji_tara_happy","BlackHole","","","","HAPPY","COMMON","HAPPY","Tara_kill_vo","2","","","","375","9","","","","",""
"emoji_tick_happy","","","sc/ui.sc","emoji_tick_happy","ClusterBombDude","","","","HAPPY","COMMON","HAPPY","Tick_vo_1","4","","","","375","9","","","","",""
"emoji_gale","","","sc/ui.sc","emoji_gale","Blower","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Gale_Start_VO","0","","","","","","","","","",""
"emoji_gale_angry","","","sc/ui.sc","emoji_gale_angry","Blower","","","","ANGRY","COMMON","ANGRY","Gale_Die_VO","0","","","","375","9","","","","",""
"emoji_gale_gg","","","sc/ui.sc","emoji_gale_gg","Blower","","","","SPECIAL","RARE","GG","Gale_Kill_VO","2","","","","750","19","","","","",""
"emoji_gale_happy","","","sc/ui.sc","emoji_gale_happy","Blower","","","","HAPPY","COMMON","HAPPY","Gale_Kill_VO","0","","","","375","9","","","","",""
"emoji_gale_sad","","","sc/ui.sc","emoji_gale_sad","Blower","","","","SAD","COMMON","SAD","Gale_Die_VO","4","","","","375","9","","","","",""
"emoji_gale_thanks","","","sc/ui.sc","emoji_gale_thanks","Blower","","","","SPECIAL","EPIC","THANKS","Gale_Kill_VO","4","","","","1500","39","","","","",""
"emoji_gale_trader","","","sc/ui.sc","emoji_gale_trader","Blower","BlowerTrader","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Gale_Start_VO","0","","","","","","","","","",""
"emoji_gale_trader_angry","","","sc/ui.sc","emoji_gale_trader_angry","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","ANGRY","Gale_Die_VO","0","","","","","","","","","",""
"emoji_gale_trader_gg","","","sc/ui.sc","emoji_gale_trader_gg","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","GG","Gale_Kill_VO","2","","","","","","","","","",""
"emoji_gale_trader_happy","","","sc/ui.sc","emoji_gale_trader_happy","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","HAPPY","Gale_Kill_VO","0","","","","","","","","","",""
"emoji_gale_trader_sad","","","sc/ui.sc","emoji_gale_trader_sad","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","SAD","Gale_Die_VO","4","","","","","","","","","",""
"emoji_gale_trader_thanks","","","sc/ui.sc","emoji_gale_trader_thanks","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","THANKS","Gale_Kill_VO","4","","","","","","","","","",""
"emoji_nani","","","sc/ui.sc","emoji_nani","Controller","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Nani_Start_VO","0","","","","","","","","","",""
"emoji_nani_angry","","","sc/ui.sc","emoji_nani_angry","Controller","","","","ANGRY","COMMON","ANGRY","Nani_Hurt_VO","0","","","","375","9","","","","",""
"emoji_nani_gg","","","sc/ui.sc","emoji_nani_gg","Controller","","","","SPECIAL","RARE","GG","Nani_Lead_VO","2","","","","750","19","","","","",""
"emoji_nani_happy","","","sc/ui.sc","emoji_nani_happy","Controller","","","","HAPPY","COMMON","HAPPY","Nani_Lead_VO","1","","","","375","9","","","","",""
"emoji_nani_sad","","","sc/ui.sc","emoji_nani_sad","Controller","","","","SAD","COMMON","SAD","Nani_Hurt_VO","2","","","","375","9","","","","",""
"emoji_nani_thanks","","","sc/ui.sc","emoji_nani_thanks","Controller","","","","SPECIAL","EPIC","THANKS","Nani_Lead_VO","0","","","","1500","39","","","","",""
"emoji_8bit_phew","","","sc/ui.sc","emoji_8bit_phew","Arcade","","","","SPECIAL","EPIC","PHEW","8bit_die_vo","2","","","","1500","39","","","","",""
"emoji_barley_phew","","","sc/ui.sc","emoji_barley_phew","Barkeep","","","","SPECIAL","EPIC","PHEW","Barley_Hurt","0","","","","1500","39","","","","",""
"emoji_bea_phew","","","sc/ui.sc","emoji_bea_phew","BeeSniper","","","","SPECIAL","EPIC","PHEW","Bea_Hurt_VO","4","","","","1500","39","","","","",""
"emoji_bibi_phew","","","sc/ui.sc","emoji_bibi_phew","Baseball","","","","SPECIAL","EPIC","PHEW","Bibi_die_vo","1","","","","1500","39","","","","",""
"emoji_bo_phew","","","sc/ui.sc","emoji_bo_phew","BowDude","","","","SPECIAL","EPIC","PHEW","Bo_hurt","0","","","","1500","39","","","","",""
"emoji_brock_phew","","","sc/ui.sc","emoji_brock_phew","RocketGirl","","","","SPECIAL","EPIC","PHEW","Brock_hurt_vo","2","","","","1500","39","","","","",""
"emoji_bull_phew","","","sc/ui.sc","emoji_bull_phew","BullDude","","","","SPECIAL","EPIC","PHEW","Bull_takedamage_vo","3","","","","1500","39","","","","",""
"emoji_carl_phew","","","sc/ui.sc","emoji_carl_phew","Whirlwind","","","","SPECIAL","EPIC","PHEW","Carl_hurt_vo","1","","","","1500","39","","","","",""
"emoji_colt_phew","","","sc/ui.sc","emoji_colt_phew","Gunslinger","","","","SPECIAL","EPIC","PHEW","Hotshot_Takedamge_Vo","6","","","","1500","39","","","","",""
"emoji_crow_phew","","","sc/ui.sc","emoji_crow_phew","Crow","","","","SPECIAL","EPIC","PHEW","Crow_Takedamage","1","","","","1500","39","","","","",""
"emoji_darryl_phew","","","sc/ui.sc","emoji_darryl_phew","BarrelBot","","","","SPECIAL","EPIC","PHEW","Darryl_Die_VO","1","","LoginCalendarDarryl2","","1500","39","","","","",""
"emoji_dynamike_phew","","","sc/ui.sc","emoji_dynamike_phew","TntDude","","","","SPECIAL","EPIC","PHEW","Tnt_guy_hurt_vo","0","","","","1500","39","","","","",""
"emoji_emz_phew","","","sc/ui.sc","emoji_emz_phew","Mummy","","","","SPECIAL","EPIC","PHEW","Emz_hurt_vo","0","","","","1500","39","","","","",""
"emoji_frank_phew","","","sc/ui.sc","emoji_frank_phew","HammerDude","","","","SPECIAL","EPIC","PHEW","Frank_vo","1","","","","1500","39","","","","",""
"emoji_gale_phew","","","sc/ui.sc","emoji_gale_phew","Blower","","","","SPECIAL","EPIC","PHEW","Gale_Hurt_VO","1","","","","1500","39","","","","",""
"emoji_gale_trader_phew","","","sc/ui.sc","emoji_gale_trader_phew","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","PHEW","Gale_Hurt_VO","1","","","","","","","","","",""
"emoji_gene_phew","","","sc/ui.sc","emoji_gene_phew","HookDude","","","","SPECIAL","EPIC","PHEW","Gene_vo","2","","","","1500","39","","","","",""
"emoji_jacky_phew","","","sc/ui.sc","emoji_jacky_phew","Driller","","","","SPECIAL","EPIC","PHEW","Jackie_Hurt_VO","3","","","","1500","39","","","","",""
"emoji_jessie_phew","","","sc/ui.sc","emoji_jessie_phew","Mechanic","","","","SPECIAL","EPIC","PHEW","Jess_ulti","5","","","","1500","39","","","","",""
"emoji_leon_phew","","","sc/ui.sc","emoji_leon_phew","Ninja","","","","SPECIAL","EPIC","PHEW","Leon_hurt_vo","0","","","","1500","39","","","","",""
"emoji_max_phew","","","sc/ui.sc","emoji_max_phew","Speedy","","","","SPECIAL","EPIC","PHEW","Max_Hurt_VO","3","","","","1500","39","","","","",""
"emoji_mortis_phew","","","sc/ui.sc","emoji_mortis_phew","Undertaker","","","","SPECIAL","EPIC","PHEW","Mortis_lead","4","","","","1500","39","","","","",""
"emoji_mrp_phew","","","sc/ui.sc","emoji_mrp_phew","SpawnerDude","","","","SPECIAL","EPIC","PHEW","Mrp_Die_VO","2","","","","1500","39","","","","",""
"emoji_nani_phew","","","sc/ui.sc","emoji_nani_phew","Controller","","","","SPECIAL","EPIC","PHEW","Nani_Hurt_VO","5","","","","1500","39","","","","",""
"emoji_nita_phew","","","sc/ui.sc","emoji_nita_phew","Shaman","","","","SPECIAL","EPIC","PHEW","Nita_hurt","4","","","","1500","39","","","","",""
"emoji_pam_phew","","","sc/ui.sc","emoji_pam_phew","MinigunDude","","","","SPECIAL","EPIC","PHEW","Pam_die","2","","","","1500","39","","","","",""
"emoji_penny_phew","","","sc/ui.sc","emoji_penny_phew","ArtilleryDude","","","","SPECIAL","EPIC","PHEW","Penny_takedamage","2","","LoginCalendarPenny2","","1500","39","","","","",""
"emoji_piper_phew","","","sc/ui.sc","emoji_piper_phew","Sniper","","","","SPECIAL","EPIC","PHEW","Piper_Takedamage","4","","","","1500","39","","","","",""
"emoji_poco_phew","","","sc/ui.sc","emoji_poco_phew","DeadMariachi","","","","SPECIAL","EPIC","PHEW","Poco_hurt","0","","","","1500","39","","","","",""
"emoji_primo_phew","","","sc/ui.sc","emoji_primo_phew","Luchador","","","","SPECIAL","EPIC","PHEW","El_primo_lead","2","","","","1500","39","","","","",""
"emoji_rico_phew","","","sc/ui.sc","emoji_rico_phew","TrickshotDude","","","","SPECIAL","EPIC","PHEW","Rick_hurt","3","","","","1500","39","","","","",""
"emoji_rosa_phew","","","sc/ui.sc","emoji_rosa_phew","Rosa","","","","SPECIAL","EPIC","PHEW","Rosa_hurt","2","","","","1500","39","","","","",""
"emoji_sandy_phew","","","sc/ui.sc","emoji_sandy_phew","Sandstorm","","","","SPECIAL","EPIC","PHEW","Sandy_hurt_vo","3","","","","1500","39","","","","",""
"emoji_shelly_phew","","","sc/ui.sc","emoji_shelly_phew","ShotgunGirl","","","","SPECIAL","EPIC","PHEW","Shelly_Kill","3","","","","1500","39","","","","",""
"emoji_spike_phew","","","sc/ui.sc","emoji_spike_phew","Cactus","","","","SPECIAL","EPIC","PHEW","","","","","","1500","39","","","","",""
"emoji_sprout_phew","","","sc/ui.sc","emoji_sprout_phew","Wally","","","","SPECIAL","EPIC","PHEW","Sprout_Hurt_VO","2","","","","1500","39","","","","",""
"emoji_tara_phew","","","sc/ui.sc","emoji_tara_phew","BlackHole","","","","SPECIAL","EPIC","PHEW","Tara_kill_vo","1","","","","1500","39","","","","",""
"emoji_tick_phew","","","sc/ui.sc","emoji_tick_phew","ClusterBombDude","","","","SPECIAL","EPIC","PHEW","Tick_vo_hurt","2","","","","1500","39","","","","",""
"emoji_carl_special","","","sc/ui.sc","emoji_carl_special","Whirlwind","","","","SPECIAL","EPIC","SPECIAL","Carl_start_vo","5","","","","1500","39","","","","",""
"emoji_colt_special","","","sc/ui.sc","emoji_colt_special","Gunslinger","","","","SPECIAL","EPIC","SPECIAL","Hotshot_Ulti","0","","","","1500","39","","","","",""
"emoji_emz_special","","","sc/ui.sc","emoji_emz_special","Mummy","","","","SPECIAL","EPIC","SPECIAL","Emz_lead_vo","1","","","","1500","39","","","","",""
"emoji_poco_special","","","sc/ui.sc","emoji_poco_special","DeadMariachi","","","","SPECIAL","EPIC","SPECIAL","Poco_ulti_vo","1","","","","1500","39","","","","",""
"emoji_sandy_special","","","sc/ui.sc","emoji_sandy_special","Sandstorm","","","","SPECIAL","EPIC","SPECIAL","Sandy_ulti_vo","0","","","","1500","39","","","","",""
"emoji_tara_special","","","sc/ui.sc","emoji_tara_special","BlackHole","","","","SPECIAL","EPIC","SPECIAL","Tara_lead_vo","2","","","","1500","39","","","","",""
"emoji_max","","","sc/ui.sc","emoji_max","Speedy","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Max_Start_VO","0","","","","","","","","","",""
"emoji_max_angry","","","sc/ui.sc","emoji_max_angry","Speedy","","","","ANGRY","COMMON","ANGRY","Max_Hurt_VO","1","","","","375","9","","","","",""
"emoji_max_gg","","","sc/ui.sc","emoji_max_gg","Speedy","","","","SPECIAL","RARE","GG","Max_Lead_VO","2","","","","750","19","","","","",""
"emoji_max_happy","","","sc/ui.sc","emoji_max_happy","Speedy","","","","HAPPY","COMMON","HAPPY","Max_Kill_VO","2","","","","375","9","","","","",""
"emoji_max_sad","","","sc/ui.sc","emoji_max_sad","Speedy","","","","SAD","COMMON","SAD","Max_Die_VO","1","","","","375","9","","","","",""
"emoji_max_thanks","","","sc/ui.sc","emoji_max_thanks","Speedy","","","","SPECIAL","EPIC","THANKS","Max_Ulti_VO","1","","","","1500","39","","","","",""
"emoji_mrp","","","sc/ui.sc","emoji_mrp","SpawnerDude","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Mrp_Lead_VO","1","","","","","","","","","",""
"emoji_mrp_angry","","","sc/ui.sc","emoji_mrp_angry","SpawnerDude","","","","ANGRY","COMMON","ANGRY","Mrp_Die_VO","1","","","","375","9","","","","",""
"emoji_mrp_gg","","","sc/ui.sc","emoji_mrp_gg","SpawnerDude","","","","SPECIAL","RARE","GG","Mrp_Kill_VO","0","","","","750","19","","","","",""
"emoji_mrp_happy","","","sc/ui.sc","emoji_mrp_happy","SpawnerDude","","","","HAPPY","COMMON","HAPPY","Mrp_Lead_VO","0","","","","375","9","","","","",""
"emoji_mrp_sad","","","sc/ui.sc","emoji_mrp_sad","SpawnerDude","","","","SAD","COMMON","SAD","Mrp_Hurt_VO","0","","","","375","9","","","","",""
"emoji_mrp_thanks","","","sc/ui.sc","emoji_mrp_thanks","SpawnerDude","","","","SPECIAL","EPIC","THANKS","Mrp_Lead_VO","2","","","","1500","39","","","","",""
"emoji_surge","","","sc/ui.sc","emoji_surge","PowerLeveler","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Surge_Start_VO","5","","","","","","","","","",""
"emoji_surge_angry","","","sc/ui.sc","emoji_surge_angry","PowerLeveler","","","","ANGRY","COMMON","ANGRY","Surge_Hurt_VO","4","","","","375","9","","","","",""
"emoji_surge_gg","","","sc/ui.sc","emoji_surge_gg","PowerLeveler","","","","SPECIAL","RARE","GG","Surge_Lead_VO","0","","","","750","19","","","","",""
"emoji_surge_happy","","","sc/ui.sc","emoji_surge_happy","PowerLeveler","","","","HAPPY","COMMON","HAPPY","Surge_Kill_VO","0","","","","375","9","","","","",""
"emoji_surge_paladin","","","sc/ui.sc","emoji_surge_paladin","PowerLeveler","PowerLevelerKnight","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Surge_Start_VO","5","","","","","","","","","",""
"emoji_surge_paladin_angry","","","sc/ui.sc","emoji_surge_paladin_angry","PowerLeveler","PowerLevelerKnight","","","SPECIAL","COLLECTORS","ANGRY","Surge_Hurt_VO","4","","","","","","","","","",""
