TID,CNT
TID_DEAD_MARIACHI_ULTI_DESC,波可彈奏一段振奮人心的旋律，為自己和範圍內的隊友恢復生命值！對敵人無效。
TID_BOW_DUDE,鷹獵人 爆
TID_BOW_DUDE_DESC,鷹獵人爆每次可以朝敵人發射3支爆炸箭。他的超級技能是在地上佈置3枚會爆炸的隱形地雷！
TID_BOW_DUDE_WEAPON,爆炸箭
TID_BOW_DUDE_WEAPON_DESC,鷹獵人爆每次能射出3支爆炸箭，這些箭矢就像獵鷹的利爪般精準而致命。
TID_BOW_DUDE_ULTI,狩獵陷阱
TID_BOW_DUDE_ULTI_DESC,鷹獵人爆丟出幾個隱形的狩獵陷阱，一旦被觸發，陷阱會在短暫延遲後爆炸，對敵人造成傷害並擊退敵人。
TID_SNIPER,小辣椒
TID_SNIPER_DESC,小辣椒可以遠距離狙擊敵人，她的子彈飛得越遠，傷害就越高。她發動超級技能時，會在附近丟下幾顆手榴彈，同時跳至別處！
TID_SNIPER_WEAPON,狙擊陽傘
TID_SNIPER_WEAPON_DESC,小辣椒的狙擊陽傘從傘頂發射子彈狙擊敵人，子彈飛行的距離越遠，造成的傷害越高！
TID_SNIPER_ULTI,飛天重禮
TID_SNIPER_ULTI_DESC,小辣椒跳向一旁，以躲避那些企圖接近她的\q追求者\q。不過她還是會讓他們感受到一點名媛的\q青睞\q：幾顆藏在她吊帶襪中的手榴彈。
TID_MINIGUN_DUDE,帕姆
TID_MINIGUN_DUDE_DESC,帕姆最愛用背後的廢料噴射器料理敵人。她的超級技能是放置一座治療台，為自己和附近的隊友恢復生命值！
TID_MINIGUN_DUDE_WEAPON,廢料噴射
TID_MINIGUN_DUDE_WEAPON_DESC,帕姆向大範圍區域噴射金屬廢料。請戴好安全護目鏡！
TID_MINIGUN_DUDE_ULTI,大媽的地盤
TID_MINIGUN_DUDE_ULTI_DESC,帕姆架設一個治療台，為處於治療台範圍內的自己和隊友持續恢復生命值。
TID_BONE_THROWER,白面槍手
TID_BONE_THROWER_DESC,不要小看這個槍手！他能隨手拿起巨型機關槍，輕鬆掃平無數壞蛋。（移動速度慢，免疫擊退）
TID_BONE_THROWER_WEAPON,重型機關槍
TID_BONE_THROWER_WEAPON_DESC,這個大個子能夠輕而易舉拿起這架巨大的機關槍，甚至能一邊開火一邊前進！
TID_BONE_THROWER_ULTI,繃帶分發器
TID_BONE_THROWER_ULTI_DESC,槍林彈雨中不免會受些皮肉傷，而這台繃帶分發器能讓你和你的隊友都保持奮戰的活力。
TID_BLACK_HOLE,塔拉
TID_BLACK_HOLE_DESC,卡牌揭示了什麼樣的命運？神秘的塔拉來自遙遠的異域，能預言你的未來。預言的結果只有兩個字：戰敗！
TID_BLACK_HOLE_WEAPON,三重塔羅
TID_BLACK_HOLE_WEAPON_DESC,塔拉輕抖手腕，以迅雷之勢甩出3張可射穿對手的塔羅牌。這操作真是太神了！
TID_BLACK_HOLE_ULTI,命運之輪
TID_BLACK_HOLE_ULTI_DESC,塔拉召喚出令人難以抵擋的命運之輪，會將範圍內的敵人吸入其中，讓他們一起面對共同的命運！
TID_TURRET_DAMAGE,炮台傷害
TID_TURRET_HEALTH,炮台生命值
TID_STAT_DAMAGE_PER_SECOND,每秒傷害
TID_STAT_DAMAGE_PER_SECOND_EACH,每秒傷害
TID_STAT_DAMAGE_PER_STRIKE,每拳傷害
TID_ROBOT,副官艾恩斯
TID_ROBOT_DESC,為服務而生，為破壞代言。
TID_ROBOT_WEAPON,狙擊火箭
TID_ROBOT_WEAPON_DESC,副官艾恩斯利用機械般的精準度發射爆炸火箭，可以攻擊到超遠距離外的敵人。
TID_ROBOT_ULTI,火力壓制
TID_ROBOT_ULTI_DESC,如果需要使用非常手段，副官艾恩斯可以發射大量火箭，對密集的敵人造成重大打擊。
TID_ARMOR_STAT,生命值
TID_HEALTH,生命值
TID_STAT_GRENADE_DAMAGE,每顆手榴彈傷害
TID_STAT_MISSILE_DAMAGE,每發火箭傷害
TID_STAT_HEALTH,生命值
TID_STAT_SPEED,速度
TID_STAT_DAMAGE,傷害
TID_STAT_DAMAGE_SPECIAL_TARGETS,對特殊目標傷害
TID_STAT_DAMAGE_PER_SHOT,每顆子彈傷害
TID_STAT_DAMAGE_PER_SHELL,每顆彈丸傷害
TID_STAT_HAMMER_DAMAGE,每0.2秒傷害
TID_STAT_DAMAGE_OR_HEAL,傷害 / 恢復
TID_HERO_INFO_MAX_BOUNCES,彈射上限
TID_HERO_INFO_HEAL_REDUCTION,降低治療效果
TID_BATTLE,對戰
TID_QUIT,退出
TID_MATCHMAKING_QUIT,退出
TID_MATCHMAKING_HEADING,正在搜尋玩家
TID_MATCHMAKING_TIME_LABEL,離對戰開始還有：
TID_MATCHMAKING_PLAYERS,已找到玩家 <x>/<y>
TID_BUTTON_CANCEL,取消
TID_BUTTON_OK,確定
TID_ENTER_NAME_TITLE,歡迎來到《荒野亂鬥》！
TID_ENTER_NAME_BODY,取個名字吧！
TID_TIME_DAYS,天
TID_TIME_HOURS,小時
TID_TIME_MINS,分
TID_TIME_SECS,秒
TID_MATCHMAKING_TIME,<TIME>後開始
TID_SUPERCELL_ID_TITLE,Supercell ID
TID_SUPERCELL_ID_BUTTON_CONNECTED,已連結
TID_SUPERCELL_ID_BUTTON_DISCONNECTED,連結
TID_SUPERCELL_ID_LOGIN_BUTTON,登入
TID_SUPERCELL_ID_NEW_GAME_BUTTON,不登入
TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID,你想要為<name>載入另一個獎盃數為<trophies>盃的遊戲進度嗎？請登入你的Supercell ID以載入該進度。
TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE,錯誤！
TID_ERROR_POP_UP_OUT_OF_SYNC,客戶端與伺服器不同步！
TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON,重新載入遊戲
TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE,連線錯誤
TID_ERROR_POP_UP_CONNECTION_FAILED,無法與伺服器連線，請檢查你的網路連線並再次嘗試。
TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON,請重試
TID_ERROR_POP_UP_LOGIN_FAILED_TITLE,登入失敗
TID_ERROR_POP_UP_LOGIN_FAILED,請稍後再次嘗試。
TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON,請重試
TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE,還在嗎？
TID_ERROR_POP_UP_AUTO_DISCONNECTED,點擊下方按鈕以重新載入遊戲。
TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON,重新載入遊戲
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE,可以更新啦！
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION,好消息！《荒野亂鬥》有新版本啦！
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON,更新
TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE,系統維護中
TID_ERROR_POP_UP_SERVER_MAINTENANCE,抱歉，伺服器正在維護。請你先休息一下，稍後再試。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON,請重試
TID_ERROR_POP_UP_BANNED_TITLE,你的帳號已被封禁！
TID_ERROR_POP_UP_BANNED,你的帳號已被暫時封禁
TID_ERROR_POP_UP_BANNED_BUTTON,確定
TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS,聯繫玩家支援
TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON,查看詳情
TID_INFO_POP_UP_IAP_NOTE_TITLE,重要通知
TID_INFO_POP_UP_IAP_NOTE,《荒野亂鬥》是一款免費遊戲，但你可以使用遊戲內購買加快遊戲進度（你可以在裝置的設定中關閉該購買功能）。點擊確定以接受我們的服務條款與隱私保護政策。
TID_INFO_POP_UP_IAP_NOTE_BUTTON,確定
TID_SERVER_ERROR_TITLE,伺服器錯誤<number>
TID_SERVER_ERROR,你在對戰時斷線了。
TID_SERVER_ERROR_BUTTON,確定
TID_ERROR_POP_UP_CONNECTION_LOST_TITLE,連線中斷
TID_ERROR_POP_UP_CONNECTION_LOST,請重新登入！
TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON,重新登入
TID_TROPHIES,獎盃
TID_PRACTICE,練習
TID_READY,準備就緒
TID_BATTLE_END_TITLE_VICTORY,勝利！
TID_BATTLE_END_TITLE_DEFEAT,戰敗
TID_BATTLE_END_TITLE_DRAW,平局
TID_BATTLE_END_DEATHMATCH_VICTORY,你是第1名！
TID_BATTLE_END_DEATHMATCH_DEFEAT,第<RANK>名
TID_BATTLE_END_TVST_DRAW_DESC,平局——雙方收集的寶石數量相同！
TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY,<LEVEL>難度已完成！
TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT,戰敗
TID_BATTLE_END_RETURN_HOME,退出
TID_BATTLE_END_NEXT,下一步
TID_BATTLE_END_TAP,點擊以繼續
TID_BATTLE_END_NO_PRACTISE_TROPHIES,練習不會獲得獎盃
TID_BATTLE_END_PLAY_AGAIN,再來一場
TID_BATTLE_END_PLAY_AGAIN_CANCEL,取消
TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS,<WAITING>/<TOTAL>
TID_BATTLE_END_PLAY_AGAIN_PLAYERS,<caaaaaa><TOTAL></c>
TID_BATTLE_END_PLAY_AGAIN_TIMER,<TIME>
TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM,<NAME>加入了你的小隊
TID_BATTLE_END_OVERWHELMING_VICTORY,大獲全勝
TID_BATTLE_END_OVERWHELMING_VICTORY_LONG,大獲全勝
TID_RESPAWNING,重生倒數計時：\n<n1>
TID_TEAMS_POPUP_TITLE,小隊
TID_TEAMS_POPUP_SUBTITLE_IN_CLAN,戰隊和好友小隊
TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN,加入戰隊，即可在這裡查看可加入的小隊
TID_TEAMS_POPUP_SEARCH,使用代碼加入
TID_TEAMS_POPUP_CREATE,創建小隊
TID_TEAM_SEARCH_POPUP_TITLE,使用代碼加入小隊
TID_TEAM_SEARCH_POPUP_SEARCH,加入
TID_TEAM_JOIN_ROOM_CODE,在此輸入小隊代碼
TID_TEAM_CHANGE_MAP,更換
TID_TEAM_TYPE_INFO_0,排位賽
TID_TEAM_TYPE_INFO_1,友誼賽
TID_TEAM_TYPE_INFO_2,特殊
TID_TEAM_MEMBER_LEFT_0,你已離開小隊
TID_TEAM_MEMBER_LEFT_1,你已被踢出小隊
TID_TEAM_MEMBER_LEFT_2,活動結束，小隊已解散。
TID_TEAM_MEMBER_LEFT_3,小隊創建者退出，小隊已解散。
TID_TEAM_MEMBER_LEFT_4,錦標賽對戰已取消
TID_TEAM_MEMBER_LEFT_5,錦標賽對戰已過期
TID_TEAM_MEMBER_LEFT_6,錦標賽對戰已結束
TID_TEAM_GAME_STARTING,對戰開始
TID_TEAM_CODE_COPIED,代碼已複製到剪貼簿
TID_TEAM_MEMBER_INVITE_STATUS_1,<c00ff00>等待對方答覆</c>
TID_TEAM_MEMBER_INVITE_STATUS_2,<ccc0000>已拒絕</c>
TID_TEAM_MEMBER_INVITE_STATUS_3,<c0000cc>對方已下線</c>
TID_TEAM_MEMBER_CANCEL_INVITE_INFO,點擊取消
TID_TEAM_ERROR_1,小隊伺服器錯誤
TID_TEAM_ERROR_2,加入失敗，小隊已滿。
TID_TEAM_ERROR_3,加入失敗，小隊已解散。
TID_TEAM_ERROR_5,小隊代碼無效，請檢查該代碼是否正確。
TID_TEAM_ERROR_6,無法找到指定的小隊。
TID_TEAM_ERROR_7,加入失敗，你無法加入你被踢出過的小隊。
TID_TEAM_ERROR_8,請檢查人員分配，每方人數不能超過3人。
TID_TEAM_ERROR_10,創建失敗，你已加入了一個小隊。
TID_TEAM_ERROR_11,創建失敗，活動已結束。
TID_TEAM_ERROR_12,加入失敗，小隊已解散。
TID_TEAM_ERROR_14,創建失敗，該活動不支持組隊遊戲。
TID_TEAM_ERROR_15,加入失敗，該小隊不在你所處的地區。
TID_TEAM_ERROR_17,無法開始遊戲，不允許使用相同的英雄。
TID_TEAM_ERROR_18,無法開始遊戲，系統即將進行維護。
TID_TEAM_ERROR_19,小隊創建者上線時不能將其踢出。
TID_TEAM_ERROR_20,無法更換地圖，該地圖玩家數量過多。
TID_TEAM_ERROR_21,無法開始遊戲，入場券不足。
TID_TEAM_ERROR_22,無法更換地圖，玩家數量過多。
TID_TEAM_ERROR_24,邀請失敗，未找到好友。
TID_TEAM_ERROR_25,邀請失敗，小隊已滿。
TID_TEAM_ERROR_26,邀請被拒絕
TID_TEAM_ERROR_27,邀請失敗，玩家目前不接受組隊邀請。
TID_TEAM_ERROR_28,邀請失敗，玩家已下線。
TID_TEAM_ERROR_29,邀請失敗，玩家已在其他小隊中。
TID_TEAM_ERROR_30,無法開始遊戲，還有邀請等待答覆。
TID_TEAM_ERROR_31,無法更換活動，還有邀請等待答覆。
TID_TEAM_ERROR_32,小隊成員太多，無法開始該模式。
TID_TEAM_ERROR_33,該模式不支持以小隊進行
TID_TEAM_ERROR_34,你已經擊敗最終首領
TID_TEAM_ERROR_40,小隊請求正在等待答覆
TID_TEAM_ERROR_41,小隊請求被拒絕
TID_TEAM_ERROR_42,小隊請求發送失敗，無法找到目標小隊。
TID_TEAM_ERROR_43,小隊請求發送失敗，對方已不在小隊中。
TID_TEAM_ERROR_44,小隊請求發送失敗，對方已下線。
TID_TEAM_ERROR_45,小隊請求發送失敗，小隊已滿。
TID_TEAM_ERROR_46,無法發送小隊請求，你已被對方封鎖。
TID_TEAM_ERROR_47,小隊請求發送失敗，只有友誼賽創建者能接受其他人加入小隊的請求。
TID_TEAM_ERROR_48,對方已封鎖所有小隊邀請
TID_TEAM_ERROR_60,無法推薦活動，小隊人數過多。
TID_TEAM_ERROR_61,無法推薦活動，你之前發送的小隊邀請正在等待處理。
TID_TEAM_ERROR_62,無法推薦活動，有小隊成員尚未解鎖該活動。
TID_TEAM_ERROR_102,無法建立小隊，你發出的小隊邀請仍在等待處理。
TID_TEAM_ERROR_120,無法開始遊戲，你只能選擇目前挑戰階段的地圖。
TID_TEAM_ERROR_121,無法開始遊戲，已達敗場上限。
TID_TEAM_ERROR_122,該英雄已被禁用
TID_TEAM_ERROR_123,無法開始對戰。本賽季無法在星光競賽和挑戰中使用你目前選擇的英雄。
TID_TEAM_ERROR_124,無法開始遊戲。該地圖尚未通過審核，無法與好友一同暢玩。
TID_TEAM_ERROR_125,該活動不支持小隊作戰
TID_SELECT_LOCATION_TITLE,選擇地圖
TID_SELECT_LOCATION_LOCATIONS,友誼賽
TID_SELECT_LOCATION_EVENTS,排位賽
TID_TEAM_SEARCH_INVALID_CODE,小隊代碼無效，請檢查該代碼是否正確。
TID_TEAM_LEAVE,退出
TID_TEAM_JOIN,加入小隊
TID_TEAM_READY_BUTTON_LABEL,準備就緒
TID_TEAM_CANCEL_READY,取消
TID_TEAM_QUIT,退出
TID_TEAM_TEAMCODE,小隊代碼
TID_TEAM_TEAMCODE_DESC,你的好友可以使用該代碼加入這個小隊
TID_TEAM_WAITING_FOR_PLAYER,使用小隊代碼邀請
TID_TEAM_NO_MEMBER,電腦
TID_TEAM_NO_MEMBER_INVITE,邀請
TID_TEAMCREATE_EVENT,地圖
TID_TEAM_KICK,踢出
TID_TEAM_PROFILE,個人資料
TID_TEAM_SWAP,更換小隊
TID_TEAM_SWAP_HERE,更換至此處
TID_TEAM_CREATOR_ONLY_FEATURE,僅小隊創建者可用
TID_TEAM_CREATOR_ONLY_FEATURE_MODES,僅小隊創建者可更改活動
TID_TEAM_PROFILE_BLOCKED,準備就緒後無法查看
TID_TEAM_FEATURE_BLOCKED_WHILE_READY,準備就緒後無法使用
TID_TEAM_PRACTISE_BUTTON_LABEL,練習
TID_TEAM_PRACTISE_BUTTON_SUBLABEL,對抗電腦
TID_TEAM_LOOT_UNLOCKS,獎勵
TID_BONUS_REWARD,3勝額外獎勵：
TID_BONUS_REWARD_COLLECTED,額外獎勵已領取
TID_INFO_SERVER_ERROR_TITLE,伺服器錯誤
TID_INFO_SERVER_ERROR_BUTTON,重新載入遊戲
TID_RARITY_NAME_0,榮耀之路
TID_RARITY_NAME_1,稀有
TID_RARITY_NAME_2,超稀有
TID_RARITY_NAME_3,史詩
TID_RARITY_NAME_4,神話
TID_RARITY_NAME_5,傳奇
TID_RARITY_NAME_6,星虹
TID_RARITY_COLOR_0,B9EAFF
TID_RARITY_COLOR_1,68FD58
TID_RARITY_COLOR_2,5AB3FF
TID_RARITY_COLOR_3,D850FF
TID_RARITY_COLOR_4,FE5E72
TID_RARITY_COLOR_5,FFF11E
TID_RARITY_COLOR_6,F88F25
TID_HERO_SCREEN_DIM_COLOR,164382
TID_RANK_UP_POPUP_TITLE,RANK提升！
TID_RANK_UP_POPUP_REWARD_BONUS,RANK提升獎勵
TID_RANK_UP_POPUP_RANK,RANK <RANK>
TID_NAME_FAILED_TOO_SHORT,名稱太短！
TID_NAME_FAILED_PROFANITIES,名稱不符合要求！
TID_NAME_FAILED,名稱不符合要求！
TID_EVENT_STARTED,新的<GAMEMODE>地圖已開放！快來贏取新的獎勵吧！
TID_SELECT_HERO_INFO_1,<cFF8000>玩家對抗玩家</c>
TID_SELECT_HERO_INFO_2,<c2288ff>玩家對抗電腦</c>
TID_SELECT_HERO_INFO_3,<c40E0D0>單人電腦模式</c>
TID_SELECT_HERO_INFO_1_6,<cFF8000>玩家對抗玩家</c>
TID_SELECT_HERO_INFO_3_6,<c40E0D0>單人電腦模式</c>
TID_SELECT_HERO_INFO_FRIENDLY,<c40E0D0>在友誼賽中，所有英雄皆為滿級</c>
TID_SELECT_HERO_INFO_RANK_REWARD,接收能量點數
TID_SELECT_HERO_POW_INFO_TITLE,能量點數獎勵
TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE,購買能量點數
TID_SELECT_HERO_POW_INFO_BODY,請指定接收能量點數的英雄
TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE,該英雄的能量點數已達上限
TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE,確認購買
TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO,將能量點數賦予<HERO>
TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE,確認獎勵
TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO,將能量點數賦予<HERO>
TID_NAVI_1,商店
TID_NAVI_2,新聞
TID_NAVI_3,對戰
TID_NAVI_4,英雄
TID_NAVI_5,戰隊
TID_NAVI_6,個人資料
TID_NAVI_7,好友
TID_LEADERBOARD_TITLE,排行榜
TID_LEADERBOARD_TAB_TOTAL,總獎盃數
TID_LEADERBOARD_TAB_HEROES,英雄
TID_LEADERBOARD_TAB_CLANS,戰隊
TID_LEADERBOARD_TAB_FRIENDS,好友
TID_LEADERBOARD_SUBTITLE_1,最強玩家
TID_LEADERBOARD_SUBTITLE_2,最強戰隊
TID_LEADERBOARD_SUBTITLE_0,最強<HERO>玩家
TID_BATTLE_MAIN_NEXT_REWARD,下個獎勵：<VALUE>/<MAX>
TID_BATTLE_MAIN_NEXT_PLANET,新地圖：<TIME>
TID_BATTLE_MAIN_COLLECTED_COINS,已收集<VALUE>
TID_GATCHA_ERROR_NOT_ENOUGH_GOLD,收集100枚代幣即可獲得一個亂鬥寶箱！
TID_GATCHA_INFO,<c0000ff>亂鬥寶箱</c>\n\n打開亂鬥寶箱有機會獲得英雄、能量點數、金幣或雙倍代幣加成。
TID_HERO_INFO_ABILITY_COLOR_1,12b400
TID_HERO_INFO_ABILITY_COLOR_2,df1800
TID_HERO_INFO_ABILITY_COLOR_3,005bd6
TID_HERO_INFO_ARMOR,生命值
TID_HERO_INFO_ABILITY,普通攻擊：<NAME>
TID_HERO_INFO_ULTI,超級技能：<NAME>
TID_HERO_INFO_ARMOR_LABEL,生命值
TID_HERO_INFO_ABILITY_LABEL,普通攻擊
TID_HERO_INFO_ULTI_LABEL,超級技能
TID_HERO_INFO_BACK,返回
TID_HERO_INFO_UPGRADE,升級
TID_HERO_INFO_ABILITY_LEVEL,等級 <LEVEL>/<MAXLEVEL>
TID_HERO_INFO_CRAFT_HERO,購買英雄
TID_HERO_INFO_RARITY,<c<COLOR>><NAME></c>
TID_HERO_INFO_ITEM_RARITY,<c<COLOR>><NAME></c>
TID_HERO_INFO_POWER_BAR_TOOL_TIP,從主題季獎勵、榮耀之路和商店中收集能量點數，解鎖更高等級。
TID_HERO_INFO_STAR_POWER_CAN_DROP,能力之星現在可從亂鬥寶箱中開出
TID_HERO_INFO_STAR_POWER_BLOCKED,使用能力之星，讓<HERONAME>變得更強大！戰力等級達到<LEVEL>級後可購買能力之星。
TID_HERO_INFO_ACCESSORIES_CAN_DROP,武裝配件現在可從亂鬥寶箱中開出
TID_HERO_INFO_ACCESSORIES_BLOCKED,使用武裝配件，讓<HERONAME>變得更強！英雄戰力等級達到<LEVEL>級後可購買武裝配件。
TID_HERO_INFO_STAR_POWER_LABEL,能力之星：<NAME>
TID_HERO_INFO_ACCESSORIES_LABEL,武裝配件：<NAME>
TID_HERO_INFO_ABILITY_DESC,<c<COLOR>><CAPTION></c>\n<BODY>
TID_HERO_INFO_DYNAMIC_RARITY_INFO,星虹英雄的稀有度會隨著亂鬥主題季更替而逐漸降低：一開始是傳奇，然後會降至神話，最後將降為史詩。\n\n當前主題季中<BRAWLER>的稀有度為<RARITY>。
TID_HERO_INFO_DYNAMIC_RARITY_INFO_TIER,星虹英雄的稀有度會隨著亂鬥主題季更替而逐漸降低：一開始是傳奇，然後會降至神話，最後將降為史詩。\n\n你必須在第<SEASON>季中達到第<TIER>階獎勵，才能使用星虹英雄積分購買<BRAWLER>。
TID_HERO_INFO_DYNAMIC_RARITY_INFO_TEASER,星虹英雄的稀有度會隨著亂鬥主題季更替而逐漸降低：一開始是傳奇，然後會降至神話，最後將降為史詩。\n\n<BRAWLER>將於主題季第<SEASON>季上線。
TID_HERO_INFO_BUY_ITEM,購買
TID_HERO_INFO_BUY_ITEM_FREE,免費
TID_HERO_INFO_BUY_MISSING1,還需要<MISSINGCOINS>金幣
TID_HERO_INFO_BUY_MISSING2,立即獲取不足的金幣？
TID_HERO_INFO_BUY_MISSING_GEMS1,還需要<MISSINGCOINS>金幣
TID_HERO_INFO_BUY_MISSING_GEMS2,再獲取<MISSINGGEMS>寶石，即可購買不足的金幣
TID_HERO_INFO_BUY_MISSING_GEMS_ONLY,還需<MISSINGGEMS>寶石
TID_CONFIRM_PURCHASE_POPOVER,確認購買
TID_HERO_INFO_SEE_OFFERS,獲取寶石
TID_HERO_INFO_UNLOCK_GADGETS,解鎖武裝配件
TID_HERO_INFO_UNLOCK_STARPOWERS,解鎖能力之星
TID_CONFIRM_GADGET_DIRECT_PURCHASE_TITLE,確認購買
TID_CONFIRM_STAR_POWER_DIRECT_PURCHASE_TITLE,確認購買
TID_CONFIRM_GEAR_DIRECT_PURCHASE_TITLE,確認購買
TID_DIRECT_PURCHASE_GEM_PACKS_TITLE,獲取更多寶石
TID_DIRECT_PURCHASE_GEM_PACKS_DESC,再獲取<cC5F724><REQUIREDGEMS>寶石</c>，即可購買不足的金幣
TID_DIRECT_PURCHASE_GEM_PACKS_ALL_BUTTON,全部寶石特惠包
TID_DIRECT_PURCHASE_GEM_PACKS_RECOMMENDED_TAG,推薦
TID_MATCHMAKE_FAILED_5,配對失敗：活動已結束
TID_MATCHMAKE_FAILED_7,配對失敗：有隊友中斷連線
TID_MATCHMAKE_FAILED_9,配對失敗：維護即將開始
TID_MATCHMAKE_FAILED_11,配對失敗：有隊友離開配對
TID_MATCHMAKE_FAILED_12,配對失敗：你已擊敗最終首領
TID_MATCHMAKE_FAILED_14,星光競賽中必須使用已獲得能力之星的英雄
TID_MATCHMAKE_FAILED_15,你今天的星光競賽對戰機會已用盡
TID_MATCHMAKE_FAILED_19,本賽季無法在星光競賽和挑戰中使用你目前選擇的英雄。
TID_SUDDEN_DEATH_TIMER,<n1>
TID_OWN_TEAM_WINNING,藍隊即將獲勝：
TID_ENEMY_TEAM_WINNING,紅隊即將獲勝：
TID_OWN_TEAM,藍隊
TID_ENEMY_TEAM,紅隊
TID_COUNTDOWN,倒數計時
TID_HERO_LIST_UNLOCKED,<COUNT>/<TOTAL>
TID_HERO_LIST_LABEL,英雄
TID_HERO_LIST_DO_GATCHA,購買亂鬥寶箱
TID_HERO_TIME_UNTIL_RELEASE,<TIME>後推出
TID_HERO_LIST_COMING_UP,該英雄推出後即可查看更多資訊
TID_SKIN_INFO_TIME_UNTIL_RELEASE,<TIME>後推出
TID_SKIN_INFO_,Supercell ID獎勵造型
TID_SKIN_INFO_1,《荒野亂鬥》上線獎勵！\n\n在2019年之前創建帳號即可獲得
TID_SKIN_INFO_2,在設定介面綁定Supercell ID即可獲得該造型！
TID_SKIN_INFO_3_TEASER,即將推出...
TID_SKIN_INFO_3_AVAILABLE,\n限時購買
TID_SKIN_INFO_3_NOT_AVAILABLE,\n目前無法購買
TID_SKIN_INFO_3_HERO_NEEDED,\n購買該造型需先解鎖英雄
TID_SKIN_INFO_CAMPAIGN_1_AVAILABLE,歡慶亂鬥聖誕節，換裝聖誕節造型！
TID_SKIN_INFO_CAMPAIGN_1_NOT_AVAILABLE,亂鬥聖誕節造型
TID_SKIN_INFO_CAMPAIGN_BRAWLIDAYS_2018,2018亂鬥聖誕節造型
TID_SKIN_INFO_CAMPAIGN_3_AVAILABLE,歡度亂鬥萬聖節，換上萬聖節造型！
TID_SKIN_INFO_CAMPAIGN_3_NOT_AVAILABLE,亂鬥萬聖節造型
TID_SKIN_INFO_LEGENDARY,星徽造型
TID_SKIN_INFO_CLUB_LEAGUE,戰隊造型
TID_LEGENDARY_TROPHIES,星徽點數
TID_SKIN_REWARD_TITLE_1,造型獎勵
TID_SKIN_REWARD_INFO_1,你已解鎖新造型！感謝你在2018年暢玩《荒野亂鬥》
TID_SKIN_REWARD_TITLE_2,造型獎勵
TID_SKIN_REWARD_INFO_2,帳號已成功綁定至Supercell ID，已為你解鎖新造型作為獎勵。
TID_SKIN_REWARD_OK,領取
TID_HERO_REWARD_TITLE_1,玩家支援團隊訊息
TID_HERO_REWARD_INFO_1,你收到《荒野亂鬥》玩家支援團隊補償的新英雄
TID_SKIN_REWARD_TITLE_0,玩家支援團隊訊息
TID_SKIN_REWARD_INFO_0,你收到《荒野亂鬥》玩家支援團隊補償的新造型
TID_SKIN_REWARD_TITLE_3,玩家支援團隊訊息
TID_SKIN_REWARD_INFO_3,你收到《荒野亂鬥》玩家支援團隊補償的新造型
TID_REWARD_TITLE,玩家支援團隊訊息
TID_REWARD_INFO,你收到《荒野亂鬥》玩家支援團隊補償的物品，記得領取唷！
TID_REWARD_INFO_RESOURCE_FIRSTWINS,已領取<AMOUNT>枚星徽代幣
TID_REWARD_INFO_RESOURCE_GOLD,已領取<AMOUNT>枚代幣
TID_REWARD_INFO_RESOURCE_LEGENDARYTROPHIES,已領取<AMOUNT>星徽點數
TID_REWARD_OK,領取
TID_HERO_REWARD_OK,領取
TID_RANK_POPUP_TITLE,榮耀之路
TID_RANK_POPUP_NEXT_GOAL,下個目標
TID_RANK_POPUP_COLLECT,收集
TID_RANK_POPUP_SEASON_END_REWARD,榮耀聯賽獎勵
TID_RANK_POPUP_SEASON_END_REWARD_OWN,<cffff00>你的榮耀聯賽獎勵</c>
TID_RANK_POPUP_TOTAL_INFO,贏取獎盃，解鎖獎勵，進入新的聯賽！\n你的總獎盃數是每個英雄的獎盃數之加總。
TID_RANK_POPUP_SEASON_END_TITLE,離榮耀聯賽結束還有
