"TID","TR"
"TID_GAME_MODE_7_DESC","Beş oyuncu, bir oyuncunun büyük savaşçısını yenmeye çalışır.\n\nBüyük savaşçı olarak, devasa bir güç avantajına ve yavaş azalan bolca sağlığa sahip olacaksın. Seni yok etmeye çalışanlara karşı mücadele et ve olabildiğince uzun süre oyunda kalmaya çalış!\n\nBeş avcıdan biri olarak, takımınla beraber çalışmalı ve büyük savaşçıyı olabildiğince kısa sürede yok etmelisin!"
"TID_BOSS_INTRO_TEXT_ATTACK","BÜYÜK SAVAŞÇIYI yok et!"
"TID_BOSS_INTRO_TEXT_DEFEND","BÜYÜK SAVAŞÇI sensin!"
"TID_BOSS_1","Sakin Kanyon"
"TID_SEASON_END_POPUP_TITLE","SEZON SONA ERDİ"
"TID_SEASON_END_POPUP_REWARD","SEZON SONU ÖDÜLÜ"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","Önemli Değişiklikler!"
"TID_COIN_META_MIGRATION_OK","EĞİTİMİ OYNA"
"TID_COIN_META_MIGRATION_TXT_1","Brawl Stars'ın yeni bir yükseltme sistemi var. Artık savaşçılar yeterince güç puanı topladığında seviye atlayabiliyor. Oyundaki ilerleme durumun savaşçı seviyelerine dönüştürüldü."
"TID_COIN_META_MIGRATION_TXT_2","İlerlemeni kaybetmemen için kullanmadığın yükseltme jetonları savaş kutuları ve başka öğelerle değiştirildi."
"TID_COIN_META_MIGRATION_TXT_3","Oyun artık yatay olarak ve iki joystick ile oynanıyor."
"TID_COIN_META_MIGRATION_TXT_4","ALTIN ARTIRICI artık yok ve elmasa dönüştürüldü."
"TID_BOLTS_MIGRATION_TITLE","Önemli Değişiklikler!"
"TID_BOLTS_MIGRATION_OK","Tamam"
"TID_BOLTS_MIGRATION_INFO","Yeni savaşçı yükseltme sisteminde iksir kullanılmıyor. İksirlerin ve önceki savaşçı yükseltmelerin <BOLTS> yükseltme jetonuyla değiştirildi. Yükseltme jetonlarını savaşçılarını yükseltmek için kullanabilirsin.\n\nArtık aynı savaşçı birden fazla kez çıkmıyor ve çipler de oyundan kaldırıldı. Çiplerin <GEMS> elmasla değiştirildi. Güle güle harca!"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","İKSİRLERİN YÜKSELTME JETONLARIYLA DEĞİŞTİRİLDİ"
"TID_BOLTS_MIGRATION_CHIP_GEM","ÇİPLERİN ELMASLARLA DEĞİŞTİRİLDİ"
"TID_STAT_HEALING_PER_SEC","Saniye başına iyileştirme"
"TID_STAT_DAMAGE_PER_CARD","Kart başına hasar"
"TID_OVERTIME","Uzatmalar!"
"TID_STARTER_PACK_XP_REQ","<XPLEVEL>. seviyeye özel teklif"
"TID_VALUE","değer"
"TID_SHOP_ONE_TIME_PURCHASE","Bu TEK seferlik bir tekliftir!"
"TID_HINT_MAKE_GOAL_1","Topu hedeflemek için <ccc0033>kırmızı düğmeyi</c> sürükle!"
"TID_BALL_2","Top Sürme"
"TID_BALL_3","Oyun Alanı"
"TID_STARTER_PACK_1","5. Seviye Paketi"
"TID_STARTER_PACK_2","15. Seviye Paketi"
"TID_STARTER_PACK_3","25. Seviye Paketi"
"TID_IAP_XMAS2018_PACK","Yılbaşı Paketi"
"TID_IAP_XMAS2018_PACK_DESC","Ho, ho, ho!"
"TID_STARTER_PACK_0","Hoş Geldin Paketi"
"TID_STARTER_PACK_0_DESC","Brawl Stars yolculuğuna başlamanı kutluyoruz"
"TID_IAP_LNY2019_PACK","Brawl Stars Yeni Ay Yılı Teklifi"
"TID_IAP_LNY2019_PACK_DESC","Yeni Ay Yılın Kutlu Olsun!"
"TID_IAP_MARCH2019_PACK","Mart Teklifi"
"TID_IAP_MARCH2019_PACK_DESC","Bu tek seferlik bir tekliftir!"
"TID_IAP_REFRESHER_PACK_DESC","Bu tek seferlik bir tekliftir!"
"TID_BLACKHOLE_DEFAULT_SKIN","Varsayılan"
"TID_GOLD_CAP_HIT","Jeton limitine erişildi."
"TID_GATCHA_BUTTON_BOX_STACK_FULL","Kutu alanı dolu"
"TID_COOP_1","Pachinko Parkı"
"TID_GAME_MODE_8","ROBOT İŞGALİ"
"TID_GAME_MODE_8_DESC","Kasayı açgözlü robotlardan koru! Ne kadar uzun süre korursan ödülün de o kadar iyi olur!\n\nRobotlar kasaya dört bir yandan gelecek ve sayıları sürekli artacak. Olabildiğince uzun süre savunmak için elinden geleni yap!"
"TID_COOP_INTRO_TEXT","Kasayı koru!"
"TID_SELECT_EVENT_POPUP_TITLE","Etkinliği seç"
"TID_BARREL_BOT","DARRYL"
"TID_BARREL_BOT_DESC","Darryl'in iki av tüfeğiyle güçlü bir saldırısı var. Süper saldırısı ise duvarlardan seken fıçısıyla yuvarlanmak!"
"TID_BARREL_BOT_WEAPON","ÇİFT ATIŞ"
"TID_BARREL_BOT_WEAPON_DESC","Darryl çift namlulu av tüfeklerinden kısa menzilde büyük hasar veren ikişer atış yapar."
"TID_BARREL_BOT_ULTI","FIÇIYLA YUVARLANMA"
"TID_BARREL_BOT_ULTI_DESC","Darryl fıçısının içinde ileriye doğru yuvarlanır, düşmanları geri püskürtür ve duvarlardan seker. Süper saldırısı zamanla tekrar dolar!"
"TID_ARTILLERY_DUDE","PENNY"
"TID_ARTILLERY_DUDE_DESC","Penny bir altın kesesi ateşler, hedefine ve hedefinin arkasındaki herkese zarar verir. Süper özelliğiyle de havan tarzında bir top yerleştirir!"
"TID_ARTILLERY_DUDE_WEAPON","ALTIN MERMİ"
"TID_ARTILLERY_DUDE_WEAPON_DESC","Bir altın kesesi ateşler. Kese bir düşmana çarparsa patlar ve içindeki altınlar arkadaki düşmanlara saçılır."
"TID_ARTILLERY_DUDE_ULTI","YAŞLI TOPÇU"
"TID_ARTILLERY_DUDE_ULTI_DESC","Penny topunu yerleştirir! Bu top uzun menzilde düşmanları vurabilir, siper almış olsalar bile."
"TID_ITEM_NAME_SPECIAL","YILDIZ GÜCÜ"
"TID_HERO_INFO_ITEM_LOCKED","Bunu <LEVEL>. seviyeye ulaştıktan sonra bulabilirsin."
"TID_HERO_INFO_LOCKED_INFO","Savaşçıyı savaş kutularından bulabilirsin."
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","<SCORE> kupaya ulaştığında açılır."
"TID_SPEC_ABI_FREEZE","Yavaş Savaş"
"TID_SPEC_ABI_BERSERKER","Vahşi Savaşçı"
"TID_SPEC_SELF_DESTRUCT","İntikam"
"TID_SPEC_ABI_CACTUS_HEAL","Gübrele"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","Tıbbi Amaçlar"
"TID_SPEC_ABI_REPAIR_TURRET","Tamir"
"TID_SPEC_ABI_PET_LIFESTEAL","Ayı Desteği"
"TID_SPEC_ABI_STEAL_SOULS","Ruh Toplayıcı"
"TID_SPEC_ABI_SPOT","Kartal Gözü"
"TID_SPEC_ABI_AMBUSH","Pusu"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","Kara Portal"
"TID_SPEC_ABI_SPEED","Hızlı Çizmeler"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","Anne Kucağı"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","Süper Zıpır"
"TID_SPEC_ABI_FIRE_DOT_ULTI","Alevli Atlayış"
"TID_SPEC_LAST_STAND","Kuğu Şarkısı"
"TID_SPEC_BURN","Alev"
"TID_SPEC_CRIPPLE","Ekstra Zehirli"
"TID_SPEC_ABI_BARREL_DEFENSE","Çelik Çemberler"
"TID_SPEC_HEAL_MAIN_ATTACK","Da Capo!"
"TID_SPEC_ABI_FREEZE_DESC","Shelly'nin Süper fişekleri düşmanları <c00cc00><VALUE1></c> saniyeliğine yavaşlatır!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","Crow'un normal ve süper saldırısı, sağlığı %<VALUE1> ve altı düşmanlara <c00cc00>+<VALUE2></c> hasar verir."
"TID_SPEC_ABI_BERSERKER_DESC","Bull <c00cc00>%<VALUE1></c> sağlığın altına düştüğünde silahını doldurma hızı iki katına çıkar!"
"TID_SPEC_SELF_DESTRUCT_DESC","Dynamike yok edildiğinde her biri <c00cc00><VALUE1></c> hasar veren altı dinamit fırlatır."
"TID_SPEC_ABI_CACTUS_HEAL_DESC","Spike süper özelliğini kullandığında, özelliğin etki alanında kalarak saniyede <c00cc00><VALUE1></c> sağlık puanını yeniler."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Barley, her saldırısından <c00cc00><VALUE1></c> sağlık puanı kazanır."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie, elektrikli atışıyla taretini vurarak <c00cc00><VALUE1></c> puan iyileştirir."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nita, ayısı bir düşmana vurduğunda <c00cc00><VALUE1></c> sağlık puanı kazanır. Nita düşmanlara hasar verdiğinde de ayısı <c00cc00><VALUE2></c> sağlık puanı kazanır."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis yendiği savaşçıların ruhunu toplar ve sağlığını <c00cc00><VALUE1></c> artırır."
"TID_SPEC_SPOT_FROM_AIR_DESC","Piper, süper saldırısını kullandığında çalılarda saklanan düşmanları görür."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","Poco'nun saldırısı takım arkadaşlarına isabet ettiğinde <c00cc00><VALUE1></c> sağlık puanı kazandırır."
"TID_SPEC_ABI_SPOT_DESC","Bo çalılarda saklanan düşmanları <c00cc00>%<VALUE1></c> daha uzaktan görür."
"TID_SPEC_ABI_AMBUSH_DESC","Piper, bir çalıya saklandığında saldırısı <c00cc00>+<VALUE1></c> ekstra hasar verir (maksimum menzilde)."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Tara'nın Süper özelliği bir boyut kapısı açar! Tara'nın gölge kopyası belirir ve düşmanlara saldırır."
"TID_SPEC_ABI_TODO_DESC","Özel yetenek belirtilmemiş"
"TID_SPEC_ABI_SPEED_DESC","Colt'un hareket hızı <c00cc00>%<VALUE1></c> artar."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike, patlayan dinamitlerin etkisiyle engellerin üzerinden atlar!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Pam, düşmanları hurda atışıyla vurduğunda kendisine ve yakınlardaki takım arkadaşlarına <c00cc00><VALUE1></c> sağlık puanı kazandırır."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Rico'nun mermileri, hem normal hem de süper saldırılarda sektikten sonra +<c00cc00><VALUE1></c> hasar verir!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","El Primo'nun süper saldırısına yakalanan düşmanlar 4 saniye boyunca yanar ve toplam <c00cc00><VALUE1></c> hasar alır."
"TID_SPEC_LAST_STAND_DESC","Poco, yok edildiği anda kuğu şarkısını çalar. Etrafındaki dost savaşçılar <c00cc00><VALUE1></c> sağlık puanı kazanır!"
"TID_SPEC_BURN_DESC","Brock'un saldırısı etrafı yakar. Yanan alanda kalan düşmanlar her saniye <c00cc00><VALUE1></c> hasar görür! Etkisi 2 saniye sürer."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Darryl süper saldırısını kullandığında fıçısı güçlenir ve <c00cc00><VALUE1></c> saniye boyunca aldığı tüm hasar <c00cc00>%<VALUE2></c> azalır."
"TID_SPEC_CRIPPLE_DESC","Crow'un zehri düşmanların gücünü azaltır ve <c00cc00>%<VALUE1></c> daha az hasar vermelerini sağlar."
"TID_SEASON_ENDED_NOTI","Sezon bitti! Sezon ödülleri seni bekliyor."
"TID_BATTLE_ROYALE_7","Çifte Bela"
"TID_GAME_MODE_9","ÇİFT HESAPLAŞMA"
"TID_GAME_MODE_9_COMBINED","HESAPLAŞMA"
"TID_GAME_MODE_9_DESC","Diğer dört takımı yok edin. Yok edildiğinde, takım arkadaşın hayattaysa belirli bir süre sonra tekrar canlanırsın."
"TID_WAVE_APPROACHING","<number>. dalga"
"TID_TEAMS_LEFT","Kalan takım sayısı: <num>"
"TID_TEAM_MATE_RESPAWNING","Takım arkadaşının gelmesine: <num>"
"TID_BOSS_APPROACHING","<number>. Dalga: <ccc0000>Büyük Robot Geliyor!</c>"
"TID_COOP_2","Çelik Kavşak"
"TID_BOSS_2","Köstebek Kralın Sarayı"
"TID_BEAR_DAMAGE","Ayı Hasarı"
"TID_BEAR_HEALTH","Ayı Sağlığı"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","İkili takımlar"
"TID_SPEC_ABI_PUSHBACK_SELF","Dinamit Atlayışı"
"TID_VIEW_PROFILE_BUTTON","Profili Görüntüle"
"TID_REPORT_PLAYER_BUTTON","BİLDİR"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","<name> bildirilsin mi?"
"TID_CHAT_REPORT_CONFIRMATION","\n\n<name> adlı kişiyi uygunsuz davranış nedeniyle bildirmek istediğine emin misin?"
"TID_PLAYER_ALREADY_REPORTED","Bu oyuncu zaten bildirildi."
"TID_STARTER_PACK_4","35. Seviye Paketi"
"TID_NEED_HERO","Kostüm satın alınamıyor. Önce savaşçıyı açmalısın."
"TID_EVENT_ENDING","<GAMEMODE> yakında bitiyor!"
"TID_TEAM_DISPLAY_TITLE_CLAN","KULÜP TAKIMLARI"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","ARKADAŞ TAKIMLARI"
"TID_TICKETS_REVEIVED","<AMOUNT> etkinlik bileti alındı!"
"TID_TUTORIAL_12","Elmasları aldık, çıkışa gidelim!"
"TID_NO_TARGET_HINT","Hızlı saldırı için hedef yok!"
"TID_CAN_NOT_AUTOSHOOT","Bu süper özellik ile hızlı saldırı yapılamaz."
"TID_VS","X"
"TID_VS_SHOWDOWN","Her savaşçı kendi başına!"
"TID_HAS_LASER_BALL_HINT","Top sendeyken hızlı saldırı yapamazsın."
"TID_CLAN_RESPONSE_44","Katılamadın: Zaten bir kulüptesin"
"TID_SHOTGUN_GIRL_SHORT_DESC","SAVAŞÇI"
"TID_GUNSLINGER_SHORT_DESC","KESKİN NİŞANCI"
"TID_BULL_DUDE_SHORT_DESC","AĞIR SIKLET"
"TID_ROCKET_GIRL_SHORT_DESC","KESKİN NİŞANCI"
"TID_TNT_DUDE_SHORT_DESC","ATICI"
"TID_LUCHADOR_SHORT_DESC","AĞIR SIKLET"
"TID_TRICKSHOT_DUDE_SHORT_DESC","KESKİN NİŞANCI"
"TID_CACTUS_SHORT_DESC","KESKİN NİŞANCI"
"TID_BARKEEP_SHORT_DESC","ATICI"
"TID_MECHANIC_SHORT_DESC","SAVAŞÇI"
"TID_SHAMAN_SHORT_DESC","SAVAŞÇI"
"TID_UNDERTAKER_SHORT_DESC","HIZLI SUİKASTÇİ"
"TID_CROW_SHORT_DESC","ZEHİRLİ SUİKASTÇİ"
"TID_DEAD_MARIACHI_SHORT_DESC","ŞİFACI"
"TID_BOW_DUDE_SHORT_DESC","SAVAŞÇI"
"TID_SNIPER_SHORT_DESC","KESKİN NİŞANCI"
"TID_MINIGUN_DUDE_SHORT_DESC","ŞİFACI"
"TID_BLACK_HOLE_SHORT_DESC","AVCI"
"TID_BARREL_BOT_SHORT_DESC","AĞIR SIKLET"
"TID_CLAN_INTRO_SUGGESTED_CLANS","SENİN İÇİN ÖNERİLEN KULÜPLER"
"TID_CLAN_INTRO_CREATE_TITLE","KENDİ KULÜBÜNÜ KURMAYA NE DERSİN?"
"TID_CLAN_INTRO_HEADER","KULÜPLER"
"TID_CLAN_INFO_TITLE","KULÜP BİLGİLERİ"
"TID_CLAN_INFO_NO_DESCRIPTION","KULÜP TANIMI YOK"
"TID_EVENT_POPUP_TITLE","HAYDİ SAVAŞALIM!"
"TID_GOLDRUSH_8","Safir Düzlükler"
"TID_USE_AUTOFIRE_TUTORIAL","En yakın düşmana ateş etmek için <ccc0033>kırmızı düğmeye</c> dokun!"
"TID_BRAWL_BOX_INFO_2","Tüm savaş kutuları şunlardan birini içerir: yeni bir savaşçı, bir yıldız gücü veya güç puanı + altın. Ayrıca bonus olarak jeton katlayıcı veya etkinlik bileti çıkabilir.\n\nÖdül şansları:\n\nGüç puanı + altın: %<NUM1>\nEnder savaşçı: %<NUM2>\nSüper ender savaşçı: %<NUM3>\nDestansı savaşçı: %<NUM4>\nGizemli savaşçı: %<NUM5>\nEfsanevi savaşçı: %<NUM6>\nYıldız gücü: %<NUM7>\n\nEk olarak her açışta %25 etkinlik bileti çıkma şansı, %9 elmas çıkma şansı, %3 jeton katlayıcı çıkma şansı vardır. Yıldız gücünün sadece 9. seviyeye ulaşan savaşçılarda kullanılabileceğini unutma. Belirli bir türdeki tüm ödülleri açtığında (örneğin tüm ender savaşçıları açtığında) diğer ödülleri alma şansın artar. Şans: Savaş kutusu açma sisteminin adil olması için efsanevi savaşçıların çıkma ihtimalini belirleyen bir şans sistemi var. Yeni bir savaşçı çıkmadığında, şans puanın artar ve yeni bir savaşçı çıktığında, çıkan savaşçının enderlik düzeyine göre şans puanın azalır. Şans puanın yeterince yüksekse efsanevi savaşçı çıkma ihtimali daha fazladır. Düşük şans puanıyla yeni efsanevi savaşçı çıkması zordur. İlk birkaç savaş kutusunun içeriği, oyunun herkes için adil başlaması için önceden belirlenmiştir."
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","AL"
"TID_PAGE_FRIENDS_TITLE","ARKADAŞLAR"
"TID_PAGE_FRIENDS_TITLE2","Arkadaşlarınla savaş!"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Arkadaşlarınla oynamak için Facebook'a bağlan veya oyunda arkadaş bul!"
"TID_PAGE_FRIENDS_NO_FRIENDS","Arkadaşlarınla oynamak için Facebook'a bağlan veya oyunda arkadaş bul!"
"TID_FRIENDS_TITLE","<COUNT> arkadaş"
"TID_FRIENDS_TAB_1","ARKADAŞLAR"
"TID_FRIENDS_TAB_2","ÖNERİLEN"
"TID_FRIENDS_TAB_3","DAVETLER"
"TID_TOTAL","TOPLAM"
"TID_BRAWL_BOX_INFO_TITLE_2","SAVAŞ KUTUSU BİLGİLERİ"
"TID_BRAWL_BOX_INFO_TITLE_3","MEGA KUTU BİLGİLERİ"
"TID_BRAWL_BOX_INFO_3","Mega Kutu, on savaş kutusu açmaya benzer ödüller verir. Ancak güç puanları daha az sayıda savaşçıya dağıtılır.\n\nOn rastgele çekiliş gerçekleşir ve her birinin ödül şansı şöyledir:\n\nGüç puanı + altın: %<NUM1>\nEnder savaşçı: %<NUM2>\nSüper ender savaşçı: %<NUM3>\nDestansı savaşçı: %<NUM4>\nGizemli savaşçı: %<NUM5>\nEfsanevi savaşçı: %<NUM6>\nYıldız gücü: %<NUM7>\n\nEk olarak her açışta %25 etkinlik bileti çıkma şansı, %9 elmas çıkma şansı, %3 jeton katlayıcı çıkma şansı vardır. Yıldız gücünün sadece 9. seviyeye ulaşan savaşçılarda kullanılabileceğini unutma. Belirli bir türdeki tüm ödülleri açtığında (örneğin tüm ender savaşçıları açtığında) diğer ödülleri alma şansın artar. Şans: Savaş kutusu açma sisteminin adil olması için efsanevi savaşçıların çıkma ihtimalini belirleyen bir şans sistemi var. Yeni bir savaşçı çıkmadığında, şans puanın artar ve yeni bir savaşçı çıktığında, çıkan savaşçının enderlik düzeyine göre şans puanın azalır. Şans puanın yeterince yüksekse efsanevi savaşçı çıkma ihtimali daha fazladır. Düşük şans puanıyla yeni efsanevi savaşçı çıkması zordur. İlk birkaç çekiliş, oyunun herkes için adil başlaması için önceden belirlenmiştir."
"TID_HERO_BUNDLE_0","Shelly'nin Zulası"
"TID_HERO_BUNDLE_1","Colt'un Tabanca Kılıfı"
"TID_HERO_BUNDLE_2","Bull'un Çantası"
"TID_HERO_BUNDLE_3","Brock'un Kutusu"
"TID_HERO_BUNDLE_4","Ricochet'in Bankası"
"TID_HERO_BUNDLE_5","Spike'ın Ambarı"
"TID_HERO_BUNDLE_6","Barley'in Mahzeni"
"TID_HERO_BUNDLE_7","Jessie'nin Çöplüğü"
"TID_HERO_BUNDLE_8","Nita'nın Yuvası"
"TID_HERO_BUNDLE_9","Dynamike'ın Paketi"
"TID_HERO_BUNDLE_10","El Primo'nun Dolabı"
"TID_HERO_BUNDLE_11","Tabut Fırsatı"
"TID_HERO_BUNDLE_12","Crow'un Koleksiyonu"
"TID_HERO_BUNDLE_13","Poco'nun Kesesi"
"TID_HERO_BUNDLE_14","Bo'nun Hediyesi"
"TID_HERO_BUNDLE_15","Piper'ın Bastonu"
"TID_HERO_BUNDLE_16","Pam'in Cüzdanı"
"TID_HERO_BUNDLE_17","Tara'nın Sandığı"
"TID_HERO_BUNDLE_18","Darryl'in Fıçısı"
"TID_OFFER_ALSO_INCLUDES","TEKLİFTEKİ EKSTRALAR:"
"TID_OFFER_VALUE_TITLE","DEĞER"
"TID_OFFER_VALUE","+%<VALUE>"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","Nişan almak için <cff9900>sarı düğmeyi</c> sürükle!"
"TID_HERO_STATS_TITLE","SAVAŞÇI İSTATİSTİKLERİ"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","KALAN ÖĞE:"
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","KALAN BONUS:"
"TID_GATCHA_SCREEN_YOU_GOT","ALDIKLARIN:"
"TID_GATCHA_SCREEN_BONUSES","BONUS:"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","AÇILDI!"
"TID_HERO_LIST_ITEM_UPGRADE","YÜKSELT"
"TID_SHOP_CLAMIMED","Alındı"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","Bu öğe zaten alındı"
"TID_ONLINE","ÇEVRİMİÇİ"
"TID_LEADERBOARD","LİDERLİK TABLOSU"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nBiletin yok. Bilet almak için dükkanı ziyaret edebilirsin!"
"TID_HERO_LIST_NEW","YENİ"
"TID_HAMMER_DUDE","FRANK"
"TID_HOLD_PHONE_LIKE_THIS","CİHAZINI BÖYLE TUT"
"TID_HINT_FINGER_TAP_TAP","DOKUN!"
"TID_HINT_FINGER_DRAG","NİŞAN ALMAK İÇİN ÇEK"
"TID_MOVE_HERE","Buraya git"
"TID_HINT_HEADER","İPUCU:"
"TID_HINT_0","En yakın düşmana hızlı saldırı yapmak için <ccc0033>kırmızı düğmeye</c> dokunabilirsin."
"TID_HINT_1","En yakın düşmana süper saldırını yapmak için <cff9900>sarı düğmeye</c> dokunabilirsin."
"TID_HINT_2","Atışlarını hedeflemek için <ccc0033>kırmızı düğmeyi</c> sürükle."
"TID_HINT_3","Süper atışını hedeflemek için <cff9900>sarı düğmeyi</c> sürükle."
"TID_HINT_4","Nişan aldığın bir atışı iptal etmek için düğmeyi ortaya geri getirebilirsin."
"TID_HINT_5","Eşleştirme, seçtiğin savaşçının kupa sayısına göre yapılır. Yeni açtığın savaşçılarla kupa kazanmak daha kolaydır."
"TID_HINT_6","Yeni savaşçılar edinmek toplam kupa sayısını artırmayı ve ödül almayı kolaylaştırır."
"TID_HINT_7","Piper'ın atışları ne kadar uzağa giderse o kadar fazla hasar verir."
"TID_HINT_8","Barley'in süper atışı, şişeler yakın yerlere düşeceğinden özellikle kısa mesafede büyük hasar verir."
"TID_HINT_9","Rico'nun mermileri her sektiğinde biraz daha uzağa gider."
"TID_HINT_10","Ateş etmek için ekranın sağ tarafındaki <ccc0033>kırmızı düğmeye</c> dokun."
"TID_HINT_11","Hem normal hem de süper saldırıların iki atış modu vardır. Dokunarak hızlı atış yapabilir veya çekerek nişan alabilirsin."
"TID_HINT_12","Hareket eden hedefleri vurmak için nişan almak işe yarar."
"TID_HINT_13","Hızlı atış, nişan almaya zamanının olmadığı acil atışlarda kullanışlıdır."
"TID_HINT_14","Hızlı atış, sana yakın olan düşmanlara karşı daha etkilidir."
"TID_HINT_15","Çalıda saklandığın sırada sana çok yaklaşan düşmanlar seni görebilir."
"TID_HINT_16","Hızlı atışla en yakın düşmana doğrudan ateş edersin. Düşmanın hareket halinde olması hesaba katılmaz."
"TID_HINT_17","Çalılarda düşman olup olmadığını anlamak için nişan alarak çalılara ateş edebilirsin."
"TID_HINT_18","Hızlı atış, sabit duran düşmanlara karşı etkilidir."
"TID_HINT_19","Hızlı atış, sana doğru gelen veya senden uzaklaşmaya çalışan düşmanlara karşı etkilidir."
"TID_HINT_20","Çalıda saklandığın sırada saldırı yapar veya hasar görürsen düşmanlar seni görür."
"TID_HINT_21","Düşmanlardan saklanmak için çalıları kullanabilirsin."
"TID_HINT_22","Hızlı atışı kullandığında, görünen bir düşman yoksa bile ateş edersin."
"TID_VS_TUTORIAL","Tüm <ce662f9>elmasları</c> topla"
"TID_USE_MANUAL_FIRE_TUTORIAL","Nişan almak için <ccc0033>kırmızı düğmeyi</c> sürükle!"
"TID_TUTORIAL_GOOD_JOB_2","Güzel! <cff6633>Turuncu çizgiler</c> cephanemizi gösterir. Her zaman elimden geldiğince hızlı dolduracağım!"
"TID_TUTORIAL_GOOD_JOB_3","Harika! Düşmanlara saldırdıkça <cff9900>süper saldırın</c> dolar!"
"TID_TUTORIAL_GOOD_JOB_4","Aferin!"
"TID_SPECTATE_PLAYER_BUTTON","İzle"
"TID_SPECTATE_FAILED","İzleme başarısız oldu"
"TID_ACCOUNT_DISABLED_TEXT","Hesap Devre Dışı Bırakıldı"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","Bu hesap, bir silme talebi üzerine devre dışı bırakıldı ve kurtarılamaz."
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","Bu hesap, uzun süredir aktif olmadığı için devre dışı bırakıldı ve kurtarılamaz."
"TID_ACCOUNT_DELETION_WARNING_TITLE","Hesap Silme Uyarısı"
"TID_ACCOUNT_DELETION_WARNING_TEXT","Hesabın, isteğin üzerine kısa bir süre içinde devre dışı bırakılacak. Fikrini değiştirdiysen Yardım ve Destek ile iletişime geçip isteğini iptal edebilirsin."
"TID_ACCOUNT_DELETION_WARNING_TEXT_PAST","Hesabın, isteğin üzerine kısa bir süre içinde devre dışı bırakılacak. Fikrini değiştirdiysen Yardım ve Destek ile iletişime geçip isteğini iptal edebilirsin."
"TID_CLAN_JOIN_FAILED_ALREADY_IN_THIS_CLAN","Zaten bu kulüptesin!"
"TID_CONFIRM_CHANGE_CLAN_TITLE","Kulübünü değiştirmek istiyor musun?"
"TID_CONFIRM_CHANGE_CLAN","Zaten bir kulüptesin! Kulübünü değiştirmek istediğine emin misin?"
"TID_CONFIRM_CLAN_FULL_TITLE","Kulüp Dolu!"
"TID_CONFIRM_CLAN_FULL","<clan> adlı kulübe katılamadın. Kulüp dolu!"
"TID_BUTTON_CHANGE","Değiştir"
"TID_CLAN_JOIN_FAILED_IN_TUTORIAL","Bir kulübe katılmak için eğitimi tamamla."
"TID_CLAN_INTRO_INVITE","DAVET GÖNDER"
"TID_INVITE_CLAN_TOKEN_ERROR","Davet oluşturulurken bir hata oluştu."
"TID_ALLIANCE_INVITE_FAILED_NO_RIGHTS","Yalnızca kulüp başkanları yeni üye davet edebilir."
"TID_FRIENDS_FACEBOOK_CONNECT","Bağlan"
"TID_FRIENDS_PAGE_INVITE","DAVET GÖNDER"
"TID_SHARE_GAME_ROOM_POST_MESSAGE","Brawl Stars'da <name> ile bir takıma katılmak için bu bağlantıya dokun!"
"TID_SHARE_GAME_ROOM_POST_TITLE","Takıma davet et"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD","Takım kodu panoya kopyalandı!"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD_CONFIRM","Tamam"
"TID_TEAM_INVITE_BUTTON_LABEL","KOD GÖNDER"
