TID,HE
TID_BARKEEP_DESC,"בארלי מגיש את המשקאות הכי טובים בפארק סטארר. אבל הוא גם מטנף את הבר, העסק מתלהט ובקבוקים מתחילים לעוף לכל עבר!"
TID_BARKEEP_WEAPON,עד הסוף
TID_BARKEEP_WEAPON_DESC,בארלי משליך בקבוק ושובר אותו על הרצפה. האויבים נפצעים מהפיצוץ ומנזק נוסף במשך הזמן אם הם נשארים באזור.
TID_BARKEEP_ULTI,קריאה אחרונה
TID_BARKEEP_ULTI_DESC,"בארלי משליך מטח של בקבוקי תבערה, המעלה בלהבות אזור עצום. הנה אחד על חשבון הבית!"
TID_MECHANIC,ג‘סי
TID_MECHANIC_DESC,"רובה ההלם של ג‘סי יורה קליעי אנרגיה המקפצים בין האויבים. תכונת הסופר שלה היא מקלע, חמוד אבל קטלני!"
TID_MECHANIC_WEAPON,רובה הלם
TID_MECHANIC_WEAPON_DESC,"ג‘סי יורה קליעי אנרגיה. לאחר שהקליע פוגע במטרה הוא קופץ ועובר למטרה הבאה בסביבה, וכך פוגע עד לשלושה אויבים. כל קפיצה גורמת <damageDecayChain> פחות נזק."
TID_MECHANIC_ULTI,מתקפה נחושה!
TID_MECHANIC_ULTI_DESC,ג‘סי מפעילה מקלע שיורה אוטומטית על האויב: הוא עשוי מ-100% חומרים ממוחזרים!
TID_SHAMAN,ניטה
TID_SHAMAN_DESC,ניטה מכה באויבים שלה באמצעות גלי הלם רועמים. תכונת הסופר שלה מזמנת דוב ענקי שנלחם לצידה!
TID_SHAMAN_WEAPON,שברים ורסיסים
TID_SHAMAN_WEAPON_DESC,ניטה משגרת גל הלם הפוגע באויב שנלכד בטווח הרטט שלו.
TID_SHAMAN_ULTI,הדוב הטוב
TID_SHAMAN_ULTI_DESC,ניטה מזמנת את רוחו של הדובון הגדול כדי שיצוד את אויביה.
TID_UNDERTAKER,מורטיס
TID_UNDERTAKER_DESC,מורטיס מזנק קדימה עם כל הינף של את החפירה שלו. תכונת הסופר שלו היא שיגור ענן של עטלפים כדי לפגוע באויביו ולרפא את עצמו!
TID_UNDERTAKER_WEAPON,עת להניף את האת
TID_UNDERTAKER_WEAPON_DESC,"מורטיס מזנק קדימה בהינף חד של את החפירה שלו, ומייצר לעצמו הזדמנויות עסקיות. כאשר כל שלושת הזינוקים שלו יהיו מוכנים, יקבל זינוק ארוך יותר לאחר עיכוב קצר."
TID_UNDERTAKER_ULTI,תמצית החיים
TID_UNDERTAKER_ULTI_DESC,מורטיס מזמן נחיל ערפדים שמנקזים את בריאותם של בראולרים אויבים תוך שהוא משקם את בריאותו שלו. מצמרר!
TID_CROW,קרואו
TID_CROW_DESC,"היצור האניגמטי הזה פשוט צץ בעיר יום אחד. אף אחד לא מעז לעצבן אותו. כבר לא, בכל אופן."
TID_CROW_WEAPON,אולר
TID_CROW_WEAPON_DESC,קרואו זורק איום משולש של פגיונות. לאויבים שנפגעים מהלהבים המורעלים ייגרם נזק לאורך זמן ויופחתו להם כל השפעות הריפוי למשך הזמן.
TID_CROW_ULTI,הסתערות
TID_CROW_ULTI_DESC,"קרואו עף לשמיים מוקף בטבעת של פגיונות מורעלים, בהמראה וגם בנחיתה."
TID_DEAD_MARIACHI,פוקו
TID_DEAD_MARIACHI_DESC,פוקו יורה גלי קול מזיקים לעבר האויבים שלו. תכונת הסופר שלו מרפאת את עצמו וגם את חבריו לקבוצה!
TID_DEAD_MARIACHI_WEAPON,אקורד מנצח
TID_DEAD_MARIACHI_WEAPON_DESC,פוקו פורט על הגיטרה ומפיץ גלי קול מסמרי שיער וכך מסב נזק לאויבים.
TID_DEAD_MARIACHI_ULTI,הדרן
TID_DEAD_MARIACHI_ULTI_DESC,פוקו מרפא את עצמו ואת כל החברים שבסביבה עם המנגינה העליזה שלו. זה לא משפיע על האויבים.
TID_BOW_DUDE,בו
TID_BOW_DUDE_DESC,בו יורה שלושה חיצים מתפוצצים אל עבר המטרות שלו. תכונת הסופר שלו היא להטמין שלושה מוקשים באדמה!
TID_BOW_DUDE_WEAPON,עיני נץ
TID_BOW_DUDE_WEAPON_DESC,בו משחרר שלושה חיצים מתפוצצים שקורעים את אויביו לגזרים כמו ציפורני עוף דורס.
TID_BOW_DUDE_ULTI,תפוס שועל
TID_BOW_DUDE_ULTI_DESC,"בו מסתיר מלכודות מתפוצצות באדמה. כשהאויב מפעיל אותן, הן מתפוצצות אחרי זמן קצר, מעיפות את האויבים ומסיבות להם נזק."
TID_SNIPER,פייפר
TID_SNIPER_DESC,הצליפות של פייפר מזיקות יותר ככל שהן מגיעות ממרחק גדול יותר. תכונת הסופר שלה היא לזרוק רימון ממש במקום שבו היא עומדת ולעוף משם תוך שנייה!
TID_SNIPER_WEAPON,מטריית צלפים
TID_SNIPER_WEAPON_DESC,פייפר יורה מקצה השמשייה שלה. הירייה צוברת תאוצה ככל שהיא מכוונת רחוק יותר!
TID_SNIPER_ULTI,איזה פיצוץ
TID_SNIPER_ULTI_DESC,"פייפר מתרחקת בקפיצה ממחזרים שתלטנים, אבל היא משאירה להם מתנה: רימונים חיים מהבירית שלה!"
TID_MINIGUN_DUDE,פאם
TID_MINIGUN_DUDE_DESC,פאם יורה בלי לחשוב פעמיים ומעיפה רסיסים לכל עבר. תכונת הסופר שלה היא צריח מרפא שמחזיר חיים לה ולחברי הקבוצה!
TID_MINIGUN_DUDE_WEAPON,סופת שאריות
TID_MINIGUN_DUDE_WEAPON_DESC,פאם מעיפה שאריות מתכת על אזור גדול. מומלץ להרכיב משקפי מגן!
TID_MINIGUN_DUDE_ULTI,נשיקה של אמא
TID_MINIGUN_DUDE_ULTI_DESC,צריח המרפא של פאם עוזר לה וגם לחברי הקבוצה שנשארים בטווח ההשפעה שלו.
TID_BONE_THROWER,זורק עצמות
TID_BONE_THROWER_DESC,"חתיכת תותחן! עם המקלע הענק שלו, מיניגאנר מוריד כמויות של אויבים במכה. (מהירותו איטית, חסין מדחיפה לאחור)"
TID_BONE_THROWER_WEAPON,מיני-מקלע
TID_BONE_THROWER_WEAPON_DESC,מיניגאנר מפעיל את המקלע הענק הזה בקלות. הוא אפילו מסוגל ללכת בזמן שהוא יורה בו במצב אוטומטי!
TID_BONE_THROWER_ULTI,ערכת עזרה ראשונה
TID_BONE_THROWER_ULTI_DESC,בקרב יריות לפעמים חוטפים פציעות שטחיות. ערכת העזרה הראשונה עוזרת לקבוצה שלך להמשיך להילחם!
TID_BLACK_HOLE,טארה
TID_BLACK_HOLE_DESC,מה מנבאים לך הקלפים? המיסטיקנית הזאת הגיע מרחוק כדי לקרוא את עתידך. במילים אחרות: מחכה לך תבוסה!
TID_BLACK_HOLE_WEAPON,שלושה קלפי טארוט
TID_BLACK_HOLE_WEAPON_DESC,טארה משתמשת בזריזות ידיים כדי להעיף על האויבים שלושה קלפי טארוט. טריק שווה!
TID_BLACK_HOLE_ULTI,כוח משיכה
TID_BLACK_HOLE_ULTI_DESC,טארה מפעילה כוח משיכה מוגבר שמושך את האויבים שבסביבה וגורם להם להתנגש אחד בשני בעוצמה רבה!
TID_TURRET_DAMAGE,נזק צריח
TID_TURRET_HEALTH,חיי צריח
TID_STAT_DAMAGE_PER_SECOND,נזק בכל שנייה
TID_STAT_DAMAGE_PER_SECOND_EACH,נזק בכל שנייה
TID_STAT_DAMAGE_PER_STRIKE,נזק מכל אגרוף
TID_ROBOT,סגן איירונס
TID_ROBOT_DESC,בנוי לשרת. עם רישיון להרוס.
TID_ROBOT_WEAPON,צליפת טילים
TID_ROBOT_WEAPON_DESC,סגן איירונס יורה טיל מתפוצץ לטווח מטורף עם דיוק של מכונה.
TID_ROBOT_ULTI,שליטה על הקהל
TID_ROBOT_ULTI_DESC,"כשיש צורך באמצעים קיצוניים, סגן איירונס מסוגל להוריד גשם של טילים על הקהל הסורר."
TID_ARMOR_STAT,בריאות
TID_HEALTH,בריאות
TID_STAT_GRENADE_DAMAGE,נזק מכל רימון
TID_STAT_MISSILE_DAMAGE,נזק מכל טיל
TID_STAT_HEALTH,נקודות פגיעה
TID_STAT_SPEED,מהירות
TID_STAT_DAMAGE,נזק
TID_STAT_DAMAGE_SPECIAL_TARGETS,נזק למטרות מיוחדות
TID_STAT_DAMAGE_PER_SHOT,נזק מכל קליע
TID_STAT_DAMAGE_PER_SHELL,נזק מכל פגז
TID_STAT_HAMMER_DAMAGE,נזק בכל 0.2 שניות
TID_STAT_DAMAGE_OR_HEAL,נזק / ריפוי
TID_HERO_INFO_MAX_BOUNCES,מקסימום קפיצות
TID_HERO_INFO_HEAL_REDUCTION,הפחתת ריפוי
TID_BATTLE,משחק
TID_QUIT,יציאה
TID_MATCHMAKING_QUIT,יציאה
TID_MATCHMAKING_HEADING,מחפש שחקנים
TID_MATCHMAKING_TIME_LABEL,הקרב מתחיל עוד:
TID_MATCHMAKING_PLAYERS,נמצאו שחקנים <x>/<y>
TID_BUTTON_CANCEL,ביטול
TID_BUTTON_OK,אישור
TID_ENTER_NAME_TITLE,ברוכים הבאים ל-Brawl Stars!
TID_ENTER_NAME_BODY,מה שמך?
TID_TIME_DAYS, ימים
TID_TIME_HOURS, שע'
TID_TIME_MINS, דק'
TID_TIME_SECS, שנ'
TID_MATCHMAKING_TIME,זמן תחילת המשחק <TIME>
TID_SUPERCELL_ID_TITLE,Supercell ID
TID_SUPERCELL_ID_BUTTON_CONNECTED,מחובר
TID_SUPERCELL_ID_BUTTON_DISCONNECTED,התחברות
TID_SUPERCELL_ID_LOGIN_BUTTON,כניסה
TID_SUPERCELL_ID_NEW_GAME_BUTTON,משחק בלי
TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID,האם ברצונך לטעון התקדמות נוספת עבור השחקן <name> עם <trophies> גביעים? יש לטעון זאת באמצעות כניסה עם ה-Supercell ID שלך.
TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE,שגיאה!
TID_ERROR_POP_UP_OUT_OF_SYNC,לקוח ושרת לא מסונכרנים!
TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON,טעינת המשחק מחדש
TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE,שגיאת חיבור
TID_ERROR_POP_UP_CONNECTION_FAILED,לא ניתן להתחבר לשרת. יש לבדוק את חיבור האינטרנט שלך ולנסות שוב.
TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON,ניסיון מחדש
TID_ERROR_POP_UP_LOGIN_FAILED_TITLE,התחברות נכשלה
TID_ERROR_POP_UP_LOGIN_FAILED,נא לנסות שוב מאוחר יותר.
TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON,ניסיון מחדש
TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE,יש כאן מישהו?
TID_ERROR_POP_UP_AUTO_DISCONNECTED,יש ללחוץ על הלחצן בהמשך כדי לטעון את המשחק מחדש.
TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON,טעינת המשחק מחדש
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE,יש עדכון זמין!
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION,חדשות טובות! גרסה חדשה של Brawl Stars זמינה.
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON,עדכון
TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE,עבודות תחזוקה
TID_ERROR_POP_UP_SERVER_MAINTENANCE,"מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב מאוחר יותר."
TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON,ניסיון מחדש
TID_ERROR_POP_UP_BANNED_TITLE,נחסמת!
TID_ERROR_POP_UP_BANNED,נחסמת באופן זמני
TID_ERROR_POP_UP_BANNED_BUTTON,אישור
TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS,צרו קשר עם התמיכה
TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON,מידע נוסף
TID_INFO_POP_UP_IAP_NOTE_TITLE,הודעה חשובה
TID_INFO_POP_UP_IAP_NOTE,"ניתן לשחק ב-Brawl Stars בחינם, אבל אפשר להאיץ את ההתקדמות באמצעות רכישות בתוך היישום (באפשרותך להשבית את זה בהגדרות המכשיר שלך). יש להקיש על אישור כדי לקבל את מדיניות הפרטיות והתנאים שלנו."
TID_INFO_POP_UP_IAP_NOTE_BUTTON,אישור
TID_SERVER_ERROR_TITLE,שגיאת שרת <number>
TID_SERVER_ERROR,נותקת במהלך הקרב.
TID_SERVER_ERROR_BUTTON,אישור
TID_ERROR_POP_UP_CONNECTION_LOST_TITLE,חיבור אבד
TID_ERROR_POP_UP_CONNECTION_LOST,נא לנסות להיכנס מחדש!
TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON,ניסיון כניסה מחדש
TID_TROPHIES,גביעים
TID_PRACTICE,אימון
TID_READY,מוכנים
TID_BATTLE_END_TITLE_VICTORY,ניצחון!
TID_BATTLE_END_TITLE_DEFEAT,תבוסה
TID_BATTLE_END_TITLE_DRAW,תיקו
TID_BATTLE_END_DEATHMATCH_VICTORY,שיחקת אותה!
TID_BATTLE_END_DEATHMATCH_DEFEAT,דירוג: <RANK>
TID_BATTLE_END_TVST_DRAW_DESC,הקרב הסתיים בתיקו כי שתי הקבוצות צברו אותה כמות של יהלומים!
TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY,אתגר <LEVEL> הושלם!
TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT,תבוסה
TID_BATTLE_END_RETURN_HOME,יציאה
TID_BATTLE_END_NEXT,הבא
TID_BATTLE_END_TAP,יש להקיש כדי להמשיך
TID_BATTLE_END_NO_PRACTISE_TROPHIES,אין גביעים מאימון
TID_BATTLE_END_PLAY_AGAIN,לשחק מחדש
TID_BATTLE_END_PLAY_AGAIN_CANCEL,ביטול
TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS,<WAITING>/<TOTAL>
TID_BATTLE_END_PLAY_AGAIN_PLAYERS,<caaaaaa><TOTAL></c>
TID_BATTLE_END_PLAY_AGAIN_TIMER,<TIME>
TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM,הקבוצה שלך קיבלה את <NAME>
TID_BATTLE_END_OVERWHELMING_VICTORY,ניצחון אפי
TID_BATTLE_END_OVERWHELMING_VICTORY_LONG,ניצחון אפי
TID_RESPAWNING,חזרה בעוד:\n<n1>
TID_TEAMS_POPUP_TITLE,קבוצות
TID_TEAMS_POPUP_SUBTITLE_IN_CLAN,מועדון וקבוצות של חברים
TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN,כדאי להצטרף למועדון כדי לראות קרבות פעילים כאן
TID_TEAMS_POPUP_SEARCH,הצטרפות עם קוד
TID_TEAMS_POPUP_CREATE,יצירת קבוצה
TID_TEAM_SEARCH_POPUP_TITLE,יצירת קבוצה עם קוד
TID_TEAM_SEARCH_POPUP_SEARCH,הצטרפות
TID_TEAM_JOIN_ROOM_CODE,יש להזין כאן קוד קבוצה...
TID_TEAM_CHANGE_MAP,שינוי
TID_TEAM_TYPE_INFO_0,מדורגים
TID_TEAM_TYPE_INFO_1,ידידותיים
TID_TEAM_TYPE_INFO_2,מיוחד
TID_TEAM_MEMBER_LEFT_0,עזבת את הקבוצה.
TID_TEAM_MEMBER_LEFT_1,סולקת מהקבוצה.
TID_TEAM_MEMBER_LEFT_2,הקבוצה התפרקה כי האירוע הסתיים.
TID_TEAM_MEMBER_LEFT_3,הקבוצה התפרקה כי יוצרי הקבוצה עזבו.
TID_TEAM_MEMBER_LEFT_4,משחק הטורניר בוטל
TID_TEAM_MEMBER_LEFT_5,פג התוקף של משחק הטורניר
TID_TEAM_MEMBER_LEFT_6,משחק הטורניר הסתיים
TID_TEAM_GAME_STARTING,הקרב מתחיל
TID_TEAM_CODE_COPIED,הקוד הועתק ללוח
TID_TEAM_MEMBER_INVITE_STATUS_1,<c00ff00>הזמנה בהמתנה</c>
TID_TEAM_MEMBER_INVITE_STATUS_2,<ccc0000>נדחתה</c>
TID_TEAM_MEMBER_INVITE_STATUS_3,<c0000cc>היעד לא מחובר</c>
TID_TEAM_MEMBER_CANCEL_INVITE_INFO,יש להקיש כדי לבטל
TID_TEAM_ERROR_1,שגיאת שרת קבוצה
TID_TEAM_ERROR_2,"לא ניתן להצטרף, הקבוצה מלאה."
TID_TEAM_ERROR_3,לא ניתן להצטרף. הקבוצה כבר התפרקה.
TID_TEAM_ERROR_5,קוד קבוצה לא תקין. נא לוודא שהקוד נכון.
TID_TEAM_ERROR_6,לא ניתן למצוא קבוצה עם הקוד שניתן.
TID_TEAM_ERROR_7,לא ניתן להצטרף לקבוצה לאחר שסולקת ממנה.
TID_TEAM_ERROR_8,יש לבדוק הגדרות צד. אסור שיהיו יותר מ-3 שחקנים בכל צד.
TID_TEAM_ERROR_10,לא ניתן ליצור קבוצה. הצטרפת כבר לקבוצה.
TID_TEAM_ERROR_11,לא ניתן ליצור קבוצה. האירוע הסתיים.
TID_TEAM_ERROR_12,לא ניתן להצטרף לקבוצה שאינה בתוקף.
TID_TEAM_ERROR_14,לא ניתן ליצור קבוצה. האירוע לא תומך במשחק קבוצתי.
TID_TEAM_ERROR_15,לא ניתן להצטרף לקבוצה. הקבוצה לא נמצאת באזור שלך.
TID_TEAM_ERROR_17,לא ניתן להתחיל משחק. בראולרים כפולים אסורים.
TID_TEAM_ERROR_18,לא ניתן להתחיל משחק. מתבצעות עבודות תחזוקה במשחק.
TID_TEAM_ERROR_19,לא ניתן לסלק את יוצרי הקבוצה כשהם מחוברים.
TID_TEAM_ERROR_20,לא ניתן להחליף מפה. יותר מדי שחקנים בשביל המפה הזו
TID_TEAM_ERROR_21,לא ניתן להתחיל משחק. אין מספיק כרטיסים
TID_TEAM_ERROR_22,לא ניתן להחליף מפה. יותר מדי שחקנים
TID_TEAM_ERROR_24,ההזמנה נכשלה. חבר לא נמצא
TID_TEAM_ERROR_25,ההזמנה נכשלה. הקבוצה מלאה
TID_TEAM_ERROR_26,ההזמנה נדחתה
TID_TEAM_ERROR_27,ההזמנה נכשלה. השחקן לא מאשר כרגע הזמנות לקבוצות
TID_TEAM_ERROR_28,ההזמנה נכשלה. השחקן התנתק
TID_TEAM_ERROR_29,ההזמנה נכשלה. השחקן כבר בקבוצה
TID_TEAM_ERROR_30,"לא ניתן להתחיל את המשחק, יש הזמנה בהמתנה"
TID_TEAM_ERROR_31,לא ניתן להחליף אירוע כשיש הזמנה בהמתנה
TID_TEAM_ERROR_32,יש יותר מדי חברים בקבוצה בשביל מצב המשחק הזה
TID_TEAM_ERROR_33,מצב המשחק לא תומך במשחק בקבוצה
TID_TEAM_ERROR_34,כבר הבסת את הבוס האחרון
TID_TEAM_ERROR_40,בקשת הצטרפות לקבוצה כבר בהמתנה
TID_TEAM_ERROR_41,בקשת הצטרפות לקבוצה נדחתה
TID_TEAM_ERROR_42,בקשת הצטרפות לקבוצה נכשלה. לא ניתן למצוא את הקבוצה
TID_TEAM_ERROR_43,מקבל בקשות הצטרפות לקבוצה כבר לא בקבוצה
TID_TEAM_ERROR_44,מקבל בקשות הצטרפות לקבוצה התנתק
TID_TEAM_ERROR_45,בקשת הצטרפות לקבוצה נכשלה. הקבוצה מלאה
TID_TEAM_ERROR_46,הושתקת על ידי מקבל בקשות הצטרפות לקבוצה
TID_TEAM_ERROR_47,בקשת הצטרפות לקבוצה נכשלה. רק אחראי חדר ידידות יכול לאשר בקשות הצטרפות
TID_TEAM_ERROR_48,מקבל בקשות הצטרפות לקבוצה השתיק את כל ההזמנות
TID_TEAM_ERROR_60,לא ניתן להציע אירוע. יותר מדי שחקנים
TID_TEAM_ERROR_61,לא ניתן להציע שינוי אירוע כשיש הזמנה שממתינה
TID_TEAM_ERROR_62,לא ניתן להציע את האירוע. האירוע לא זמין לכל חברי הקבוצה.
TID_TEAM_ERROR_102,לא ניתן ליצור קבוצה. יש לך בקשת הצטרפות בהמתנה.
TID_TEAM_ERROR_120,לא ניתן להתחיל במשחק. אתה יכול לשחק רק במפה של הרמה הנוכחית שלך באתגר
TID_TEAM_ERROR_121,לא ניתן להתחיל במשחק. לא נותרו יותר ניסיונות.
TID_TEAM_ERROR_122,הבראולר הזה נחסם מהמשחק
TID_TEAM_ERROR_123,לא ניתן להתחיל בקרב. הבראולר שנבחר לא משתתף במהלך כוחני ובאתגרים בעונה זו.
TID_TEAM_ERROR_124,אי אפשר להתחיל במשחק. המפה שנבחרה לא קיבלה אור ירוק למשחק עם חברים.
TID_TEAM_ERROR_125,אירוע זה לא תומך במשחק קבוצתי
TID_SELECT_LOCATION_TITLE,בחירת מפה
TID_SELECT_LOCATION_LOCATIONS,ידידותיים
TID_SELECT_LOCATION_EVENTS,מדורגים
TID_TEAM_SEARCH_INVALID_CODE,קוד קבוצה לא תקין. נא לוודא שהקוד נכון.
TID_TEAM_LEAVE,עזיבה
TID_TEAM_JOIN,הצטרפות לקבוצה
TID_TEAM_READY_BUTTON_LABEL,מוכנים
TID_TEAM_CANCEL_READY,ביטול
TID_TEAM_QUIT,יציאה
TID_TEAM_TEAMCODE,קוד קבוצה
TID_TEAM_TEAMCODE_DESC,החברים שלך יכולים לגשת לקבוצה באמצעות הקוד הזה
TID_TEAM_WAITING_FOR_PLAYER,הזמנה באמצעות קוד קבוצה
TID_TEAM_NO_MEMBER,בוט
TID_TEAM_NO_MEMBER_INVITE,הזמנה
TID_TEAMCREATE_EVENT,מפה
TID_TEAM_KICK,סילוק
TID_TEAM_PROFILE,פרופיל
TID_TEAM_SWAP,החלפת צד
TID_TEAM_SWAP_HERE,החלפה כאן
TID_TEAM_CREATOR_ONLY_FEATURE,זמין ליוצרי הקבוצה בלבד
TID_TEAM_CREATOR_ONLY_FEATURE_MODES,רק ליוצרי הקבוצה ניתן להחליף אירועים
TID_TEAM_PROFILE_BLOCKED,לא ניתן להציג בסטטוס מוכן
TID_TEAM_FEATURE_BLOCKED_WHILE_READY,לא זמין בסטטוס מוכן
TID_TEAM_PRACTISE_BUTTON_LABEL,אימון
TID_TEAM_PRACTISE_BUTTON_SUBLABEL,עם בוטים
