"TID","EN"
"TID_SPECIAL_EVENT_DESC","Check back every day to play the Daily Event!"
"TID_SPECIAL_EVENTS_MOD","SPECIAL EVENT"
"TID_SPECIAL_EVENT_MOD_DESC","Check back regularly for the Special Event of the day!"
"TID_PLAYING_AGAIN","Play again <c11ee11><NUMBER>/<NUMBER2></c>"
"TID_PLAYING_AGAIN_NO_PLAYERS","Play again"
"TID_BRAWL_BOX_INFO_TITLE_1","BIG BOX INFO"
"TID_BRAWL_BOX_INFO_1","One Big Box gives you rewards similar to opening three Brawl Boxes. However, the Power Points are distributed among fewer Brawlers.\n\nYou get three random draws, each with these reward probabilities:\n\nPower Points + Coins : <NUM1> %\nRare Brawler : <NUM2> %\nSuper Rare Brawler : <NUM3> %\nEpic Brawler : <NUM4> %\nMythic Brawler : <NUM5> %\nLegendary Brawler : <NUM6> %\nStar Power : <NUM7> %\n\nIn addition, each draw gives you a 25 % chance to get Event Tickets, a 9 % chance to get Gems and a 3 % chance to get a Key Doubler. Note that Star Powers are only available for Brawlers that have reached Level 9. Once you have unlocked all rewards of a certain type, for example Rare Brawlers, the probability to get all other rewards increases. Luck: In order to make the Brawl Box opening experience more fair there is a luck system affecting the probability of Legendary Brawlers. With each draw that doesn't give you a new Brawler, your luck value is increased, and each time you get a new Brawler, your luck value goes down based on the rarity of the Brawler you got. When luck is high enough, you have a greater chance to get a Legendary Brawler, while a low luck value means that it's harder to get a new Legendary Brawler. Early draws are predetermined to ensure a fair start for everybody."
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","Collect 10 Star Keys to get a Big Box!"
"TID_HERO_BUNDLE_19","Penny's Treasure"
"TID_HERO_BUNDLE_20","Frank's Feature"
"TID_KEY_BAR_INFO","Amount of <c33a5d7>Keys</c> you can earn from battles.\n\nKeys are used to open Brawl Boxes."
"TID_NEW_ONLINE_FRIEND","PLAYER ONLINE"
"TID_NEW_GAME_ROOM","NEW GAME ROOM"
"TID_KEY_BAR_TITLE","AVAILABLE KEYS FROM BATTLE"
"TID_PLAYAGAIN_QUIT","EXIT"
"TID_BATTLE_END_WAITING","Waiting..."
"TID_ERROR_REPLAY_WAITING","Replay already pending"
"TID_ERROR_REPLAY_NOT_POSSIBLE","Replay not available"
"TID_ERROR_SPECTATE_WAITING","Spectate already pending"
"TID_ERROR_SPECTATE_NOT_POSSIBLE","Player is not Battling currently"
"TID_FIRST_WIN_INFO_SURVIVAL","Earn a <cff8E1b>Star Key</c> for your first top four finish against other players."
"TID_TEAM_POPOVER_YOUR_ROOM","This is your Game Room"
"TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM","Game Room is not Battling currently"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM","Cannot join. You're already in this room"
"TID_TEAM_AD_JOIN_FAIL_FULL","Cannot join room. Room is full."
"TID_HOMESCREEN_NOT_ENOUGH_TICKETS","Cannot start game. Not enough tickets"
"TID_HOMESCREEN_TEAMS_NOT_SUPPORTED","This event doesn't support playing in Game Rooms"
"TID_GAME_MODE_UNLOCKED","UNLOCKED"
"TID_ERROR_SPECTATE_DISABLED","Spectate is temporarily disabled due to technical reasons"
"TID_SPECTATE_FOLLOW","Press to follow:"
"TID_SPECTATE_FOLLOWING","Following:"
"TID_FIRST_WIN_INFO_TICKETED_EVENT","Earn a <cff8E1b>Star Key</c> from your first Battle."
"TID_FIRST_WIN_INFO_TEAM_SURVIVAL","Earn a <cff8E1b>Star Key</c> for your first top two finish against other players."
"TID_FIRST_WIN_INFO_SURVIVAL_COMBINED","Play against other players and finish top four in Solo or top two in Duo to earn the <cff8E1b>Star Key</c>."
"TID_CONNECTING_WAIT_FOR_SPECTATE","Waiting for spectate..."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS","WATCH AD TO\nDOUBLE ONE REWARD!\n<VIEWCOUNTREM> views remaining today"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","WATCH AD TO\nDOUBLE ONE REWARD!\n<VIEWCOUNTREM> view remaining today"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","GET MORE REWARDS!\n<VIEWCOUNTREM> views remaining today"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","GET MORE REWARDS!\n<VIEWCOUNTREM> view remaining today"
"TID_CANNON_DAMAGE","Cannon Damage"
"TID_CANNON_HEALTH","Cannon Health"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","This player has too many friend requests pending. Please try again later."
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","You have sent too many friend requests. Remove one and try again."
"TID_ADD_FRIEND_ERROR_GENERIC","Could not send Friend Invite. Please try again later."
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","The player you tried to add doesn't exist."
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","Can't invite yourself as friend!"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Your friend has too many friends. Please try again later."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","You have too many friends. Remove one if you want to add new friends."
"TID_HINT_26","Penny can deal a lot of damage with her splash attack if her targets line up."
"TID_HINT_27","Getting teammates in a game room allows you to plan before the match and pick a good combination of Brawlers."
"TID_HINT_28","Try playing friendly games by creating a game room, changing map and switching from Ranked to Friendly!"
"TID_HINT_29","After a good match with new teammates, you can press the Play Again to play another match with them!"
"TID_HINT_30","Friendly games let you pick any event and map. Brawlers will also be fully upgraded!"
"TID_HINT_31","Frank stops to perform his attack and Super, giving an opportunity for his opponents to get out of his range."
"TID_EXPERIENCE","EXPERIENCE"
"TID_HINT_32","Boss Fight and Robo Rumble events don't use up the Key Bar, instead they require tickets to play."
"TID_HINT_33","You can invite Band mates to be your friends from the Band member list."
"TID_HINT_34","You can invite people from game rooms to be your friends."
"TID_HINT_35","After a few good games with somebody, you can invite them to be your friend from the suggested friend list."
"TID_HINT_36","When creating a game room you can directly invite online friends and Band mates to play with you."
"TID_HINT_37","You can use the advertise button to advertise your game room to your friends and Band mates."
"TID_COOP_GENERATED","???"
"TID_MECHANIC_KNIGHT_SKIN","DRAGON KNIGHT JESSIE"
"TID_FRANK_CAVEMAN_SKIN","CAVEMAN FRANK"
"TID_SOLO","SOLO"
"TID_DUO","DUO"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Friends list is full!"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Too many invites active, try again later"
"TID_INVITE_FRIEND_TOKEN_ERROR","Error inviting friends"
"TID_GOLDRUSH_9","Dark Pool"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Finish the tutorial to join a Game Room"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Login failed"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Brawl Stars Beta is not yet available in your country. Check back later!"""
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","Okay"
"TID_CROW_PHEONIX_SKIN","PHOENIX CROW"
"TID_MECHANIC_SUMMER_SKIN","SUMMER JESSIE"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Your free Brawl Box is waiting for you!"
"TID_FREE_BOX_AVAILABLE_1","Claim your free Brawl Box now!"
"TID_FREE_BOX_AVAILABLE_2","Get your free Brawl Box before it disappears!"
"TID_FREE_BOX_AVAILABLE_3","Rewards are waiting for you! Get your free Brawl Box now!"
"TID_FREE_BOX_AVAILABLE_4","Get your rewards now in your free Brawl Box!"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","ROCKSTAR\nCOLT"
"TID_ROCKET_BEACH_SKIN_SHOP","BEACH\nBROCK"
"TID_CACTUS_PINK_SKIN_SHOP","PINKY\nSPIKE"
"TID_SHAMAN_PANDA_SKIN_SHOP","PANDA\nNITA"
"TID_CROW_WHITE_SKIN_SHOP","WHITE\nCROW"
"TID_BULL_HAIR_SKIN_SHOP","VIKING\nBULL"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","GOLD MEDALIST\nRICOCHET"
"TID_BARKEEP_GOLD_SKIN_SHOP","GOLDEN\nBARLEY"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL RUDO\nPRIMO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","BANDITA\nSHELLY"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nPRIMO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","DRAGON KNIGHT\nJESSIE"
"TID_FRANK_CAVEMAN_SKIN_SHOP","CAVEMAN\nFRANK"
"TID_MECHANIC_SUMMER_SKIN_SHOP","SUMMER\nJESSIE"
"TID_CROW_PHEONIX_SKIN_SHOP","PHOENIX\nCROW"
"TID_GOLDRUSH_10","Echo Chamber"
"TID_BANKHEIST_5","Fancy Fencing"
"TID_BATTLE_ROYALE_7","Super Shopper"
"TID_BATTLE_ROYALE_8","Island Invasion"
"TID_BATTLE_ROYALE_6","Cavern Churn"
"TID_CLAN_CHAT_JUMP_TO_NEW","<count> New Messages"
"TID_CLAN_CHAT_NEW","NEW"
"TID_BANKHEIST_6","Forks Out"
"TID_GOLDRUSH_11","Flooded Mine"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","You must download Brawl Stars Beta from Google Play Store (only available in selected countries). Rooted devices are not currently supported. Check back later!"
"TID_RATE_APP_MESSAGE_ANDROID","Please rate or review Brawl Stars on Play Store to give us valuable feedback!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","New Google Play login"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Do you want to save your current game on this Google Play account?"
"TID_SHOWDOWN_END","SHOWDOWN!"
"TID_SETTINGS_FIXES_JOYSTICK","LOCKED MOVEMENT CONTROL"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","English"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Change language?"
"TID_POPUP_CHANGE_LANGUAGE","Are you sure you want to change the language?"
"TID_SKIN_RARITY_1","<cffffff>Common</c>"
"TID_SKIN_RARITY_2","<c0070dd>Rare</c>"
"TID_SKIN_RARITY_3","<ca335ee>Epic</c>"
"TID_SKIN_RARITY_4","<cff8000>Legendary</c>"
"TID_BANKHEIST_7","Cactus Corral"
"TID_BATTLE_ROYALE_9","West Wind"
"TID_BATTLE_ROYALE_10","Dune Drift"
"TID_NO_FRIENDS_GO_TO_FRIENDS","Go to Friends"
"TID_EVENT_MODIFIER_1","ENERGY DRINK"
"TID_EVENT_MODIFIER_2","ROBO BOSS"
"TID_EVENT_MODIFIER_3","METEOR SHOWER"
"TID_EVENT_MODIFIER_4","LIFE LEECH"
"TID_EVENT_MODIFIER_DESC_1","Grab a randomly appearing Energy Drink to get a massive boost to your Brawler’s attack damage and extra movement speed for a short while!"
"TID_EVENT_MODIFIER_DESC_2","An angry robot will randomly show up and attack the nearest Brawler. Watch out!"
"TID_EVENT_MODIFIER_DESC_3","This is not a meteor shower that you want to stop and admire. Watch out for big, falling rocks!"
"TID_BALL_4","Sneaky Fields"
"TID_EVENT_MODIFIER_DESC_4","You lose health constantly, but dealing damage to enemy Brawlers will restore some health. Defeated Brawlers drop a life skull - grab it to regain full health!"
"TID_BALL_5","BB Fort"
"TID_BALL_6","Super Stadium"
"TID_BALL_7","Puddle Splash"
"TID_BANKHEIST_8","Bone Tunnel"
"TID_EVENT_MODIFIER_DESC_3_SD","Gathering close with your friends can be dangerous when huge rocks are falling from the sky!"
"TID_DEFEATED_SHOWDOWN","Defeated"
"TID_OFFER_WATCH_AD","WATCH"
"TID_ERROR_REPLAY_DISABLED","Replay is not available"
"TID_WANTED_9","Canal Grande"
"TID_HOOK","Catcher in the Beta"
"TID_STAR_KEY_INFO_EXTENSION","\n\nStar Keys are used to open Big Boxes."
"TID_TEAM_OWNER_TEXT","<NAME>'s room"
"TID_SPECTATE_AUTO","Automatic"
"TID_BATTLE_ROYALE_11","Bow Wow"
"TID_FRIEND_POPOVER_INVITE","TEAM UP"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Player is already in your game room!"
"TID_TEAM_ERROR_ALREADY_INVITED","Player is already invited!"
"TID_BATTLE_ROYALE_D2","Stormy Plains"
"TID_UNDERTAKER_GREASER_SKIN","ROCKABILLY MORTIS"
"TID_COMMUNITY_PROPS","Community map!\n\nConcept by:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Hot Maze"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Player is already in a game room!"
"TID_HINT_38","A rotating blue circle under a Brawler means their Super is ready!"
"TID_HINT_39","A rotating yellow circle under a Brawler means they are currently targeting their Super!"
"TID_EVENT_NOT_AVAILABLE","No Event"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","No video available. Check back later!"
"TID_SHOP_NOT_AVAILABLE","not available"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","ROCKABILLY\nMORTIS"
"TID_HINT_40","Connect to Supercell ID from the settings screen to keep your account safe and play with multiple devices."
"TID_GACHA_VIDEO_REWARD_RECEIVED","Extra rewards added!"
"TID_HINT_41","Your Total trophies is a combination of all your Brawlers’ individual trophies."
