"Name","ParentAreaEffectForSkin","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","TimeMs","Radius","Damage","DamageScaleType","CustomValue","CustomValue2","Type","StatusEffectSelf","StatusEffectAlly","StatusEffectEnemy","StatusEffectTickInterval","DelayFirstTick","IsPersonal","TargetEnemiesOnly","BulletExplosionBullet","BulletExplosionBulletDistance","BulletExplosionItem","ExpandOnDistance","BulletAngleOffset","DestroysEnvironment","DestroysOnlyBushes","PushbackStrength","PushbackStrengthSelf","PushbackDeadzone","CanStopGrapple","StunTicks","SlowStrength","FreezeTicks","IgnoreFadeout","ShouldShowEvenIfOutsideScreen","SameAreaEffectCanNotDamageMs","DontShowToEnemy","RequireLineOfSight","ChainAreaEffect","ChainAreaEffect2","ChainAreaEffect3","OverchargedChainAreaEffect","OverchargedChainAreaEffect2","OverchargedChainAreaEffect3","SkinnedCustomValue","SpawnItem","SnapToTile","DamageScaleDistanceNear","DamageScaleDistanceFar","SourceType"
"IceDudeOverchargedUltiAreaInvisible","","","sc/effects_brawler.sc","lou_def_ulti_area_base","lou_def_ulti_area_base","lou_def_ulti_area_base_red","","GroundHigh","","","","lou_def_ulti_area_base","","","","","250","100","1100","","","90","1000","Slippery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FishTank002UltiArea","FishTankUltiArea","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","100","700","1000","1320","","6","","BulletExplosion","","","","","","","","hank002UltiProjectile","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LeaperWeaponArea","","","sc/effects.sc","","","","","GroundHigh","","","","mico_def_atk","","","","1","100","300","450","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","",""
"LeaperUltiArea","","","sc/effects_brawler.sc","mico_def_ulti_indicator","mico_def_ulti_indicator","mico_def_ulti_indicator_red","","GroundHigh","","","","","","","","","80","6000","800","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","LeaperUltiAreaExplosion","","","","","","","","","","",""
"LeaperUltiAreaExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","mico_def_ulti_landing","","","","","70","300","700","1190","","","","Damage","","","","","","","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","","",""
"LeaperOverchargedUltiArea","","","sc/effects_brawler.sc","mico_def_ulti_indicator","mico_def_ulti_indicator","mico_def_ulti_indicator_red","","GroundHigh","","","","","","","","","80","6000","800","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","LeaperOverchargedUltiAreaExplosion","","","","","","","","","","",""
"LeaperOverchargedUltiAreaExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","mico_def_oc_landing","","","","","70","300","700","1190","","","","Damage","","","","","","","","","","","","","","","50","","","","30","","","","","","","","","","","","","","","","","","",""
"Mico_002_WeaponArea","","","sc/effects.sc","","","","","GroundHigh","","","","mico_002_atk","","","","","100","300","450","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","",""
"Mico_002_UltiArea","","","sc/effects_brawler.sc","mico_def_ulti_indicator","mico_def_ulti_indicator","mico_def_ulti_indicator_red","","GroundHigh","","","","","","","","","80","6000","800","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","Mico_002_UltiAreaExplosion","","","","","","","","","","",""
"Mico_002_UltiAreaExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","mico_002_ulti_landing","","","","","70","300","700","1190","","","","Damage","","","","","","","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","","",""
"Leaper003WeaponArea","","","sc/effects.sc","","","","","GroundHigh","","","","mico_003_atk","","","","","100","300","450","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","",""
"Leaper003UltiArea","","","sc/effects_brawler.sc","mico_def_ulti_indicator","mico_def_ulti_indicator","mico_def_ulti_indicator_red","","GroundHigh","","","","","","","","","80","6000","800","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","Leaper003UltiAreaExplosion","","","","","","","","","","",""
"Leaper003UltiAreaExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","mico_003_ulti_landing","","","","","70","300","700","1190","","","","Damage","","","","","","","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","","",""
"CrowOverchargedUltiKnifes","","","sc/effects_brawler.sc","crow_def_oc_ult_jump","crow_def_oc_ult_jump","crow_def_oc_ult_jump_red","","GroundHigh","","","","","","","","","100","700","300","","","14","","BulletExplosion","","","","","","","","CrowOverchargedUltiProjectile","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TntDudeOverchargedExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_overcharge_explosion","","","","","100","700","450","","","","","Damage","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","30","30",""
"TntDudeOverchargedUltiExplosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_overcharge_ulti_explosion","","","","","165","700","800","","","","","Damage","","","","","","","","","","","","","true","","150","250","","","","","","","","","","","","","","","","","","","","","",""
"TntDudeOverchargedUltiClusterBombs","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","165","700","800","","","8","","BulletExplosion","","","","","","","","TntDudeOverchargedProjectile","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KickerDudeMineTrail","","","sc/effects.sc","","","","","GroundHigh","","","","fang_def_atk_explode","","","","","100","700","800","-50","3","1","","BulletExplosion","","","","","","","","","1","KickerDudeMineOC","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EnragerOverchargedUlti","","","sc/effects.sc","","","","","GroundHigh","","","","edgar_def_oc_jump","","","","","100","7000","500","200","","50","150","EnragerOverchargeSuper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TwinsThrowerExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","twin_def_atk_explode","","","","","100","600","450","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","TwinsThrowerExplosion2","","","","","","","","","","",""
"TwinsThrowerExplosion2","","","sc/effects.sc","","","","","GroundHigh","","","","twin_def_atk_explode2","","","","","150","600","800","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Twins002ThrowerExplosion","TwinsThrowerExplosion","","sc/effects.sc","","","","","GroundHigh","","","","twin_002_atk_explode","","","","","100","600","450","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","Twins002ThrowerExplosion2","","","","","","","","","","",""
"Twins002ThrowerExplosion2","TwinsThrowerExplosion2","","sc/effects.sc","","","","","GroundHigh","","","","twin_002_atk_explode2","","","","","150","100","800","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AttacherExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","kit_def_ulti_explosion","","","","","100","700","450","","","","","Damage","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","",""
"Attacher002Explosion","AttacherExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","kit_002_ulti_explosion","","","","","100","700","450","","","","","Damage","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","",""
"InsectManUltiDamageArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","angelo_def_ulti","","","","","350","8000","700","500","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InsectManUltiSwitchSkillArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","350","8000","700","","","","","SwitchSkill","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InsectManGadgetDamageArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","angelo_def_gadget1","","","","","100","700","700","2200","","15","","DamageDrain","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","",""
"Angelo002UltiDamageArea","InsectManUltiDamageArea","","sc/effects_brawler.sc","","","","","GroundHigh","","","","angelo_002_ulti","","","","","350","8000","700","500","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Angelo002UltiSwitchSkillArea","InsectManUltiSwitchSkillArea","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","350","8000","700","","","","","SwitchSkill","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SandStormOverchargedUltiAreaSpeedBuff","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","1000","9000","2000","200","","10","","SpeedBuff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SandStormOverchargedUltiArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","sandy_def_oc_loop","","","","","1000","9000","2000","","","","","SmokeScreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ClusterBombPetOverchargedExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","tick_def_oc_pet_explode","","","","","133","700","600","99","","","","Damage","","","","","","","","","","","","","true","","120","","","","","","","","","","","","ClusterBombOverchargedExplosion","","","","","","","","","","",""
"ClusterBombOverchargedExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","tick_def_oc_split_explode","","","","","100","700","400","","","6","","BulletExplosion","","","","","","","","","8","ClusterOverchargedMine","90","15","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ClusterBombOverchargedExplosion2","","","sc/effects.sc","","","","","GroundHigh","","","","tick_def_oc_explode","","","","","100","700","468","99","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SpeedyOverchargedArea","","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","160","100","800","200","","200","","SpeedBuff","","","","","","","","","","","","","","","","","","","","350","21","","","1000","","","","","","","","","","","","","",""
"SpeedyOverchargedArea2","","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","160","100","800","200","","1000","","ChargeSuper","","","","","","","","","","","","","","","","","","","","350","21","","","1000","","","","","","","","","","","","","",""
"StickyBombMutantClusterExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","sticky_def_atk_explode","","","","","100","700","","","","3","","BulletExplosion","","","","","","","","StickyBombUltiProjectile2","20","","","45","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BelleMutantExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","100","700","300","","","0","","BulletExplosion","","","","","","","","ElectroSniperMutantProjectile","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TwinsThrowerMutantExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","twin_def_atk_explode2","","","","","150","100","800","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MutantBushGrowArea","","","sc/effects.sc","","","","","GroundHigh","","","","gadget_rosa_growbush","","","","","170","500","1100","800","","","","WallSpawn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","",""
"PocoMutantRegenArea","","","sc/effects.sc","","","","","GroundHigh","","","","gadget_poco_heal","","","","","125","250","1000","-1","2","100","","HealRegen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ExplodingTankExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_tnt_dude_ulti","","","","","165","100","1200","4000","","","","Damage","","","","","","","","","","","","","FALSE","","250","250","","","","","","","","","","","ExplodingTankDestroyEnvironment","","","","","","","","","","",""
"ExplodingTankDestroyEnvironment","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","165","700","600","","","","","Damage","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","","","","","","","","","","","","",""
"AmbusherSuperChargeArea","","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","","","","132","600000","1800","","","270","","EnemyChargeSuper","","","","","","true","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","",""
"SpeedyUltiOverchargedArea","","","sc/effects_brawler.sc","max_def_oc_area","max_def_oc_area","max_def_oc_area_red","","GroundHigh","","","","max_def_oc_active","","","","","120","850","1200","300","","80","","SpeedBuff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AmbusherTeleport","","","sc/effects.sc","","","","","GroundHigh","","","","lily_def_ulti_ground","","","","","70","700","300","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AmbusherTeleportEnd","","","sc/effects.sc","","","","","GroundHigh","","","","lily_def_ulti_ground_end","","","","","70","700","300","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SandStormOverchargedUltiSilenceArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","1000","100","2000","","","10","","Silence","","","","","","","true","","","","","","","","","","","","","","","","","","","","SandStormOverchargedUltiAreaSpeedBuff","","","","","","","","","","",""
"SoulCollectorPushback","","","sc/effects.sc","","","","","GroundHigh","","","","gus_def_ulti_area","","","","","235","700","800","","","","","Pushback","","","","","","","","","","","","","","","150","","","true","","","","","","","","","","","","","","","","","","","",""
"AmbusherUltiExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","100","300","450","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","",""
"BarleyOverchargedUlti","","","sc/effects.sc","","","","","GroundHigh","","","","barley_def_oc","","","","","250","3900","1100","","","","","Dot","","","","","","","","","","","","","","TRUE","","","","","","","","","","1000","","","","","","","","","","","","","",""
"InsectManOverchargedUltiDamageArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","angelo_overcharged_ulti","","","","","350","8000","700","500","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InsectManOverchargedUltiSwitchSkillArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","","","","350","8000","700","","","","","SwitchSkill","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SniperOverchargedBombExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","piper_def_oc_exp","","","","","133","700","600","99","","","","Damage","","","","","","","","","","","","","true","","70","","","","","","","","","","","","","","","","","","","","","","",""
"SniperOverchargedLanding","","","sc/effects.sc","","","","","GroundHigh","","","","piper_def_oc_landing","","","","","133","500","900","0","","","","Pushback","","","","","","","","","","","","","TRUE","","200","100","","","","","","","","","","","","","","","","","","","","","",""
"MummyOverchargedUltiArea","","","sc/effects_brawler.sc","emz_def_oc_area","emz_def_oc_area","emz_def_oc_area_red","","GroundHigh","","","","emz_def_oc_area_use","","","","","350","5000","1700","240","","","","Dot","","","","","","","","","","","","","","","","","","","","350","21","","","","","","","","","","","","","","","","",""
"MummyOverchargedUltiAreaPushBack","","","sc/effects_brawler.sc","emz_def_oc_area","emz_def_oc_area","emz_def_oc_area_red","","GroundHigh","","","","","","","","","350","100","1200","1","","","","Dot","","","","","","","","","","","","","","","100","","","","","","","","","","","","MummyOverchargedUltiBulletExplosion","","","","","","","","","","",""
"MummyOverchargedUltiBulletExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","100","100","1500","1240","","18","","BulletExplosion","","","","","","","","MummyOverchargedProjectile","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAreaExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_atk_hit","","","","","100","0","500","","","50","50","HealAndDamage","","","","","","","","","","","","","","","","","","","","","","","","","","","PainterAreaEffect","","","","","","","","","","",""
"PainterAreaEffect","","","sc/effects_brawler.sc","berry_def_atk_ground","berry_def_atk_ground","berry_def_atk_ground_red","","GroundHigh","","","","berry_def_ulti_hit","","","","2","60","5999","500","100","4","50","","HotAndDot","","","","","true","","","","","","","","","","","","","","","","","true","","1000","","","PainterAreaEffectEnd","","","","","","","","","","",""
"PainterAreaEffectEnd","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_atk_ground_end","","","","","100","0","500","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAccessoryArea","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_gadget_pushheal","","","","","100","700","800","-20","2","","","Heal","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","",""
"PaintBallSplash","","","sc/effects.sc","","","","","GroundHigh","","","","paint_ball_explode","","","","","50","100","800","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PaintBallSplash_big","","","sc/effects.sc","","","","","GroundHigh","","","","paint_ball_explode_big","","","","","50","100","800","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SupportArchetypeHeal","","","sc/effects.sc","","","","","GroundHigh","","","","pam_def_ulti_area_active","pam_def_ulti_area_loop","","","","125","600000","1000","-1","2","","","Hot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SupportArchetypeSpawn","","","sc/effects_brawler.sc","ruffs_def_ulti_target","ruffs_def_ulti_target","ruffs_def_ulti_target_red","","GroundHigh","ruffs_def_ulti_crate","ruffs_def_ulti_crate_red","","ruffs_def_ulti_beacon","","","","","90","800","600","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","BattleRoyaleBuff","","","",""
"ArtilleryArchetypeCollabSpawnLvl1","","","sc/effects_brawler.sc","gadget_primo_meteor_target","gadget_primo_meteor_target","gadget_primo_meteor_target_red","","GroundHigh","gadget_ruffs_airstrike","gadget_ruffs_airstrike_red","","meteor_warning","","","","","60","2500","800","600","5","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","ArtilleryArchetypeCollabExplosion","","","","","","","","","","",""
"ArtilleryArchetypeCollabSpawnLvl2","","","sc/effects_brawler.sc","gadget_primo_meteor_target","gadget_primo_meteor_target","gadget_primo_meteor_target_red","","GroundHigh","gadget_ruffs_airstrike","gadget_ruffs_airstrike_red","","meteor_warning","","","","","60","2500","800","600","5","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","ArtilleryArchetypeCollabExplosion","ArtilleryArchetypeCollabBurn","","","","","","","","","",""
"ArtilleryArchetypeCollabSpawnLvl3","","","sc/effects_brawler.sc","gadget_primo_meteor_target","gadget_primo_meteor_target","gadget_primo_meteor_target_red","","GroundHigh","gadget_ruffs_airstrike","gadget_ruffs_airstrike_red","","meteor_warning","","","","","60","2500","800","600","5","","","Effect","","","","","","","","","","","","","","","","","","","","","","","true","","","","ArtilleryArchetypeCollabExplosion","ArtilleryArchetypeCollabBurn","ArtilleryArchetypeCollabCluster","","","","","","","","",""
"ArtilleryArchetypeCollabExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","gadget_ruffs_airstrike_explosion","","","","","85","700","500","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ArtilleryArchetypeCollabBurn","","","sc/effects.sc","","","","","GroundHigh","","","","brock_def_starPower","","","","","28","2900","300","20","4","","","Dot","","","","","TRUE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ArtilleryArchetypeCollabCluster","","","sc/effects.sc","","","","","GroundHigh","","","","","","","","","100","700","300","50","4","6","","BulletExplosion","","","","","","","","ArtilleryArchetypeCollabClusterProjectile","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MarksmanArchetypeSlowArea","","","sc/effects.sc","toxic_area_effect_blue","toxic_area_effect_blue","toxic_area_effect_red","","GroundHigh","","","","","","","","","100","400","600","","","","","Slow","","","","","","","","","","","","","","","","","","","","150","15","","","","","","","","","","","","","","","","",""
"ControllerArchetypeTrail","","","sc/effects.sc","","","","","GroundHigh","","","","tick_def_atk1_explode","","","","","100","700","400","","","1","","BulletExplosion","","","","","","","","","0","ControllerArchetypeMine","90","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ControllerArchetypeEnd","","","sc/effects.sc","","","","","GroundHigh","","","","tick_def_atk1_explode","","","","","100","700","400","","","5","","BulletExplosion","","","","","","","","","6","ControllerArchetypeMine","90","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ClancyDashArea","","","sc/effects.sc","","","","","GroundHigh","","","","clancy_def_gadget","","","","","70","300","700","","","10","","Stun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
