Name,FileName,StartFrame,EndFrame,FaceFreezeFrame,Speed,TransitionInMs,TransitionOutMs,AutoFadeMs,Looping,Priority
NaniLineAttack,nani_line_friends_attack.scw,,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
NaniLineRecoil,nani_line_friends_attack.scw,,23,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
NaniLineReload,nani_line_friends_idle.scw,,10,,,200,200,100,,
NaniLineWin,nani_line_friends_win.scw,,114,,,,,,,1
NaniLineWinloop,nani_line_friends_win.scw,115,-1,,,,,,true,1
NaniLineSecondary,nani_line_friends_superloop.scw,,-1,,,100,100,,true,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
NaniLinePushback,nani_pushback.scw,,-1,,,50,,100,,5
NaniLineLose,nani_line_friends_lose.scw,,-1,,,,,,,1
NaniLineLoseloop,nani_line_friends_lose.scw,117,117,,,,,,true,1
NaniLinePortrait,nani_line_friends_portrait.scw,,-1,,,,,,,
PeepLineIdle,peep_line_friends_idle.scw,1,226,,,,,50,true,
PeepLineWalk,peep_line_friends_idle.scw,1,226,,,,,50,true,1
LouIdle,lou_idle.scw,,-1,,,100,100,,true,
LouWalk,lou_walk.scw,1,22,,,100,100,,true,1
LouAttack,lou_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LouRecoil,lou_attack.scw,6,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LouSuper,lou_attack.scw,1,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LouReload,lou_idle.scw,-1,-1,-1,,,,,,
LouWin,lou_win.scw,1,101,,,,,,,
LouWinloop,lou_win.scw,102,140,,,,,,true,
LouLose,lou_lose.scw,1,80,,,,,,,
LouLoseloop,lou_lose.scw,80,80,,,,,,true,
LouPortrait,lou_portrait.scw,,,,,,,,,
DynamikeGroomIdle,dynamike_groom_idle.scw,,27,,,100,100,,true,0
DynamikeGroomWalk,dynamike_groom_walk.scw,1,29,,150,100,100,,true,1
DynamikeGroomPrimary,dynamike_groom_attack.scw,1,5,,,,,10,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomSecondary,dynamike_groom_super.scw,1,5,,,,,10,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomRecoil,dynamike_groom_attack.scw,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomReload,dynamike_groom_walk.scw,1,5,,150,66,66,6,,spine_lower_s#0
DynamikeGroomUlti,dynamike_groom_super.scw,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomPushback,dynamike_groom_pushback.scw,,-1,,,100,100,100,,5
DynamikeGroomWin,dynamike_groom_win.scw,1,62,,,,,,,
DynamikeGroomWinloop,dynamike_groom_win.scw,62,89,,80,,,,true,
DynamikeGroomLose,dynamike_groom_lose.scw,,41,,,,,,,
DynamikeGroomLoseloop,dynamike_groom_lose.scw,41,50,,,,,,true,
DynamikeGroomProfile,dynamike_groom_portrait.scw,20,20,,,,,,true,
LouKingLose,lou_king_lose.scw,1,120,,,,,,,
LouKingLoseloop,lou_king_lose.scw,120,120,,,,,,true,
LouKingPortrait,lou_king_portrait.scw,,-1,-1,,,,,,
LouKingWin,lou_king_win.scw,,223,-1,,,,,,
LouKingWinloop,lou_king_win.scw,224,272,-1,,,,,true,
GaleNutcrackerIdle,gale_nutcracker_idle.scw,1,59,,,200,200,,true,
GaleNutcrackerWalk,gale_nutcracker_walk.scw,1,22,,,200,200,,true,1
GaleNutcrackerPrimary,gale_nutcracker_attack.scw,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
GaleNutcrackerRecoil,gale_nutcracker_attack.scw,5,20,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
GaleNutcrackerPushback,gale_pushback.scw,1,10,,,20,100,100,,5
GaleNutcrackerWin,gale_nutcracker_win.scw,1,81,,,,,,,5
GaleNutcrackerWinloop,gale_nutcracker_win.scw,82,150,,,,,,true,1
GaleNutcrackerLose,gale_nutcracker_lose.scw,1,94,,,,,,,
GaleNutcrackerLoseloop,gale_nutcracker_lose.scw,95,235,,,,,,true,
BrockReduxIdle,brock_redux_idle.scw,,-1,,135,74,74,,true,
BrockReduxWalk,brock_redux_run.scw,,-1,,150,100,100,,true,1
BrockReduxPrimary,brock_redux_attack.scw,,-1,,,1,300,300,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxSecondary,brock_redux_attack.scw,,-1,,,1,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxRecoil,brock_redux_attack.scw,,-1,,,1,100,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxRecoil2,brock_redux_attack.scw,,-1,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxPushback,brock_pushback1.scw,,-1,,,100,100,100,,5
BrockReduxWin,brock_redux_win_intro.scw,,50,,,,500,500,,5
BrockReduxWinloop,brock_redux_win_loop.scw,,59,,,500,,500,true,5
BrockReduxLose,brock_redux_lose.scw,1,70,,,,,,,5
BrockReduxLoseloop,brock_redux_lose.scw,70,110,,,,,,true,5
BrockReduxHero,brock_redux_win_intro.scw,,35,,,,200,200,,5
BrockReduxProfile,brock_redux_idle.scw,1,1,,,,,,,5
FrankXmasIdle,frank_xmas_idle.scw,,-1,,,500,500,,true,
FrankXmasWalk,frank_xmas_walk.scw,1,29,,120,300,300,,true,5
FrankXmasPrimary,frank_xmas_attack.scw,1,45,,,,,100,,5
FrankXmasSecondary,frank_xmas_super.scw,1,50,,,100,100,,,5
FrankXmasRecoil,frank_xmas_attack.scw,22,35,,,,,200,,5
FrankXmasPushback,frank_xmas_pushback.scw,,-1,,,120,120,400,,5
FrankXmasRecoil2,frank_ulti.scw,36,50,,,1,1,100,,5
FrankXmasWin,frank_xmas_win.scw,1,130,,,,,,,5
FrankXmasWinloop,frank_xmas_win.scw,131,196,,,,,,true,1
FrankXmasLose,frank_xmas_lose.scw,1,131,,,,,,,5
FrankXmasLoseloop,frank_xmas_lose.scw,132,243,,,,,,true,1
FrankXmasProfile,frank_idle.scw,44,44,,,,,,,
FrankXmasIntro,frank_intro_pose.scw,,,,,,,,,
TickSnowmanIdle,tick_snowman_idle.scw,1,47,,,,,,true,
TickSnowmanWalk,tick_snowman_walk.scw,1,21,,125,,,,true,1
TickSnowmanWin,tick_snowman_win.scw,1,97,,,,,,,
TickSnowmanWinloop,tick_snowman_win.scw,97,143,,,,,,true,
TickSnowmanProfile,tick_snowman_idle.scw,16,16,,,,,,,
TickSnowmanPrimary,tick_snowman_attack.scw,1,20,,,,,25,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanSecondary,tick_snowman_ult.scw,1,20,,,,,25,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanRecoil,tick_snowman_attack.scw,1,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanUltRecoil,tick_snowman_ult.scw,1,20,,,,,300,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanLose,tick_snowman_lose.scw,1,74,,,,,,,
TickSnowmanLoseloop,tick_snowman_lose.scw,74,-1,,,,,,true,
BombheadSnowmanIdle,bombhead_snowman_idle.scw,1,12,,,,,,true,
ByronIdle,byron_idle.scw,1,59,-1,,120,120,,true,
ByronWalk,byron_walk.scw,1,-1,-1,,100,100,,true,1
ByronAttack,byron_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ByronSuper,byron_super.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ByronRecoil,byron_attack.scw,5,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ByronSuperRecoil,byron_super.scw,5,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ByronPushback,byron_pushback.scw,,-1,-1,,,,,,5
EdgarIdle,edgar_idle.scw,1,44,-1,,100,100,,true,
EdgarWalk,edgar_walk.scw,1,22,-1,,100,100,,true,1
EdgarAttack,edgar_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
EdgarRecoil,edgar_attack.scw,6,30,-1,,,200,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
EdgarSuper,edgar_super.scw,5,50,-1,,,250,250,,3
EdgarPushback,edgar_pushback.scw,,-1,-1,,50,100,100,,5
EdgarWin,edgar_win.scw,,130,-1,,,,,,
EdgarWinloop,edgar_win.scw,131,174,-1,,,,,true,
ByronWin,byron_win.scw,1,92,,,,,,,
ByronWinloop,byron_win.scw,93,-1,,,,,,true,
ByronLose,byron_lose.scw,1,98,,,,,,,
ByronLoseloop,byron_lose.scw,99,198,,,,,,true,
ByronProfile,byron_win.scw,192,192,-1,,,,,,
EdgarProfile,edgar_win.scw,,,-1,,,,,true,
EdgarLose,edgar_lose.scw,,26,-1,,,,,,
EdgarLoseloop,edgar_lose.scw,27,48,-1,,,,,true,
BoWarriorIdle,bo_warrior_idle.scw,1,29,,,100,100,,true,
BoWarriorWalk,bo_warrior_walk.scw,1,20,,,100,100,,true,1
BoWarriorWin,bo_warrior_win.scw,-1,79,,,100,100,500,,
BoWarriorWinloop,bo_warrior_win.scw,80,120,,,100,100,200,true,
RuffsIdle,ruffs_idle.scw,1,29,-1,,100,100,,true,
RuffsWalk,ruffs_walk.scw,1,22,-1,,100,100,,true,1
RuffsAttack,ruffs_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsRecoil,ruffs_attack.scw,1,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsSuper,ruffs_super.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsSuperRecoil,ruffs_super.scw,5,20,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsPushback,ruffs_pushback.scw,,-1,-1,,50,100,100,,5
DarrylDroidIdle,droid_darryl_idle.scw,1,-1,,,100,100,100,true,
DarrylDroidWalk,droid_darryl_run.scw,1,20,,,100,100,,true,1
DarrylDroidPrimary,droid_darryl_attack.scw,,10,,,100,100,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidSecondary,droid_darryl_super.scw,,29,,,1,1,1,true,5
DarrylDroidRecoil,droid_darryl_recoil_01.scw,1,10,,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidRecoil2,droid_darryl_recoil_02.scw,1,10,,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidReload,droid_darryl_idle.scw,,10,,,800,800,800,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidPushback,droid_darryl_pushback.scw,1,10,,,50,100,200,,5
DarrylDroidWin,droid_darryl_win.scw,,-1,,,,,200,,
DarrylDroidWinloop,droid_darryl_winloop.scw,1,29,,,,,,true,
DarrylDroidLose,droid_darryl_lose.scw,,-1,,,,,200,,
DarrylDroidLoseloop,droid_darryl_lose.scw,45,45,,,,,,true,
DarrylDroidHide,droid_darryl_win.scw,,1,,,200,200,100,true,
DarrylDroidProfile,droid_darryl_win.scw,44,44,,,,,,true,
SpikeLordIdle,spike_lord_idle.scw,,30,,,100,100,,true,
SpikeLordWalk,spike_lord_walk.scw,,-1,,,100,100,,true,1
SpikeLordPrimary,spike_lord_attack.scw,8,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpikeLordSecondary,spike_lord_attack.scw,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpikeLordRecoil,spike_lord_attack.scw,8,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpikeLordRecoil2,spike_lord_attack.scw,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpikeLordReload,spike_lord_idle.scw,1,2,,,200,200,200,,5
SpikeLordWin,spike_lord_win.scw,1,108,,,,,,,5
SpikeLordWinloop,spike_lord_win.scw,109,145,,,,,,true,1
SpikeLordLose,spike_lord_lose.scw,1,40,,,,,,,5
SpikeLordLoseloop,spike_lord_lose.scw,41,-1,,,,,,true,1
SpikeLordProfile,spike_lord_portrait.scw,,,,,,,,,5
BullDudeLaserIdle,bull_ox_idle.scw,,29,,,150,150,,true,
BullDudeLaserWalk,bull_ox_walk.scw,,21,,,100,100,,true,1
BullDudeLaserPrimary,bull_ox_attack.scw,1,3,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BullDudeLaserSecondary,bull_ox_super.scw,,21,,150,66,66,133,,5
BullDudeLaserRecoil,bull_ox_attack.scw,4,20,,,50,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BullDudeLaserReload,bull_ox_idle.scw,1,10,,200,250,250,250,,ChestBone#2
BullDudeLaserPushback,bull_rock_pushback.scw,,-1,,,100,100,100,,5
BullDudeLaserWin,bull_ox_win.scw,,88,,,,,,,5
BullDudeLaserWinloop,bull_ox_win.scw,89,148,,,,,,true,5
BullDudeLaserLose,bull_ox_lose.scw,,94,,,,,,,5
BullDudeLaserLoseloop,bull_ox_lose.scw,95,174,,,,,,true,5
BullDudeLaserProfile,bull_ox_portrait.scw,10,10,,,,,,,5
PercenterCrewIdle,colette_crew_idle.scw,1,29,-1,,100,100,,true,
PercenterCrewWalk,colette_crew_walk.scw,1,-1,-1,,100,100,,true,1
PercenterCrewAttack,colette_attack.scw,1,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
PercenterCrewSuper,colette_crew_super.scw,,-1,,,50,50,50,true,5
PercenterCrewRecoil,colette_attack.scw,3,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
PercenterCrewWin,colette_crew_win.scw,1,175,,,,1000,1000,,
PercenterCrewLose,colette_crew_lose.scw,1,86,,,,,,,
PercenterCrewLoseloop,colette_crew_lose.scw,86,86,,,,,,true,
PercenterCrewPortrait,colette_crew_idle.scw,1,1,,,,,,,
RuffsWin,ruffs_win.scw,1,98,-1,,,,,,
RuffsWinloop,ruffs_win.scw,99,-1,-1,,,,,true,
RuffsLose,ruffs_lose.scw,,68,-1,,,,,,
RuffsLoseloop,ruffs_lose.scw,69,-1,-1,,,,,true,
LouCroonerWin,lou_crooner_win.scw,1,101,-1,,,,,,
LouCroonerWinloop,lou_crooner_win.scw,102,-1,-1,,,,,true,
RuffsRoninIdle,ruffs_ronin_idle.scw,1,29,-1,,100,100,,true,
RuffsRoninWalk,ruffs_ronin_walk.scw,1,22,-1,,100,100,,true,1
RuffsRoninAttack,ruffs_ronin_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsRoninSuper,ruffs_super.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsRoninRecoil,ruffs_attack.scw,1,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsRoninSuperRecoil,ruffs_super.scw,5,20,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsRoninPushback,ruffs_pushback.scw,,-1,-1,,50,100,100,,5
RuffsRoninWin,ruffs_ronin_win.scw,1,80,-1,,,,,,
RuffsRoninWinloop,ruffs_ronin_win.scw,81,118,-1,,,,,true,
RuffsRoninLose,ruffs_ronin_lose.scw,,152,-1,,,,,,
RuffsRoninLoseloop,ruffs_ronin_lose.scw,153,184,-1,,,,,true,
RuffsPortrait,ruffs_idle.scw,,,-1,,,,,,
RuffsRoninPortrait,ruffs_ronin_idle.scw,,,-1,,,,,,
LouCroonerPortrait,lou_crooner_portrait.scw,10,-1,-1,,,,,,
LouCroonerLose,lou_crooner_lose.scw,,-1,-1,,,,,,
LouCroonerLoseloop,lou_crooner_lose.scw,105,-1,-1,,,,,true,
StuIdle,stu_idle.glb,1,29,-1,,100,100,,true,
StuWalk,stu_walk.glb,1,29,-1,,100,100,,true,1
StuAttack,stu_attack.glb,3,22,-1,,25,,50,,3
StuRecoil,stu_attack.glb,3,22,-1,,,,200,,4
BibiVigilanteIdle,bibi_vigilante_idle.glb,1,29,,,100,100,,true,
BibiVigilanteWalk,bibi_vigilante_run.glb,1,29,,,120,200,,true,1
BibiVigilantePrimary,bibi_vigilante_attack.glb,1,51,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BibiVigilanteSecondary,bibi_vigilante_attack.glb,1,51,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BibiVigilanteRecoil,bibi_vigilante_attack.glb,22,51,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BibiVigilanteRecoil2,bibi_vigilante_attack.glb,17,51,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BibiVigilantePushback,bibi_vigilante_pushback.glb,-1,-1,,,100,100,100,,5
BibiVigilanteWin,bibi_vigilante_win.glb,1,163,,,100,,,,5
BibiVigilanteWinloop,bibi_vigilante_win.glb,164,262,,,,,,true,1
BibiVigilanteLose,bibi_vigilante_lose.glb,1,29,,,,,,,5
BibiVigilanteLoseloop,bibi_vigilante_lose.glb,30,89,,,,,,true,1
BibiVigilanteProfile,bibi_vigilante_win.glb,108,108,,,,,,,5
PennySmugglerSpawn,penny_smuggler_turret_spawn.glb,,-1,,,,,1,,3
PennySmugglerIdle,penny_smuggler_idle.glb,,-1,,,100,100,,true,
PennySmugglerAttack,penny_smuggler_turret_attack.glb,,-1,,,,,1,,4
PennySmugglerIdleMenu,penny_smuggler_turret_idle_menu.glb,,-1,-1,,,,,true,
StuPushback,stu_pushback.glb,,10,-1,,25,200,100,,
StuWin,stu_win.glb,1,106,-1,,,,,,
StuWinloop,stu_win.glb,107,137,-1,,,,,true,
StuLose,stu_lose.glb,,-1,-1,,,,,,
StuLoseloop,stu_lose.glb,178,-1,-1,,,,,,
PennySmugglerPortrait,penny_portrait.glb,1,1,-1,,,,,,
StuPortrait,stu_portrait.glb,1,1,-1,,,,,,
SpeedBoosterDefaultIdle,stu_tire_geo.glb,1,1,-1,,,,,true,
PennySmugglerWin,penny_smuggler_win.glb,1,61,-1,,,,,,
PennySmugglerWinloop,penny_smuggler_win.glb,62,90,-1,,,,,true,
StuLoseEnter,stu_lose.glb,,1,-1,,,,,,
AmberMaskedWin,amber_masked_win.glb,,94,-1,,,,,,
AmberMaskedWinloop,amber_masked_win.glb,95,134,-1,,,,,true,
FireDudeMaskedIdle,amber_masked_idle.glb,1,-1,-1,,100,100,,true,
FireDudeMaskedWalk,amber_masked_walk.glb,1,24,-1,,100,100,,true,1
FireDudeMaskedAttack,amber_masked_attack.glb,5,10,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
FireDudeMaskedRecoil,amber_masked_attack.glb,10,20,-1,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
FireDudeMaskedPushback,amber_masked_pushback.glb,,-1,-1,,,,,,
FireDudeMaskedWin,amber_win.scw,,191,-1,,,,,,
FireDudeMaskedWinloop,amber_win.scw,192,230,-1,,,,,true,
FireDudeMaskedLose,amber_masked_lose.glb,,155,-1,,,,,,
FireDudeMaskedLoseloop,amber_masked_lose.glb,156,199,-1,,,,,true,
FireDudeMaskedPortrait,amber_masked_portrait.glb,,,,,,,,,
EnragerDuelIdle,edgar_duelist_idle.glb,1,44,-1,,100,100,,true,
EnragerDuelWalk,edgar_duelist_walk.glb,1,22,-1,,100,100,,true,1
EnragerDuelAttack,edgar_duelist_attack.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
EnragerDuelSuper,edgar_duelist_super.glb,5,50,-1,,,250,250,,3
EnragerDuelRecoil,edgar_duelist_attack.glb,6,30,-1,,,200,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
EnragerDuelPushback,edgar_duelist_pushback.glb,,-1,-1,,50,100,100,,5
EnragerDuelWin,edgar_duelist_win.glb,,132,-1,,,,,,
EnragerDuelWinloop,edgar_duelist_win.glb,133,168,-1,,,,,true,
EnragerDuelLose,edgar_duelist_lose.glb,,121,-1,,,,,,
EnragerDuelLoseloop,edgar_duelist_lose.glb,122,207,-1,,,,,true,
EnragerDuelProfile,edgar_duelist_portrait.glb,,,-1,,,,,true,
BlackHoleMisfortuneIdle,tara_misfortune_idle.glb,1,-1,,,200,,,true,5
BlackHoleMisfortuneWalk,tara_misfortune_walk.glb,1,20,,80,200,,200,true,1
BlackHoleMisfortunePrimary,tara_misfortune_attack.glb,1,4,,,,,200,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BlackHoleMisfortuneSecondary,tara_misfortune_super.glb,1,4,,,,,200,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BlackHoleMisfortuneRecoil,tara_misfortune_attack.glb,4,20,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BlackHoleMisfortuneSecondaryRecoil,tara_misfortune_super.glb,4,22,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BlackHoleMisfortuneReload,tara_misfortune_idle.glb,1,12,,,,,50,,
BlackHoleMisfortuneWin,tara_misfortune_win.glb,1,79,,,,,,,5
BlackHoleMisfortuneWinloop,tara_misfortune_win.glb,80,200,,,,,,true,1
BlackHoleMisfortuneLose,tara_misfortune_lose.glb,1,87,,,,,,,
BlackHoleMisfortuneLoseloop,tara_misfortune_lose.glb,88,111,,,,,,true,
BlackHoleMisfortuneProfile,tara_misfortune_portrait.glb,,,,,,,,,5
ArcadePianoIdle,8bit_piano_idle.glb,1,29,,,100,100,,true,
ArcadePianoWalk,8bit_piano_walk.glb,1,20,,,100,100,,true,1
ArcadePianoAttack,8bit_piano_attack.glb,1,5,,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ArcadePianoRecoil,8bit_piano_attack.glb,5,-1,,,,,250,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArcadePianoReload,8bit_piano_reload.glb,,13,,,,,150,,hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0
ArcadePianoPushback,8bit_pushback.scw,,-1,,,50,100,200,,
ArcadePianoWin,8bit_piano_win.glb,1,217,,,,,,,
ArcadePianoWinloop,8bit_piano_win.glb,218,249,,,,,,true,
ArcadePianoLose,8bit_piano_lose.glb,1,91,,,,,,,
ArcadePianoLoseloop,8bit_piano_lose.glb,92,191,,,,,,true,
ArcadePianoProfile,8bit_piano_portrait.glb,249,249,,,,,,true,
BelleIdle,belle_idle.glb,,-1,-1,,100,100,,true,
BelleWalk,belle_walk.glb,,-1,-1,,100,100,,true,1
BelleAttack,belle_attack.glb,1,4,-1,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BelleRecoil,belle_attack.glb,,25,-1,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BelleWin,belle_win.glb,,84,-1,,,,,,
BelleWinloop,belle_win.glb,85,113,-1,,,,,true,
SqueakIdle,squeak_idle.glb,,-1,-1,,100,100,,true,
SqueakWalk,squeak_walk.glb,,-1,-1,,100,100,,true,1
SqueakAttack,squeak_attack.glb,5,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SqueakRecoil,squeak_attack.glb,5,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DamageBoosterPianoIdle,8bit_piano_turret_idle.glb,,-1,,,,,,true,
DamageBoosterPianoSpawn,8bit_piano_turret_spawn.glb,,-1,,,,,,true,
SqueakPushback,squeak_pushback.glb,,-1,-1,,,,,,
SqueakWin,squeak_win.glb,,138,-1,,,,,,
SqueakWinloop,squeak_win.glb,139,-1,-1,,,,,true,
SqueakLose,squeak_lose.glb,,90,-1,,,,,,
SqueakLoseloop,squeak_lose.glb,91,-1,-1,,,,,true,
BeeSniperArchvillainIdle,bea_archvillain_idle.glb,,-1,,,100,100,,true,
BeeSniperArchvillainWalk,bea_archvillain_walk.glb,1,26,,,100,100,,true,1
BeeSniperArchvillainAttack,bea_archvillain_attack.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BeeSniperArchvillainRecoil,bea_archvillain_attack.glb,5,20,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BeeSniperArchvillainReload,bea_archvillain_reload.glb,,20,,,100,100,100,,spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2
BeeSniperArchvillainPushback,bea_archvillain_pushback.glb,,-1,,,25,100,200,,
BeeSniperArchvillainWin,bea_archvillain_win.glb,,120,,,,,,,5
BeeSniperArchvillainWinloop,bea_archvillain_win.glb,121,-1,,,,,,true,1
BeeSniperArchvillainLose,bea_archvillain_lose.glb,,21,,,,,,,
BeeSniperArchvillainLoseloop,bea_archvillain_lose.glb,22,-1,,,,,,true,
BeeSniperArchvillainPortrait,bea_archvillain_idle.glb,1,1,,,,,,,
BeeSniperArchvillainIntro,bea_intro_pose.scw,,,,,,,,,
BeeSniperCatIdle,bea_luckycat_idle.glb,,-1,,,100,100,,true,
BeeSniperCatWalk,bea_luckycat_walk.glb,1,26,,,100,100,,true,1
BeeSniperCatAttack,bea_luckycat_attack.glb,,3,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BeeSniperCatRecoil,bea_luckycat_attack.glb,4,20,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BeeSniperCatReload,bea_luckycat_reload.glb,,20,,,100,100,100,,spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2
BeeSniperCatPushback,bea_luckycat_pushback.glb,,-1,,,25,100,200,,
BeeSniperCatWin,bea_luckycat_win.glb,,76,,,,,,,5
BeeSniperCatWinloop,bea_luckycat_win.glb,77,112,,,,,,true,1
BeeSniperCatLose,bea_luckycat_lose.glb,,79,,,,,,,
BeeSniperCatLoseloop,bea_luckycat_lose.glb,80,111,,,,,,true,
BeeSniperCatPortrait,bea_luckycat_portrait.glb,,,,,,,,,
BeeSniperCatIntro,bea_intro_pose.scw,,,,,,,,,
RuffsMarshallIdle,ruffs_marshal_idle.glb,1,29,-1,,100,100,,true,
RuffsMarshallWalk,ruffs_marshal_walk.glb,1,22,-1,,100,100,,true,1
RuffsMarshallAttack,ruffs_marshal_attack.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsMarshallSuper,ruffs_marshal_super.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsMarshallRecoil,ruffs_marshal_attack.glb,1,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsMarshallSuperRecoil,ruffs_marshal_super.glb,5,20,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsMarshallPushback,ruffs_pushback.scw,,-1,-1,,50,100,100,,5
RuffsMarshallWin,ruffs_marshal_win.glb,1,98,-1,,,,,,
