"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"BowDudeMechaWhite","BoMecha","","MECHA","","8","","","","","BowDudeTotemDefault","","","","","49","","","LEGENDARY","TID_BO_MECHA_LIGHT_SKIN","TID_BO_MECHA_LIGHT_SKIN_SHOP","MODEL,VFX,ANIM,SFX,VOICE","","","bo_mecha_tex.png+saturation(masks/bo/bo_mecha_colour02_msk.png,0.000000)+saturation(masks/bo/bo_mecha_colour01_msk.png,2.674000)+value(masks/bo/bo_mecha_colour01_msk.png,2.442000)+hue(masks/bo/bo_mecha_colour01_msk.png,12.558000)+saturation(masks/bo/bo_mecha_seams_msk.png,0.000000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,20.930000)+value(masks/bo/bo_mecha_colour02_msk.png,0.800000)+hue(masks/bo/bo_mecha_ammo_msk.png,205.115997)","bo_mecha_tex.png+saturation(masks/bo/bo_mecha_colour02_msk.png,0.000000)+saturation(masks/bo/bo_mecha_colour01_msk.png,2.674000)+value(masks/bo/bo_mecha_colour01_msk.png,2.442000)+hue(masks/bo/bo_mecha_colour01_msk.png,12.558000)+saturation(masks/bo/bo_mecha_seams_msk.png,0.000000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,20.930000)+value(masks/bo/bo_mecha_colour02_msk.png,0.800000)","bo_mecha_tex.png+saturation(masks/bo/bo_mecha_colour02_msk.png,0.000000)+saturation(masks/bo/bo_mecha_colour01_msk.png,5.349000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,20.930000)+hue(masks/bo/bo_mecha_ammo_msk.png,205.115997)","bo_mecha_tex.png+saturation(masks/bo/bo_mecha_colour02_msk.png,0.000000)+saturation(masks/bo/bo_mecha_colour01_msk.png,5.349000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,20.930000)+hue(masks/bo/bo_mecha_colour02_msk.png,0.000000)","","","","","","","BoMecha","",""
"BowDudeMechaGold","BoMecha","","MECHA","","8","","","","","BowDudeTotemDefault","","","","","49","","","LEGENDARY","TID_BO_MECHA_GOLD_SKIN","TID_BO_MECHA_GOLD_SKIN_SHOP","MODEL,VFX,ANIM,SFX,VOICE","","","bo_mecha_tex.png+value(masks/bo/bo_mecha_colour01_msk.png,1.047000)+saturation(masks/bo/bo_mecha_colour01_msk.png,8.721000)+hue(masks/bo/bo_mecha_colour01_msk.png,12.558000)+hue(masks/bo/bo_mecha_colour02_msk.png,16.000000)+value(masks/bo/bo_mecha_colour02_msk.png,3.605000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,213.488007)+hue(masks/bo/bo_mecha_ammo_msk.png,205.115997)","bo_mecha_tex.png+value(masks/bo/bo_mecha_colour01_msk.png,1.047000)+saturation(masks/bo/bo_mecha_colour01_msk.png,8.721000)+hue(masks/bo/bo_mecha_colour01_msk.png,12.558000)+hue(masks/bo/bo_mecha_colour02_msk.png,16.000000)+value(masks/bo/bo_mecha_colour02_msk.png,3.605000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,213.488007)","bo_mecha_tex.png+hue(masks/bo/bo_mecha_colour01_msk.png,12.558000)+hue(masks/bo/bo_mecha_colour01_msk.png,1.047000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,221.860001)+hue(masks/bo/bo_mecha_colour02_msk.png,8.372000)+hue(masks/bo/bo_mecha_ammo_msk.png,205.115997)","bo_mecha_tex.png+hue(masks/bo/bo_mecha_colour01_msk.png,12.558000)+hue(masks/bo/bo_mecha_colour01_msk.png,1.047000)+hue(masks/bo/bo_mecha_eyesvisor_msk.png,221.860001)+hue(masks/bo/bo_mecha_colour02_msk.png,8.372000)","","","","","","","BoMecha","",""
"CrowMechaGold","CrowMecha","","MECHA","","9","","","","","","","","","","49","","","LEGENDARY","TID_CROW_MECHA_GOLD_SKIN","TID_CROW_MECHA_GOLD_SKIN_SHOP","MODEL,VFX,ANIM,SFX,VOICE","","","crow_mechagold_tex.png","crow_mechagold_tex.png","crow_mechagold_tex.png","crow_mechagold_tex.png","","","","","","","CrowMecha","",""
"CrowMechaNight","CrowMecha","","MECHA","","9","","","","","","","","","","49","","","LEGENDARY","TID_CROW_MECHA_NIGHT_SKIN","TID_CROW_MECHA_NIGHT_SKIN_SHOP","MODEL,VFX,ANIM,SFX,VOICE","","","crow_mecha_tex.png+saturation(masks/crow/crow_mecha_colour01_msk.png,0.000000)+value(masks/crow/crow_mecha_colour01_msk.png,0.200000)+value(masks/crow/crow_mecha_colour02_msk.png,0.500000)+saturation(masks/crow/crow_mecha_colour02_msk.png,2.093000)+hue(masks/crow/crow_mecha_colour03_msk.png,209.302002)+value(masks/crow/crow_mecha_colour03_msk.png,1.400000)","crow_mecha_tex.png+saturation(masks/crow/crow_mecha_colour01_msk.png,0.000000)+value(masks/crow/crow_mecha_colour01_msk.png,0.200000)+value(masks/crow/crow_mecha_colour02_msk.png,0.500000)+saturation(masks/crow/crow_mecha_colour02_msk.png,2.093000)+hue(masks/crow/crow_mecha_colour03_msk.png,209.302002)+value(masks/crow/crow_mecha_colour03_msk.png,1.400000)","crow_mecha_tex.png+saturation(masks/crow/crow_mecha_colour01_msk.png,1.047000)+value(masks/crow/crow_mecha_colour01_msk.png,0.233000)+value(masks/crow/crow_mecha_colour02_msk.png,0.814000)+hue(masks/crow/crow_mecha_colour03_msk.png,209.302002)","crow_mecha_tex.png+saturation(masks/crow/crow_mecha_colour01_msk.png,1.047000)+value(masks/crow/crow_mecha_colour01_msk.png,0.233000)+value(masks/crow/crow_mecha_colour02_msk.png,0.814000)+hue(masks/crow/crow_mecha_colour03_msk.png,209.302002)","","","","","","","CrowMecha","",""
"BullDudeFootbullBlue","BullGuyFootbull","","","","","","","","","","","","","1000","29","","","RARE","TID_BULL_LINEBACKER_SKIN","TID_BULL_LINEBACKER_SKIN_SHOP","MODEL","","","bull_footbull_tex.pvr+hue(masks/bull/bull_footbull_colour01_msk.png,217.673996)+value(masks/bull/bull_footbull_colour01_msk.png,1.744000)+saturation(masks/bull/bull_footbull_colour01_msk.png,2.558000)+value(masks/bull/bull_footbull_helmet_msk.png,0.465000)+value(masks/bull/bull_footbull_metal_msk.png,0.233000)","bull_footbull_tex.pvr+hue(masks/bull/bull_footbull_colour01_msk.png,217.673996)+value(masks/bull/bull_footbull_colour01_msk.png,1.744000)+saturation(masks/bull/bull_footbull_colour01_msk.png,2.558000)+value(masks/bull/bull_footbull_helmet_msk.png,0.465000)+value(masks/bull/bull_footbull_metal_msk.png,0.233000)","bull_footbull_tex.pvr+hue(masks/bull/bull_footbull_colour01_msk.png,217.673996)","bull_footbull_tex.pvr+hue(masks/bull/bull_footbull_colour01_msk.png,217.673996)","","","","","","","BullGuyFootbull","",""
"GunslingerOutlaw","GunSlingerRockstar","","","","","","","","","","","","","1000","29","","","RARE","TID_COLT_OUTLAW_SKIN","TID_COLT_OUTLAW_SKIN_SHOP","MODEL","","","colt_outlaw_tex.pvr","colt_outlaw_tex.pvr","colt_outlaw_tex.pvr","colt_outlaw_tex.pvr","","","","","","","","",""
"WhirlwindHogrider","WhirlwindHogrider","","CLASHIP","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_CARL_HOG_RIDER_SKIN","TID_CARL_HOG_RIDER_SKIN_SHOP","MODEL","","","carl_hogrider_tex.pvr","carl_hogrider_tex.pvr","carl_hogrider_tex.pvr","carl_hogrider_tex.pvr","","","","","","","","",""
"BallBeach","BallBeach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ArcadeDefault","ArcadeDefault","","","","","","","","","DamageBoosterDefault","","","","","","","","","","","","","","8bit_tex.pvr","8bit_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","8bit_tex.pvr","8bit_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","","","","","","","","",""
"DamageBoosterDefault","DamageBoosterDefault","","","","","","","","","","","","","","","","","","","","","","","8bit_tex.pvr","8bit_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","8bit_tex.pvr","8bit_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","","","","","","","","",""
"SniperPink","SniperPink","","","","","","","","","","","","","1000","29","","","RARE","TID_PIPER_PINK_SKIN","TID_PIPER_PINK_SKIN_SHOP","MODEL","","","piper_pink_tex.pvr","piper_pink_tex.pvr","piper_pink_tex.pvr","piper_pink_tex.pvr","","","","","","","","",""
"ArcadeClassic","ArcadeClassic","","","","","","","","","DamageBoosterDefault","","","","1000","29","","","RARE","TID_8BIT_CLASSIC_SKIN","TID_8BIT_CLASSIC_SKIN_SHOP","MODEL","","","8bit_classic_tex.pvr","8bit_classic_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","8bit_classic_tex.pvr","8bit_classic_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","","","","","","","","",""
"NinjaShark","NinjaShark","","SUMMER","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_LEON_SHARK_SKIN","TID_LEON_SHARK_SKIN_SHOP","MODEL","","","shark_leon_tex.pvr","shark_leon_tex.pvr","shark_leon_tex.pvr","shark_leon_tex.pvr","","","","","","","","",""
"BlackHoleBlue","BlackHoleBlue","","","","","","","","","","","","","1000","29","","","RARE","TID_TARA_BLUE_SKIN","TID_TARA_BLUE_SKIN_SHOP","MODEL","","","tara_stara_tex.pvr","tara_stara_tex.pvr","tara_stara_tex.pvr","tara_stara_tex.pvr","","","","","","","","",""
"LootBoxMoonFestival","LootBoxMoonFestival","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SandstormDefault","SandstormDefault","","","","","","","","","","","","","","","","","","","","","","","sandy_tex.pvr","sandy_tex.pvr","sandy_tex.pvr","sandy_tex.pvr","","","","","","","","",""
"BeeSniperDefault","BeeSniperDefault","","","","","","","","","BeeSniperSlowPotDefault","","","","","","","","","","","","","","bea_tex.pvr","bea_tex.pvr","bea_tex.pvr","bea_tex.pvr","","","","","","","","",""
"BossRaceBossDefault","BossBotDefault","","","","","","","","","","","","","","","","","","","","","","","bot_boss_tex.pvr","bot_boss_tex.pvr","bot_boss_tex.pvr","bot_boss_tex.pvr","","","","","","","","",""
"BarkeepWizardRed","BarkeepWizardRed","","","","","","4","","","","","","","1000","29","","","SUPER_RARE","TID_BARLEY_RED_WIZARD_SKIN","TID_BARLEY_RED_WIZARD_SKIN_SHOP","MODEL","","","barley_wizard_tex.pvr+hue(masks/barley/coat_msk.png,133.953003)+value(masks/barley/coat_msk.png,0.698000)","barley_wizard_tex.pvr+hue(masks/barley/coat_msk.png,133.953003)+value(masks/barley/coat_msk.png,0.698000)","barley_wizard_tex.pvr+hue(masks/barley/coat_msk.png,133.953003)+value(masks/barley/coat_msk.png,0.698000)","barley_wizard_tex.pvr+hue(masks/barley/coat_msk.png,133.953003)+value(masks/barley/coat_msk.png,0.698000)","","","","","","","BarkeepWizard","",""
"HookPirate","HookPirate","","PIRATES","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_GENE_PIRATE_SKIN","TID_GENE_PIRATE_SKIN_SHOP","MODEL","","","gene_pirate_tex.pvr","gene_pirate_tex.pvr","gene_pirate_tex.pvr","gene_pirate_tex.pvr","","","","","","","","",""
"Sandstormsleepy","Sandstormsleepy","","","","","","","","","","","","","1000","29","","","RARE","TID_SANDY_SLEEPY_SKIN","TID_SANDY_SLEEPY_SKIN_SHOP","MODEL","","","sleepy_sandy_tex.pvr","sleepy_sandy_tex.pvr","sleepy_sandy_tex.pvr","sleepy_sandy_tex.pvr","","","","","","","","",""
"MummyDefault","MummyDefault","","","","","","","","","","","","","","","","","","","","","","","emz_tex.pvr","emz_tex.pvr","emz_tex.pvr","emz_tex.pvr","","","","","","","","",""
"Sniperrose","Sniperrose","","BRAWLOWEEN","emoji_piper_brawloween","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_PIPER_CALAVERA_SKIN","TID_PIPER_CALAVERA_SKIN_SHOP","MODEL,TEXTURE,VFX","","","piper_rose_tex.pvr","piper_rose_tex.pvr","piper_rose_tex.pvr","piper_rose_tex.pvr","","","","","","","","",""
"SpawnerDudeDefault","SpawnerDudeDefault","","","","","","","","","SpawnerDudeTurretDefault","SpawnerPetDefault","","","","","","","","","","","","","mrp_tex.pvr","mrp_tex.pvr","mrp_tex.pvr","mrp_tex.pvr","","","","","","","","",""
"ShotgunGirlWitch","ShotgunGirlWitch","","BRAWLOWEEN","emoji_shelly_brawloween","","3","3","","","","","","","5000","149","","","EPIC","TID_SHELLY_WITCH_SKIN","TID_SHELLY_WITCH_SKIN_SHOP","MODEL,VFX,ANIM,SFX","","","shelly_witch_tex.pvr","shelly_witch_tex.pvr","shelly_witch_tex.pvr","shelly_witch_tex.pvr","","","","","","","","",""
"MechanicKnightDark","MechanicKnightDark","","","","","","","","","TurretDragonDark","","","","1500","39","","","EPIC","TID_JESSIE_DARK_KNIGHT_SKIN","TID_JESSIE_DARK_KNIGHT_SKIN_SHOP","MODEL,TURRET,VFX,ANIM","","","jessie_knight_dark_tex.pvr","jessie_knight_dark_tex.pvr","jessie_knight_dark_tex.pvr","jessie_knight_dark_tex.pvr","","","","","","","MechanicKnight","",""
"TurretDragonDark","TurretDragonDark","","","","","","","","","","","","","","","","","","","","","","","jessie_knight_dark_turret_tex.pvr","jessie_knight_dark_turret_tex.pvr","jessie_knight_dark_turret_tex.pvr","jessie_knight_dark_turret_tex.pvr","","","","","","","","",""
"HammerDudeDJ","HammerDudeDJ","","","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_FRANK_DJ_SKIN","TID_FRANK_DJ_SKIN_SHOP","MODEL,TEXTURE,VFX","","","frank_dj_tex.pvr","frank_dj_tex.pvr","frank_dj_tex.pvr+value(masks/frank/frank_dj_coat_msk.png,0.200000)","frank_dj_tex.pvr+value(masks/frank/frank_dj_coat_msk.png,0.200000)","","","","","","","","",""
"NinjaWolf","NinjaWolf","","BRAWLOWEEN","emoji_leon_brawloween","","3","3","","","","","","","5000","149","","","EPIC","TID_LEON_WEREWOLF_SKIN","TID_LEON_WEREWOLF_SKIN_SHOP","MODEL,VFX,ANIM,SFX","","","leon_wolf_tex.pvr","leon_wolf_tex.pvr","leon_wolf_tex.pvr","leon_wolf_tex.pvr","","","","","","","","",""
"SpeedyDefault","SpeedyDefault","","","","","","","","","","","","","","","","","","","","","","","max_tex.pvr","max_tex.pvr","max_tex.pvr","max_tex.pvr","","","","","","","","",""
"LuchadorBrown","LuchadorBrown","","LINE","","","","3","","","","","","","","149","","","EPIC","TID_EL_PRIMO_BROWN_SKIN","TID_EL_PRIMO_BROWN_SKIN_SHOP","MODEL,VFX,ANIM","","","primo_brown_tex.pvr","primo_brown_tex.pvr","primo_brown_tex.pvr","primo_brown_tex.pvr","","","250","","","","","",""
"ef1bef78db93b8eaf0829e4478593a5c2af67dc9","BallDefault","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrickshotDudeTotal","TrickshotDudeTotal","","ANNIVERSARY2019","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_RICO_BETA_SKIN","TID_RICO_BETA_SKIN_SHOP","MODEL","","","rico_og_tex.pvr","rico_og_tex.pvr","rico_og_tex.pvr","rico_og_tex.pvr","","","","","","","","",""
"NinjaSally","NinjaSally","","LINE","","","","3","","","","","","","","79","","","SUPER_RARE","TID_LEON_SALLY_SKIN","TID_LEON_SALLY_SKIN_SHOP","MODEL,VFX","","","leon_sally_tex.pvr","leon_sally_tex.pvr","leon_sally_tex.pvr","leon_sally_tex.pvr","","","","","","","","",""
"WhirlwindLeonard","WhirlwindLeonard","","LINE","","","","3","","","","","","","","79","","","SUPER_RARE","TID_CARL_LEONARD_SKIN","TID_CARL_LEONARD_SKIN_SHOP","MODEL,VFX","","","carl_leonard_tex.pvr","carl_leonard_tex.pvr","carl_leonard_tex.pvr","carl_leonard_tex.pvr","","","","","","","","",""
"TntDudeSantaRope","TntDudeSantaRope","","","","","","","","","","","","","","","","","","","","","","","dynamike_santa_tex.pvr+hue(masks/dynamike/dynamike_santa_msk.png,221.860001)","dynamike_santa_tex.pvr","dynamike_santa_tex.pvr+hue(masks/dynamike/dynamike_santa_msk.png,213.488007)","dynamike_santa_tex.pvr","","","","","","","","",""
"WhirlwindPirate","WhirlwindPirate","","PIRATES","","","3","3","","","","","","","5000","149","","","EPIC","TID_CARL_CAPTAIN_SKIN","TID_CARL_CAPTAIN_SKIN_SHOP","MODEL,VFX,ANIM","","","carl_pirate_tex.pvr+value(masks/carl/carl_flag_msk.png,0.000000)","carl_pirate_tex.pvr+value(masks/carl/carl_flag_msk.png,0.000000)","carl_pirate_tex.pvr+value(masks/carl/carl_flag_msk.png,0.000000)","carl_pirate_tex.pvr+value(masks/carl/carl_flag_msk.png,0.000000)","","","-250","-500","","","","",""
"GunslingerPirate","GunslingerPirate","","PIRATES","","","3","3","","","","","","","5000","149","","","EPIC","TID_COLT_CORSAIR_SKIN","TID_COLT_CORSAIR_SKIN_SHOP","MODEL,VFX,ANIM","","","colt_pirate_tex.pvr","colt_pirate_tex.pvr","colt_pirate_tex.pvr","colt_pirate_tex.pvr","","","","","","","","",""
"CtfGift","CtfGift","","","","","","","","","","","","","","","","","","","","","","","item_present_blue.pvr","item_present_red.pvr","","","","","","","","","","",""
"SpeedyGT","SpeedyGT","","","","","","","","","","","","","1000","29","","","RARE","TID_MAX_BLUE_SKIN","TID_MAX_BLUE_SKIN_SHOP","MODEL","","","max_gt_tex.pvr","max_gt_tex.pvr","max_gt_tex.pvr","max_gt_tex.pvr","","","","","","","","",""
"BeeSniperDefaultAddonBee","BeeSniperDefaultAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_tex.pvr","bea_tex.pvr","bea_tex.pvr","bea_tex.pvr","","","","","","","","",""
"BeeSniperLadyBug","BeeSniperLadyBug","","","","","","","","","BeeSniperSlowPotDefault","","","","1000","29","","","RARE","TID_BEA_LADYBUG_SKIN","TID_BEA_LADYBUG_SKIN_SHOP","MODEL","","","bea_ladybug_tex.pvr","bea_ladybug_tex.pvr","bea_ladybug_tex.pvr","bea_ladybug_tex.pvr","","","","","","","","",""
"PocoPirate","PocoPirate","","PIRATES","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_POCO_PIRATE_SKIN","TID_POCO_PIRATE_SKIN_SHOP","MODEL,VFX","","","poco_pirate_tex.pvr","poco_pirate_tex.pvr","poco_pirate_tex.pvr","poco_pirate_tex.pvr","","","","150","","","","",""
"BeeSniperLadyBugAddonBee","BeeSniperLadyBugAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_ladybug_tex.pvr","bea_ladybug_tex.pvr","bea_ladybug_tex.pvr","bea_ladybug_tex.pvr","","","","","","","","",""
"DrillerDefault","DrillerDefault","","","","","","","","","","","","","","","","","","","","","","","jacky_tex.pvr","jacky_tex.pvr","jacky_tex.pvr","jacky_tex.pvr","","","","","","","","",""
"ArcadeVirus","ArcadeVirus","","LNY","","","3","3","","","DamageBoosterVirus","","","","","299","","","LEGENDARY","TID_8BIT_VIRUS_SKIN","TID_8BIT_VIRUS_SKIN_SHOP","MODEL,TEXTURE,VFX,ANIM,VOICE","","","8bit_virus_tex.pvr","8bit_virus_tex.pvr","8bit_virus_tex.pvr","8bit_virus_tex.pvr","","","","","","","","",""
"DamageBoosterVirus","DamageBoosterVirus","","","","","","","","","","","","","","","","","","","","","","","8bit_virus_tex.pvr","8bit_virus_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","8bit_virus_tex.pvr","8bit_virus_tex.pvr+hue(masks/8bit/8bit_msk.png,138.000000)+saturation(masks/8bit/8bit_msk.png,3.000000)+hue(masks/8bit/8bit_light_msk.png,146.000000)","","","","","","","","",""
"BlackHoleStreetNinja","BlackHoleStreetNinja","","LNY","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_TARA_STREET_NINJA_SKIN","TID_TARA_STREET_NINJA_SKIN_SHOP","MODEL,TEXTURE,VFX,ANIM","","","tara_streetninja_tex.pvr","tara_streetninja_tex.pvr","tara_streetninja_tex.pvr","tara_streetninja_tex.pvr","","","","","","","","",""
"BaseballGamer","BaseballGamer","","LNY","","","3","3","","","","","","","5000","149","","","EPIC","TID_BIBI_GAMER_SKIN","TID_BIBI_GAMER_SKIN_SHOP","MODEL,TEXTURE,VFX,ANIM","","","bibi_gamer_tex.pvr","bibi_gamer_tex.pvr","bibi_gamer_tex.pvr","bibi_gamer_tex.pvr","","","","","","","","",""
"SniperValentines","SniperValentines","","BRAWLENTINES","emoji_piper_stvalentines","","","","","","","","","","5000","149","129","","EPIC","TID_PIPER_CUPID_SKIN","TID_PIPER_CUPID_SKIN_SHOP","MODEL,TEXTURE,VFX","","","piper_valentines_tex.pvr","piper_valentines_tex.pvr","piper_valentines_tex.pvr","piper_valentines_tex.pvr","","","","","","","","",""
"ShamanKoala","ShamanKoala","","","","","","","","","ShamanBearKoala","","","","2750","79","69","","SUPER_RARE","TID_NITA_KOALA_SKIN","TID_NITA_KOALA_SKIN_SHOP","MODEL","","","nita_koala_tex.pvr","nita_koala_tex.pvr","nita_koala_tex.pvr","nita_koala_tex.pvr","","","","","","","","",""
"ShamanBearKoala","ShamanBearKoala","","","","","","","","","","","","","","","","","","","","","","","nita_koala_bear_tex.pvr","nita_koala_bear_tex.pvr","nita_koala_bear_tex.pvr","nita_koala_bear_tex.pvr","","","","","","","","",""
"SpawnerPetDefault","SpawnerPetDefault","","","","","","","","","","","","","","","","","","","","","","","mrp_spawner_tex.pvr","mrp_spawner_tex.pvr","mrp_spawner_tex.pvr","mrp_spawner_tex.pvr","","","","","","","","",""
