"Name","Disabled","TileSetPrefix","BannerSWF","BannerExportName","Island","Music","GroundSCW","EnvironmentSCW","MaskedEnvironmentSCW","CampaignGroundSCW","Blocking1SCW","Blocking1Mesh","Blocking1AngleStep","Blocking2SCW","Blocking2Mesh","Blocking2AngleStep","Blocking3SCW","Blocking3Mesh","Blocking3AngleStep","Blocking4SCW","Blocking4Mesh","Blocking4AngleStep","RespawningWallSCW","RespawningWallMesh","RespawningWallAngleStep","RespawningForestSCW","ForestSCW","DestructableSCW","DestructableMesh","DestructableAngleStep","DestructableSCW_CN","DestructableMesh_CN","DestructableAngleStep_CN","FragileSCW","FragileMesh","FragileAngleStep","FragileSCW_CN","FragileMesh_CN","FragileAngleStep_CN","WaterTileSCW","FenceSCW","RopeFenceSCW","RoadSCW","IndestructibleFenceSCW","IndestructibleSCW","IndestructibleMesh","Damageable1SCW","Damageable1Mesh","Damageable1AngleStep","Damageable2SCW","Damageable2Mesh","Damageable2AngleStep","Damageable3SCW","Damageable3Mesh","Damageable3AngleStep","Damageable4SCW","Damageable4Mesh","Damageable4AngleStep","IndestructibleDeco1SCW","IndestructibleDeco1Mesh","IndestructibleDeco1AngleStep","IndestructibleDeco2SCW","IndestructibleDeco2Mesh","IndestructibleDeco2AngleStep","IndestructibleDeco3SCW","IndestructibleDeco3Mesh","IndestructibleDeco3AngleStep","IndestructibleDeco4SCW","IndestructibleDeco4Mesh","IndestructibleDeco4AngleStep","GroundFillerSCW","LaserBallSkinOverride","MineGemSpawnSCWOverride","LootBoxSkinOverride","SafeSkinOverride","SafeCharacterOverride","ShowdownBoostSCWOverride","MapPreviewBGColorRed","MapPreviewBGColorGreen","MapPreviewBGColorBlue","MapPreviewSkyColorRed","MapPreviewSkyColorGreen","MapPreviewSkyColorBlue","MapPreviewGemGrabSpawnHoleExportName","MapPreviewBallExportName","MapPreviewGoal1ExportName","MapPreviewGoal2ExportName","MapPreviewSafeExportName","MapPreviewCNOverrides","MapWidth","MapHeight"
,,,,,,,,,,,"sc3d/enchanted_forest_wall1.glb","rock_1d",90,"sc3d/enchanted_forest_wall1.glb","rock_2d",90,,,,,,,,,,,,"sc3d/enchanted_forest_clutter.glb","deco_4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"sc3d/enchanted_forest_wall1.glb","rock_1e",90,"sc3d/enchanted_forest_wall1.glb","rock_1e",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"sc3d/enchanted_forest_wall1.glb","rock_1f",90,"sc3d/enchanted_forest_wall1.glb","rock_1f",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"sc3d/enchanted_forest_wall1.glb","rock_1g",90,"sc3d/enchanted_forest_wall1.glb","rock_1g",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RangerRanch","TRUE","rangerranch_","sc/events.sc","event_rangerranch_banner",,"Wasteland_Ingame","sc3d/bgr_ranger_ranch_ground.glb","sc3d/bgr_ranger_ranch.glb",,,"sc3d/ranger_ranch_hay.glb","hay",1,"sc3d/ranger_ranch_rock.glb","rock",90,"sc3d/ranger_ranch_fireplace.glb","fireplace",0,"sc3d/ranger_ranch_barrel.glb","barrel_1",1,"sc3d/ranger_ranch_target.glb","target",0,"sc3d/grass3.scw","sc3d/grass3.scw","sc3d/ranger_ranch_deco.glb","horseshoe",1,,,,"sc3d/ranger_ranch_fragile_lantern.glb","lantern",1,,,,"sc3d/water_tile.scw","sc3d/ranger_ranch_fence.glb","sc3d/ranger_ranch_rope_fence.glb",,"sc3d/ranger_ranch_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,,,,,,249,166,117,69,136,255,"spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,21,33
"BizarreCircus","TRUE","bizarrecircus_","sc/events.sc","event_circus_banner",,"Circus_Ingame","sc3d/bgr_bizarre_circus_ground.glb","sc3d/bgr_bizarre_circus.glb+sc3d/bgr_bizarre_circus_skinned.glb",,,"sc3d/bizarre_circus_rock.glb","rock_1",90,"sc3d/bizarre_circus_rock.glb","rock_2",90,"sc3d/bizarre_circus_dice.glb","dice_1",90,"sc3d/bizarre_circus_barrel.glb","barrel_1",1,"sc3d/bizarre_circus_pin.glb","pin",0,"sc3d/grass5.scw","sc3d/grass5.scw","sc3d/bizarre_circus_deco.glb","deco_1",1,,,1,"sc3d/bizarre_circus_fragile.glb",,0,,,,"sc3d/bizarre_circus_water_tile.glb","sc3d/bizarre_circus_fence.glb","sc3d/bizarre_circus_rope_fence.glb",,"sc3d/bizarre_circus_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/bizarre_circus_mine_gem_spawn.glb",,,,,82,21,83,5,8,36,"bizarrecircus_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,21,33
,,,,,,,,,,,,,,,,,"sc3d/bizarre_circus_dice.glb","dice_2",90,,,,,,,,,"sc3d/bizarre_circus_deco.glb","deco_2",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/bizarre_circus_dice.glb","dice_3",90,,,,,,,,,"sc3d/bizarre_circus_deco.glb","deco_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/bizarre_circus_dice.glb","dice_4",90,,,,,,,,,"sc3d/bizarre_circus_deco.glb","deco_4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/bizarre_circus_dice.glb","dice_5",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/bizarre_circus_dice.glb","dice_6",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CoinFactory",,"coinfactory_","sc/events.sc","event_piggy_banner",,"Piggybank_Ingame","sc3d/bgr_coin_factory_ground.glb","sc3d/bgr_coin_factory.glb","sc3d/bgr_coin_factory_hold.glb",,"sc3d/coin_factory_wall1.glb","rock_1",90,"sc3d/coin_factory_wall2.glb","rock_2",90,"sc3d/coin_factory_crate.glb","crate_1",90,"sc3d/coin_factory_barrel.glb","barrel_1",0,"sc3d/coin_factory_themed.glb","plant",0,"sc3d/default_grass.glb","sc3d/default_grass.glb","sc3d/coin_factory_clutter.glb","deco_1",1,,,1,"sc3d/coin_factory_fragile.glb","fragile",0,,,,"sc3d/coin_factory_water.glb","sc3d/coin_factory_fence.glb","sc3d/coin_factory_rope.glb",,"sc3d/coin_factory_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/coin_factory_gem_spawn.glb",,,,,127,53,83,25,25,50,"coinfactory_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_football_red","brawl_ball_goal_football_blue","heist_safe",,21,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/coin_factory_clutter.glb","deco_2",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/coin_factory_clutter.glb","deco_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CoinFactoryBB",,"coinfactory_","sc/events.sc","event_piggy_banner",,"Piggybank_Ingame","sc3d/bgr_coin_factory_ground_bb.glb","sc3d/bgr_coin_factory.glb+sc3d/bgr_coin_factory_decos_bb.glb","sc3d/bgr_coin_factory_hold.glb",,"sc3d/coin_factory_wall1.glb","rock_1",90,"sc3d/coin_factory_wall2.glb","rock_2",90,"sc3d/coin_factory_crate.glb","crate_1",90,"sc3d/coin_factory_barrel.glb","barrel_1",0,"sc3d/coin_factory_themed.glb","plant",0,"sc3d/default_grass.glb","sc3d/default_grass.glb","sc3d/coin_factory_clutter.glb","deco_1",1,,,1,"sc3d/coin_factory_fragile.glb","fragile",0,,,,"sc3d/coin_factory_water.glb","sc3d/coin_factory_fence.glb","sc3d/coin_factory_rope.glb",,"sc3d/coin_factory_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/coin_factory_gem_spawn.glb",,,,,127,53,83,25,25,50,"coinfactory_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_football_red","brawl_ball_goal_football_blue","heist_safe",,21,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/coin_factory_clutter.glb","deco_2",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/coin_factory_clutter.glb","deco_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IceIslandShowdownBB",,"iceisland_","sc/events.sc","event_frozen_banner","TRUE","Snow_brawl","sc3d/bgr_ice_island_bbb_ground.glb","sc3d/bgr_ice_island_bbb.glb",,,"sc3d/ice_island_rock.glb","rock_a",30,"sc3d/ice_island_tree.glb","tree_a",1,"sc3d/ice_island_crate.glb","crate_a",0,"sc3d/ice_island_barrel.glb","barrel_a",1,"sc3d/ice_island_snowman.glb","snowman_a",0,"sc3d/ice_island_grass.glb","sc3d/ice_island_grass.glb","sc3d/ice_island_deco_plant.glb",,1,,,,"sc3d/ice_island_fragile.glb","fragile",0,,,,"sc3d/ice_island_water_tile.glb","sc3d/ice_island_fence.glb","sc3d/ice_island_rope_fence.glb","sc3d/payload_track.scw","sc3d/ice_island_indestructible_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_a",1,"sc3d/ice_island_prop_rock.glb","rock_a",90,"sc3d/ice_island_prop_ice_floe.glb",,1,"sc3d/ice_island_prop_igloo.glb",,0,,,"sc3d/ice_island_gem_spawn.glb",,,,,47,62,99,24,138,186,"iceisland_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red_5v5","brawl_ball_goal_blue_5v5","heist_safe",,60,60
,,,,,,,,,,,"sc3d/ice_island_rock.glb","rock_b",30,"sc3d/ice_island_tree.glb","tree_b",1,"sc3d/ice_island_crate.glb","crate_b",0,"sc3d/ice_island_barrel.glb","barrel_b",1,"sc3d/ice_island_snowman.glb","snowman_b",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_b",1,"sc3d/ice_island_prop_rock.glb","rock_b",90,"sc3d/ice_island_prop_ice_floe_2.glb",,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,"sc3d/ice_island_tree.glb","tree_c",1,"sc3d/ice_island_crate.glb","crate_c",0,"sc3d/ice_island_barrel.glb","barrel_c",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_c",1,"sc3d/ice_island_prop_rock.glb","rock_c",90,"sc3d/ice_island_prop_ice_floe_3.glb",,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/ice_island_crate.glb","crate_d",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_d",1,"sc3d/ice_island_prop_rock.glb","rock_d",90,"sc3d/ice_island_prop_ice_floe_4.glb",,1,,,,,,,,,,,,,,,,,,,,,,,,
"IceIslandShowdown",,"iceisland_","sc/events.sc","event_frozen_banner","TRUE","Snow_brawl","sc3d/bgr_ice_island_ground.glb","sc3d/bgr_ice_island.glb",,,"sc3d/ice_island_rock.glb","rock_a",30,"sc3d/ice_island_tree.glb","tree_a",1,"sc3d/ice_island_crate.glb","crate_a",0,"sc3d/ice_island_barrel.glb","barrel_a",1,"sc3d/ice_island_snowman.glb","snowman_a",0,"sc3d/ice_island_grass.glb","sc3d/ice_island_grass.glb","sc3d/ice_island_deco_plant.glb",,1,,,,"sc3d/ice_island_fragile.glb","fragile",0,,,,"sc3d/ice_island_water_tile.glb","sc3d/ice_island_fence.glb","sc3d/ice_island_rope_fence.glb","sc3d/payload_track.scw","sc3d/ice_island_indestructible_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_a",1,"sc3d/ice_island_prop_rock.glb","rock_a",90,"sc3d/ice_island_prop_ice_floe.glb",,1,"sc3d/ice_island_prop_igloo.glb",,0,,,"sc3d/ice_island_gem_spawn.glb",,,,,47,62,99,24,138,186,"iceisland_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red_5v5","brawl_ball_goal_blue_5v5","heist_safe",,60,60
,,,,,,,,,,,"sc3d/ice_island_rock.glb","rock_b",30,"sc3d/ice_island_tree.glb","tree_b",1,"sc3d/ice_island_crate.glb","crate_b",0,"sc3d/ice_island_barrel.glb","barrel_b",1,"sc3d/ice_island_snowman.glb","snowman_b",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_b",1,"sc3d/ice_island_prop_rock.glb","rock_b",90,"sc3d/ice_island_prop_ice_floe_2.glb",,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,"sc3d/ice_island_tree.glb","tree_c",1,"sc3d/ice_island_crate.glb","crate_c",0,"sc3d/ice_island_barrel.glb","barrel_c",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_c",1,"sc3d/ice_island_prop_rock.glb","rock_c",90,"sc3d/ice_island_prop_ice_floe_3.glb",,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/ice_island_crate.glb","crate_d",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/ice_island_prop_tree_fir.glb","tree_fir_d",1,"sc3d/ice_island_prop_rock.glb","rock_d",90,"sc3d/ice_island_prop_ice_floe_4.glb",,1,,,,,,,,,,,,,,,,,,,,,,,,
"StarrToonsStudio","TRUE","starrtoons_","sc/events.sc","event_cartoon_banner",,"Brawly_Toonz_Ingame","sc3d/bgr_starr_toons_studio_ground.glb","sc3d/bgr_starr_toons_studio.glb",,,"sc3d/starr_toons_studio_wall1.glb","rock_1",180,"sc3d/starr_toons_studio_wall2.glb","rock_2",180,"sc3d/starr_toons_studio_crate.glb","crate_1",90,"sc3d/starr_toons_studio_barrel.glb","barrel_1",180,"sc3d/starr_toons_studio_themed.glb","plant",0,"sc3d/starr_toons_studio_grass.glb","sc3d/starr_toons_studio_grass.glb","sc3d/starr_toons_studio_clutter.glb","deco_1",1,,,1,"sc3d/starr_toons_studio_fragile.glb","fragile",1,,,,"sc3d/starr_toons_studio_water.glb","sc3d/starr_toons_studio_fence.glb","sc3d/starr_toons_studio_rope.glb",,"sc3d/starr_toons_studio_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/starr_toons_studio_gem_spawn.glb",,,,,56,125,137,64,122,255,"starrtoons_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,21,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/starr_toons_studio_clutter.glb","deco_2",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/starr_toons_studio_clutter.glb","deco_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LoveSwamp",,"loveswamp_","sc/events.sc","event_swamp_banner",,"Loveswamp_Ingame","sc3d/bgr_love_swamp_ground.glb+sc3d/bgr_love_swamp_ground_skinned.glb","sc3d/bgr_love_swamp.glb",,,"sc3d/love_swamp_wall1.glb","wall_a",90,"sc3d/love_swamp_wall1.glb","wall_a",90,"sc3d/love_swamp_crate.glb","crate_1",0,"sc3d/love_swamp_barrel.glb","barrel_1",1,"sc3d/love_swamp_themed.glb",,10,"sc3d/love_swamp_grass.glb","sc3d/love_swamp_grass.glb","sc3d/love_swamp_clutter.glb","clutter_1",1,,,1,"sc3d/love_swamp_fragile.glb","skull_1",0,,,,"sc3d/love_swamp_water.glb","sc3d/love_swamp_fence.glb","sc3d/love_swamp_rope.glb",,"sc3d/love_swamp_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/love_swamp_gem_spawn.glb",,,,,65,40,98,69,27,80,"loveswamp_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,21,33
,,,,,,,,,,,"sc3d/love_swamp_wall1.glb","wall_b",90,"sc3d/love_swamp_wall1.glb","wall_b",90,"sc3d/love_swamp_crate.glb","crate_1b",0,"sc3d/love_swamp_barrel.glb","barrel_1b",1,,,,,,"sc3d/love_swamp_clutter.glb","clutter_2",1,,,,"sc3d/love_swamp_fragile.glb","skull_2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/love_swamp_crate.glb","crate_1c",0,"sc3d/love_swamp_barrel.glb","barrel_1c",1,,,,,,"sc3d/love_swamp_clutter.glb","clutter_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/love_swamp_crate.glb","crate_1d",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"sc3d/love_swamp_crate.glb","crate_1e",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BazaarIslandShowdown","TRUE","bazaar_","sc/events.sc","event_bazaar_banner","TRUE","Brawzaar_ingame_muzak","sc3d/bgr_bazaar_island_showdown_ground.glb",,,,"sc3d/bazaar_wall1.glb","rock_bazaar",180,"sc3d/bazaar_wall1.glb","rock_bazaar_c",180,"sc3d/bazaar_crate.glb","cargo_block_2",90,"sc3d/bazaar_barrel.glb","basket",1,"sc3d/bazaar_themed.glb","vase_big",90,"sc3d/bazaar_grass.glb","sc3d/bazaar_grass.glb","sc3d/bazaar_clutter.glb",,1,,,,"sc3d/bazaar_fragile.glb","vase_1",1,,,,"sc3d/bazaar_water.glb","sc3d/bazaar_fence.glb","sc3d/bazaar_rope.glb",,"sc3d/bazaar_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/bazaar_gem_spawn.glb",,,,,186,92,85,0,185,181,"bazaar_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,60,60
,,,,,,,,,,,"sc3d/bazaar_wall1.glb","rock_bazaar_b",180,,,,"sc3d/bazaar_crate.glb","cargo_block_2b",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MadEvilManor",,"madevilmanor_","sc/events.sc","event_madevil_banner",,"Draco_Madevil_Ingame","sc3d/bgr_mad_evil_manor_ground.glb","sc3d/bgr_mad_evil_manor.glb",,,"sc3d/mad_evil_manor_wall1.glb","wall_a",90,"sc3d/mad_evil_manor_wall2.glb","wall2_a",90,"sc3d/mad_evil_manor_crate.glb","crate_1",0,"sc3d/mad_evil_manor_barrel.glb","barrel_1",1,"sc3d/mad_evil_manor_themed.glb","themed",0,"sc3d/mad_evil_manor_grass.glb","sc3d/mad_evil_manor_grass.glb","sc3d/mad_evil_manor_clutter.glb","clutter_1",1,,,1,"sc3d/mad_evil_manor_fragile.glb","skull_1",0,,,,"sc3d/mad_evil_manor_water.glb","sc3d/mad_evil_manor_fence.glb","sc3d/mad_evil_manor_rope.glb",,"sc3d/mad_evil_manor_indestructible_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_gem_spawn.glb",,,,,35,51,76,101,27,37,"madevilmanor_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,21,33
,,,,,,,,,,,"sc3d/mad_evil_manor_wall1.glb","wall_b",90,"sc3d/mad_evil_manor_wall2.glb","wall2_b",90,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_2",1,,,,"sc3d/mad_evil_manor_fragile.glb","skull_2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"sc3d/mad_evil_manor_wall1.glb","wall_c",90,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MadEvilIslandShowdown",,"madevilmanor_","sc/events.sc","event_madevil_banner","TRUE","Draco_Madevil_Ingame","sc3d/bgr_mad_evil_island_showdown_ground.glb",,,,"sc3d/mad_evil_manor_wall1.glb","wall_a",90,"sc3d/mad_evil_manor_wall2.glb","wall2_a",90,"sc3d/mad_evil_manor_crate.glb","crate_1",0,"sc3d/mad_evil_manor_barrel.glb","barrel_1",1,"sc3d/mad_evil_manor_themed.glb","themed",0,"sc3d/mad_evil_manor_grass.glb","sc3d/mad_evil_manor_grass.glb","sc3d/mad_evil_manor_clutter.glb","clutter_1",1,,,1,"sc3d/mad_evil_manor_fragile.glb","skull_1",0,,,,"sc3d/mad_evil_manor_water_island.glb","sc3d/mad_evil_manor_fence.glb","sc3d/mad_evil_manor_rope.glb",,"sc3d/mad_evil_manor_indestructible_fence.glb","sc3d/default_indestructible.glb",,"sc3d/godzilla_damageable1.glb","building1",90,"sc3d/godzilla_damageable2.glb","building2",90,"sc3d/godzilla_damageable3.glb","building3",90,"sc3d/godzilla_damageable4.glb","building4",90,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_gem_spawn.glb",,,,,35,51,76,101,27,37,"madevilmanor_spawn_hole","icon_hud_brawl_ball","brawl_ball_goal_red","brawl_ball_goal_blue","heist_safe",,60,60
,,,,,,,,,,,"sc3d/mad_evil_manor_wall1.glb","wall_b",90,"sc3d/mad_evil_manor_wall2.glb","wall2_b",90,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_2",1,,,,"sc3d/mad_evil_manor_fragile.glb","skull_2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"sc3d/mad_evil_manor_wall1.glb","wall_c",90,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_3",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc3d/mad_evil_manor_clutter.glb","clutter_5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
