"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"CrowMechaNight","CrowMecha","","MECHA","","9","","","","","","","","","","49","","","LEGENDARY","TID_CROW_MECHA_NIGHT_SKIN","TID_CROW_MECHA_NIGHT_SKIN_SHOP","MODEL,VFX,ANIM,SFX,VOICE","","","crow_mecha_night_tex.ktx","crow_mecha_night_tex.ktx","crow_mecha_night_tex.ktx","crow_mecha_night_tex.ktx","","","","","","","CrowMecha","",""
"BullDudeFootbullBlue","BullGuyFootbull","","SUPERBOWL","","","","","","","","","","","1000","29","","","RARE","TID_BULL_LINEBACKER_SKIN","TID_BULL_LINEBACKER_SKIN_SHOP","MODEL","","","bull_footbull_blue_tex.ktx","bull_footbull_blue_tex.ktx","bull_footbull_blue_tex.ktx","bull_footbull_blue_tex.ktx","","","","","","","BullGuyFootbull","",""
"GunslingerOutlaw","GunSlingerOutlaw","","OUTLAWS","","","","","","","","","","","1000","29","","","RARE","TID_COLT_OUTLAW_SKIN","TID_COLT_OUTLAW_SKIN_SHOP","MODEL","","","colt_outlaw_tex.ktx","colt_outlaw_tex.ktx","colt_outlaw_tex.ktx","colt_outlaw_tex.ktx","","","","","","","","",""
"WhirlwindHogrider","WhirlwindHogrider","","CLASHIP","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_CARL_HOG_RIDER_SKIN","TID_CARL_HOG_RIDER_SKIN_SHOP","MODEL","","","carl_hogrider_tex.ktx","carl_hogrider_tex.ktx","carl_hogrider_tex.ktx","carl_hogrider_tex.ktx","","","","","","","","",""
"BallBeach","BallBeach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ArcadeDefault","ArcadeDefault","","","","","","","","","DamageBoosterDefault","","","","","","","","","","","","","","8bit_tex.ktx","8bit_tex.ktx","8bit_tex.ktx","8bit_tex.ktx","","","","","","","","",""
"DamageBoosterDefault","DamageBoosterDefault","","","","","","","","","","","","","","","","","","","","","","","8bit_tex.ktx","8bit_tex.ktx","8bit_tex.ktx","8bit_tex.ktx","","","","","","","","",""
"SniperPink","SniperPink","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_PIPER_PINK_SKIN","TID_PIPER_PINK_SKIN_SHOP","MODEL","","","piper_pink_tex.ktx","piper_pink_tex.ktx","piper_pink_tex.ktx","piper_pink_tex.ktx","","","","","","","","",""
"ArcadeClassic","ArcadeClassic","","GAMING","","","","","","","DamageBoosterDefault","","","","1000","29","","","RARE","TID_8BIT_CLASSIC_SKIN","TID_8BIT_CLASSIC_SKIN_SHOP","MODEL","","","8bit_classic_tex.ktx","8bit_classic_tex.ktx","8bit_classic_tex.ktx","8bit_classic_tex.ktx","","","","","","","","",""
"NinjaShark","NinjaShark","","SUMMER","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_LEON_SHARK_SKIN","TID_LEON_SHARK_SKIN_SHOP","MODEL,VFX","","","shark_leon_tex.ktx","shark_leon_tex.ktx","shark_leon_tex.ktx","shark_leon_tex.ktx","","","","","","","","",""
"BlackHoleBlue","BlackHoleBlue","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_TARA_BLUE_SKIN","TID_TARA_BLUE_SKIN_SHOP","MODEL","","","tara_stara_tex.ktx","tara_stara_tex.ktx","tara_stara_tex.ktx","tara_stara_tex.ktx","","","","","","","","",""
"LootBoxMoonFestival","LootBoxMoonFestival","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SandstormDefault","SandstormDefault","","","","","","","","","","","","","","","","","","","","","","","sandy_tex.ktx","sandy_tex.ktx","sandy_tex.ktx","sandy_tex.ktx","","","","","","","","",""
"BeeSniperDefault","BeeSniperDefault","","","","","","","","","BeeSniperSlowPotDefault","","","","","","","","","","","","","","bea_tex.ktx","bea_tex.ktx","bea_tex.ktx","bea_tex.ktx","","","","","","","","",""
"BossRaceBossDefault","BossBotDefault","","","","","","","","","","","","","","","","","","","","","","","bot_boss_tex.ktx","bot_boss_tex.ktx","bot_boss_tex.ktx","bot_boss_tex.ktx","","","","","","","","",""
"BarkeepWizardRed","BarkeepWizardRed","","CLASHIP","","","","4","","","","","","","1000","29","","","SUPER_RARE","TID_BARLEY_RED_WIZARD_SKIN","TID_BARLEY_RED_WIZARD_SKIN_SHOP","MODEL","","","barley_wizard_red_tex.ktx","barley_wizard_red_tex.ktx","barley_wizard_red_tex.ktx","barley_wizard_red_tex.ktx","","","","","","","BarkeepWizard","",""
"HookPirate","HookPirate","","PIRATES","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_GENE_PIRATE_SKIN","TID_GENE_PIRATE_SKIN_SHOP","MODEL","","","gene_pirate_tex.ktx","gene_pirate_tex.ktx","gene_pirate_tex.ktx","gene_pirate_tex.ktx","","","","","","","","",""
"Sandstormsleepy","Sandstormsleepy","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_SANDY_SLEEPY_SKIN","TID_SANDY_SLEEPY_SKIN_SHOP","MODEL","","","sleepy_sandy_tex.ktx","sleepy_sandy_tex.ktx","sleepy_sandy_tex.ktx","sleepy_sandy_tex.ktx","","","","","","","","",""
"MummyDefault","MummyDefault","","","","","","","","","","","","","","","","","","","","","","","emz_tex.ktx","emz_tex.ktx","emz_tex.ktx","emz_tex.ktx","","","","","","","","",""
"Sniperrose","Sniperrose","","BRAWLOWEEN","emoji_piper_brawloween","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_PIPER_CALAVERA_SKIN","TID_PIPER_CALAVERA_SKIN_SHOP","MODEL,TEXTURE,VFX","","","piper_rose_tex.ktx","piper_rose_tex.ktx","piper_rose_tex.ktx","piper_rose_tex.ktx","","","","","","","","",""
"SpawnerDudeDefault","SpawnerDudeDefault","","","","","","","","","SpawnerDudeTurretDefault","SpawnerPetDefault","","","","","","","","","","","","","mrp_tex.ktx","mrp_tex.ktx","mrp_tex.ktx","mrp_tex.ktx","","","","","","","","",""
"ShotgunGirlWitch","ShotgunGirlWitch","","BRAWLOWEEN","emoji_shelly_brawloween","","3","3","","","","","","","5000","149","","","EPIC","TID_SHELLY_WITCH_SKIN","TID_SHELLY_WITCH_SKIN_SHOP","MODEL,VFX,ANIM,SFX","","","shelly_witch_tex.ktx","shelly_witch_tex.ktx","shelly_witch_tex.ktx","shelly_witch_tex.ktx","","","","","","","","",""
"MechanicKnightDark","MechanicKnightDark","","ONCEUPON","","","","","","","TurretDragonDark","","","","1500","39","","","EPIC","TID_JESSIE_DARK_KNIGHT_SKIN","TID_JESSIE_DARK_KNIGHT_SKIN_SHOP","MODEL,TURRET,VFX,ANIM","","","jessie_knight_dark_tex.ktx","jessie_knight_dark_tex.ktx","jessie_knight_dark_tex.ktx","jessie_knight_dark_tex.ktx","","","","","","","MechanicKnight","",""
"TurretDragonDark","TurretDragonDark","","","","","","","","","","","","","","","","","","","","","","","jessie_knight_dark_turret_tex.ktx","jessie_knight_dark_turret_tex.ktx","jessie_knight_dark_turret_tex.ktx","jessie_knight_dark_turret_tex.ktx","","","","","","","","",""
"HammerDudeDJ","HammerDudeDJ","","MUSIC","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_FRANK_DJ_SKIN","TID_FRANK_DJ_SKIN_SHOP","MODEL,TEXTURE,VFX","","","frank_dj_tex.ktx","frank_dj_tex.ktx","frank_dj_tex.ktx","frank_dj_tex.ktx","","","","","","","","",""
"NinjaWolf","NinjaWolf","","BRAWLOWEEN","emoji_leon_brawloween","","3","3","","","","","","","5000","149","","","EPIC","TID_LEON_WEREWOLF_SKIN","TID_LEON_WEREWOLF_SKIN_SHOP","MODEL,VFX,ANIM,SFX","","","leon_wolf_tex.ktx","leon_wolf_tex.ktx","leon_wolf_tex.ktx","leon_wolf_tex.ktx","","","","","","","","",""
"SpeedyDefault","SpeedyDefault","","","","","","","","","","","","","","","","","","","","","","","max_tex.ktx","max_tex.ktx","max_tex.ktx","max_tex.ktx","","","","","","","","",""
"LuchadorBrown","LuchadorBrown","","LINE","","","","3","","","","","","","","149","","","EPIC","TID_EL_PRIMO_BROWN_SKIN","TID_EL_PRIMO_BROWN_SKIN_SHOP","MODEL,VFX,ANIM","","","primo_brown_tex.ktx","primo_brown_tex.ktx","primo_brown_tex.ktx","primo_brown_tex.ktx","","","250","","","","","",""
"ef1bef78db93b8eaf0829e4478593a5c2af67dc9","BallDefault","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrickshotDudeTotal","TrickshotDudeTotal","","ANNIVERSARY2019","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_RICO_BETA_SKIN","TID_RICO_BETA_SKIN_SHOP","MODEL","","","rico_og_tex.ktx","rico_og_tex.ktx","rico_og_tex.ktx","rico_og_tex.ktx","","","","","","","","",""
"NinjaSally","NinjaSally","","LINE","","","","3","","","","","","","","79","","","SUPER_RARE","TID_LEON_SALLY_SKIN","TID_LEON_SALLY_SKIN_SHOP","MODEL,VFX","","","leon_sally_tex.ktx","leon_sally_tex.ktx","leon_sally_tex.ktx","leon_sally_tex.ktx","","","","","","","","",""
"WhirlwindLeonard","WhirlwindLeonard","","LINE","","","","3","","","","","","","","79","","","SUPER_RARE","TID_CARL_LEONARD_SKIN","TID_CARL_LEONARD_SKIN_SHOP","MODEL,VFX","","","carl_leonard_tex.ktx","carl_leonard_tex.ktx","carl_leonard_tex.ktx","carl_leonard_tex.ktx","","","","","","","","",""
"TntDudeSantaRope","TntDudeSantaRope","","","","","","","","","","","","","","","","","","","","","","","dynamike_santa_tex.ktx","dynamike_santa_tex.ktx","dynamike_santa_tex.ktx","dynamike_santa_tex.ktx","","","","","","","","",""
"WhirlwindPirate","WhirlwindPirate","","PIRATES","","","3","3","","","","","","","5000","149","","","EPIC","TID_CARL_CAPTAIN_SKIN","TID_CARL_CAPTAIN_SKIN_SHOP","MODEL,VFX,ANIM","","","carl_pirate_tex.ktx","carl_pirate_tex.ktx","carl_pirate_tex.ktx","carl_pirate_tex.ktx","","","-250","-500","","","","",""
"GunslingerPirate","GunslingerPirate","","PIRATES","","","3","3","","","","","","","5000","149","","","EPIC","TID_COLT_CORSAIR_SKIN","TID_COLT_CORSAIR_SKIN_SHOP","MODEL,VFX,ANIM","","","colt_pirate_tex.ktx","colt_pirate_tex.ktx","colt_pirate_tex.ktx","colt_pirate_tex.ktx","","","","","","","","",""
"CtfGift","CtfGift","","","","","","","","","","","","","","","","","","","","","","","item_pumpkin_blue.ktx","item_pumpkin_blue.ktx","item_pumpkin_blue.ktx","item_pumpkin_blue.ktx","","","","","","","","",""
"SpeedyGT","SpeedyGT","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_MAX_BLUE_SKIN","TID_MAX_BLUE_SKIN_SHOP","MODEL","","","max_gt_tex.ktx","max_gt_tex.ktx","max_gt_tex.ktx","max_gt_tex.ktx","","","","","","","","",""
"BeeSniperDefaultAddonBee","BeeSniperDefaultAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_tex.ktx","bea_tex.ktx","bea_tex.ktx","bea_tex.ktx","","","","","","","","",""
"BeeSniperLadyBug","BeeSniperLadyBug","","ANIMALS","","","","","","","BeeSniperSlowPotDefault","","","","1000","29","","","RARE","TID_BEA_LADYBUG_SKIN","TID_BEA_LADYBUG_SKIN_SHOP","MODEL","","","bea_ladybug_tex.ktx","bea_ladybug_tex.ktx","bea_ladybug_tex.ktx","bea_ladybug_tex.ktx","","","","","","","","",""
"PocoPirate","PocoPirate","","PIRATES","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_POCO_PIRATE_SKIN","TID_POCO_PIRATE_SKIN_SHOP","MODEL,VFX","","","poco_pirate_tex.ktx","poco_pirate_tex.ktx","poco_pirate_tex.ktx","poco_pirate_tex.ktx","","","","150","","","","",""
"BeeSniperLadyBugAddonBee","BeeSniperLadyBugAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_ladybug_tex.ktx","bea_ladybug_tex.ktx","bea_ladybug_tex.ktx","bea_ladybug_tex.ktx","","","","","","","","",""
"DrillerDefault","DrillerDefault","","","","","","","","","","","","","","","","","","","","","","","jacky_tex.ktx","jacky_tex.ktx","jacky_tex.ktx","jacky_tex.ktx","","","","","","","","",""
"ArcadeVirus","ArcadeVirus","","LNY","","","3","3","","","DamageBoosterVirus","","","","","299","","","LEGENDARY","TID_8BIT_VIRUS_SKIN","TID_8BIT_VIRUS_SKIN_SHOP","MODEL,TEXTURE,VFX,ANIM,VOICE","","","8bit_virus_tex.ktx","8bit_virus_tex.ktx","8bit_virus_tex.ktx","8bit_virus_tex.ktx","","","","","","","","",""
"DamageBoosterVirus","DamageBoosterVirus","","","","","","","","","","","","","","","","","","","","","","","8bit_virus_tex.ktx","8bit_virus_tex.ktx","8bit_virus_tex.ktx","8bit_virus_tex.ktx","","","","","","","","",""
"BlackHoleStreetNinja","BlackHoleStreetNinja","","LNY","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_TARA_STREET_NINJA_SKIN","TID_TARA_STREET_NINJA_SKIN_SHOP","MODEL,TEXTURE,VFX,ANIM","","","tara_streetninja_tex.ktx","tara_streetninja_tex.ktx","tara_streetninja_tex.ktx","tara_streetninja_tex.ktx","","","","","","","","",""
"BaseballGamer","BaseballGamer","","LNY","","","3","3","","","","","","","5000","149","","","EPIC","TID_BIBI_GAMER_SKIN","TID_BIBI_GAMER_SKIN_SHOP","MODEL,TEXTURE,VFX,ANIM","","","bibi_gamer_tex.ktx","bibi_gamer_tex.ktx","bibi_gamer_tex.ktx","bibi_gamer_tex.ktx","","","","","","","","",""
"SniperValentines","SniperValentines","","BRAWLENTINES","emoji_piper_stvalentines","","","","","","","","","","5000","149","129","","EPIC","TID_PIPER_CUPID_SKIN","TID_PIPER_CUPID_SKIN_SHOP","MODEL,TEXTURE,VFX","","","piper_valentines_tex.ktx","piper_valentines_tex.ktx","piper_valentines_tex.ktx","piper_valentines_tex.ktx","","","","","","","","",""
"ShamanKoala","ShamanKoala","","ANIMALS","","","","","","","ShamanBearKoala","","","","2750","79","69","","SUPER_RARE","TID_NITA_KOALA_SKIN","TID_NITA_KOALA_SKIN_SHOP","MODEL","","","nita_koala_tex.ktx","nita_koala_tex.ktx","nita_koala_tex.ktx","nita_koala_tex.ktx","","","","","","","","",""
"ShamanBearKoala","ShamanBearKoala","","","","","","","","","","","","","","","","","","","","","","","nita_koala_bear_tex.ktx","nita_koala_bear_tex.ktx","nita_koala_bear_tex.ktx","nita_koala_bear_tex.ktx","","","","","","","","",""
"SpawnerPetDefault","SpawnerPetDefault","","","","","","","","","","","","","","","","","","","","","","","mrp_spawner_tex.ktx","mrp_spawner_tex.ktx","mrp_spawner_tex.ktx","mrp_spawner_tex.ktx","","","","","","","","",""
"SpawnerDudeTurretDefault","SpawnerDudeTurretDefault","","","","","","","","","","","","","","","","","","","","","","","mrp_spawner_tex.ktx","mrp_spawner_tex.ktx","mrp_spawner_tex.ktx","mrp_spawner_tex.ktx","","","","","","","","",""
"SpawnerDudeAgentP","SpawnerDudeAgentP","","CITY","","","","","","","SpawnerDudeTurretAgentP","SpawnerPetAgentP","","","1000","29","","","RARE","TID_MRP_AGENT_SKIN","TID_MRP_AGENT_SKIN_SHOP","MODEL,TURRET","","","mrp_agentp_tex.ktx","mrp_agentp_tex.ktx","mrp_agentp_tex.ktx","mrp_agentp_tex.ktx","","","","","","","","",""
"SpawnerPetAgentP","SpawnerPetAgentP","","","","","","","","","","","","","","","","","","","","","","","mrp_agentp_spawner_tex.ktx","mrp_agentp_spawner_tex.ktx","mrp_agentp_spawner_tex.ktx","mrp_agentp_spawner_tex.ktx","","","","","","","","",""
"SpawnerDudeTurretAgentP","SpawnerDudeTurretAgentP","","","","","","","","","","","","","","","","","","","","","","","mrp_agentp_spawner_tex.ktx","mrp_agentp_spawner_tex.ktx","mrp_agentp_spawner_tex.ktx","mrp_agentp_spawner_tex.ktx","","","","","","","","",""
"BlowerDefault","BlowerDefault","","","","","","","","","","","","","","","","","","","","","","","gale_tex.ktx","gale_tex.ktx","gale_tex.ktx","gale_tex.ktx","","","","","","","","",""
"ControllerDefault","ControllerDefault","","","","","","","","","","","","","","","","","","","","","","","nani_tex.ktx","nani_tex.ktx","nani_tex.ktx","nani_tex.ktx","","","","","","","","",""
"WallyDefault","WallyDefault","","","","","","","","","","","","","","","","","","","","","","","sprout_tex.ktx","sprout_tex.ktx","sprout_tex.ktx","sprout_tex.ktx","","","","","","","","",""
"BarrelBotFootball","BarrelBotFootball","","GOLDENBALL","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_MASCOT_DARRYL_SKIN","TID_MASCOT_DARRYL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","darryl_fb_tex.ktx","darryl_fb_tex.ktx","darryl_fb_tex.ktx","darryl_fb_tex.ktx","","","","400","","","","",""
"ShotgunGirlFootball","ShotgunGirlFootball","","PSG","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_PSG_SHELLY_SKIN","TID_PSG_SHELLY_SKIN_SHOP","MODEL,TEXTURE","","","shelly_fb_tex.ktx","shelly_fb_tex.ktx","shelly_fb_tex.ktx","shelly_fb_tex.ktx","","","","","","","","",""
"TntDudeFootball","TntDudeFootball","","GOLDENBALL","","","","","","","","","","","5000","149","129","","EPIC","TID_COACH_MIKE_SKIN","TID_COACH_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_coach_tex.ktx","dynamike_coach_tex.ktx","dynamike_coach_tex.ktx","dynamike_coach_tex.ktx","","","","","","","","",""
"BallArena","BallArena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MechanicTanuki","MechanicTanuki","","GOLDENWEEK","emoji_jessie_gw","","","","","","MechanicTurretTanuki","","","","5000","149","129","","EPIC","TID_TANUKI_JESSIE_SKIN","TID_TANUKI_JESSIE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","jessie_tanuki_redux_tex.ktx","jessie_tanuki_redux_tex.ktx","jessie_tanuki_redux_tex.ktx","jessie_tanuki_redux_tex.ktx","","","","","","","","",""
"BowDudeHorus","BowDudeHorus","","SC_MAKE","","","","","","","BowDudeTotemDefault","","","","5000","149","129","","EPIC","TID_HORUS_BO_SKIN","TID_HORUS_BO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","gedi-kor","","bo_falcon_tex.ktx","bo_falcon_tex.ktx","bo_falcon_tex.ktx","bo_falcon_tex.ktx","","","","","","","","",""
"BallArenaPSG","BallArenaPSG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ArtilleryDudeDarkBunny","ArtilleryDudeDarkBunny","","BUNNY_BRIGADE","","","","","","","ArtilleryTurretDarkBunny","ArtilleryDudeCoverDefault","","","1000","29","","","SUPER_RARE","TID_BLACK_BUNNY_PENNY_SKIN","TID_BLACK_BUNNY_PENNY_SKIN_SHOP","MODEL,TEXTURE","","","penny_bunny_dark_redux_tex.ktx","penny_bunny_dark_redux_tex.ktx","penny_bunny_dark_redux_tex.ktx","penny_bunny_dark_redux_tex.ktx","","","","","","","ArtilleryGalBunny","",""
"ArtilleryTurretDarkBunny","ArtilleryTurretDarkBunny","","","","","","","","","","","","","","","","","","","","","","","penny_bunny_dark_redux_tex.ktx","penny_bunny_dark_redux_tex.ktx","penny_bunny_dark_redux_tex.ktx","penny_bunny_dark_redux_tex.ktx","","","","","","","","",""
"MummyCollege","MummyCollege","","UNIVERSITY","","","","","","","","","","","1000","29","","","RARE","TID_COLLEGE_EMZ_SKIN","TID_COLLEGE_EMZ_SKIN_SHOP","MODEL,TEXTURE","","","emz_college_redux_tex.ktx","emz_college_redux_tex.ktx","emz_college_redux_tex.ktx","emz_college_redux_tex.ktx","","","","","","","","",""
"BeeSniperSlowPotDefault","BeeSniperSlowPotDefault","","","","","","","","","","","","","","","","","","","","","","","bea_gadget_honeypot_tex.ktx","bea_gadget_honeypot_tex.ktx","bea_gadget_honeypot_tex.ktx","bea_gadget_honeypot_tex.ktx","","","","","","","","",""
"MechanicTurretTanuki","MechanicTurretTanuki","","","","","","","","","","","","","","","","","","","","","","","jessie_tanuki_turret_redux_tex.ktx","jessie_tanuki_turret_redux_tex.ktx","jessie_tanuki_turret_redux_tex.ktx","jessie_tanuki_turret_redux_tex.ktx","","","","","","","","",""
"BowDudeTotemDefault","BowDudeTotemDefault","","","","","","","","","","","","","","","","","","","","","","","bo_gadget_totem_tex.ktx","bo_gadget_totem_tex.ktx","bo_gadget_totem_tex.ktx","bo_gadget_totem_tex.ktx","","","","","","","","",""
"TrickshotDudeBazaar","TrickshotDudeBazaar","","LANTERN","","","","","","","","","","","5000","149","129","","EPIC","TID_GUARD_RICO_SKIN","TID_GUARD_RICO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","rico_dark.ktx","rico_dark.ktx","rico_dark.ktx","rico_dark.ktx","","","","","","","","",""
"HookDudeBazaar","HookDudeBazaar","","LANTERN","","","","","","","","","","","5000","149","129","","EPIC","TID_EVIL_GENE_SKIN","TID_EVIL_GENE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX,VOICE","","","gene_dark_tex.ktx","gene_dark_tex.ktx","gene_dark_tex.ktx","gene_dark_tex.ktx","","","","","","","","",""
"UndertakerBazaar","UndertakerBazaar","","LANTERN","","","","","","","","","","","5000","149","129","","EPIC","TID_ROGUE_MORTIS_SKIN","TID_ROGUE_MORTIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","mortis_dark_tex.ktx","mortis_dark_tex.ktx","mortis_dark_tex.ktx","mortis_dark_tex.ktx","","","","","","","","",""
"MechanicRedDragon","MechanicRedDragon","","CHINA","","","3","3","","","TurretRedDragon","","","","2750","79","","","SUPER_RARE","TID_RED_DRAGON_JESSIE_SKIN","TID_RED_DRAGON_JESSIE_SKIN_SHOP","MODEL,TEXTURE,PET","","","jessie_red_dragon_redux_tex.ktx","jessie_red_dragon_redux_tex.ktx","jessie_red_dragon_redux_tex.ktx","jessie_red_dragon_redux_tex.ktx","","","","","","","","",""
