"Name","Version","VersionCN","FileName","ExportName","Character","Skin","GiveOnSkinUnlock","Rarity","EffectColorR","EffectColorG","EffectColorB","FlipSprayForEnemies","LockedForChronos","SprayBundles","IsDefaultBattleSpray","Texture","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","UseShineVFX","ExtraCatalogCampaign","HideFromCatalogMainCategory","DisableFromCatalogIfNotOwned","BrawlerTrophyRewards","OdditiesShopAvailability"
"spray_graffiti_1","","","sc/sprays_1.sc","spray_graffiti_1","","","","COMMON","133","94","210","TRUE","","","","spray_graffiti_1.png","750","19","TRUE","","","","","STREET","","","","AVAILABLE"
"spray_graffiti_2","","","sc/sprays_1.sc","spray_graffiti_2","","","","COMMON","6","196","255","TRUE","","","","spray_graffiti_2.png","750","19","TRUE","","","","","STREET","","","","AVAILABLE"
"spray_graffiti_3","","","sc/sprays_1.sc","spray_graffiti_3","","","","COMMON","22","216","146","TRUE","","","","spray_graffiti_3.png","750","19","TRUE","","","","","STREET","","","","AVAILABLE"
"spray_graffiti_4","","","sc/sprays_1.sc","spray_graffiti_4","","","","COMMON","239","28","0","TRUE","","","","spray_graffiti_4.png","","","TRUE","","","","","SUBWAY","","","","NEVER"
"spray_graffiti_5","","","sc/sprays_1.sc","spray_graffiti_5","","","","COMMON","255","242","0","TRUE","","","","spray_graffiti_5.png","","","TRUE","","","","","SUBWAY","","","","NEVER"
"spray_mila_1","","","sc/sprays_1.sc","spray_mila_1","Dancer","","","COMMON","0","219","125","TRUE","","","","spray_mila_1.png","","","TRUE","","","","","","","","TrophyRewardsDancer","NEVER"
"spray_mila_2","","","sc/sprays_1.sc","spray_mila_2","Dancer","","","COMMON","0","219","125","TRUE","","","","spray_mila_2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_mila_3","","","sc/sprays_1.sc","spray_mila_3","Dancer","","","COMMON","0","219","125","TRUE","","","","spray_mila_3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_overcharge_byron","","","sc/sprays_1.sc","spray_overcharge_byron","SnakeOil","SnakeOilDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_byron.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_finx","","","sc/sprays_1.sc","spray_overcharge_finx","Chronomancer","ChronomancerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_finx.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_jae","","","sc/sprays_1.sc","spray_overcharge_jae","Alternator","AlternatorDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_jae.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_juju","","","sc/sprays_1.sc","spray_overcharge_juju","Voodoo","VoodooDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_juju.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_meeple","","","sc/sprays_1.sc","spray_overcharge_meeple","Meeple","MeepleDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_meeple.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_ollie","","","sc/sprays_1.sc","spray_overcharge_ollie","Skater","SkaterDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_ollie.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_trunk","","","sc/sprays_1.sc","spray_overcharge_trunk","Domain","DomainDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_trunk.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_twins","","","sc/sprays_1.sc","spray_overcharge_twins","Twins","TwinsDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_twins.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_pearl_lunar","","","sc/sprays_1.sc","spray_pearl_lunar","Cooker","CookerPorcelain","TRUE","COLLECTORS","255","95","16","TRUE","","","","spray_pearl_lunar.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_surge_lunar","","","sc/sprays_1.sc","spray_surge_lunar","PowerLeveler","PowerLevelerPorcelain","TRUE","COLLECTORS","49","143","255","TRUE","","","","spray_surge_lunar.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_ziggy_1","","","sc/sprays_1.sc","spray_ziggy_1","Fury","","","COMMON","254","130","240","TRUE","","","","spray_ziggy_1.png","","","TRUE","","","","","","","","TrophyRewardsFury","NEVER"
"spray_ziggy_2","","","sc/sprays_1.sc","spray_ziggy_2","Fury","","","COMMON","255","182","0","TRUE","","","","spray_ziggy_2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_ziggy_3","","","sc/sprays_1.sc","spray_ziggy_3","Fury","","","COMMON","254","131","240","TRUE","","","","spray_ziggy_3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_bp_brawloween25","","","sc/sprays_1.sc","spray_bp_brawloween25","","","","COLLECTORS","255","194","0","TRUE","","","","spray_bp_brawloween25.png","","","TRUE","","","","TRUE","BRAWLOWEEN","","","","NEVER"
"spray_bp_street","","","sc/sprays_1.sc","spray_bp_street","","","","COLLECTORS","255","194","0","TRUE","","","","spray_bp_street.png","","","TRUE","","","","TRUE","STREET","","","","NEVER"
"spray_mina_placeholder","","","sc/sprays_1.sc","spray_mina_placeholder","Dancer","Dancer199Gem","TRUE","COLLECTORS","179","0","243","TRUE","","","","spray_mina_placeholder.png","","","TRUE","","","","","","","","","NEVER"
"spray_ziggy_placeholder","","","sc/sprays_1.sc","spray_ziggy_placeholder","Fury","Fury199Gem","TRUE","COLLECTORS","0","204","0","TRUE","","","","spray_ziggy_placeholder.png","","","TRUE","","","","","","","","","NEVER"
"spray_brawloween25","","","sc/sprays_1.sc","spray_brawloween25","","","","COMMON","133","255","26","TRUE","","","","spray_brawloween25.png","","","TRUE","","","","","BRAWLOWEEN","","","","NEVER"
"spray_box_ziggy","","","sc/sprays_1.sc","spray_box_ziggy","","","","COMMON","255","0","37","TRUE","","","","spray_box_ziggy.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_box_mina","","","sc/sprays_1.sc","spray_box_mina","","","","COMMON","0","221","94","TRUE","","","","spray_box_mina.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_box_gigi","","","sc/sprays_1.sc","spray_box_gigi","","","","COMMON","250","202","255","TRUE","","","","spray_box_gigi.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_gigi_1","","","sc/sprays_1.sc","spray_gigi_1","Daredevil","","","COMMON","0","50","255","TRUE","","","","spray_gigi_1.png","","","TRUE","","","","","","","","TrophyRewardsDaredevil","NEVER"
"spray_gigi_2","","","sc/sprays_1.sc","spray_gigi_2","Daredevil","","","COMMON","255","226","36","TRUE","","","","spray_gigi_2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_gigi_3","","","sc/sprays_1.sc","spray_gigi_3","Daredevil","","","COMMON","255","226","36","TRUE","","","","spray_gigi_3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_bp_st","","","sc/sprays_1.sc","spray_bp_st","","","","COLLECTORS","255","194","0","TRUE","","","","spray_bp_st.png","","","TRUE","","","","TRUE","STRANGERTHINGS","","","","NEVER"
"spray_draco_stranger","","","sc/sprays_1.sc","spray_draco_stranger","DragonRider","DragonRiderStrange","TRUE","COMMON","220","34","16","TRUE","","","","spray_draco_stranger.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_jessie_mecha","","","sc/sprays_1.sc","spray_jessie_mecha","Mechanic","MechanicMecha","TRUE","COMMON","255","13","54","TRUE","","","","spray_jessie_mecha.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_leon_propass","","","sc/sprays_1.sc","spray_leon_propass","Ninja","NinjaPropassProgressionSkinLevel1","TRUE","COLLECTORS","255","80","26","TRUE","","","","spray_leon_propass.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_nita_stranger","","","sc/sprays_1.sc","spray_nita_stranger","Shaman","ShamanStrangeOvercharge","TRUE","COMMON","26","118","253","TRUE","","","","spray_nita_stranger.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_alli","","","sc/sprays_1.sc","spray_overcharge_alli","Stalker","StalkerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_alli.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_mina","","","sc/sprays_1.sc","spray_overcharge_mina","Dancer","DancerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_mina.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_pam","","","sc/sprays_1.sc","spray_overcharge_pam","MinigunDude","MinigunDudeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_pam.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_ziggy","","","sc/sprays_1.sc","spray_overcharge_ziggy","Fury","FuryDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_ziggy.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_piper_mecha","","","sc/sprays_1.sc","spray_piper_mecha","Sniper","SniperMechaOvercharge","TRUE","COMMON","255","188","0","TRUE","","","","spray_piper_mecha.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_propass_64_1","","","sc/sprays_1.sc","spray_propass_64_1","","","","COLLECTORS","162","255","0","TRUE","","","","spray_propass_64_1.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_64_2","","","sc/sprays_1.sc","spray_propass_64_2","","","","COLLECTORS","196","98","18","TRUE","","","","spray_propass_64_2.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_64_3","","","sc/sprays_1.sc","spray_propass_64_3","","","","COLLECTORS","123","70","224","TRUE","","","","spray_propass_64_3.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_st_brawl","","","sc/sprays_1.sc","spray_st_brawl","","","","COMMON","228","0","43","TRUE","","","","spray_st_brawl.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_st_waffle","","","sc/sprays_1.sc","spray_st_waffle","","","","COMMON","254","214","69","TRUE","","","","spray_st_waffle.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_stranger_arrow","","","sc/sprays_1.sc","spray_stranger_arrow","","","","COMMON","207","5","5","TRUE","","","","spray_stranger_arrow.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_stranger_claw","","","sc/sprays_1.sc","spray_stranger_claw","","","","COMMON","124","101","73","TRUE","","","","spray_stranger_claw.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_stranger_demogorgon","","","sc/sprays_1.sc","spray_stranger_demogorgon","","","","COMMON","255","36","13","TRUE","","","","spray_stranger_demogorgon.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_stranger_demohead","","","sc/sprays_1.sc","spray_stranger_demohead","","","","COMMON","124","101","73","TRUE","","","","spray_stranger_demohead.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_stranger_dustin","","","sc/sprays_1.sc","spray_stranger_dustin","","","","COMMON","255","18","0","TRUE","","","","spray_stranger_dustin.png","","","TRUE","","","","","STRANGERTHINGS","","","","NEVER"
"spray_bp_mecha","","","sc/sprays_1.sc","spray_bp_mecha","","","","COLLECTORS","255","194","0","TRUE","","","","spray_bp_mecha.png","1000","29","TRUE","","","","","MECHA","","","","AVAILABLE"
"spray_brawloween_boo","","","sc/sprays_1.sc","spray_brawloween_boo","","","","COMMON","249","255","238","TRUE","","","","spray_brawloween_boo.png","","","TRUE","","","","","BRAWLOWEEN","","","","NEVER"
"spray_green_banana","","","sc/sprays_1.sc","spray_gigi_scarecrow","Daredevil","DaredevilScarecrow","TRUE","COMMON","55","102","204","TRUE","","","","spray_gigi_scarecrow.png","","","TRUE","","","","","","","","","NEVER"
"spray_team_hmble","","","sc/sprays_1.sc","spray_team_hmble","","","","COMMON","250","175","61","TRUE","","","","spray_team_hmble.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_inflatable_spike1","","","sc/sprays_1.sc","spray_inflatable_spike1","","","","COMMON","0","218","0","TRUE","","","","spray_inflatable_spike1.png","","","TRUE","","","","","MISC","","","","NEVER"
"spray_inflatable_spike2","","","sc/sprays_1.sc","spray_inflatable_spike2","","","","COMMON","0","218","0","TRUE","","","","spray_inflatable_spike2.png","","","TRUE","","","","","MISC","","","","NEVER"
"spray_inflatable_spike3","","","sc/sprays_1.sc","spray_inflatable_spike3","","","","COMMON","0","218","0","TRUE","","","","spray_inflatable_spike3.png","","","TRUE","","","","","MISC","","","","NEVER"
"spray_allie_brawlentine","","","sc/sprays_1.sc","spray_allie_brawlentine","","","","COMMON","255","123","244","TRUE","","","","spray_allie_brawlentine.png","750","19","TRUE","","","","","BRAWLENTINES","","","","AVAILABLE"
"spray_box_glowbert","","","sc/sprays_1.sc","spray_box_glowbert","","","","COMMON","0","166","118","TRUE","","","","spray_box_glowbert.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_box_pierce","","","sc/sprays_1.sc","spray_box_pierce","","","","COMMON","185","125","255","TRUE","","","","spray_box_pierce.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_bp_steampunk","","","sc/sprays_1.sc","spray_bp_steampunk","","","","COLLECTORS","255","162","28","TRUE","","","","spray_bp_steampunk.png","1000","29","TRUE","","","","","STEAMPUNK","","","","AVAILABLE"
"spray_bp_valentines25","","","sc/sprays_1.sc","spray_bp_valentines25","","","","COLLECTORS","255","74","100","TRUE","","","","spray_bp_valentines25.png","1000","29","TRUE","","","","","BRAWLENTINES","","","","AVAILABLE"
"spray_brawlentine_cure","","","sc/sprays_1.sc","spray_brawlentine_cure","","","","COMMON","255","74","100","TRUE","","","","spray_brawlentine_cure.png","","","TRUE","","","","","BRAWLENTINES","","","","NEVER"
"spray_brawlentine_handheart","","","sc/sprays_1.sc","spray_brawlentine_handheart","","","","COMMON","63","198","255","TRUE","","","","spray_brawlentine_handheart.png","750","19","TRUE","","","","","BRAWLENTINES","","","","AVAILABLE"
"spray_brawlentine_heartbreak","","","sc/sprays_1.sc","spray_brawlentine_heartbreak","","","","COMMON","0","206","127","TRUE","","","","spray_brawlentine_heartbreak.png","","","TRUE","","","","","BRAWLENTINES","","","",""
"spray_brawlentine_potion","","","sc/sprays_1.sc","spray_brawlentine_potion","","","","COMMON","255","90","157","TRUE","","","","spray_brawlentine_potion.png","750","19","TRUE","","","","","BRAWLENTINES","","","","AVAILABLE"
"spray_brock_steampunk","","","sc/sprays_1.sc","spray_brock_steampunk","RocketGirl","RocketGirlSteamPunk","TRUE","COMMON","221","96","212","TRUE","","","","spray_brock_steampunk.png","","","TRUE","","","","","","","","","NEVER"
"spray_glowbert1","","","sc/sprays_1.sc","spray_glowbert1","Mender","","","COMMON","203","92","19","TRUE","","","","spray_glowbert1.png","","","TRUE","","","","","","","","TrophyRewardsMender","NEVER"
"spray_glowbert2","","","sc/sprays_1.sc","spray_glowbert2","Mender","","","COMMON","25","221","184","TRUE","","","","spray_glowbert2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_glowbert3","","","sc/sprays_1.sc","spray_glowbert3","Mender","","","COMMON","165","70","0","TRUE","","","","spray_glowbert3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_kaze_steampunk","","","sc/sprays_1.sc","spray_kaze_steampunk","Geisha","GeishaSteamPunk","TRUE","COMMON","23","255","160","TRUE","","","","spray_kaze_steampunk.png","","","TRUE","","","","","","","","","NEVER"
"spray_lny_firecrackers","","","sc/sprays_1.sc","spray_lny_firecrackers","","","","COMMON","255","72","72","TRUE","","","","spray_lny_firecrackers.png","750","19","TRUE","","","","","LNY","","","","AVAILABLE"
"spray_lny_writing","","","sc/sprays_1.sc","spray_lny_writing","","","","COMMON","255","72","72","TRUE","","","","spray_lny_writing.png","750","19","TRUE","","","","","LNY","","","","AVAILABLE"
"spray_max_wf25","","","sc/sprays_1.sc","spray_max_wf25","","","","COMMON","255","230","80","TRUE","","","","spray_max_wf25.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_nani_xmas","","","sc/sprays_1.sc","spray_nani_xmas","","","","COMMON","164","175","255","TRUE","","","","spray_nani_xmas.png","","","TRUE","","","","","BRAWLIDAYS","","","","NEVER"
"spray_overcharge_gigi","","","sc/sprays_1.sc","spray_overcharge_gigi","Daredevil","DaredevilDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_gigi.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_pierce_1","","","sc/sprays_1.sc","spray_pierce_1","Bulletstorm","","","COMMON","0","183","255","TRUE","","","","spray_pierce_1.png","","","TRUE","","","","","","","","TrophyRewardsBulletstorm","NEVER"
"spray_pierce_2","","","sc/sprays_1.sc","spray_pierce_2","Bulletstorm","","","COMMON","255","139","0","TRUE","","","","spray_pierce_2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_pierce_3","","","sc/sprays_1.sc","spray_pierce_3","Bulletstorm","","","COMMON","255","39","117","TRUE","","","","spray_pierce_3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_pierce_hunter","","","sc/sprays_1.sc","spray_pierce_hunter","Bulletstorm","Bulletstorm199Gem","TRUE","COMMON","85","255","206","TRUE","","","","spray_pierce_hunter.png","","","TRUE","","","","","","","","","NEVER"
"spray_sam_steampunk","","","sc/sprays_1.sc","spray_sam_steampunk","","","","COMMON","254","189","17","TRUE","","","","spray_sam_steampunk.png","750","19","TRUE","","","","","STEAMPUNK","","","","AVAILABLE"
"spray_shade_brawlentine","","","sc/sprays_1.sc","spray_shade_brawlentine","Ghost","GhostBrawlentine","TRUE","COMMON","226","0","100","TRUE","","","","spray_shade_brawlentine.png","","","TRUE","","","","","","","","","NEVER"
"spray_squeak_brawlentine","","","sc/sprays_1.sc","spray_squeak_brawlentine","StickyBomb","StickyBombBrawlentine","TRUE","COMMON","255","191","34","TRUE","","","","spray_squeak_brawlentine.png","","","TRUE","","","","","","","","","NEVER"
"spray_steampunk_suit","","","sc/sprays_1.sc","spray_steampunk_suit","","","","COMMON","147","109","252","TRUE","","","","spray_steampunk_suit.png","750","19","TRUE","","","","","STEAMPUNK","","","","AVAILABLE"
"spray_streampunk_gun","","","sc/sprays_1.sc","spray_streampunk_gun","","","","COMMON","248","179","61","TRUE","","","","spray_streampunk_gun.png","","","TRUE","","","","","STEAMPUNK","","","",""
"spray_willow_lny25","","","sc/sprays_1.sc","spray_willow_lny25","","","","COMMON","255","93","157","TRUE","","","","spray_willow_lny25.png","750","19","TRUE","","","","","LNY","","","","AVAILABLE"
"spray_xmas_bomb","","","sc/sprays_1.sc","spray_xmas_bomb","","","","COMMON","62","157","254","TRUE","","","","spray_xmas_bomb.png","","","TRUE","","","","","BRAWLIDAYS","","","",""
"spray_xmas_gift","","","sc/sprays_1.sc","spray_xmas_gift","","","","COMMON","254","43","28","TRUE","","","","spray_xmas_gift.png","","","TRUE","","","","","BRAWLIDAYS","","","",""
"spray_box_sirius","66","66","sc/sprays_66.sc","spray_box_sirius","","","","COMMON","255","244","0","TRUE","","","","spray_box_sirius.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_sirius1","66","66","sc/sprays_66.sc","spray_sirius1","Shadowdemon","","","COMMON","0","140","255","TRUE","","","","spray_sirius1.png","","","TRUE","","","","","","","","TrophyRewardsShadowdemon","NEVER"
"spray_sirius2","66","66","sc/sprays_66.sc","spray_sirius2","Shadowdemon","","","COMMON","255","196","22","TRUE","","","","spray_sirius2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_sirius3","66","66","sc/sprays_66.sc","spray_sirius3","Shadowdemon","","","COMMON","169","222","255","TRUE","","","","spray_sirius3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_propass_whiteflag","66","66","sc/sprays_66.sc","spray_propass_whiteflag","","","","COLLECTORS","0","237","255","TRUE","","","","spray_propass_whiteflag.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_66_2","66","66","sc/sprays_66.sc","spray_propass_66_2","","","","COLLECTORS","255","202","6","TRUE","","","","spray_propass_66_2.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_66_3","66","66","sc/sprays_66.sc","spray_propass_66_3","","","","COLLECTORS","244","77","44","TRUE","","","","spray_propass_66_3.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_66_4","66","66","sc/sprays_66.sc","spray_propass_66_4","","","","COLLECTORS","0","130","245","TRUE","","","","spray_propass_66_4.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_aprilfools_stare","66","66","sc/sprays_66.sc","spray_aprilfools_stare","","","","COMMON","178","178","176","TRUE","","","","spray_aprilfools_stare.png","","","TRUE","","","","","APRILFOOLS","","","","NEVER"
"spray_team_zeta_26","66","66","sc/sprays_66.sc","spray_team_zeta_26","","","","COMMON","206","255","0","TRUE","","","","spray_team_zeta_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_tribe_26","66","66","sc/sprays_66.sc","spray_team_tribe_26","","","","COMMON","234","0","41","TRUE","","","","spray_team_tribe_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_totem_26","66","66","sc/sprays_66.sc","spray_team_totem_26","","","","COMMON","19","255","0","TRUE","","","","spray_team_totem_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_sk_26","66","66","sc/sprays_66.sc","spray_team_sk_26","","","","COMMON","226","0","116","TRUE","","","","spray_team_sk_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_navi_26","66","66","sc/sprays_66.sc","spray_team_navi_26","","","","COMMON","255","238","0","TRUE","","","","spray_team_navi_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_loud_26","66","66","sc/sprays_66.sc","spray_team_loud_26","","","","COMMON","0","254","59","TRUE","","","","spray_team_loud_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_hmb_26","66","66","sc/sprays_66.sc","spray_team_hmb_26","","","","COMMON","255","224","0","TRUE","","","","spray_team_hmb_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_heretics_26","66","66","sc/sprays_66.sc","spray_team_heretics_26","","","","COMMON","201","177","110","TRUE","","","","spray_team_heretics_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_team_fut_26","66","66","sc/sprays_66.sc","spray_team_fut_26","","","","COMMON","255","0","48","TRUE","","","","spray_team_fut_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_overcharge_sirius","66","66","sc/sprays_66.sc","spray_overcharge_sirius","Shadowdemon","ShadowdemonDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_sirius.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_pierce","66","66","sc/sprays_66.sc","spray_overcharge_pierce","Bulletstorm","BulletstormDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_pierce.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_glowbert","66","66","sc/sprays_66.sc","spray_overcharge_glowbert","Mender","MenderDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_glowbert.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_twins_sandsoftime","66","66","sc/sprays_66.sc","spray_twins_sandsoftime","Twins","TwinsSandsOfTime","TRUE","COMMON","255","88","216","TRUE","","","","spray_twins_sandsoftime.png","","","TRUE","","","","","","","","","NEVER"
"spray_8bit_sandsoftime","66","66","sc/sprays_66.sc","spray_8bit_sandsoftime","Arcade","ArcadeSandsOfTime","TRUE","COMMON","157","82","255","TRUE","","","","spray_8bit_sandsoftime.png","","","TRUE","","","","","","","","","NEVER"
"spray_doug_sandsoftime","66","66","sc/sprays_66.sc","spray_doug_sandsoftime","Reviver","ReviverSandsOfTime","TRUE","COMMON","52","239","207","TRUE","","","","spray_doug_sandsoftime.png","","","TRUE","","","","","","","","","NEVER"
"spray_frank_fairy","66","66","sc/sprays_66.sc","spray_frank_fairy","HammerDude","FrankFairies","TRUE","COMMON","58","233","75","TRUE","","","","spray_frank_fairy.png","","","TRUE","","","","","","","","","NEVER"
"spray_grom_dragon","66","66","sc/sprays_66.sc","spray_grom_dragon","CrossBomber","CrossBomberDragon","TRUE","COMMON","255","24","0","TRUE","","","","spray_grom_dragon.png","","","TRUE","","","","","","","","","NEVER"
"spray_maisie_dragon","66","66","sc/sprays_66.sc","spray_maisie_dragon","Maisie","MaisieDragons","TRUE","COMMON","255","118","2","TRUE","","","","spray_maisie_dragon.png","","","TRUE","","","","","","","","","NEVER"
"spray_nita_aprilfools","66","66","sc/sprays_66.sc","spray_nita_aprilfools","Shaman","ShamanAprilFools","TRUE","COMMON","39","244","146","TRUE","","","","spray_nita_aprilfools.png","","","TRUE","","","","","","","","","NEVER"
"spray_trunk_clash","66","66","sc/sprays_66.sc","spray_trunk_clash","","","","COMMON","141","158","204","TRUE","","","","spray_trunk_clash.png","","","TRUE","","","","","CLASHIP","","","",""
"spray_box_najia","66","66","sc/sprays_66.sc","spray_box_najia","","","","COMMON","222","122","249","TRUE","","","","spray_box_najia.png","","","TRUE","","","","","BOXES","","","","NEVER"
"spray_crying_star","66","66","sc/sprays_66.sc","spray_crying_star","","","","COMMON","0","207","255","TRUE","","","","spray_crying_star.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_sandsoftime_jar","66","66","sc/sprays_66.sc","spray_sandsoftime_jar","","","","COMMON","255","50","132","TRUE","","","","spray_sandsoftime_jar.png","750","19","TRUE","","","","","DARKSANDS","","","","AVAILABLE"
"spray_aprilfool_balloons","66","66","sc/sprays_66.sc","spray_aprilfool_balloons","","","","COMMON","255","55","255","TRUE","","","","spray_aprilfool_balloons.png","750","19","TRUE","","","","","APRILFOOLS","","","","AVAILABLE"
"spray_dragon_wing","66","66","sc/sprays_66.sc","spray_dragon_wing","","","","COMMON","254","22","159","TRUE","","","","spray_dragon_wing.png","","","TRUE","","","","","ONCEUPON","","","","NEVER"
"spray_fairy_dust","66","66","sc/sprays_66.sc","spray_fairy_dust","","","","COMMON","0","229","217","TRUE","","","","spray_fairy_dust.png","750","19","TRUE","","","","","ONCEUPON","","","","AVAILABLE"
"spray_sandsoftime_machete","66","66","sc/sprays_66.sc","spray_sandsoftime_machete","","","","COMMON","255","244","46","TRUE","","","","spray_sandsoftime_machete.png","750","19","TRUE","","","","","DARKSANDS","","","","AVAILABLE"
"spray_bp_dragon","66","66","sc/sprays_66.sc","spray_bp_dragon","","","","COLLECTORS","255","118","2","TRUE","","","","spray_bp_dragon.png","1000","29","TRUE","","","","","ONCEUPON","","","","AVAILABLE"
"spray_bp_sandsoftime26","66","66","sc/sprays_66.sc","spray_bp_sandsoftime26","","","","COLLECTORS","54","198","255","TRUE","","","","spray_bp_sandsoftime26.png","1000","29","TRUE","","","","","DARKSANDS","","","","AVAILABLE"
"spray_crow_propass","66","66","sc/sprays_66.sc","spray_crow_propass","Crow","CrowRankedProgrsesionSkinLevel1","TRUE","COLLECTORS","133","133","255","TRUE","","","","spray_crow_propass.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_najia_1","66","66","sc/sprays_66.sc","spray_najia_1","Redirecter","","","COMMON","26","255","156","TRUE","","","","spray_najia_1.png","","","TRUE","","","","","","","","TrophyRewardsRedirecter","NEVER"
"spray_najia_2","66","66","sc/sprays_66.sc","spray_najia_2","Redirecter","","","COMMON","26","255","156","TRUE","","","","spray_najia_2.png","750","19","TRUE","","","","","","","","","AVAILABLE"
