Name,USD,TID,Type,TypeCN,Disabled,ExistsApple,ExistsAndroid,ExistsCN,DisabledCN,ExistsAppleCN,ExistsAndroidCN,GeoSet,Diamonds,BonusPercentage,Order,RMB,TencentID,IconExportName,FrameNumber,StarterPackNumber,XpLevelReq,ValueFactor,LabelTID,LabelValue,TagLabelTID,Bg,Decor,IsPromotion,Coins,RefundGemValue,PricingValueEqualGems,SCIDStore,PremiumPass,PremiumPlusPass,BundledTierCount,DiscountOf,BundledXP,FirstValidBrawlPassSeason,LastValidBrawlPassSeason
com.supercell.laser.bundle079,79,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,12,,,FALSE,,,,,
com.supercell.laser.scid.seasonpass.basic.t50,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.basic.t60,419,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t50,499,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.seasonpass.plus.t60,599,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.competitivepass.t60,1499,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,60,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.scid.competitivepass.t60,1499,TID_COMPETITIVE_PASS_PREMIUM,8,,,,,,TRUE,,,60,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.competitivepass.t50,1249,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,50,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.scid.competitivepass.t50,1249,TID_COMPETITIVE_PASS_PREMIUM,8,,,,,,TRUE,,,50,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.bundle20999,20999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,4200,,,FALSE,,,,,
com.supercell.laser.bundle21999,21999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,4400,,,FALSE,,,,,
com.supercell.laser.bundle22999,22999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,4600,,,FALSE,,,,,
com.supercell.laser.bundle23999,23999,TID_IAP_BUNDLE_OFFER,6,,,TRUE,TRUE,FALSE,TRUE,,,,0,,0,,,,,,,,,,,,,,,,4800,,,FALSE,,,,,
com.supercell.laser.gempack0.t90,179,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,90,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t90,449,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,90,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t90,899,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,90,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t90,1799,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,90,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t90,4499,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,90,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t90,8999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,90,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t90,17999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,90,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t90,649,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t90,269,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t90,,0,44
com.supercell.laser.seasonpass.plus.t90,899,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t90,349,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t90,2299,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,90,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.gempack0.t80,159,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,80,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t80,399,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,80,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t80,799,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,80,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t80,1599,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,80,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t80,3999,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,80,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t80,7999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,80,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t80,15999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,80,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t80,549,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t80,239,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t80,,0,44
com.supercell.laser.seasonpass.plus.t80,799,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t80,329,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t80,1999,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,80,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.gempack0.t70,139,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,70,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t70,349,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,70,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t70,699,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,70,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t70,1399,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,70,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t70,3499,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,70,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t70,6999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,70,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t70,13999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,70,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t70,499,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t70,209,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t70,,0,44
com.supercell.laser.seasonpass.plus.t70,699,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t70,279,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t70,1799,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,70,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.gempack0.t40,79,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,40,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t40,199,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,40,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t40,399,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,40,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t40,799,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,40,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t40,1999,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,40,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t40,3999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,40,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t40,7999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,40,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t40,279,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t40,119,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t40,,0,44
com.supercell.laser.seasonpass.plus.t40,399,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t40,159,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t40,999,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,40,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.gempack0.t30,59,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,30,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t30,149,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,30,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t30,299,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,30,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t30,599,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,30,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t30,1499,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,30,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t30,2999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,30,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t30,5999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,30,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t30,209,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t30,89,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t30,,0,44
com.supercell.laser.seasonpass.plus.t30,299,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t30,119,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t30,749,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,30,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.gempack0.t120,239,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,120,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t120,599,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,120,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t120,1199,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,120,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t120,2399,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,120,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t120,5999,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,120,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t120,11999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,120,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t120,23999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,120,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t120,849,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t120,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t120,,0,44
com.supercell.laser.seasonpass.plus.t120,1199,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t120,479,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t120,2999,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,120,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.gempack0.t110,219,TID_SHOP_GEM_PACK_1_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,110,30,,1,,,shop_gem_0,0,,,,,,,,,,,30,,,,FALSE,,,,,
com.supercell.laser.gempack1.t110,549,TID_SHOP_GEM_PACK_2_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,110,80,0,2,,,shop_gem_1,1,,,,TID_SHOP_LABEL_BREAKDOWN,5,,,,,,80,,,,FALSE,,,,,
com.supercell.laser.gempack2.t110,1099,TID_SHOP_GEM_PACK_3_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,110,170,5,3,,,shop_gem_2,2,,,,TID_SHOP_LABEL_BREAKDOWN,19,TID_SHOP_LABEL_POPULAR,,,,,170,,,,FALSE,,,,,
com.supercell.laser.gempack3.t110,2199,TID_SHOP_GEM_PACK_4_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,110,360,15,4,,,shop_gem_3,3,,,,TID_SHOP_LABEL_BREAKDOWN,59,,,,,,360,,,,FALSE,,,,,
com.supercell.laser.gempack4.t110,5499,TID_SHOP_GEM_PACK_5_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,110,950,20,5,,,shop_gem_4,4,,,,TID_SHOP_LABEL_BREAKDOWN,196,,,,,,950,,,,FALSE,,,,,
com.supercell.laser.gempack5.t110,10999,TID_SHOP_GEM_PACK_6_TITLE,1,,,TRUE,TRUE,FALSE,TRUE,,,110,2000,25,6,,,shop_gem_5,5,,,,TID_SHOP_LABEL_BREAKDOWN,493,TID_SHOP_LABEL_BEST_VALUE,,,,,2000,,,,FALSE,,,,,
com.supercell.laser.gempack6.t110,21999,TID_SHOP_GEM_PACK_7_TITLE,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,110,4300,30,7,,,shop_gem_5,5,,,,,,,,,,,4300,,,,FALSE,,,,,
com.supercell.laser.seasonpass.basic.t110,749,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,2800,,FALSE,TRUE,FALSE,,,,0,44
com.supercell.laser.seasonpass.basic.discounted.t110,329,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.seasonpass.basic.t110,,0,44
com.supercell.laser.seasonpass.plus.t110,1099,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,5000,,FALSE,TRUE,TRUE,,,,0,44
com.supercell.laser.seasonpass.upgrade.t110,429,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,0,44
com.supercell.laser.competitivepass.t110,2699,TID_COMPETITIVE_PASS_PREMIUM,8,,,TRUE,TRUE,,TRUE,,,110,,,,,,,,,,,,,,,,,,6000,,,,,,,1000,,
com.supercell.laser.scid.seasonpass.basic.t90,649,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t90,899,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t90,2299,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,90,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.scid.seasonpass.basic.t80,549,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t80,799,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t80,1999,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,80,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.scid.seasonpass.basic.t70,499,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t70,699,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t70,1799,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,70,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.scid.seasonpass.basic.t40,279,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t40,399,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t40,999,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,40,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.scid.seasonpass.basic.t30,209,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
