"TID","FR"
"TID_CROW_SHORT_DESC","ASSASSIN TOXIQUE"
"TID_DEAD_MARIACHI_SHORT_DESC","SOIGNEUR"
"TID_BOW_DUDE_SHORT_DESC","COMBATTANT"
"TID_SNIPER_SHORT_DESC","TIREUR D'ÉLITE"
"TID_MINIGUN_DUDE_SHORT_DESC","SOIGNEUR"
"TID_BLACK_HOLE_SHORT_DESC","MERCENAIRE"
"TID_BARREL_BOT_SHORT_DESC","POIDS LOURD"
"TID_CLAN_INTRO_SUGGESTED_CLANS","MEILLEURS CLUBS POUR VOUS"
"TID_CLAN_INTRO_CREATE_TITLE","VOUS POUVEZ CRÉER LE VÔTRE"
"TID_CLAN_INTRO_HEADER","CLUBS"
"TID_CLAN_INFO_TITLE","INFOS DU CLUB"
"TID_CLAN_INFO_NO_DESCRIPTION","AUCUNE DESCRIPTION DU CLUB"
"TID_EVENT_POPUP_TITLE","À L'ATTAQUE !"
"TID_GOLDRUSH_8","Plaines de saphir"
"TID_USE_AUTOFIRE_TUTORIAL","Touchez le <ccc0033>joystick rouge</c> pour tirer sur l'ennemi le plus proche."
"TID_BRAWL_BOX_INFO_2","Chaque boîte Brawl contient un des éléments suivants : nouveau brawler, points de pouvoir et des pièces, ou un pouvoir star. Vous pouvez aussi gagner des doubleurs de jetons ou des tickets d'événements bonus.\n\nProbabilités de récompense :\n\nPoints de pouvoir + pièces : <NUM1> %\nBrawler rare : <NUM2> %\nBrawler super rare : <NUM3> %\nBrawler épique : <NUM4> %\nBrawler mythique : <NUM5> %\nBrawler légendaire : <NUM6> %\nPouvoir star : <NUM7> %\n\nChaque tirage donne 25 % de chances d'obtenir des tickets d'événement, 9 % des gemmes et 3 % un doubleur de jetons. Les pouvoirs stars ne sont disponibles que pour les brawlers de niveau 9. Une fois toutes les récompenses d'un même type débloquées (ex: brawlers rares), vos chances d'obtenir d'autres récompenses augmenteront. Chance : pour que les boîtes Brawl soient le plus équitables possible, un système de chance influe sur la probabilité de trouver des brawlers légendaires. À chaque ouverture qui ne débloque pas de nouveau brawler, votre chance augmente ; chaque fois que vous débloquez un nouveau brawler, votre chance diminue selon la rareté de ce brawler. Si votre chance est élevée, la probabilité de trouver un brawler légendaire est élevée ; à l'opposé, une chance trop basse rend les brawlers légendaires plus difficiles à trouver. Le contenu des toutes premières boîtes Brawl gagnées est prédéterminé pour que tout le monde parte sur un pied d'égalité."
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","RÉCUPÉRER"
"TID_PAGE_FRIENDS_TITLE","AMIS"
"TID_PAGE_FRIENDS_TITLE2","Combattez avec vos amis !"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Connectez-vous à Facebook ou faites-vous des amis dans le jeu, et jouez avec eux !"
"TID_PAGE_FRIENDS_NO_FRIENDS","Connectez-vous à Facebook ou faites-vous des amis dans le jeu, et jouez avec eux !"
"TID_FRIENDS_TITLE","<COUNT> amis"
"TID_FRIENDS_TAB_1","AMIS"
"TID_FRIENDS_TAB_2","SUGGESTIONS"
"TID_FRIENDS_TAB_3","INVITATIONS"
"TID_TOTAL","TOTAL"
"TID_BRAWL_BOX_INFO_TITLE_2","INFOS BOÎTE BRAWL"
"TID_BRAWL_BOX_INFO_TITLE_3","INFOS MÉGABOÎTE"
"TID_BRAWL_BOX_INFO_3","Une mégaboîte fait gagner des récompenses équivalentes à dix boîtes Brawl, avec les points de pouvoir répartis entre moins de brawlers.\n\nVous avez dix tirages, avec les probabilités de récompenses suivantes :\n\nPoints de pouvoir + pièces : <NUM1> %\nBrawler rare : <NUM2> %\nBrawler super rare : <NUM3> %\nBrawler épique : <NUM4> %\nBrawler mythique : <NUM5> %\nBrawler légendaire : <NUM6> %\nPouvoir star : <NUM7> %\n\nChaque tirage donne 25 % de chances d'obtenir des tickets d'événement, 9 % des gemmes et 3 % un doubleur de jetons. Les pouvoirs stars ne sont disponibles que pour les brawlers de niveau 9. Une fois toutes les récompenses d'un même type débloquées (ex: brawlers rares), vos chances d'obtenir d'autres récompenses augmenteront. Chance : pour que les boîtes Brawl soient le plus équitables possible, un système de chance influe sur la probabilité de trouver des brawlers légendaires. À chaque ouverture qui ne débloque pas de nouveau brawler, votre chance augmente ; chaque fois que vous débloquez un nouveau brawler, votre chance diminue selon la rareté de ce brawler. Si votre chance est élevée, la probabilité de trouver un brawler légendaire est élevée ; à l'opposé, une chance trop basse rend les brawlers légendaires plus difficiles à trouver. Le contenu des toutes premières boîtes Brawl gagnées est prédéterminé pour que tout le monde parte sur un pied d'égalité."
"TID_HERO_BUNDLE_0","Cache de Shelly"
"TID_HERO_BUNDLE_1","Étui de Colt"
"TID_HERO_BUNDLE_2","Sac de Bull"
"TID_HERO_BUNDLE_3","Coffre de Brock"
"TID_HERO_BUNDLE_4","Banque de Ricochet"
"TID_HERO_BUNDLE_5","Grenier de Spike"
"TID_HERO_BUNDLE_6","Cave de Bartaba"
"TID_HERO_BUNDLE_7","Camelote de Jessie"
"TID_HERO_BUNDLE_8","Tanière de Nita"
"TID_HERO_BUNDLE_9","Sacoche de Dynamike"
"TID_HERO_BUNDLE_10","Casier d'El Costo"
"TID_HERO_BUNDLE_11","Offre coffre"
"TID_HERO_BUNDLE_12","Collection de Corbac"
"TID_HERO_BUNDLE_13","Bourse de Poco"
"TID_HERO_BUNDLE_14","Lot de Bo"
"TID_HERO_BUNDLE_15","Pochette de Polly"
"TID_HERO_BUNDLE_16","Sac de Pam"
"TID_HERO_BUNDLE_17","Butin de Tara"
"TID_HERO_BUNDLE_18","Tonneau de Darryl"
"TID_OFFER_ALSO_INCLUDES","INCLUS DANS L'OFFRE"
"TID_OFFER_VALUE_TITLE","VALEUR"
"TID_OFFER_VALUE","+ <VALUE> %"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","Faites bouger le <cff9900>joystick jaune</c> pour viser."
"TID_HERO_STATS_TITLE","STATISTIQUES DU BRAWLER"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","OBJET(S) RESTANT(S) :"
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","BONUS RESTANT(S) :"
"TID_GATCHA_SCREEN_YOU_GOT","VOUS AVEZ OBTENU :"
"TID_GATCHA_SCREEN_BONUSES","OBJET(S) BONUS :"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","DÉBLOQUÉ"
"TID_HERO_LIST_ITEM_UPGRADE","AMÉLIORER"
"TID_SHOP_CLAMIMED","Récupéré"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","Vous avez déjà récupéré cet objet."
"TID_ONLINE","EN LIGNE"
"TID_LEADERBOARD","CLASSEMENT"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nVous n'avez plus de tickets. Vous pouvez en trouver en magasin."
"TID_HERO_LIST_NEW","NOUVEAU"
"TID_CLUSTER_BOMB_DUDE","HOVERBOARD"
"TID_HAMMER_DUDE","FRANK"
"TID_HOLD_PHONE_LIKE_THIS","TENEZ VOTRE APPAREIL COMME CECI"
"TID_HINT_FINGER_TAP_TAP","TOUCHEZ ICI !"
"TID_HINT_FINGER_DRAG","FAITES GLISSER VOTRE DOIGT POUR VISER"
"TID_MOVE_HERE","Allez ici"
"TID_HINT_HEADER","Conseil :"
"TID_HINT_0","Touchez <ccc0033>le joystick rouge</c> pour faire feu rapidement sur l'ennemi le plus proche."
"TID_HINT_1","Touchez <cff9900>le joystick jaune</c> pour faire feu rapidement avec votre super sur l'ennemi le plus proche."
"TID_HINT_2","Faites glisser le <ccc0033>joystick rouge</c> pour viser avant de tirer."
"TID_HINT_3","Faites glisser le <cff9900>joystick jaune</c> pour viser avec votre super."
"TID_HINT_4","Vous pouvez annuler un tir pour lequel vous visiez en ramenant le joystick vers le centre."
"TID_HINT_5","La recherche d'adversaires est déterminée par les trophées du brawler avec lequel vous jouez. Gagner des trophées est donc plus facile avec un brawler que vous venez de débloquer."
"TID_HINT_6","Débloquer plus de brawlers vous permettra d'augmenter votre nombre total de trophées plus facilement et de gagner plus de récompenses."
"TID_HINT_7","Plus Polly tire de loin, plus elle inflige de dégâts."
"TID_HINT_8","Le super de Bartaba est très puissant à bout portant car les bouteilles atterrissent dans une zone proche."
"TID_HINT_9","Les balles de Ricochet rebondissent pour aller encore plus loin."
"TID_HINT_10","Vous pouvez activer le <ccc0033>joystick rouge</c> n'importe où du côté droit de l'écran pour tirer."
"TID_HINT_11","Votre attaque principale et votre super ont deux modes de tir : toucher pour activer le tir rapide ou viser en faisant glisser le doigt sur l'écran."
"TID_HINT_12","Visez pour mieux toucher une cible mouvante."
"TID_HINT_13","Le tir rapide est plus adapté quand vous n'avez pas le temps de viser."
"TID_HINT_14","Le tir rapide est plus adapté pour les ennemis proches de vous."
"TID_HINT_15","Quand vous vous cachez dans les buissons, les ennemis peuvent vous voir s'ils sont assez près de vous."
"TID_HINT_16","Le tir rapide tire directement sur l'ennemi le plus proche sans prendre en compte ses déplacements."
"TID_HINT_17","Viser vous permet de tirer dans les buissons pour vérifier si des ennemis s'y cachent."
"TID_HINT_18","Le tir rapide est plus adapté pour les ennemis immobiles."
"TID_HINT_19","Le tir rapide est plus adapté pour les ennemis qui viennent droit sur vous ou essaient de s'échapper."
"TID_HINT_20","Quand vous vous cachez dans les buissons, les ennemis peuvent vous voir si vous attaquez ou subissez des dégâts."
"TID_HINT_21","Vous pouvez vous cacher de vos ennemis dans les buissons."
"TID_HINT_22","Utiliser le tir rapide fera feu avec votre arme, même si vos ennemis ne sont pas à portée."
"TID_VS_TUTORIAL","Récupérez toutes les <ce662f9>gemmes</c>."
"TID_USE_MANUAL_FIRE_TUTORIAL","Faites glisser le <ccc0033>joystick rouge</c> pour viser."
"TID_TUTORIAL_GOOD_JOB_2","Bien joué ! Les <cff6633>barres orange</c> représentent les munitions. Je recharge aussi vite que je peux !"
"TID_TUTORIAL_GOOD_JOB_3","Bien joué ! Attaquer des ennemis charge votre <cff9900>super pouvoir</c>."
"TID_TUTORIAL_GOOD_JOB_4","Bien joué !"
"TID_SPECTATE_PLAYER_BUTTON","Visionner"
"TID_SPECTATE_FAILED","Échec du replay"
"TID_ACCOUNT_DISABLED_TEXT","Compte désactivé"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","Ce compte a été désactivé suite à une demande de suppression et ne peut plus être récupéré."
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","Ce compte a été désactivé en raison de son inactivité et ne peut plus être récupéré."
"TID_ACCOUNT_DELETION_WARNING_TITLE","Avertissement : suppression de compte"
"TID_ACCOUNT_DELETION_WARNING_TEXT","Suite à votre demande, ce compte sera bientôt supprimé. Si vous avez changé d'avis, contactez l'assistance dès que possible pour annuler votre demande."
"TID_ACCOUNT_DELETION_WARNING_TEXT_PAST","Suite à votre demande, ce compte sera bientôt supprimé. Si vous avez changé d'avis, contactez l'assistance dès que possible pour annuler votre demande."
"TID_CLAN_JOIN_FAILED_ALREADY_IN_THIS_CLAN","Vous faites déjà partie de ce club."
"TID_CONFIRM_CHANGE_CLAN_TITLE","Changer de club ?"
"TID_CONFIRM_CHANGE_CLAN","Vous faites déjà partie d'un club. Voulez-vous vraiment changer de club ?"
"TID_CONFIRM_CLAN_FULL_TITLE","Club complet"
"TID_CONFIRM_CLAN_FULL","Impossible de rejoindre <clan>. Ce club est déjà au complet !"
"TID_BUTTON_CHANGE","Changer"
"TID_CLAN_JOIN_FAILED_IN_TUTORIAL","Finissez le tutoriel pour rejoindre un club."
"TID_CLAN_INTRO_INVITE","PARTAGER INVITATION"
"TID_INVITE_CLAN_TOKEN_ERROR","Erreur de création d'invitation"
"TID_ALLIANCE_INVITE_FAILED_NO_RIGHTS","Seuls les présidents de club peuvent inviter des nouveaux membres."
"TID_FRIENDS_FACEBOOK_CONNECT","Connexion"
"TID_FRIENDS_PAGE_INVITE","PARTAGER INVITATION"
"TID_SHARE_GAME_ROOM_POST_MESSAGE","Appuyez sur le lien pour rejoindre une équipe avec <name> dans Brawl Stars !"
"TID_SHARE_GAME_ROOM_POST_TITLE","Invitation à l'équipe"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD","Code de l'équipe copié dans le presse-papiers"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD_CONFIRM","O.K."
"TID_TEAM_INVITE_BUTTON_LABEL","PARTAGER LE CODE"
"TID_TEAM_INVITE_EXPIRED","L'invitation de <NAME> est expirée."
"TID_TEAM_INVITATION_POPUP_TITLE","INVITATION D'ÉQUIPE"
"TID_TEAM_INVITATION_POPUP_ACCEPT","ACCEPTER"
"TID_TEAM_INVITATION_POPUP_REJECT","REFUSER"
"TID_TEAM_INVITATION_POPUP_MUTE","MASQUER <NAME>\nPENDANT 10 MINUTES"
"TID_BATTLE_ROYALE_5","Mille lacs"
"TID_DAILY_COINS_COLLECTED_END_SCREEN","Jetons de combat\népuisés"
"TID_SHOP_REAL_MONEY_PURCHASES_DISABLED_SPECIAL_BUILD","Les achats avec de l'argent réel ne sont pas disponibles dans ce build."
"TID_SHOP_CHINA_WARNING","Avertissement : jouez avec modération"
"TID_GATCHA_AD_STATUS_VIEW","REGARDEZ UNE PUB\nET DOUBLEZ UNE RÉCOMPENSE"
"TID_GATCHA_AD_STATUS_VIEW_CHOISELESS","GAGNEZ PLUS DE RÉCOMPENSES"
"TID_GATCHA_AD_STATUS_OUT_OF_VIEWS","Pubs quotidiennes regardées"
"TID_GATCHA_AD_STATUS_NO_VIDEO","Aucune vidéo disponible"
"TID_GATCHA_AD_CONTINUE_BUTTON_TITLE","CONTINUER"
"TID_AD_DOUBLER_TITLE","CHOISISSEZ UNE RÉCOMPENSE À DOUBLER"
"TID_AD_DOUBLER_CONTINUE","CONTINUER"
"TID_GATCHA_CONTINUE","CONTINUER"
"TID_HINT_23","Certains brawlers sont plus adaptés pour certaines cartes et événements que d'autres."
"TID_HINT_24","Les brawlers à longue portée sont plus adaptés pour les cartes avec un terrain plus ouvert."
"TID_HINT_25","Les brawlers qui combattent de plus près sont plus adaptés pour les cartes avec des obstacles et des buissons."
"TID_SPEC_ABI_SELF_DESTRUCT","Coup ultime"
"TID_SPEC_ABI_SELF_DESTRUCT_DESC","Si le canon de Penny est détruit, il tire une volée de bombes qui infligent <c00cc00><VALUE1></c> points de dégâts chacune."
"TID_EVENT_LIST_BRAWL","JOUER"
"TID_INVITE_COPIED_TO_CLIPBOARD","Lien d'invitation copié dans le presse-papiers"
"TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM","O.K."
"TID_FRIEND_INVITE_POST_MESSAGE","Appuyez sur le lien pour ajouter <friend> en ami dans Brawl Stars !"
"TID_FRIEND_INVITE_POST_TITLE","Invitez un ami !"
"TID_ALLIANCE_JOIN_POST_MESSAGE","Appuie sur le lien pour rejoindre mon club dans Brawl Stars !"
"TID_ALLIANCE_JOIN_POST_TITLE","Invitez un ami à rejoindre votre club !"
"TID_KEY_BAR_FULL","<VALUE> jetons disponibles. Vite, au combat !"
"TID_HOMESCREEN_MODE_LOCKED","Atteignez un score de <COUNT> trophées pour combattre ici."
"TID_GAMEROOMS_PLAYERS_ONLINE","<count> AMIS EN LIGNE"
"TID_ARTILLERY_DUDE_SHORT_DESC","TIREUR D'ÉLITE"
"TID_HAMMER_DUDE_SHORT_DESC","POIDS LOURD"
"TID_HAMMER_DUDE_DESC","Un coup de marteau de Frank crée une onde de choc qui percute ses ennemis. Son super est si puissant qu'il étourdit les adversaires."
"TID_HAMMER_DUDE_WEAPON","COUP DE MASSUE"
"TID_HAMMER_DUDE_WEAPON_DESC","Il lui faut un petit moment pour se mettre en mouvement, mais après ça, Frank tape assez fort pour créer une onde de choc."
"TID_HAMMER_DUDE_ULTI","TORGNOLE ÉTOURDISSANTE"
"TID_HAMMER_DUDE_ULTI_DESC","Frank y met tellement de force que l'onde de choc détruit tous les obstacles alentour et étourdit les ennemis un instant."
"TID_SPEC_ABI_STEAL_SOULS2","TOUR DE FORCE"
"TID_SPEC_ABI_STEAL_SOULS2_DESC","Frank peut voir et récupérer le pouvoir d'un brawler éliminé, augmentant les dégâts qu'il inflige de <c00cc00><VALUE1> %</c> pendant <VALUE2> secondes."
"TID_ONLINE_FRIENDS_TITLE","JOUEURS EN LIGNE"
"TID_BATTLE_ROYALE_TEAM_INTRO_TEXT","Soyez la dernière équipe survivante !"
"TID_VS_TEAM_SHOWDOWN","Chaque équipe pour soi !"
"TID_FIRST_WIN","JETON STAR"
"TID_BATTLE_END_TEAM_DEATHMATCH_VICTORY","Votre équipe est #1 !"
"TID_HOMESCREEN_MODE_LOCKED_INFO","Débloqué après <count> trophées"
"TID_HOMESCREEN_LEAGUE_BUTTON_TITLE","PROGRESSION DES TROPHÉES"
"TID_HOMESCREEN_LEAGUE_BUTTON_COLLECT","RÉCUPÉRER"
"TID_LEAGUE_NAME_0","BOIS"
"TID_LEAGUE_NAME_1","BRONZE"
"TID_LEAGUE_NAME_2","ARGENT"
"TID_LEAGUE_NAME_3","OR"
"TID_LEAGUE_NAME_4","DIAMANT"
"TID_LEAGUE_NAME_5","MAÎTRE"
"TID_LEAGUE_NAME_6","ÉLITE"
"TID_LEAGUE_NAME_7","STARS"
"TID_SPECIAL_EVENTS","ÉVÉNEMENTS QUOTIDIENS"
"TID_SPECIAL_EVENT","Événement spécial :"
"TID_SPECIAL_EVENT_DESC","Revenez tous les jours pour participer à l'événement quotidien."
"TID_SPECIAL_EVENTS_MOD","ÉVÉNEMENT SPÉCIAL"
"TID_SPECIAL_EVENT_MOD_DESC","Revenez régulièrement voir l'événement spécial du jour !"
"TID_PLAYING_AGAIN","Rejouer <c11ee11><NUMBER>/<NUMBER2></c>"
"TID_PLAYING_AGAIN_NO_PLAYERS","Rejouer"
"TID_BRAWL_BOX_INFO_TITLE_1","INFOS GROSSES BOÎTES"
"TID_BRAWL_BOX_INFO_1","Une grosse boîte fait gagner des récompenses équivalentes à trois boîtes Brawl, avec les points de pouvoir répartis entre moins de brawlers.\n\nVous avez trois tirages, avec les probabilités de récompenses suivantes :\n\nPoints de pouvoir + pièces : <NUM1> %\nBrawler rare : <NUM2> %\nBrawler super rare : <NUM3> %\nBrawler épique : <NUM4> %\nBrawler mythique : <NUM5> %\nBrawler légendaire : <NUM6> %\nPouvoir star : <NUM7> %\n\nChaque tirage donne 25 % de chances d'obtenir des tickets d'événement, 9 % des gemmes et 3 % un doubleur de jetons. Les pouvoirs stars ne sont disponibles que pour les brawlers de niveau 9. Une fois toutes les récompenses d'un même type débloquées (ex: brawlers rares), vos chances d'obtenir d'autres récompenses augmenteront. Chance : pour que les boîtes Brawl soient le plus équitables possible, un système de chance influe sur la probabilité de trouver des brawlers légendaires. À chaque ouverture qui ne débloque pas de nouveau brawler, votre chance augmente ; chaque fois que vous débloquez un nouveau brawler, votre chance diminue selon la rareté de ce brawler. Si votre chance est élevée, la probabilité de trouver un brawler légendaire est élevée ; à l'opposé, une chance trop basse rend les brawlers légendaires plus difficiles à trouver. Le contenu des toutes premières boîtes Brawl gagnées est prédéterminé pour que tout le monde parte sur un pied d'égalité."
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","Récupérez 10 jetons star pour gagner une grosse boîte !"
"TID_HERO_BUNDLE_19","Trésor de Penny"
"TID_HERO_BUNDLE_20","Spécial de Frank"
"TID_KEY_BAR_INFO","Gagnez des <c33a5d7>jetons</c> grâce aux combats.\n\nLes jetons servent à ouvrir les boîtes Brawl."
"TID_NEW_ONLINE_FRIEND","JOUEUR EN LIGNE"
"TID_NEW_GAME_ROOM","NOUVELLE ÉQUIPE"
"TID_KEY_BAR_TITLE","JETONS DE COMBAT DISPONIBLES"
"TID_PLAYAGAIN_QUIT","QUITTER"
"TID_BATTLE_END_WAITING","En attente des autres..."
"TID_ERROR_REPLAY_WAITING","Replay sur le point de démarrer"
"TID_ERROR_REPLAY_NOT_POSSIBLE","Replay non disponible"
"TID_ERROR_SPECTATE_WAITING","Visionnage sur le point de démarrer"
"TID_ERROR_SPECTATE_NOT_POSSIBLE","Ce joueur n'est pas en train de combattre."
"TID_FIRST_WIN_INFO_SURVIVAL","Gagnez un <cff8E1b>jeton star</c> grâce au premier combat dans lequel vous finissez parmi les quatre premiers."
"TID_TEAM_POPOVER_YOUR_ROOM","C'est votre équipe."
"TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM","Cette équipe n'est pas en train de combattre."
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM","Vous appartenez déjà à cette équipe."
"TID_TEAM_AD_JOIN_FAIL_FULL","Cette équipe est au complet."
"TID_HOMESCREEN_NOT_ENOUGH_TICKETS","Impossible de démarrer la partie. Vous n'avez pas assez de tickets."
"TID_HOMESCREEN_TEAMS_NOT_SUPPORTED","Les équipes ne sont pas disponibles pour cet événement."
"TID_GAME_MODE_UNLOCKED","DÉBLOQUÉ"
"TID_ERROR_SPECTATE_DISABLED","Le replay est temporairement indisponible en raison de problèmes techniques."
"TID_SPECTATE_FOLLOW","Appuyez pour regarder :"
"TID_SPECTATE_FOLLOWING","Regarder :"
"TID_FIRST_WIN_INFO_TICKETED_EVENT","Gagnez un <cff8E1b>jeton star</c> grâce à votre premier combat."
"TID_FIRST_WIN_INFO_TEAM_SURVIVAL","Gagnez un <cff8E1b>jeton star</c> grâce au premier combat dans lequel vous finissez parmi les deux premiers."
"TID_FIRST_WIN_INFO_SURVIVAL_COMBINED","Affrontez d'autres joueurs et finissez parmi les quatre premiers en solo, ou les deux premiers en duo, pour gagner un <cff8E1b>jeton star</c>."
"TID_CONNECTING_WAIT_FOR_SPECTATE","En attente du replay..."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS","REGARDEZ UNE PUB ET\nDOUBLEZ UNE RÉCOMPENSE !\n<VIEWCOUNTREM> publicités restantes pour aujourd'hui"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","REGARDEZ UNE PUB ET\nDOUBLEZ UNE RÉCOMPENSE !\n<VIEWCOUNTREM> publicité restante pour aujourd'hui"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","Gagnez plus de récompenses !\n<VIEWCOUNTREM> publicités restantes pour aujourd'hui"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","Gagnez plus de récompenses !\n<VIEWCOUNTREM> publicité restante pour aujourd'hui"
"TID_CANNON_DAMAGE","Dégâts du canon"
"TID_CANNON_HEALTH","Santé du canon"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","Ce joueur a trop de demandes en attente. Veuillez réessayer plus tard."
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","Vous avez envoyé trop de demandes. Supprimez-en une et réessayez."
"TID_ADD_FRIEND_ERROR_GENERIC","Impossible d'envoyer la demande. Veuillez réessayer plus tard."
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","Le joueur que vous voulez ajouter n'existe pas."
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","Vous ne pouvez pas devenir votre propre ami !"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Votre ami a trop d'amis. Veuillez réessayer plus tard."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","Vous avez trop d'amis. Retirez un ami de votre liste pour en ajouter de nouveaux."
"TID_HINT_26","Penny peut infliger beaucoup de dégâts avec son attaque si ses ennemis sont alignés."
"TID_HINT_27","Créer une équipe avant un combat vous permet de mettre au point votre stratégie et de choisir une bonne combinaison de brawlers."
"TID_HINT_28","En jouant dans des parties amicales, vous pouvez vous entraîner pour les événements, créer des compétitions amicales et plus encore !"
"TID_HINT_29","Après un bon combat entre nouveaux équipiers, vous pouvez appuyer sur Rejouer pour relancer une partie avec eux !"
"TID_HINT_30","Les combats amicaux vous permettent de choisir n'importe quel événement ou carte. Les brawlers seront au niveau maximum !"
"TID_HINT_31","Frank doit marquer un arrêt avant d'utiliser son attaque ou son super, vous laissant une chance de vous mettre hors de portée."
"TID_EXPERIENCE","EXPÉRIENCE"
"TID_HINT_32","Les événements à tickets ne font pas diminuer la barre de jetons. Pour y accéder, il vous faut des tickets."
"TID_HINT_33","Vous pouvez inviter des membres du club à devenir des amis à partir de la liste des membres du club."
"TID_HINT_34","Vous pouvez demander aux joueurs de votre équipe de devenir vos amis."
"TID_HINT_35","Après quelques combats avec un équipier, vous pouvez lui demander de devenir votre ami depuis la liste de suggestions d'amis."
"TID_HINT_36","Vous pouvez demander aux joueurs de votre équipe de devenir vos amis."
"TID_HINT_37","Vous pouvez utiliser le bouton pour publier votre équipe auprès de vos amis et membres du club."
"TID_COOP_GENERATED","Arène des robots"
"TID_MECHANIC_KNIGHT_SKIN","JESSIE CHEVALIER DRAGON"
"TID_FRANK_CAVEMAN_SKIN","FRANK DES CAVERNES"
"TID_SOLO","SOLO"
"TID_DUO","DUO"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Votre liste d'amis est pleine !"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Trop d'invitations en cours, veuillez réessayer plus tard."
"TID_INVITE_FRIEND_TOKEN_ERROR","Erreur lors de l'invitation d'amis"
"TID_GOLDRUSH_9","Mare sombre"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Finissez le tutoriel pour rejoindre une équipe."
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Échec de la connexion"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","La version bêta de Brawl Stars n'est pas disponible dans votre pays. Revenez plus tard !"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","O.K."
"TID_CROW_PHEONIX_SKIN","CORBAC LE PHÉNIX"
"TID_MECHANIC_SUMMER_SKIN","JESSIE ESTIVALE"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Votre récompense gratuite vous attend !"
"TID_FREE_BOX_AVAILABLE_1","Récupérez votre récompense gratuite !"
"TID_FREE_BOX_AVAILABLE_2","Récupérez votre récompense gratuite avant qu'elle ne disparaisse !"
"TID_FREE_BOX_AVAILABLE_3","Des récompenses gratuites vous attendent !"
"TID_FREE_BOX_AVAILABLE_4","Obtenez votre récompense gratuite !"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","COLT\nLE ROCKEUR"
"TID_ROCKET_BEACH_SKIN_SHOP","BROCK\nÀ LA PLAGE"
"TID_CACTUS_PINK_SKIN_SHOP","SPIKE\nROSE"
"TID_SHAMAN_PANDA_SKIN_SHOP","NITA\nPANDA"
"TID_CROW_WHITE_SKIN_SHOP","CORBAC\nBLANC"
"TID_BULL_HAIR_SKIN_SHOP","BULL\nLE VIKING"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","RICOCHET\nMÉDAILLE D'OR"
"TID_BARKEEP_GOLD_SKIN_SHOP","BARTABA\nD'OR"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL GRO\nCOSTO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","SHELLY\nBANDITA"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nCOSTO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","JESSIE\nCHEVALIER DRAGON"
"TID_FRANK_CAVEMAN_SKIN_SHOP","FRANK\nDES CAVERNES"
"TID_MECHANIC_SUMMER_SKIN_SHOP","JESSIE\nESTIVALE"
"TID_CROW_PHEONIX_SKIN_SHOP","CORBAC\nLE PHÉNIX"
"TID_GOLDRUSH_10","Chambre d'écho"
"TID_BANKHEIST_5","Escrime élégante"
"TID_BATTLE_ROYALE_D7","Fashion victime"
