"TID","JP"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","アンロック！"
"TID_HERO_LIST_ITEM_UPGRADE","アップグレード"
"TID_SHOP_CLAMIMED","回収済"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","このアイテムはすでに回収済みです"
"TID_ONLINE","オンライン"
"TID_LEADERBOARD","ランキング"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nチケットが足りません。ショップで買い足しましょう！"
"TID_HERO_LIST_NEW","NEW"
"TID_CLUSTER_BOMB_DUDE","ホバーボード"
"TID_HAMMER_DUDE","フランケン"
"TID_HOLD_PHONE_LIKE_THIS","デバイスをこのように持ってください"
"TID_HINT_FINGER_TAP_TAP","ここをタップ！"
"TID_HINT_FINGER_DRAG","ドラッグして狙う"
"TID_MOVE_HERE","ここへ移動"
"TID_HINT_HEADER","ヒント："
"TID_HINT_0","<ccc0033>赤いコントローラー</c>をタップすると、一番近くにいる敵をオートエイムできます。"
"TID_HINT_1","<cff9900>黄色いコントローラー</c>をタップすると、一番近くにいる敵に必殺技をオートエイムできます。"
"TID_HINT_2","<ccc0033>赤いコントローラー</c>をドラッグすると攻撃をエイムできます。"
"TID_HINT_3","<cff9900>黄色いコントローラー</c>をドラッグすると必殺技をエイムできます。"
"TID_HINT_4","コントローラーを中心に戻すことで、エイムをキャンセルできます。"
"TID_HINT_5","マッチメイキングはプレイに選んだキャラクターのトロフィー数に基づくため、アンロックしたばかりのキャラはトロフィーを獲得しやすくなります。"
"TID_HINT_6","キャラクターをアンロックすればするほど、合計トロフィー数を伸ばして報酬を獲得しやすくなります。"
"TID_HINT_7","エリザベスの攻撃は、離れたところにいる敵により大きなダメージを与えます。"
"TID_HINT_8","バーリーの必殺技は、距離が近いほどボトルが集中するため、ダメージも大きくなります。"
"TID_HINT_9","リコシェの弾丸は、跳ねるたびにその飛距離を延ばします。"
"TID_HINT_10","<ccc0033>赤いコントローラー</c>は、画面の右側ならどこを触っても操作できます。"
"TID_HINT_11","通常の攻撃と必殺技には、どちらも2種類の発射モードがあります。オートエイム（タップ）とエイム（ドラッグ）です。"
"TID_HINT_12","攻撃のエイムは、動いているターゲットを狙うのに有効です。"
"TID_HINT_13","オートエイムは反応の速い攻撃で、エイムをする時間がない時に便利です。"
"TID_HINT_14","オートエイムはあなたの周りにいる敵に有効です。"
"TID_HINT_15","やぶの中に隠れていても、敵が近くに来ると見つかってしまいます。"
"TID_HINT_16","オートエイムは一番近くにいる敵に向かってまっすぐ放たれ、敵の動きは考慮されません。"
"TID_HINT_17","手動エイムでやぶを攻撃するのは、敵がいないか確かめたい際に便利です。"
"TID_HINT_18","オートエイムは止まっている敵に有効です。"
"TID_HINT_19","オートエイムは、あなたへまっすぐ向かってくる敵や背を向けて遠ざかる敵に有効です。"
"TID_HINT_20","やぶの中にいても、そこから攻撃したりダメージを受けると敵から見えてしまいます。"
"TID_HINT_21","やぶは、敵から身を隠すのに使えます。"
"TID_HINT_22","オートエイムを使うと、射程内に1人も敵がいない場合でも攻撃します。"
"TID_VS_TUTORIAL","<ce662f9>エメラルド</c>を\nすべて集めよう"
"TID_USE_MANUAL_FIRE_TUTORIAL","<ccc0033>赤いコントローラー</c>をドラッグして狙いを定めましょう！"
"TID_TUTORIAL_GOOD_JOB_2","いいわね！<cff6633>オレンジのバー</c>は\n残りの弾数を示しているの。\nなるべく急いでリロードするわ！"
"TID_TUTORIAL_GOOD_JOB_3","やったわ！敵を攻撃すると、\nあなたの<cff9900>必殺技</c>ゲージが\n溜まるわよ！"
"TID_TUTORIAL_GOOD_JOB_4","やった！"
"TID_SPECTATE_PLAYER_BUTTON","観戦"
"TID_SPECTATE_FAILED","観戦できませんでした"
"TID_ACCOUNT_DISABLED_TEXT","アカウントは無効です"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","このアカウントは削除依頼にもとづいて無効化されました。以降、復旧することはできません。"
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","このアカウントは長期間アクセスが確認できなかったため無効化されました。以降、復旧することはできません。"
"TID_ACCOUNT_DELETION_WARNING_TITLE","アカウント削除のお知らせ"
"TID_ACCOUNT_DELETION_WARNING_TEXT","お客様のご依頼により、このアカウントはまもなく停止されます。万が一思いなおされた場合は、急ぎ「ヘルプとサポート」まで、ご依頼のキャンセルをお申し付けください。"
"TID_ACCOUNT_DELETION_WARNING_TEXT_PAST","お客様のご依頼により、このアカウントはまもなく停止されます。万が一思いなおされた場合は、急ぎ「ヘルプとサポート」まで、ご依頼のキャンセルをお申し付けください。"
"TID_CLAN_JOIN_FAILED_ALREADY_IN_THIS_CLAN","すでにこのクラブに所属しています！"
"TID_CONFIRM_CHANGE_CLAN_TITLE","クラブを変更します"
"TID_CONFIRM_CHANGE_CLAN","すでにクラブに所属しています！本当にクラブを変更しますか？"
"TID_CONFIRM_CLAN_FULL_TITLE","クラブが満員です！"
"TID_CONFIRM_CLAN_FULL","<clan>に参加できません。クラブがいっぱいです！"
"TID_BUTTON_CHANGE","変更"
"TID_CLAN_JOIN_FAILED_IN_TUTORIAL","クラブに参加するにはチュートリアルを完了してください"
"TID_CLAN_INTRO_INVITE","招待を送信"
"TID_INVITE_CLAN_TOKEN_ERROR","招待にエラーが発生しました"
"TID_ALLIANCE_INVITE_FAILED_NO_RIGHTS","新メンバーを招待できるのはリーダーだけです"
"TID_FRIENDS_FACEBOOK_CONNECT","接続する"
"TID_FRIENDS_PAGE_INVITE","招待を送信"
"TID_SHARE_GAME_ROOM_POST_MESSAGE","このリンクをクリックして、<name>と一緒にブロスタのチームに参加しましょう！"
"TID_SHARE_GAME_ROOM_POST_TITLE","チームへ招待"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD","チームIDをコピーしました！"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD_CONFIRM","OK"
"TID_TEAM_INVITE_BUTTON_LABEL","コードをシェア"
"TID_TEAM_INVITE_EXPIRED","<NAME>からの招待は期限が切れました"
"TID_TEAM_INVITATION_POPUP_TITLE","チームへの招待"
"TID_TEAM_INVITATION_POPUP_ACCEPT","承認"
"TID_TEAM_INVITATION_POPUP_REJECT","拒否"
"TID_TEAM_INVITATION_POPUP_MUTE","今から10分間\n<NAME>をミュート"
"TID_BATTLE_ROYALE_5","湖の谷"
"TID_DAILY_COINS_COLLECTED_END_SCREEN","バトルのトークンが\nなくなりました"
"TID_SHOP_REAL_MONEY_PURCHASES_DISABLED_SPECIAL_BUILD","このビルドでは現金での購入はできません"
"TID_SHOP_CHINA_WARNING","警告：責任を持ってお楽しみください"
"TID_GATCHA_AD_STATUS_VIEW","広告を視聴して\nいずれかの報酬を2倍に！"
"TID_GATCHA_AD_STATUS_VIEW_CHOISELESS","さらに報酬をゲット！"
"TID_GATCHA_AD_STATUS_OUT_OF_VIEWS","今日の視聴回数を消費しました"
"TID_GATCHA_AD_STATUS_NO_VIDEO","利用できる動画がありません"
"TID_GATCHA_AD_CONTINUE_BUTTON_TITLE","続ける"
"TID_AD_DOUBLER_TITLE","2倍にする報酬を選択"
"TID_AD_DOUBLER_CONTINUE","続ける"
"TID_GATCHA_CONTINUE","次へ"
"TID_HINT_23","一部のキャラには、他のキャラより力を発揮できるマップやモードがあります。"
"TID_HINT_24","一般的に、射程の長いキャラは見通しの良いマップをより得意とします。"
"TID_HINT_25","一般的に、射程の短いキャラは壁ややぶの多いマップをより得意とします。"
"TID_SPEC_ABI_SELF_DESTRUCT","悪あがき"
"TID_SPEC_ABI_SELF_DESTRUCT_DESC","彼女の大砲は、破壊される瞬間に爆弾を連射する。それぞれの爆弾が<c00cc00><VALUE1></c>ダメージを与える。"
"TID_EVENT_LIST_BRAWL","プレイ"
"TID_INVITE_COPIED_TO_CLIPBOARD","招待リンクをコピーしました！"
"TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM","OK"
"TID_FRIEND_INVITE_POST_MESSAGE","このリンクをクリックして、<friend>をブロスタのフレンドに追加しましょう！"
"TID_FRIEND_INVITE_POST_TITLE","フレンドを招待！"
"TID_ALLIANCE_JOIN_POST_MESSAGE","このリンクをクリックして、ブロスタで私のクラブに参加してください！"
"TID_ALLIANCE_JOIN_POST_TITLE","フレンドをあなたのクラブに招待しましょう！"
"TID_KEY_BAR_FULL","<VALUE>トークンが獲得可能です。今すぐ戦おう！"
"TID_HOMESCREEN_MODE_LOCKED","ここで戦うには合計<COUNT>トロフィー必要です！"
"TID_GAMEROOMS_PLAYERS_ONLINE","オンラインのフレンド：<count>人"
"TID_ARTILLERY_DUDE_SHORT_DESC","シャープシューター"
"TID_HAMMER_DUDE_SHORT_DESC","ヘビーウェイト"
"TID_HAMMER_DUDE_DESC","フランケンは、衝撃波を生みだす巨大なハンマーで敵を攻撃する。必殺技は、敵の動きを止める一段とパワフルな一振り！"
"TID_HAMMER_DUDE_WEAPON","巨大ハンマー"
"TID_HAMMER_DUDE_WEAPON_DESC","巨大ハンマーは振り下ろすのに少し時間がかかるが、当たれば大ダメージを与える。"
"TID_HAMMER_DUDE_ULTI","スタンブロー"
"TID_HAMMER_DUDE_ULTI_DESC","盛大なフルスイングが生みだす衝撃波は、ありとあらゆる物を破壊して、敵の動きもしばらく封じる。"
"TID_SPEC_ABI_STEAL_SOULS2","生気泥棒"
"TID_SPEC_ABI_STEAL_SOULS2_DESC","倒された敵の生気を吸い取ることができる。<VALUE2>秒間にわたってダメージが<c00cc00><VALUE1>%</c>増加！"
"TID_ONLINE_FRIENDS_TITLE","オンラインのプレイヤー"
"TID_BATTLE_ROYALE_TEAM_INTRO_TEXT","最後まで生き残れ！"
"TID_VS_TEAM_SHOWDOWN","すべてのチームが敵同士！"
"TID_FIRST_WIN","スタートークン"
"TID_BATTLE_END_TEAM_DEATHMATCH_VICTORY","No.1!"
"TID_HOMESCREEN_MODE_LOCKED_INFO","<count>トロフィーでアンロック"
"TID_HOMESCREEN_LEAGUE_BUTTON_TITLE","トロフィー目標"
"TID_HOMESCREEN_LEAGUE_BUTTON_COLLECT","回収"
"TID_LEAGUE_NAME_0","ウッド"
"TID_LEAGUE_NAME_1","ブロンズ"
"TID_LEAGUE_NAME_2","シルバー"
"TID_LEAGUE_NAME_3","ゴールド"
"TID_LEAGUE_NAME_4","ダイヤモンド"
"TID_LEAGUE_NAME_5","マスター"
"TID_LEAGUE_NAME_6","エリート"
"TID_LEAGUE_NAME_7","オールスター"
"TID_SPECIAL_EVENTS","日替わりイベント"
"TID_SPECIAL_EVENT","特別イベント："
"TID_SPECIAL_EVENT_DESC","毎日変わる日替わりイベントをプレイしよう！"
"TID_SPECIAL_EVENTS_MOD","特別イベント"
"TID_SPECIAL_EVENT_MOD_DESC","定期的にその日の特別イベントをチェックしましょう！"
"TID_PLAYING_AGAIN","再戦 <c11ee11><NUMBER>/<NUMBER2></c>"
"TID_PLAYING_AGAIN_NO_PLAYERS","もう一度"
"TID_BRAWL_BOX_INFO_TITLE_1","ビッグボックス情報"
"TID_BRAWL_BOX_INFO_1","各ビッグボックスには、ブロスタボックス3個分に相当する報酬が入っています。ただし、一度に入手するパワーポイントはキャラクター数名分のみです。\n\nその3個分の配当はランダムですが、1個分に含まれる報酬の入手確率は次のとおりです：\n\nパワーポイント&コイン：<NUM1>%\nレアキャラクター：<NUM2>%\nスーパーレアキャラクター：<NUM3>%\nハイパーレアキャラクター：<NUM4>%\nウルトラレアキャラクター：<NUM5>%\nレジェンドレアキャラクター：<NUM6>%\nスターパワー：<NUM7>%\n\nまた、ボーナスの入手確率はイベントチケットが25%、エメラルドが9%、ダブルトークンが3%です。スターパワーは、レベル9に到達したキャラクターしか入手できません。特定のレア度のキャラクターなど、一部の報酬をすべてアンロックした場合は、その他の報酬の入手確率が増加します。ブロスタボックスの開封においては公平性を保つため、レジェンドレアキャラクターの入手確率を左右するラッキー指数システムを導入しています。新しいキャラクターを含まないボックスを開けることであなたのラッキー指数が増加し、新しいキャラクターを入手するたび、そのレア度に基づいてラッキー指数が減少します。ラッキー指数が十分上がるとレジェンドレアキャラクターの入手確率が高まり、逆にラッキー指数が低いとレジェンドレアキャラクターの入手も困難になります。プレイ初期に入手する報酬は、全プレイヤーが公平なスタートを切られるよう予め決められています。"
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","スタートークンを10個集めてビッグボックスをアンロック！"
"TID_HERO_BUNDLE_19","ペニーの宝箱"
"TID_HERO_BUNDLE_20","フランケンの住処"
"TID_KEY_BAR_INFO","バトルで入手できる<c33a5d7>トークン</c>の数です。\n\nトークンを使ってブロスタボックスを開けましょう。"
"TID_NEW_ONLINE_FRIEND","オンラインのプレイヤー"
"TID_NEW_GAME_ROOM","新チーム"
"TID_KEY_BAR_TITLE","バトルで入手できるトークン"
"TID_PLAYAGAIN_QUIT","終了"
"TID_BATTLE_END_WAITING","待機中"
"TID_ERROR_REPLAY_WAITING","リプレイは保留中です"
"TID_ERROR_REPLAY_NOT_POSSIBLE","リプレイは利用できません"
"TID_ERROR_SPECTATE_WAITING","観戦は保留中です"
"TID_ERROR_SPECTATE_NOT_POSSIBLE","プレイヤーは現在バトルに参加していません"
"TID_FIRST_WIN_INFO_SURVIVAL","他のプレイヤーと戦い、初めてトップ4に入ると<cff8E1b>スタートークン</c>を獲得できます。"
"TID_TEAM_POPOVER_YOUR_ROOM","あなたのチームです"
"TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM","チームは現在バトルに参加していません"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM","すでにこのチームに入っているため参加できません"
"TID_TEAM_AD_JOIN_FAIL_FULL","チームが満員のため参加できません。"
"TID_HOMESCREEN_NOT_ENOUGH_TICKETS","チケットが足りないため、ゲームを開始できません。"
"TID_HOMESCREEN_TEAMS_NOT_SUPPORTED","このイベントはチームではプレイできません"
"TID_GAME_MODE_UNLOCKED","アンロック済"
"TID_ERROR_SPECTATE_DISABLED","観戦機能は、技術的な諸事情により一時的にご利用いただけません"
"TID_SPECTATE_FOLLOW","タップしてフォロー："
"TID_SPECTATE_FOLLOWING","フォロー中："
"TID_FIRST_WIN_INFO_TICKETED_EVENT","初回バトルから<cff8E1b>スタートークン</c>を獲得しましょう。"
"TID_FIRST_WIN_INFO_TEAM_SURVIVAL","他のプレイヤーと戦い、初めてトップ2に入ると<cff8E1b>スタートークン</c>を獲得できます。"
"TID_FIRST_WIN_INFO_SURVIVAL_COMBINED","他のプレイヤーと戦い、ソロでトップ4またはデュオでトップ2に入ると<cff8E1b>スタートークン</c>を獲得できます。"
"TID_CONNECTING_WAIT_FOR_SPECTATE","観戦準備中..."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS","広告を観ると\nいずれかの報酬が2倍に！\n今日はあと<VIEWCOUNTREM>回観られます。"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","広告を観ると\nいずれかの報酬が2倍に！\n今日はあと<VIEWCOUNTREM>回観られます。"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","さらに報酬をゲット！\n今日はあと<VIEWCOUNTREM>回観られます。"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","さらに報酬をゲット！\n今日はあと<VIEWCOUNTREM>回観られます。"
"TID_CANNON_DAMAGE","大砲のダメージ"
"TID_CANNON_HEALTH","大砲のHP"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","このプレイヤーは保留中のフレンド申請が多すぎます。また後ほどお試しください。"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","フレンド申請の送信数が上限に達しました。1つ削除して、再度お試しください。"
"TID_ADD_FRIEND_ERROR_GENERIC","フレンド招待を送信できません。また後ほどお試しください。"
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","フレンドに追加しようとしたプレイヤーは存在しません。"
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","自分をフレンドとして招待することはできません！"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","あなたのフレンドのフレンド数が多すぎます。また後ほどお試しください。"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","フレンドが多すぎます。新しいフレンドを追加するには、今いるフレンドを1人削除してください。"
"TID_HINT_26","ペニーのスプラッシュ攻撃は、敵が一直線上に並んでいる時に有効です。"
"TID_HINT_27","開始前にチームメイトが集まったら、バトルに向けてキャラの組合せを選んだり、作戦を立てることができます。"
"TID_HINT_28","フレンドゲームでは、イベントの練習をしたり仲間と大会を開催したりできます！"
"TID_HINT_29","新しい仲間と良いバトルができたら、「もう一度」を選べば引き続き一緒にプレイすることができます！"
"TID_HINT_30","フレンドバトルでは、イベントとマップを選べます。キャラも最大レベルまでアップグレードされます！"
"TID_HINT_31","フランケンは攻撃や必殺技をくり出す時に立ち止まるので、敵は射程から逃げ出す隙を得られます。"
"TID_EXPERIENCE","XP"
"TID_HINT_32","チケットイベントは、チケットを使ってプレイするのでトークンバーは減少しません。"
"TID_HINT_33","クラブのメンバーリストからメンバーにフレンド申請を送信できます。"
"TID_HINT_34","同じチームのプレイヤーにフレンド申請を送信できます。"
"TID_HINT_35","何戦か良いバトルができた時には、オススメのフレンドリストからそのメンバーにフレンド申請を送信しましょう。"
"TID_HINT_36","同じチームのプレイヤーにフレンド申請を送信できます。"
"TID_HINT_37","「募集」ボタンを使うと、フレンドやクラブの仲間に向けてチームのメンバー募集ができます。"
"TID_COOP_GENERATED","ランブルアリーナ"
"TID_MECHANIC_KNIGHT_SKIN","ドラゴン使い ジェシー"
"TID_FRANK_CAVEMAN_SKIN","原始人 フランケン"
"TID_SOLO","ソロ"
"TID_DUO","デュオ"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","フレンドリストがいっぱいです！"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","応答待ちの申請が多すぎます。また後ほどお試しください。"
"TID_INVITE_FRIEND_TOKEN_ERROR","フレンドの招待にエラーが発生しました"
"TID_GOLDRUSH_9","暗いダム"
"TID_TEAM_JOIN_FINISH_TUTORIAL","チームに参加するにはチュートリアルを完了してください"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","ログインできません"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","ベータ版ブロスタは、お住まいの地域ではまだご利用いただけません。しばらくお待ちください！"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","OK"
"TID_CROW_PHEONIX_SKIN","不死鳥 クロウ"
"TID_MECHANIC_SUMMER_SKIN","サマー ジェシー"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","無料報酬を回収できます！"
"TID_FREE_BOX_AVAILABLE_1","今すぐ無料報酬を回収しましょう！"
"TID_FREE_BOX_AVAILABLE_2","無料報酬が消えてしまう前に入手しましょう！"
"TID_FREE_BOX_AVAILABLE_3","無料報酬があなたを待っています！"
"TID_FREE_BOX_AVAILABLE_4","今すぐ無料報酬をゲット！"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","ロックスター\nコルト"
"TID_ROCKET_BEACH_SKIN_SHOP","ビーチ\nブロック"
"TID_CACTUS_PINK_SKIN_SHOP","ピンク\nスパイク"
"TID_SHAMAN_PANDA_SKIN_SHOP","パンダ\nニタ"
"TID_CROW_WHITE_SKIN_SHOP","ホワイト\nクロウ"
"TID_BULL_HAIR_SKIN_SHOP","海賊\nブル"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","金メダリスト\nリコシェ"
"TID_BARKEEP_GOLD_SKIN_SHOP","ゴールド\nバーリー"
"TID_LUCHADOR_RUDO_SKIN_SHOP","デビル\nプリモ"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","女盗賊\nシェリー"
"TID_LUCHADOR_KING_SKIN_SHOP","キング\nプリモ"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","ドラゴン使い\nジェシー"
"TID_FRANK_CAVEMAN_SKIN_SHOP","原始人\nフランケン"
"TID_MECHANIC_SUMMER_SKIN_SHOP","サマー\nジェシー"
"TID_CROW_PHEONIX_SKIN_SHOP","不死鳥\nクロウ"
"TID_GOLDRUSH_10","冷たい講堂"
"TID_BANKHEIST_5","大庭園"
"TID_BATTLE_ROYALE_D7","買い物中毒"
"TID_BATTLE_ROYALE_8","囚われた島"
"TID_BATTLE_ROYALE_6","激動の洞窟"
"TID_CLAN_CHAT_JUMP_TO_NEW","新着メッセージ <count>件"
"TID_CLAN_CHAT_NEW","新着"
"TID_BANKHEIST_6","分かれ道"
"TID_GOLDRUSH_11","沈んだ鉱山"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","ブロスタは、必ずGoogle Playストアからダウンロードしなければなりません（一部の地域のみ対応）。root化したデバイスは現在サポート対象外です。後ほどご確認ください！"
"TID_RATE_APP_MESSAGE_ANDROID","Play Storeでブロスタの評価やレビューを投稿してください！今後の参考にさせていただきます。"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","新しいGoogle Playの連携"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","現在プレイ中のゲームを\nこのGoogle Playアカウントでセーブしますか？"
"TID_SHOWDOWN_END","バトルロイヤル！"
"TID_SETTINGS_FIXES_JOYSTICK","コントローラーを固定"
"TID_SETTINGS_SC_ID","Supercell ID"
"TID_LANGUAGE_LOCALIZED_NAME","英語"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","言語の変更"
"TID_POPUP_CHANGE_LANGUAGE","本当に言語設定を変更しますか？"
"TID_SKIN_RARITY_1","<cffffff>ノーマル</c>"
"TID_SKIN_RARITY_2","<c0070dd>レア</c>"
"TID_SKIN_RARITY_3","<ca335ee>ハイパーレア</c>"
"TID_SKIN_RARITY_4","<cff8000>レジェンドレア</c>"
"TID_BANKHEIST_7","サボテンの道"
"TID_BATTLE_ROYALE_9","西の風"
"TID_BATTLE_ROYALE_10","砂の坑道"
"TID_NO_FRIENDS_GO_TO_FRIENDS","フレンド画面へ"
"TID_EVENT_MODIFIER_1","エナジードリンク"
"TID_EVENT_MODIFIER_2","反逆マシン"
"TID_EVENT_MODIFIER_3","隕石の雨"
"TID_EVENT_MODIFIER_4","エナジーバンパイア"
"TID_EVENT_MODIFIER_DESC_1","ランダムに現れるエナジードリンクを飲んで、ダメージや移動速度を一定時間ブーストしよう！"
"TID_EVENT_MODIFIER_DESC_2","怒り狂ったロボットがランダムに現れ、近くにいるプレイヤーを攻撃する。気をつけて！"
"TID_EVENT_MODIFIER_DESC_3","遠くに降る星は立ち止まって眺めたいけど... こちらに向かってくる隕石は何としても避けたい！"
"TID_BALL_4","静かな広場"
"TID_EVENT_MODIFIER_DESC_4","時間とともにHPが減っていき、敵にダメージを与えると回復できる。完全に倒すとHPが満タンに！あらゆる回復能力の効果が低下する。"
"TID_BALL_5","鉄の城砦"
"TID_BALL_6","スーパースタジアム"
"TID_BALL_7","水たまり地獄"
"TID_BANKHEIST_8","ボーントンネル"
"TID_EVENT_MODIFIER_DESC_3_SD","空から巨大な隕石が降ってくる！仲間の近くにいすぎると、どちらもやられてしまうかも..."
"TID_DEFEATED_SHOWDOWN","敗北"
"TID_OFFER_WATCH_AD","観る"
"TID_ERROR_REPLAY_DISABLED","リプレイは利用できません"
"TID_WANTED_9","グランドカナル"
"TID_HOOK","キャッチャー"
"TID_STAR_KEY_INFO_EXTENSION","\n\nスタートークンはビッグボックスを開けるために使用します。"
"TID_TEAM_OWNER_TEXT","<NAME>のチーム"
"TID_SPECTATE_AUTO","自動"
"TID_BATTLE_ROYALE_11","悲鳴の谷"
"TID_FRIEND_POPOVER_INVITE","チームへ招待"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","プレイヤーはすでにあなたのチームに参加しています！"
"TID_TEAM_ERROR_ALREADY_INVITED","プレイヤーはすでに招待されています！"
"TID_BATTLE_ROYALE_D2","嵐の平野"
"TID_UNDERTAKER_GREASER_SKIN","ロカビリー モーティス"
"TID_COMMUNITY_PROPS","コミュニティマップ！\n\n発案：\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","灼熱の迷路"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","プレイヤーはすでにチームに参加しています！"
"TID_HINT_38","キャラクターの足元の青い円は、必殺技のゲージが溜まっていることを示します！"
"TID_HINT_39","キャラクターの足元の黄色い円は、必殺技の狙いを定めていることを示します！"
"TID_EVENT_NOT_AVAILABLE","イベントなし"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","利用できる動画がありません。後ほどご確認ください！"
"TID_SHOP_NOT_AVAILABLE","利用できません"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","ロカビリー\nモーティス"
"TID_HINT_40","設定画面からSupercell IDに接続して、アカウントを保護したり複数デバイスでプレイを楽しみましょう。"
"TID_GACHA_VIDEO_REWARD_RECEIVED","追加報酬が追加されました！"
"TID_BUTTON_NAVI_SHOP","ショップ"
"TID_BUTTON_NAVI_SOCIAL","ソーシャル"
"TID_BUTTON_NAVI_BRAWLERS","キャラクター"
"TID_BRAWL_TICKETS_BUTTON","プレイ"
"TID_HOME_SCREEN_INVITE","招待"
"TID_HINT_41","合計トロフィー数は、すべてのキャラクターのトロフィーの合算です。"
"TID_GOAL","<name>のゴール！"
"TID_EVENT_MODIFIER_5","癒しのキノコ"
"TID_EVENT_MODIFIER_DESC_5","回復能力を持つキノコがランダムに現れる！一定期間、周辺にいるものを癒す力がある。"
"TID_EVENT_MODIFIER_DESC_5_SD","回復能力を持つキノコがランダムに現れる！大勢で近寄ると、キノコの成長が止まってしまうので注意。"
"TID_NINJA","レオン"
"TID_ANIMAL","アニマル"
"TID_HINT_42","攻撃をやめてダメージも受けなければ、キャラクターのHPは少しずつ回復します。"
"TID_HOOK_SHORT_DESC","チャームポイント"
"TID_HOOK_DESC","キャッチャーは人を引き寄せる！"
"TID_SPEC_ABI_HOOK","大ジャンプ"
"TID_SPEC_ABI_HOOK_DESC","このショットガンを使えば、壁も飛び越えられる。反則級だ！"
"TID_HOOK_WEAPON","ピストルX"
"TID_HOOK_ULTI","鉤縄"
"TID_HOOK_WEAPON_DESC","弾が誰にも当たらなかった場合、複数の弾丸に分解して小さなダメージを与える。"
"TID_HOOK_ULTI_DESC","敵を引き寄せる"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","クールだ！"
"TID_CLUSTER_BOMB_DUDE_DESC","ホバーボードで水の上もすいすい進めるクールな男！"
"TID_SPEC_ABI_HOVERBOARD","スーパーチャージ"
"TID_SPEC_ABI_HOVERBOARD_DESC","ホバーボードが満タンまでチャージされると、ものすごい速さで動けるようになる。"
"TID_CLUSTER_BOMB_DUDE_WEAPON","サブマシンガン"
"TID_CLUSTER_BOMB_DUDE_ULTI","クラスターボム"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","早撃ち！"
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","ドカーン！"
"TID_NINJA_SHORT_DESC","ステルスアサシン"
"TID_NINJA_DESC","レオンは複数の手裏剣を素早く投げる。必殺技は、しばらくの間、姿を隠すことができる煙幕だ！"
"TID_SPEC_ABI_SPEED_INVISIBLE","煙遁の術"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","必殺技の発動時、見えない間の移動速度がブーストされる。"
"TID_NINJA_WEAPON","手裏剣"
"TID_NINJA_ULTI","煙玉"
"TID_NINJA_WEAPON_DESC","手首のスナップをきかせて、4枚の手裏剣を投げる。近距離の方がより大きなダメージを与えられる。"
"TID_NINJA_ULTI_DESC","煙玉で10秒間姿を消すことができる。ただし、発動中に攻撃すると効果が切れてしまい、近くにいる敵には気配で気付かれてしまう。"
