"Name","ParentAreaEffectForSkin","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","TimeMs","MinTimeMs","Radius","Damage","DontOverrideDmg","DamageScaleType","CustomValue","CustomValue2","Type","StatusEffectSelf","StatusEffectAlly","StatusEffectEnemy","StatusEffectTickInterval","DelayFirstTick","IsPersonal","TargetEnemiesOnly","BulletExplosionBullet","BulletExplosionBulletDistance","BulletExplosionBulletOffset","BulletExplosionItem","ExpandOnDistance","BulletAngleOffset","BulletApplyAngle","DestroysEnvironment","DestroysDecorations","DestroysOnlyBushes","PushbackStrength","PushbackStrengthSelf","PushbackDeadzone","CanStopGrapple","StunTicks","SlowStrength","FreezeTicks","IgnoreFadeout","ShouldShowEvenIfOutsideScreen","SameAreaEffectCanNotDamageMs","RelatedImmunityAreas","DontShowToEnemy","RequireLineOfSight","ChainAreaEffect","ChainAreaEffect2","ChainAreaEffect3","OverchargedChainAreaEffect","OverchargedChainAreaEffect2","OverchargedChainAreaEffect3","SkinnedCustomValue","SpawnItem","SnapToTile","DamageScaleDistanceNear","DamageScaleDistanceFar","SourceType","OverHealTicks","StackOverHeal","MaxOverHeal","OverHealMultiplier","AffectOnlyHeroes","AffectProjectiles","IgnoreCharacters","InnerRadius","InnerRadiusDamagePercent","ExpireTypes","CurveBall","CurveBallAddDistance"
"Piper_007_ulti","Bo_def_ulti2_area","","sc/effects.sc","","","","","GroundHigh","","","","piper_007_ulti2_explosion","","100","","","","","133","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Piper_008_ulti","Bo_def_ulti2_area","","sc/effects.sc","","","","","GroundHigh","","","","piper_008_ulti2_explosion","","100","","","","","133","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Piper_009_ulti","Bo_def_ulti2_area","","sc/effects.sc","","","","","GroundHigh","","","","piper_009_ulti2_explosion","","100","","","","","133","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Piper_010_ulti","Bo_def_ulti2_area","","sc/effects.sc","","","","","GroundHigh","","","","piper_010_ulti2_explosion","","100","","","","","133","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Piper_010_hc_ulti","Bo_def_ulti2_area","","sc/effects.sc","","","","","GroundHigh","","","","piper_010_hc_ulti2_explosion","","100","","","","","133","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BarkeepExplosion","","","sc/effects.sc","toxic_area_effect_blue","toxic_area_effect_blue","toxic_area_effect_red","","GroundHigh","","","","explosion_barkeep","","100","","","","","55","1900","","600","","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BarkeepWizardExplosion","BarkeepExplosion","","sc/effects.sc","fireball_ground","fireball_ground","fireball_ground_red","","GroundHigh","","","","explosion_barkeep_wizard","","100","","","","","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BarkeepUltiExplosion","","","sc/effects.sc","toxic_area_effect_ulti_blue","toxic_area_effect_ulti_blue","toxic_area_effect_red","","GroundHigh","","","","explosion_barkeep_ulti","","100","","","","","55","3900","","600","","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BarkeepWizardUltiExplosion","BarkeepUltiExplosion","","sc/effects.sc","fireball_ground","fireball_ground","fireball_ground_red","","GroundHigh","","","","explosion_ulti_barkeep_wizard","","100","","","","","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ExplodingBarrelExplosion","","","sc/effects.sc","gen_explosion_ring1_area","gen_explosion_ring1_area","gen_explosion_ring1_area","","GroundHigh","","","","explosion_600","","100","","","","","100","700","","600","2000","","","","","Damage","","","","","","","","","","","","","","","true","","","120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PoisonBarrelExplosion","","","sc/effects.sc","toxic_area_effect_blue","toxic_area_effect_blue","toxic_area_effect_red","","GroundHigh","","","","explosion_800","","100","","","","","100","10500","","800","400","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TntDudeExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_tnt_dude","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TntDudeUltiExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_tnt_dude_ulti","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SpawnerDudeExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_generic_small","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SpawnerDudeOverchargedExplosion","SpawnerDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mrp_def_oc_ulti_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PengulaExplosion","SpawnerDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_pengula","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mrp_003_atk_explosion","SpawnerDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mrp_003_atk_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mrp_004_atk_explosion","SpawnerDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mrp_004_atk_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mrp_005_atk_explosion","SpawnerDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mrp_005_atk_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mrp_006_atk_explosion","SpawnerDudeExplosion","","sc/effects_brawler_mrp.sc","","","","","GroundHigh","","","","mrp_006_atk_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_005_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_005_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_007_explosion","TntDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_007_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_007_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_007_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_008_explosion","TntDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_008_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_008_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_008_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_009_explosion","TntDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_009_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_009_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_009_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_010_explosion","TntDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_010_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_010_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_010_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_011_explosion","TntDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_011_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_011_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_011_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_012_explosion","TntDudeExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_012_explosion","","100","","","","","100","700","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mike_012_ulti_explosion","TntDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","dynamike_012_ulti_explosion","","100","","","","","165","700","","800","","","","","","Damage","","","","","","","","","","","","","","","true","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
