"TID","MS"
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Super Darryl mengukuhkan tongnya, mengurangkan semua kerosakan yang dialaminya sebanyak <c00cc00><VALUE2>%</c> selama <c00cc00><VALUE1></c> saat."
"TID_SPEC_CRIPPLE_DESC","Racun Crow menjerihkan musuh, menyebabkan kerosakan yang dilakukan berkurang sebanyak <c00cc00><VALUE1>%</c> apabila diracuni."
"TID_SEASON_ENDED_NOTI","Musim telah tamat! Ganjaran musim sedang menanti anda."
"TID_BATTLE_ROYALE_7","Masalah Berganda"
"TID_GAME_MODE_9","SHOWDOWN DUO"
"TID_GAME_MODE_9_COMBINED","SHOWDOWN"
"TID_GAME_MODE_9_DESC","Menewaskan empat pasukan lain. Jika anda ditewaskan, anda akan diwujudkan semula selepas seketika jika rakan sepasukan anda masih hidup."
"TID_WAVE_APPROACHING","Gelombang <number>"
"TID_TEAMS_LEFT","Baki Pasukan: <num>"
"TID_TEAM_MATE_RESPAWNING","Rakan sepasukan kembali dalam: <num>"
"TID_BOSS_APPROACHING","Gelombang <number>: <ccc0000>Robot Besar Sedang Mara!</c>"
"TID_COOP_2","Simpang Keluli"
"TID_BOSS_2","Kediaman Raja Cencorot"
"TID_BEAR_DAMAGE","kerosakan beruang"
"TID_BEAR_HEALTH","nilai nyawa beruang"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","dua sepasukan"
"TID_SPEC_ABI_PUSHBACK_SELF","Lompatan Dyna"
"TID_VIEW_PROFILE_BUTTON","Lihat Profil"
"TID_REPORT_PLAYER_BUTTON","LAPOR"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","Laporkan <name>?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nAnda pasti ingin melaporkan <name> atas kelakuan tidak wajar?"
"TID_PLAYER_ALREADY_REPORTED","Pemain ini telah dilaporkan!"
"TID_STARTER_PACK_4","Pek Tahap 35"
"TID_NEED_HERO","Tidak boleh beli kulit. Perlu buka kunci Brawler dahulu."
"TID_EVENT_ENDING","<GAMEMODE> hampir berakhir!"
"TID_TEAM_DISPLAY_TITLE_CLAN","PASUKAN KELAB"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","PASUKAN RAKAN"
"TID_TICKETS_REVEIVED","<AMOUNT> tiker acara diterima!"
"TID_TUTORIAL_12","Kita dah dapat PERMATA, ayuh keluar dari sini!"
"TID_NO_TARGET_HINT","Tiada target untuk TEMBAKAN BERTURUT-TURUT!"
"TID_CAN_NOT_AUTOSHOOT","Tiada TEMBAKAN BERTURUT-TURUT untuk Super ini."
"TID_VS","LWN"
"TID_VS_SHOWDOWN","Setiap Brawler demi dirinya!"
"TID_HAS_LASER_BALL_HINT","Tidak boleh TEMBAKAN BERTURUT-TURUT ketika memegang bola."
"TID_CLAN_RESPONSE_44","Gagal: Anda telah berada di dalam kelab"
"TID_SHOTGUN_GIRL_SHORT_DESC","PEJUANG"
"TID_GUNSLINGER_SHORT_DESC","PENEMBAK TEPAT"
"TID_BULL_DUDE_SHORT_DESC","BERAT"
"TID_ROCKET_GIRL_SHORT_DESC","PENEMBAK TEPAT"
"TID_TNT_DUDE_SHORT_DESC","PELEMPAR"
"TID_LUCHADOR_SHORT_DESC","BERAT"
"TID_TRICKSHOT_DUDE_SHORT_DESC","PENEMBAK TEPAT"
"TID_CACTUS_SHORT_DESC","PENEMBAK TEPAT"
"TID_BARKEEP_SHORT_DESC","PELEMPAR"
"TID_MECHANIC_SHORT_DESC","PEJUANG"
"TID_SHAMAN_SHORT_DESC","PEJUANG"
"TID_UNDERTAKER_SHORT_DESC","ASASIN PANTAS"
"TID_CROW_SHORT_DESC","ASASIN TOKSIK"
"TID_DEAD_MARIACHI_SHORT_DESC","PENYEMBUH"
"TID_BOW_DUDE_SHORT_DESC","PEJUANG"
"TID_SNIPER_SHORT_DESC","PENEMBAK TEPAT"
"TID_MINIGUN_DUDE_SHORT_DESC","PENYEMBUH"
"TID_BLACK_HOLE_SHORT_DESC","PENINJAU"
"TID_BARREL_BOT_SHORT_DESC","BERAT"
"TID_CLAN_INTRO_SUGGESTED_CLANS","KELAB TERBAIK UNTUK ANDA"
"TID_CLAN_INTRO_CREATE_TITLE","APA KATA BUAT YANG SENDIRI"
"TID_CLAN_INTRO_HEADER","KELAB"
"TID_CLAN_INFO_TITLE","INFO KELAB"
"TID_CLAN_INFO_NO_DESCRIPTION","TIADA PERIHALAN KELAB"
"TID_EVENT_POPUP_TITLE","JOM BERTEMPUR!"
"TID_GOLDRUSH_8","Dataran Nilam"
"TID_USE_AUTOFIRE_TUTORIAL","KETIK <ccc0033> kawalan merah</c> untuk tembak musuh terdekat."
"TID_BRAWL_BOX_INFO_2","Setiap Kotak Brawl mengandungi salah satu yang berikut: Brawler baharu, Mata Kuasa + Syiling, atau Kuasa Bintang. Tambahan itu, anda boleh dapat Gandaan Token atau Tiket Acara sebagai bonus.\n\nKebarangkalian ganjaran ialah:\n\nMata Kuasa + Syiling: <NUM1>%\nBrawler Jarang: <NUM2>%\nBrawler Superjarang: <NUM3>%\nBrawler Epik: <NUM4>%\nBrawler Mitos: <NUM5>%\nBrawler Legenda: <NUM6>%\nKuasa Bintang: <NUM7>%\n\nSelain itu, setiap cabutan memberi anda 25% peluang untuk mendapat Tiket Acara, 9% peluang mendapat Permata dan 3% peluang mendapat Gandaan Token. Sila ambil perhatian bahawa Kuasa Bintang hanya tersedia untuk Brawler yang telah mencapai tahap 9. Selepas anda membuka kunci semua ganjaran jenis tertentu, contohnya Brawler Jarang, kebarangkalian untuk mendapat semua ganjaran lain meningkat. Nasib: Bagi membuat pengalaman pembukaan Kotak Brawl lebih adil, terdapat satu sistem nasib yang mempengaruhi kebarangkalian Brawler Legenda. Bagi setiap cabutan yang tidak memberi anda Brawler baharu, nilai nasib anda meningkat, dan setiap kali anda mendapat Brawler baharu, nilai nasib anda menurun berdasarkan kenadiran Brawler yang anda dapat. Apabila nasib cukup baik, anda berpeluang tinggi untuk mendapat Brawler Legenda, manakala nilai nasib rendah bermaksud lebih sukar mendapat Brawler Legenda baharu. Kandungan Kotak Brawl awal ditentukan terlebih dahulu bagi memastikan permulaan yang adil bagi semua orang."
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","KUMPUL"
"TID_PAGE_FRIENDS_TITLE","RAKAN"
"TID_PAGE_FRIENDS_TITLE2","Bertempur dengan rakan anda!"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Sambung ke Facebook atau cari rakan di dalam permainan untuk bermain dengan mereka!"
"TID_PAGE_FRIENDS_NO_FRIENDS","Sambung ke Facebook atau cari rakan di dalam permainan untuk bermain dengan mereka!"
"TID_FRIENDS_TITLE","<COUNT> rakan"
"TID_FRIENDS_TAB_1","RAKAN"
"TID_FRIENDS_TAB_2","DISYORKAN"
"TID_FRIENDS_TAB_3","JEMPUTAN"
"TID_TOTAL","JUMLAH"
"TID_BRAWL_BOX_INFO_TITLE_2","MAKLUMAT KOTAK BRAWL"
"TID_BRAWL_BOX_INFO_TITLE_3","MAKLUMAT KOTAK MEGA"
"TID_BRAWL_BOX_INFO_3","Satu Kotak Mega memberi anda ganjaran serupa dengan membuka sepuluh Kotak Brawl. Tetapi, Mata Kuasa diagihkan kepada bilangan Brawler lebih rendah.\n\nAnda mendapat sepuluh cabutan rawak, setiap satunya dengan kebarangkalian ganjaran ini:\n\nMata Kuasa + Syiling: <NUM1>%\nBrawler Jarang: <NUM2>%\nBrawler Superjarang: <NUM3>%\nBrawler Epik: <NUM4>%\nBrawler Mitos: <NUM5>%\nBrawler Legenda: <NUM6>%\nKuasa Bintang: <NUM7>%\n\nSelain itu, setiap cabutan memberi anda 25% peluang untuk mendapat Tiket Acara, 9% peluang mendapat Permata dan 3% peluang mendapat Gandaan Token. Sila ambil perhatian bahawa Kuasa Bintang hanya tersedia untuk Brawler yang telah mencapai tahap 9. Selepas anda membuka kunci semua ganjaran jenis tertentu, contohnya Brawler Jarang, kebarangkalian untuk mendapat semua ganjaran lain meningkat. Nasib: Bagi membuat pengalaman pembukaan Kotak Brawl lebih adil, terdapat satu sistem nasib yang mempengaruhi kebarangkalian Brawler Legenda. Bagi setiap cabutan yang tidak memberi anda Brawler baharu, nilai nasib anda meningkat, dan setiap kali anda mendapat Brawler baharu, nilai nasib anda menurun berdasarkan kenadiran Brawler yang anda dapat. Apabila nasib cukup baik, anda berpeluang tinggi untuk mendapat Brawler Legenda, manakala nilai nasib rendah bermaksud lebih sukar mendapat Brawler Legenda baharu. Cabutan awal ditentukan terlebih dahulu bagi memastikan permulaan yang adil bagi semua orang."
"TID_HERO_BUNDLE_0","Rahsia Shelly"
"TID_HERO_BUNDLE_1","Sarung Pistol Colt"
"TID_HERO_BUNDLE_2","Beg Bull"
"TID_HERO_BUNDLE_3","Kotak Brock"
"TID_HERO_BUNDLE_4","Bank Ricochet"
"TID_HERO_BUNDLE_5","Jelapang Spike"
"TID_HERO_BUNDLE_6","Simpanan Barley"
"TID_HERO_BUNDLE_7","Barang Terpakai Jessie"
"TID_HERO_BUNDLE_8","Sarang Nita"
"TID_HERO_BUNDLE_9","Beg Galas Dynamike"
"TID_HERO_BUNDLE_10","Lokar El Primo"
"TID_HERO_BUNDLE_11","Tawaran Peti"
"TID_HERO_BUNDLE_12","Koleksi Crow"
"TID_HERO_BUNDLE_13","Kantung Poco"
"TID_HERO_BUNDLE_14","Pakej Bo"
"TID_HERO_BUNDLE_15","Dakapan Piper"
"TID_HERO_BUNDLE_16","Dompet Pam"
"TID_HERO_BUNDLE_17","Peti Tara"
"TID_HERO_BUNDLE_18","Tong Darryl"
"TID_OFFER_ALSO_INCLUDES","TAWARAN JUGA TERMASUK"
"TID_OFFER_VALUE_TITLE","NILAI"
"TID_OFFER_VALUE","+<VALUE>%"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","SERET <cff9900>kawalan kuning</c> untuk menyasar!"
"TID_HERO_STATS_TITLE","STATISTIK BRAWLER"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","BAKI ITEM:"
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","BAKI BONUS:"
"TID_GATCHA_SCREEN_YOU_GOT","ANDA DAPAT:"
"TID_GATCHA_SCREEN_BONUSES","ITEM BONUS:"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","BUKA KUNCI!"
"TID_HERO_LIST_ITEM_UPGRADE","NAIK TARAF"
"TID_SHOP_CLAMIMED","TELAH DITUNTUT"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","Item ini telah dituntut."
"TID_ONLINE","DALAM TALIAN:"
"TID_LEADERBOARD","PAPAN PEMIMPIN"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nAnda kehabisan tiket. Pergi ke kedai untuk mendapatkan lebih!"
"TID_HERO_LIST_NEW","BARU"
"TID_CLUSTER_BOMB_DUDE","PAPAN HOVER"
"TID_HAMMER_DUDE","FRANK"
"TID_HOLD_PHONE_LIKE_THIS","PEGANG PERANTI ANDA SEPERTI INI"
"TID_HINT_FINGER_TAP_TAP","KETIK! KETIK!"
"TID_HINT_FINGER_DRAG","SERET UNTUK MENYASAR"
"TID_MOVE_HERE","PERGI KE SINI"
"TID_HINT_HEADER","PETUA:"
"TID_HINT_0","Anda boleh KETIK <ccc0033>kawalan merah</c> untuk tembak pantas ke arah musuh terdekat."
"TID_HINT_1","Anda boleh KETIK <cff9900>kawalan kuning</c> untuk tembak pantas Super anda ke arah musuh terdekat."
"TID_HINT_2","Anda boleh SERET <ccc0033>kawalan merah</c> untuk MENYASARKAN tembakan anda."
"TID_HINT_3","Anda boleh SERET <cff9900>kawalan kuning</c> untuk MENYASARKAN Super anda."
"TID_HINT_4","Anda boleh batalkan tembakan yang telah disasarkan dengan menyeret kawan kembali ke tengah."
"TID_HINT_5","Pemadanan adalah berdasarkan Trofi Brawler yang anda main, memudahKAN untuk mendapat Trofi dengan Brawler yang baru dibuka kunci."
"TID_HINT_6","Mendapat lebih Brawler membuatkannya lebih mudah untuk maju dalam jumlah trofi dan mendapat lebih ganjaran."
"TID_HINT_7","Semakin jauh tembakan Piper, semakin tinggi kerosakan ditimbul."
"TID_HINT_8","Super Barley terutamanya kuat pada julat dekat sebab botol-botol akan mendarat di dalam satu kawasan kecil."
"TID_HINT_9","Setiap kali peluru Ricochet melantun, ia akan pergi lebih jauh."
"TID_HINT_10","Anda boleh mengaktifkan <ccc0033>kawalan merah</c> di mana-mana saja pada sebelah kanan skrin untuk menembak."
"TID_HINT_11","Kedua-dua serangan utama dan Super anda mempunyai dua mod tembakan: KETIK untuk TEMBAKAN BERTURUT-TURUT dan SERET untuk MENYASAR."
"TID_HINT_12","Menyasarkan tembakan anda adalah bagus terhadap target bergerak."
"TID_HINT_13","TEMBAKAN BERTURUT-TURUT adalah baik untuk tembakan reaksi pantas apabila anda tiada masa untuk menyasar."
"TID_HINT_14","TEMBAKAN BERTURUT-TURUT berguna ke atas musuh dekat dengan anda."
"TID_HINT_15","Apabila anda bersembunyi di semak, musuh masih boleh nampak anda jika mereka berada cukup dekat."
"TID_HINT_16","TEMBAKAN BERTURUT-TURUT tembak terus ke arah musuh terdekat dan tidak mempertimbangkan pergerakan musuh."
"TID_HINT_17","Menyasarkan tembakan anda adalah bagus bagi menembak ke dalam semak untuk lihat jika ada musuh."
"TID_HINT_18","TEMBAKAN BERTURUT-TURUT berguna ke atas musuh yang tidak bergerak."
"TID_HINT_19","TEMBAKAN BERTURUT-TURUT berguna ke atas musuh yang bergerak terus ke arah atau jauhi anda."
"TID_HINT_20","Apabila anda berada di dalam semak, musuh boleh nampak anda jika anda menyerang atau menerima kerosakan."
"TID_HINT_21","Anda boleh guna semak untuk menyembunyikan diri dari musuh."
"TID_HINT_22","Apabila anda guna TEMBAKAN BERTURUT-TURUT, ia akan menembak walaupun tiada musuh berada di dalam julat."
"TID_VS_TUTORIAL","Kumpul semua <ce662f9>PERMATA</c>"
"TID_USE_MANUAL_FIRE_TUTORIAL","SERET <ccc0033>kawalan merah</c> untuk menyasar!"
"TID_TUTORIAL_GOOD_JOB_2","Syabas! <cff6633>BAR WARNA OREN</c> menunjukkan peluru anda. Saya akan muat semula secepat yang boleh!"
"TID_TUTORIAL_GOOD_JOB_3","Syabas! Menyerang musuh akan mengecas <cff9900>serangan SUPER</c>!"
"TID_TUTORIAL_GOOD_JOB_4","Syabas!"
"TID_SPECTATE_PLAYER_BUTTON","Tonton"
"TID_SPECTATE_FAILED","Gagal menonton"
"TID_ACCOUNT_DISABLED_TEXT","Akaun Dinyahdayakan"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","Akaun ini telah dinyahdayakan kerana permintaan pemadaman dan tidak boleh dipulihkan."
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","Akaun ini telah dinyahdayakan kerana tiada aktiviti dan tidak boleh dipulihkan."
"TID_ACCOUNT_DELETION_WARNING_TITLE","Amaran Pemadaman Akaun"
"TID_ACCOUNT_DELETION_WARNING_TEXT","Menurut permintaan, akaun anda akan dipadamkan tidak lama lagi. Jika anda mengubah fikiran, hubungi Bantuan dan Sokongan secepat mungkin untuk membatalkan permintaan anda."
"TID_ACCOUNT_DELETION_WARNING_TEXT_PAST","Menurut permintaan, akaun anda akan dipadamkan tidak lama lagi. Jika anda mengubah fikiran, hubungi Bantuan dan Sokongan secepat mungkin untuk membatalkan permintaan anda."
"TID_CLAN_JOIN_FAILED_ALREADY_IN_THIS_CLAN","Anda telah berada di dalam kelab ini!"
"TID_CONFIRM_CHANGE_CLAN_TITLE","Tukar Kelab?"
"TID_CONFIRM_CHANGE_CLAN","Anda sudah berada di dalam kelab! Adakah anda pasti anda ingin menukar Kelab?"
"TID_CONFIRM_CLAN_FULL_TITLE","Kelab Penuh!"
"TID_CONFIRM_CLAN_FULL","Tidak dapat menyertai <clan>. Kelab sudah penuh!"
"TID_BUTTON_CHANGE","Tukar"
"TID_CLAN_JOIN_FAILED_IN_TUTORIAL","Habiskan tutorial untuk menyertai kelab"
"TID_CLAN_INTRO_INVITE","KONGSI JEMPUTAN"
"TID_INVITE_CLAN_TOKEN_ERROR","Ralat menjana jemputan"
"TID_ALLIANCE_INVITE_FAILED_NO_RIGHTS","Hanya Presiden kelab boleh menjemput ahli baharu"
"TID_FRIENDS_FACEBOOK_CONNECT","Sambung"
"TID_FRIENDS_PAGE_INVITE","KONGSI JEMPUTAN"
"TID_SHARE_GAME_ROOM_POST_MESSAGE","Klik pautan ini untuk sertai pasukan dengan<name> dalam Brawl Stars!"
"TID_SHARE_GAME_ROOM_POST_TITLE","Jemput ke pasukan"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD","ID Pasukan disalin ke papan keratan!"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD_CONFIRM","Ok"
"TID_TEAM_INVITE_BUTTON_LABEL","KONGSI KOD"
"TID_TEAM_INVITE_EXPIRED","Jemputan dari <NAME> telah tamat tempoh."
"TID_TEAM_INVITATION_POPUP_TITLE","JEMPUTAN PASUKAN"
"TID_TEAM_INVITATION_POPUP_ACCEPT","TERIMA"
"TID_TEAM_INVITATION_POPUP_REJECT","TOLAK"
"TID_TEAM_INVITATION_POPUP_MUTE","BISUKAN <NAME>\nUNTUK 10MIN SETERUSNYA"
"TID_BATTLE_ROYALE_5","Ribuan Tasik"
"TID_DAILY_COINS_COLLECTED_END_SCREEN","Token Pertempuran\nkehabisan"
"TID_SHOP_REAL_MONEY_PURCHASES_DISABLED_SPECIAL_BUILD","Pembelian dengan wang sebenar tidak didayakan untuk ini"
"TID_SHOP_CHINA_WARNING","Amaran: main dengan bertanggungjawab"
"TID_GATCHA_AD_STATUS_VIEW","TONTON IKLAN UNTUK\nGANDAKAN SATU GANJARAN"
"TID_GATCHA_AD_STATUS_VIEW_CHOISELESS","DAPATKAN LEBIH GANJARAN!"
"TID_GATCHA_AD_STATUS_OUT_OF_VIEWS","Tontonan harian habis"
"TID_GATCHA_AD_STATUS_NO_VIDEO","Tiada video tersedia"
"TID_GATCHA_AD_CONTINUE_BUTTON_TITLE","TERUSKAN"
"TID_AD_DOUBLER_TITLE","PILIH GANJARAN UNTUK DIGANDAKAN"
"TID_AD_DOUBLER_CONTINUE","TERUSKAN"
"TID_GATCHA_CONTINUE","SETERUSNYA"
"TID_HINT_23","Sesetengah Brawler lebih baik dalam sesetengah peta dan acara berbanding yang lain."
"TID_HINT_24","Brawler berjulat jauh secara umumnya adalah lebih baik dalam peta terbuka."
"TID_HINT_25","Brawler berjulat dekat secara umumnya adalah lebih baik dalam peta dengan lebih pengadang dan semak."
"TID_SPEC_ABI_SELF_DESTRUCT","Tembakan Terakhir"
"TID_SPEC_ABI_SELF_DESTRUCT_DESC","Apabila meriam Penny dimusnahkan, ia akan menembak bedilan bom terakhir, setiap satunya melakukan kerosakan sebanyak <c00cc00><VALUE1></c>."
"TID_EVENT_LIST_BRAWL","MAIN"
"TID_INVITE_COPIED_TO_CLIPBOARD","Pautan jemputan disalin ke papan keratan!"
"TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM","Ok"
"TID_FRIEND_INVITE_POST_MESSAGE","Klik pautan ini untuk menambah <friend> sebagai rakan di Brawl Stars!"
"TID_FRIEND_INVITE_POST_TITLE","Jemput rakan!"
"TID_ALLIANCE_JOIN_POST_MESSAGE","Klik pautan ini untuk sertai kelab saya di Brawl Stars!"
"TID_ALLIANCE_JOIN_POST_TITLE","Jemput rakan untuk menyertai kelab anda!"
"TID_KEY_BAR_FULL","<VALUE> Token tersedia! Masa untuk Bertempur!"
"TID_HOMESCREEN_MODE_LOCKED","Capai <COUNT> trofi untuk bertempur di sini!"
"TID_GAMEROOMS_PLAYERS_ONLINE","<count> RAKAN DALAM TALIAN"
"TID_ARTILLERY_DUDE_SHORT_DESC","PENEMBAK TEPAT"
"TID_HAMMER_DUDE_SHORT_DESC","BERAT"
"TID_HAMMER_DUDE_DESC","Frank mengayun tukulnya pada musuh, menghantar gelombang kejutan. Supernya adalah pukulan berkuasa yang memengsankan musuh!"
"TID_HAMMER_DUDE_WEAPON","HENTAMAN TUKUL"
"TID_HAMMER_DUDE_WEAPON_DESC","Frank mengambil sedikit masa untuk melakukan hentamannya, tetapi ia begitu kuat sehingga akan melepaskan gelombang kejut."
"TID_HAMMER_DUDE_ULTI","PUKULAN KUAT"
"TID_HAMMER_DUDE_ULTI_DESC","Hentaman terkuat Frank melepaskan gelombang kejut yang memusnahkan persekitaran dan memegunkan musuh untuk seketika."
"TID_SPEC_ABI_STEAL_SOULS2","Rampasan Kuasa"
"TID_SPEC_ABI_STEAL_SOULS2_DESC","Frank boleh nampak dan curi kuasa Brawler yang telah ditewaskan, meningkatkan kerosakan yang dikenakan sebanyak <c00cc00><VALUE1>%</c> selama <VALUE2> saat!"
"TID_ONLINE_FRIENDS_TITLE","PEMAIN DALAM TALIAN"
"TID_BATTLE_ROYALE_TEAM_INTRO_TEXT","Menjadi pasukan terakhir!"
"TID_VS_TEAM_SHOWDOWN","Lawan satu sama lain!"
"TID_FIRST_WIN","TOKEN BINTANG"
"TID_BATTLE_END_TEAM_DEATHMATCH_VICTORY","Pasukan Anda #1!"
"TID_HOMESCREEN_MODE_LOCKED_INFO","Membuka kunci pada <count> trofi."
"TID_HOMESCREEN_LEAGUE_BUTTON_TITLE","KEMAJUAN TROFI"
"TID_HOMESCREEN_LEAGUE_BUTTON_COLLECT","KUMPUL"
"TID_LEAGUE_NAME_0","KAYU"
"TID_LEAGUE_NAME_1","GANGSA"
"TID_LEAGUE_NAME_2","PERAK"
"TID_LEAGUE_NAME_3","EMAS"
"TID_LEAGUE_NAME_4","PERMATA"
"TID_LEAGUE_NAME_5","JAGUH"
"TID_LEAGUE_NAME_6","ELIT"
"TID_LEAGUE_NAME_7","CEMERLANG"
"TID_SPECIAL_EVENTS","ACARA HARIAN"
"TID_SPECIAL_EVENT","Acara Istimewa:"
"TID_SPECIAL_EVENT_DESC","Semak kembali setiap hari untuk bermain Acara Harian!"
"TID_SPECIAL_EVENTS_MOD","ACARA ISTIMEWA"
"TID_SPECIAL_EVENT_MOD_DESC","Kerap semak untuk Acara Istimewa harian!"
"TID_PLAYING_AGAIN","Sekali lagi <c11ee11><NUMBER>/<NUMBER2></c>"
"TID_PLAYING_AGAIN_NO_PLAYERS","Sekali lagi"
"TID_BRAWL_BOX_INFO_TITLE_1","MAKLUMAT KOTAK BESAR"
"TID_BRAWL_BOX_INFO_1","Satu Kotak Besar memberi anda ganjaran serupa dengan membuka tiga Kotak Brawl. Tetapi, Mata Kuasa diagihkan kepada bilangan Brawler lebih kecil.\n\nAnda mendapat tiga cabutan rawak, setiap satunya dengan kebarangkalian ganjaran ini:\n\nMata Kuasa + Syiling: <NUM1>%\nBrawler Jarang: <NUM2>%\nBrawler Superjarang: <NUM3>%\nBrawler Epik: <NUM4>%\nBrawler Mitos: <NUM5>%\nBrawler Legenda: <NUM6>%\nKuasa Bintang: <NUM7>%\n\nSelain itu, setiap cabutan memberi anda 25% peluang untuk mendapat Tiket Acara, 9% peluang mendapat permata dan 3% peluang mendapat Gandaan Token. Sila ambil perhatian bahawa Kuasa Bintang hanya tersedia untuk Brawler yang telah mencapai tahap 9. Selepas anda membuka kunci semua ganjaran jenis tertentu, contohnya Brawler Jarang, kebarangkalian untuk mendapat semua ganjaran lain meningkat. Nasib: Bagi membuat pengalaman pembukaan Kotak Brawl lebih adil, terdapat satu sistem nasib yang mempengaruhi kebarangkalian Brawler Legenda. Bagi setiap cabutan yang tidak memberi anda Brawler baharu, nilai nasib anda meningkat, dan setiap kali anda mendapat Brawler baharu, nilai nasib anda menurun berdasarkan kenadiran Brawler yang anda dapat. Apabila nasib cukup baik, anda berpeluang tinggi untuk mendapat Brawler Legenda, manakala nilai nasib rendah bermaksud lebih sukar mendapat Brawler Legenda baharu. Cabutan awal ditentukan terlebih dahulu bagi memastikan permulaan yang adil bagi semua orang."
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","Kumpul 10 Token Bintang untuk mendapat Kotak Besar!"
"TID_HERO_BUNDLE_19","Harta Penny"
"TID_HERO_BUNDLE_20","Ciri-ciri Frank"
"TID_KEY_BAR_INFO","Bilangan <c33a5d7>Token</c> anda boleh dapat dari pertempuran.\n\nToken diguna untuk buka Kotak Brawl."
"TID_NEW_ONLINE_FRIEND","PEMAIN DALAM TALIAN"
"TID_NEW_GAME_ROOM","PASUKAN BAHARU"
"TID_KEY_BAR_TITLE","TOKEN TERSEDIA DARI PERTEMPURAN"
"TID_PLAYAGAIN_QUIT","KELUAR"
"TID_BATTLE_END_WAITING","Menunggu yang lain"
"TID_ERROR_REPLAY_WAITING","Ulangan tertangguh"
"TID_ERROR_REPLAY_NOT_POSSIBLE","Ulangan tidak tersedia"
"TID_ERROR_SPECTATE_WAITING","Tontonan tertangguh"
"TID_ERROR_SPECTATE_NOT_POSSIBLE","Pemain tidak bertempur buat masa ini"
"TID_FIRST_WIN_INFO_SURVIVAL","Dapatkan <cff8E1b>Token Bintang</c> dengan menduduki empat tempat teratas."
"TID_TEAM_POPOVER_YOUR_ROOM","Ini adalah pasukan anda"
"TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM","Pasukan tidak bertempur buat masa ini"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM","Tidak boleh sertai. Anda berada di dalam pasukan ini."
"TID_TEAM_AD_JOIN_FAIL_FULL","Tidak boleh sertai. Pasukan sudah penuh."
"TID_HOMESCREEN_NOT_ENOUGH_TICKETS","Tidak dapat memulakan permainan. Tidak cukup tiket."
"TID_HOMESCREEN_TEAMS_NOT_SUPPORTED","Acara ini tidak disokong di dalam pasukan"
"TID_GAME_MODE_UNLOCKED","BUKA KUNCI"
"TID_ERROR_SPECTATE_DISABLED","Tontonan dinyahdayakan atas sebab-sebab teknikal."
"TID_SPECTATE_FOLLOW","Tekan untuk ikut:"
"TID_SPECTATE_FOLLOWING","Sedang mengikut:"
"TID_FIRST_WIN_INFO_TICKETED_EVENT","Dapatkan <cff8E1b>Token Bintang</c> daripada Pertempuran pertama anda."
"TID_FIRST_WIN_INFO_TEAM_SURVIVAL","Dapatkan <cff8E1b>Token Bintang</c> dengan menduduki dua tempat teratas."
"TID_FIRST_WIN_INFO_SURVIVAL_COMBINED","Main menentang pemain lain dan menduduki empat tempat teratas dalam Solo atau dua tempat teratas dalam Duo untuk mendapat <cff8E1b>Token Bintang</c>."
"TID_CONNECTING_WAIT_FOR_SPECTATE","Menunggu untuk menonton..."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS","TONTON IKLAN UNTUK\nGANDAKAN SATU GANJARAN\nBAKI <VIEWCOUNTREM> UNTUK HARI INI"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","TONTON IKLAN UNTUK\nGANDAKAN SATU GANJARAN\nBAKI <VIEWCOUNTREM> UNTUK HARI INI"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","DAPATKAN LEBIH GANJARAN!\nBaki <VIEWCOUNTREM> tontonan untuk hari ini"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","DAPATKAN LEBIH GANJARAN!\nBaki <VIEWCOUNTREM> tontonan untuk hari ini"
"TID_CANNON_DAMAGE","kerosakan meriam"
"TID_CANNON_HEALTH","nilai nyawa meriam"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","Pemain ini mempunyai terlalu banyak permintaan tertangguh. Sila cuba lagi kemudian."
