"TID","AR"
"TID_BATTLE_END_DEATHMATCH_DEFEAT","الترتيب: <RANK>"
"TID_BATTLE_END_TVST_DRAW_DESC","انتهت المواجهة بالتعادل لأن كلا الفريقين جمعا القدر نفسه من الجواهر."
"TID_BATTLE_END_TITLE_1VS5_YOU_WIN_IN_TEAM","هُزم الزعيم في <TIME>"
"TID_BATTLE_END_TITLE_1VS5_YOU_WIN_AS_BOSS","صمود لمدة <TIME>"
"TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY","التحدي: اجتزت الـ<LEVEL>!"
"TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT","هزيمة"
"TID_BATTLE_END_RETURN_HOME","الخروج"
"TID_BATTLE_END_NEXT","التالي"
"TID_BATTLE_END_TAP","اضغط للمتابعة"
"TID_BATTLE_END_NO_PRACTISE_TROPHIES","لا يتم تحصيل كؤوس من التدريب"
"TID_BATTLE_END_XP_CAPPED","تم تحصيل كل نقاط الخبرة لهذا اليوم"
"TID_BATTLE_END_PLAY_AGAIN","اللعب مجددًا"
"TID_BATTLE_END_PLAY_AGAIN_CANCEL","إلغاء"
"TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS","<TOTAL>/<WAITING>"
"TID_BATTLE_END_PLAY_AGAIN_PLAYERS","<caaaaaa><TOTAL></c>"
"TID_BATTLE_END_PLAY_AGAIN_TIMER","<TIME>"
"TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM","انضم <NAME> إلى فريقك"
"TID_RESPAWNING","عودة بعد:\n<n1>"
"TID_TEAMS_POPUP_TITLE","الفرق"
"TID_TEAMS_POPUP_SUBTITLE_IN_CLAN","فرق الاتحاد والأصدقاء"
"TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN","انضم إلى اتحاد لمشاهدة المواجهات الجارية هنا"
"TID_TEAMS_POPUP_SEARCH","الانضمام بالرمز"
"TID_TEAMS_POPUP_CREATE","إنشاء فريق"
"TID_TEAM_SEARCH_POPUP_TITLE","انضم إلى فريق باستخدام رمز"
"TID_TEAM_SEARCH_POPUP_SEARCH","الانضمام"
"TID_TEAM_JOIN_ROOM_CODE","أدخل رمز الفريق هنا..."
"TID_TEAM_CHANGE_MAP","التغيير"
"TID_TEAM_TYPE_INFO_0","مصنف في الترتيب"
"TID_TEAM_TYPE_INFO_1","ودي"
"TID_TEAM_TYPE_INFO_2","الدخول بتذكرة"
"TID_TEAM_MEMBER_LEFT_0","خرجت من الفريق."
"TID_TEAM_MEMBER_LEFT_1","تم طردك من الفريق."
"TID_TEAM_MEMBER_LEFT_2","تم حل الفريق لانتهاء صلاحية الحدث."
"TID_TEAM_MEMBER_LEFT_3","تم حل الفريق لمغادرة مؤسس الفريق."
"TID_TEAM_GAME_STARTING","مواجهة على وشك البدء"
"TID_TEAM_CODE_COPIED","تم نسخ الرمز إلى الحافظة."
"TID_TEAM_MEMBER_INVITE_STATUS_1","<c00ff00>دعوة معلقة</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_2","<ccc0000>رفض الدعوة</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_3","<c0000cc>غير متصل</c>"
"TID_TEAM_MEMBER_CANCEL_INVITE_INFO","اضغط للإلغاء"
"TID_TEAM_ERROR_1","خطأ في خادم الفريق"
"TID_TEAM_ERROR_2","تعذر الانضمام. الفريق مكتمل."
"TID_TEAM_ERROR_3","تعذر الانضمام. تم حل الفريق بالفعل."
"TID_TEAM_ERROR_5","رمز الفريق غير صالح. الرجاء التأكد من صحة الرمز."
"TID_TEAM_ERROR_6","تعذر العثور على فريق بالرمز المحدد."
"TID_TEAM_ERROR_7","لا يمكن الانضمام إلى فريق بعد الطرد."
"TID_TEAM_ERROR_8","تحقق من إعدادات الفريق. لا يمكن أن يضم الفريق أكثر من 3 لاعبين في المواجهة."
"TID_TEAM_ERROR_10","تعذر إنشاء فريق. أنت في فريق بالفعل."
"TID_TEAM_ERROR_11","تعذر إنشاء فريق. انتهت صلاحية الحدث."
"TID_TEAM_ERROR_12","لا يمكن الانضمام إلى فريق منتهي الصلاحية"
"TID_TEAM_ERROR_14","تعذر إنشاء فريق. هذا الوضع لا يدعم لعب الفريق."
"TID_TEAM_ERROR_15","تعذر الانضمام إلى فريق. هذا الفريق ليس في منطقتك."
"TID_TEAM_ERROR_17","تعذر بدء المواجهة. غير مسموح بتكرار الأبطال في الفريق."
"TID_TEAM_ERROR_18","تعذر بدء المواجهة. اللعبة ستدخل قيد الصيانة."
"TID_TEAM_ERROR_19","لا يمكن طرد مؤسس الفريق وهو متصل بالإنترنت."
"TID_TEAM_ERROR_20","لا يمكن تغيير الخريطة. هناك عدد كبير جدًا من اللاعبين بهذه الخريطة."
"TID_TEAM_ERROR_21","تعذر بدء المواجهة. التذاكر غير كافية."
"TID_TEAM_ERROR_22","لا يمكن تغيير الخريطة. هناك عدد كبير جدًا من اللاعبين."
"TID_TEAM_ERROR_24","فشلت الدعوة. لم يتم العثور على صديق."
"TID_TEAM_ERROR_25","فشلت الدعوة. الفريق مكتمل."
"TID_TEAM_ERROR_26","تم رفض الدعوة"
"TID_TEAM_ERROR_27","فشلت الدعوة. اللاعب لا يقبل دعوات فريق حاليًا."
"TID_TEAM_ERROR_28","فشلت الدعوة. اللاعب غير متصل."
"TID_TEAM_ERROR_29","فشلت الدعوة. اللاعب في فريق بالفعل."
"TID_TEAM_ERROR_30","لا يمكن بدء المواجهة بسبب وجود دعوة معلقة."
"TID_TEAM_ERROR_31","لا يمكن تغيير الحدث في وجود دعوة معلقة."
"TID_TEAM_ERROR_32","لدى الفريق عدد مفرط من اللاعبين بالنسبة لهذا الوضع من اللعب"
"TID_TEAM_ERROR_33","لا يدعم هذا الوضع اللعب ضمن فرق"
"TID_TEAM_ERROR_34","لقد هزمت الزعيم الأخير بالفعل"
"TID_TEAM_ERROR_40","طلب الانضمام للفريق قيد التعليق بالفعل"
"TID_TEAM_ERROR_41","تم رفض طلب الانضمام إلى الفريق"
"TID_TEAM_ERROR_42","فشل طلب الانضمام إلى الفريق. تعذر إيجاد الفريق"
"TID_TEAM_ERROR_43","لم يعد متلقي طلب الانضمام إلى الفريق عضوًا في فريق"
"TID_TEAM_ERROR_44","متلقي طلب الانضمام إلى الفريق غير متصل"
"TID_TEAM_ERROR_45","فشل طلب الانضمام إلى الفريق. الفريق مكتمل"
"TID_TEAM_ERROR_46","متلقي طلب الانضمام عطل الإشعارات منك"
"TID_TEAM_ERROR_47","فشل طلب الانضمام إلى الفريق. يمكن لمنشئ المواجهة الودية فقط قبول طلبات الانضمام"
"TID_TEAM_ERROR_48","اللاعب الذي أرسلت إليه دعوة الفريق عطل تلقي جميع الدعوات."
"TID_TEAM_ERROR_102","تعذر إنشاء فريق. لديك طلب انضمام معلق."
"TID_SELECT_LOCATION_TITLE","اختر الخريطة"
"TID_SELECT_LOCATION_LOCATIONS","ودي"
"TID_SELECT_LOCATION_EVENTS","مصنف"
"TID_TEAM_SEARCH_INVALID_CODE","رمز الفريق غير صالح. الرجاء التأكد من صحة الرمز."
"TID_TEAM_LEAVE","الخروج"
"TID_TEAM_JOIN","الانضمام إلى الفريق"
"TID_TEAM_READY_BUTTON_LABEL","أنا مستعد"
"TID_TEAM_CANCEL_READY","إلغاء"
"TID_TEAM_QUIT","الخروج"
"TID_TEAM_TEAMCODE","رمز الفريق"
"TID_TEAM_TEAMCODE_DESC","يمكن لأصدقائك الوصول إلى الفريق باستخدام هذا الرمز."
"TID_TEAM_WAITING_FOR_PLAYER","الدعوة برمز الفريق"
"TID_TEAM_NO_MEMBER","روبوت"
"TID_TEAM_NO_MEMBER_INVITE","الدعوة"
"TID_TEAMCREATE_EVENT","الخريطة"
"TID_TEAM_KICK","الطرد"
"TID_TEAM_PROFILE","الملف الشخصي"
"TID_TEAM_SWAP","تبديل الفريق"
"TID_TEAM_SWAP_HERE","التبديل هنا"
"TID_TEAM_CREATOR_ONLY_FEATURE","متاحة لمؤسس الفريق فقط"
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","صلاحية تغيير الأحداث متاحة لمؤسس الفريق فقط"
"TID_TEAM_PROFILE_BLOCKED","غير قابل للعرض أثناء وضع الاستعداد"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","غير متوفرة أثناء وضع الاستعداد"
"TID_TEAM_PRACTISE_BUTTON_LABEL","التدريب"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","مع روبوتات"
"TID_TEAM_LOOT_UNLOCKS","المكافآت"
"TID_BONUS_REWARD","مكافأة إضافية لـ 3 انتصارات:"
"TID_BONUS_REWARD_COLLECTED","تم تحصيل المكافأة الإضافية"
"TID_INFO_SERVER_ERROR_TITLE","خطأ في الخادم"
"TID_INFO_SERVER_ERROR_BUTTON","إعادة تحميل اللعبة"
"TID_RARITY_NAME_0","مسار الكؤوس"
"TID_RARITY_NAME_1","نادر"
"TID_RARITY_NAME_2","بالغ الندرة"
"TID_RARITY_NAME_3","استثنائي"
"TID_RARITY_NAME_4","خرافي"
"TID_RARITY_NAME_5","أسطوري"
"TID_RARITY_COLOR_0","B9EAFF"
"TID_RARITY_COLOR_1","68FD58"
"TID_RARITY_COLOR_2","5AB3FF"
"TID_RARITY_COLOR_3","D850FF"
"TID_RARITY_COLOR_4","FE5E72"
"TID_RARITY_COLOR_5","FFF11E"
"TID_HERO_SCREEN_DIM_COLOR","164382"
"TID_RANK_UP_POPUP_TITLE","ترتيب أعلى!"
"TID_RANK_UP_POPUP_REWARD_BONUS","مكافأة ارتفاع الترتيب"
"TID_RANK_UP_POPUP_RANK","ترتيب <RANK>"
"TID_NAME_FAILED_TOO_SHORT","اسم قصير للغاية!"
"TID_NAME_FAILED_PROFANITIES","اسم غير مقبول!"
"TID_NAME_FAILED","اسم غير مقبول!"
"TID_EVENT_STARTED","خريطة <GAMEMODE> الجديدة مفتوحة! مكافآت جديدة بانتظارك!"
"TID_SELECT_HERO_INFO_1","<cFF8000>لاعبون ضد لاعبين</c>"
"TID_SELECT_HERO_INFO_2","<c2288ff>لاعبون ضد روبوتات</c>"
"TID_SELECT_HERO_INFO_3","<c40E0D0>فردي ضد روبوتات</c>"
"TID_SELECT_HERO_INFO_1_6","<cFF8000>لاعبون ضد لاعبين</c>"
"TID_SELECT_HERO_INFO_3_6","<c40E0D0>فردي ضد روبوتات</c>"
"TID_SELECT_HERO_INFO_FRIENDLY","<c40E0D0>تتم ترقية الأبطال بالكامل في المواجهات الودية.</c>"
"TID_SELECT_HERO_INFO_RANK_REWARD","للحصول على نقاط القوة"
"TID_SELECT_HERO_POW_INFO_TITLE","مكافأة نقاط القوة"
"TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE","شراء نقاط القوة"
"TID_SELECT_HERO_POW_INFO_BODY","اختر بطلاً\nليحصل على نقاط القوة"
"TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE","بلغ هذا البطل الحد الأقصى لنقاط القوة بالفعل"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE","تأكيد الشراء"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO","ستذهب نقاط القوة إلى <HERO>."
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE","تأكيد المكافأة"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO","ستذهب نقاط القوة إلى <HERO>."
"TID_NAVI_1","المتجر"
"TID_NAVI_2","الأخبار"
"TID_NAVI_3","العراك"
"TID_NAVI_4","الأبطال"
"TID_NAVI_5","الاتحاد"
"TID_NAVI_6","الملف الشخصي"
"TID_NAVI_7","الأصدقاء"
"TID_LEADERBOARD_TITLE","لوحات الصدارة"
"TID_LEADERBOARD_TAB_TOTAL","إجمالي\nالكؤوس"
"TID_LEADERBOARD_TAB_HEROES","الأبطال"
"TID_LEADERBOARD_TAB_CLANS","الاتحادات"
"TID_LEADERBOARD_TAB_FRIENDS","الأصدقاء"
"TID_LEADERBOARD_SUBTITLE_1","أفضل اللاعبين"
"TID_LEADERBOARD_SUBTITLE_2","أفضل الاتحادات"
"TID_LEADERBOARD_SUBTITLE_0","أفضل لاعبي <HERO>"
"TID_BATTLE_MAIN_NEXT_REWARD","المكافأة التالية: <VALUE>/<MAX>"
"TID_BATTLE_MAIN_NEXT_PLANET","خريطة جديدة بعد: <TIME>"
"TID_BATTLE_MAIN_COLLECTED_COINS","تم جمع <VALUE>"
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD","اجمع 100 قرص للحصول على صندوق عراك!"
"TID_GATCHA_INFO","<c0000ff>صناديق العراك</c>\n\nافتح صناديق العراك للعثور على الأبطال أو نقاط القوة أو النقود أو مضاعفي الأقراص."
"TID_HERO_INFO_ABILITY_COLOR_1","12b400"
"TID_HERO_INFO_ABILITY_COLOR_2","df1800"
"TID_HERO_INFO_ABILITY_COLOR_3","005bd6"
"TID_HERO_INFO_ARMOR","الصحة"
"TID_HERO_INFO_ABILITY","الهجوم: <NAME>"
"TID_HERO_INFO_ULTI","الزخم: <NAME>"
"TID_HERO_INFO_BACK","الرجوع"
"TID_HERO_INFO_UPGRADE","الترقية"
"TID_HERO_INFO_ABILITY_LEVEL","المستوى <LEVEL>/<MAXLEVEL>"
"TID_HERO_INFO_CRAFT_HERO","شراء البطل"
"TID_HERO_INFO_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_ITEM_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_POWER_BAR_TOOL_TIP","اجمع نقاط القوة من صناديق العراك وعروض المتجر لفتح الترقية التالية."
"TID_HERO_INFO_STAR_POWER_CAN_DROP","يمكن الآن العثور على القدرات الخاصة في صناديق العراك."
"TID_HERO_INFO_STAR_POWER_BLOCKED","ارفع قوة <HERONAME> باستخدام قدرة خاصة من اختيارك. متوفرة في صناديق العراك بعد بلوغ مستوى القوة <LEVEL>."
"TID_HERO_INFO_STAR_POWER_LABEL","القدرة الخاصة: <NAME>"
"TID_HERO_INFO_ABILITY_DESC","<c<COLOR>><CAPTION></c>\n<BODY>"
"TID_MATCHMAKE_FAILED_5","فشلت المطابقة: انتهت صلاحية الحدث"
"TID_MATCHMAKE_FAILED_7","فشلت المطابقة: انقطع اتصال أحد أعضاء الفريق"
"TID_MATCHMAKE_FAILED_9","فشلت المطابقة: الصيانة قيد البدء"
"TID_MATCHMAKE_FAILED_11","فشلت المطابقة: أحد أعضاء الفريق ترك المطابقة"
"TID_MATCHMAKE_FAILED_12","فشلت المطابقة: هزمت الزعيم الأخير بالفعل"
"TID_SUDDEN_DEATH_TIMER","<n1>"
"TID_OWN_TEAM_WINNING","سيفوز الفريق الأزرق بعد:"
"TID_ENEMY_TEAM_WINNING","سيفوز الفريق الأحمر بعد:"
"TID_OWN_TEAM","الفريق الأزرق"
"TID_ENEMY_TEAM","الفريق الأحمر"
"TID_COUNTDOWN","العد التنازلي"
"TID_HERO_LIST_UNLOCKED","<TOTAL>/<COUNT>"
"TID_HERO_LIST_LABEL","الأبطال"
"TID_HERO_LIST_DO_GATCHA","افتح صندوق العراك"
"TID_HERO_TIME_UNTIL_RELEASE","يصل بعد <TIME>"
"TID_HERO_LIST_COMING_UP","اطلع على التفاصيل بعد إصدار البطل."
"TID_SKIN_INFO_TIME_UNTIL_RELEASE","يصل بعد <TIME>"
"TID_SKIN_INFO_","مكافأة مظهر لاستخدام Supercell ID"
"TID_SKIN_INFO_1","مظهر الرائد في Brawl Stars!\n\nللحسابات المنشأة قبل 2019"
"TID_SKIN_INFO_2","احصل على هذا المظهر عن طريق الاتصال بـ Supercell ID من الإعدادات!"
"TID_SKIN_INFO_3_TEASER","يصدر قريبًا..."
"TID_SKIN_INFO_3_AVAILABLE","\nمتاح للشراء لفترة محدودة"
"TID_SKIN_INFO_3_NOT_AVAILABLE","\nغير متاح للشراء حاليًا"
"TID_SKIN_INFO_3_HERO_NEEDED","\nافتح البطل أولاً لشراء هذا المظهر."
"TID_SKIN_INFO_CAMPAIGN_1_AVAILABLE","احتفل بنهاية العام بهذا المظهر البهيج!"
"TID_SKIN_INFO_CAMPAIGN_1_NOT_AVAILABLE","مظهر احتفالات نهاية العام."
"TID_SKIN_INFO_LEGENDARY","مظهر النجوم"
"TID_LEGENDARY_TROPHIES","نقاط النجوم"
"TID_SKIN_REWARD_TITLE_1","مكافأة المظاهر"
"TID_SKIN_REWARD_INFO_1","فتحت مظهرًا جديدًا. شكرًا على لعبك Brawl Stars في 2018."
"TID_SKIN_REWARD_TITLE_2","مكافأة المظاهر"
"TID_SKIN_REWARD_INFO_2","فتحت مظهرًا جديدًا مكافأة لك على ربط حسابك بـ Supercell ID"
"TID_SKIN_REWARD_OK","المطالبة"
"TID_HERO_REWARD_TITLE_1","رسالة من فريق الدعم"
"TID_HERO_REWARD_INFO_1","وهبك فريق دعم Brawl Stars بطلاً جديدًا."
"TID_SKIN_REWARD_TITLE_0","رسالة من فريق الدعم"
"TID_SKIN_REWARD_INFO_0","وهبك فريق دعم Brawl Stars مظهرًا جديدًا."
"TID_SKIN_REWARD_TITLE_3","رسالة من فريق الدعم"
"TID_SKIN_REWARD_INFO_3","وهبك فريق دعم Brawl Stars مظهرًا جديدًا."
"TID_REWARD_TITLE","رسالة من فريق الدعم"
"TID_REWARD_INFO","لديك هدية قيد الانتظار من فريق دعم Brawl Stars."
"TID_REWARD_INFO_RESOURCE_FIRSTWINS","حصلت على <AMOUNT> من أقراص النجوم."
"TID_REWARD_INFO_RESOURCE_GOLD","حصلت على <AMOUNT> من الأقراص."
"TID_REWARD_INFO_RESOURCE_LEGENDARYTROPHIES","حصلت على <AMOUNT> من نقاط النجوم."
"TID_REWARD_OK","المطالبة"
"TID_HERO_REWARD_OK","المطالبة"
"TID_RANK_POPUP_TITLE","مسار الكؤوس"
"TID_RANK_POPUP_NEXT_GOAL","الهدف التالي"
"TID_RANK_POPUP_COLLECT","التحصيل"
"TID_RANK_POPUP_SEASON_END_REWARD","مكافأة الموسم"
"TID_RANK_POPUP_SEASON_END_REWARD_OWN","<cffff00>مكافأة الموسم</c>"
"TID_RANK_POPUP_TOTAL_INFO","ارفع عدد كؤوسك الإجمالي لفتح المكافآت والوصول إلى دوريات جديدة!\nإجمالي الكؤوس هو مجموع كؤوس أبطالك الفردية كلها."
"TID_RANK_POPUP_SEASON_END_TITLE","ينتهي الموسم بعد"
"TID_RANK_POPUP_SEASON_END_INFO","عند انتهاء الموسم، سيفقد أبطالك الذين يملكون <DECAYSTART> من الكؤوس أو أكثر بعضًا من كؤوسهم، وستعوض هذه الكؤوس بنقاط نجوم يمكنك استخدامها في المتجر."
"TID_RANK_POPUP_HILITE_CAPTION_3","فتح: <HERO>"
"TID_RANK_POPUP_HILITE_CAPTION_13","حدث جديد: <NAME>"
"TID_RANK_POPUP_HILITE_CAPTION_10","صندوق عملاق"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_4","الأحداث الخاصة"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_3","الأحداث اليومية"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_7","أحداث التذاكر"
"TID_RANK_INFO_POPUP_TITLE","معلومات الكؤوس"
"TID_RANK_INFO_POPUP_SEASON_REWARDS","مكافآت نقاط نجوم نهاية الموسم"
"TID_RANK_INFO_POPUP_LABEL_TROPHIES","الكؤوس"
"TID_RANK_INFO_POPUP_LABEL_STAR_POINTS","مكافأة نقاط النجوم"
"TID_RANK_INFO_POPUP_LABEL_END_TROPHIES","الكؤوس بعد نهاية الموسم"
"TID_DAILY_COINS_COLLECTED","النقود المجمعة"
"TID_TEAM_BATTLE","إنشاء"
"TID_TEAM_UNREADY","غير مستعد"
"TID_TEAM_WAITING_WHILE_READY","أنت مستعد!\nفي انتظار الآخرين"
"TID_GATCHA_SCREEN_NEW_HERO","<c<COLOR>><SETSIZE>/<OWNEDCOUNT> بطل <NAME></c>"
"TID_GATCHA_SCREEN_NEW_ITEM","<c<COLOR>><SETSIZE>/<OWNEDCOUNT> <NAME></c>"
"TID_GATCHA_SCREEN_BOXES_REMAINING","<AMOUNT>"
"TID_GATCHA_SCREEN_OK","رائع!"
"TID_GATCHA_SCREEN_TAP","اضغط! اضغط!"
"TID_GATCHA_SCREEN_TICKET_DROP_HEADER","تذاكر الأحداث"
"TID_GATCHA_SCREEN_TICKET_DROP_BONUS","مكافأة!"
