Name,ParentProjectileForSkin,Disabled,Speed,FileName,BlueSCW,RedSCW,BlueExportName,RedExportName,ShadowExportName,BlueGroundGlowExportName,RedGroundGlowExportName,PreExplosionBlueExportName,PreExplosionRedExportName,PreExplosionTimeMs,HitEffectEnv,HitEffectChar,MaxRangeReachedEffect,CancelEffect,Radius,IgnoreCloseWalls,Indirect,ConstantFlyTime,TriggerWithDelayMs,BouncePercent,Gravity,EarlyTicks,HideTime,Scale,RandomStartFrame,SpawnAreaEffectObject,SpawnAreaEffectObject2,AreaEffect2DamagePercent,SpawnCharacter,SpawnItem,SpawnAreaEffectTrail,TrailEffect,ShotByHero,IsBeam,IsBouncing,DistanceAddFromBounce,MaxDistanceBounces,Rendering,PiercesCharacters,PiercesEnvironment,PiercesEnvironmentLikeButter,PushbackStrength,PushbackType,ChainsToEnemies,ChainBullets,ChainSpread,ChainTravelDistance,ChainBullet,ExecuteChainSpecialCase,DamagePercentStart,DamagePercentEnd,DamageChangeStartPromille,DamageChangeEndPromille,IgnoreDamageChangeForUltiCharge,DamagesConstantlyTickDelay,FreezeStrength,FreezeDurationMS,StunLengthMS,PartialStunPromille,ScaleStart,ScaleEnd,AttractsPet,LifeStealPercent,PassesEnvironment,PoisonDamagePercent,SuppressHealing,SuppressHealingTicks,DamageOnlyWithOneProj,HealOwnPercent,CanGrowStronger,HideFaster,GrapplesEnemy,KickBack,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,GroundBasis,MinDistanceForSpread,IsFriendlyHomingMissile,IsBoomerang,CanHitAgainAfterBounce,IsHomingMissile,UltiChargeChangePercent,PoisonType,AppliedEffectVisualType,TravelType,TravelTypeVariable,SteerStrength,SteerIgnoreTicks,HomeDistance,SteerLifeTime,VisualizeEndPoint,UniqueProperty,CustomUniquePropertyValue,CustomObject,CustomObject2
Gene003Projectile2,HookProjectile2,,3200,sc/effects_brawler.sc,,,gene_003_atk2_projectile_blue,gene_003_atk2_projectile_red,shadow_normal_circle,,,,,,gene_003_atk2_reached,gene_003_atk2_hit,gene_003_atk2_reached,,101,,,,,,0,2,0,120,,,,,,,,gene_003_atk2_trail,true,,,,,UseZFrames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene003UltiProjectile,HookUltiProjectile,,3200,sc/effects_brawler.sc,sc3d/gene_003_ulti_01_blue.scw,sc3d/gene_003_ulti_01_red.scw,,,shadow_normal_circle_big,,,,,,gene_003_ulti_reached,gene_003_ulti_hit,gene_003_ulti_reached,,200,,,,,,0,4,0,60,,,,,,,,gene_003_ulti_trail,true,,,,,,,,,,,,,,,Gene003UltiProjectile2,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene003UltiProjectile2,HookUltiProjectile2,,2000,sc/effects_brawler.sc,sc3d/gene_003_ulti_02_blue.scw,sc3d/gene_003_ulti_02_red.scw,,,shadow_normal_circle_big,,,,,,Gen_hit,Gen_hit,no_hit,,200,,,,,,0,2,0,60,,,,,,,,gene_003_ulti_trail,true,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene004Projectile,HookProjectile,,3200,sc/effects_brawler.sc,,,gene_004_atk1_projectile,gene_004_atk1_projectile_red,gene_def_atk1_projecctile_shadow,,,,,,gene_004_atk1_reached,gene_004_atk1_hit,gene_004_atk1_reached,,150,,,,,,0,2,0,150,,,,,,,,gene_004_atk1_trail,true,,,,,UseZFrames,,,,,,,6,200,17,Gene004Projectile2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene004Projectile2,HookProjectile2,,3200,sc/effects_brawler.sc,,,gene_004_atk2_projectile,gene_004_atk2_projectile_red,shadow_normal_circle,,,,,,gene_004_atk2_env,gene_004_atk2_hit,gene_004_atk2_reached,,101,,,,,,0,2,0,120,2,,,,,,,gene_004_atk2_trail,true,,,,,UseZFrames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene004UltiProjectile,HookUltiProjectile,,3200,sc/effects_brawler.sc,sc3d/gene_004_ulti1.scw,sc3d/gene_004_ulti1_red.scw,,,shadow_normal_circle_big,,,,,,gene_004_ulti_reached,gene_004_ulti_hit,gene_004_ulti_reached,,200,,,,,,0,4,0,60,,,,,,,,gene_004_ulti_trail,true,,,,,,,,,,,,,,,Gene004UltiProjectile2,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene004UltiProjectile2,HookUltiProjectile2,,2000,sc/effects_brawler.sc,sc3d/gene_004_ulti2.scw,sc3d/gene_004_ulti2_red.scw,,,shadow_normal_circle_big,,,,,,Gen_hit,Gen_hit,no_hit,,200,,,,,,0,2,0,60,,,,,,,,gene_004_ulti_trail_2,true,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClusterBombProjectile,,,450,sc/effects.sc,sc3d/tick_def_atk_projectile_blue.scw,sc3d/tick_def_atk_projectile_blue.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,900,,25,2,0,100,,ClusterBombExplosion,,,,,,brock_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClusterBombProjectile2,,,2000,sc/effects.sc,,,cactus_ulti_projectile,cactus_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,200,1,0,100,,ClusterBombExplosion2,,,,,,Gen_Trail_dust,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClusterBombSummonProjectile,,,1196,sc/effects_brawler.sc,sc3d/tick_def_ulti_projectile_blue.scw,sc3d/tick_def_ulti_projectile_blue.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,170,1,0,100,,,,,,,,nita_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick002Projectile,ClusterBombProjectile,,450,sc/effects.sc,sc3d/tick_002_atk1.scw,sc3d/tick_002_atk1_red.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,900,,25,2,0,100,,Tick002Explosion,,,,,,brock_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick002Projectile2,ClusterBombProjectile2,,2000,sc/effects.sc,,,cactus_ulti_projectile,cactus_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,200,1,0,100,,ClusterBombExplosion2,,,,,,Gen_Trail_dust,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick002UltiProjectile,ClusterBombSummonProjectile,,1196,sc/effects_brawler.sc,sc3d/tick_002_ulti_projectile.scw,sc3d/tick_002_ulti_projectile.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,170,1,0,100,,,,,,,,nita_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick003Projectile,ClusterBombProjectile,,450,sc/effects.sc,sc3d/tick_003_atk1.scw,sc3d/tick_003_atk1_red.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,900,,25,2,0,100,,Tick003Explosion,,,,,,tick_003_atk1_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick003Projectile2,ClusterBombProjectile2,,2000,sc/effects.sc,,,cactus_ulti_projectile,cactus_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,200,1,0,100,,Tick003Explosion2,,,,,,Gen_Trail_dust,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick003UltiProjectile,ClusterBombSummonProjectile,,1196,sc/effects_brawler.sc,sc3d/tick_003_ulti.scw,sc3d/tick_003_ulti.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,170,1,0,100,,,,,,,,nita_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick004Projectile,ClusterBombProjectile,,450,sc/effects.sc,sc3d/tick_004_atk_projectile.scw,sc3d/tick_004_atk_projectile.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,900,,25,2,0,150,,Tick004Explosion,,,,,,tick_004_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick004Projectile2,ClusterBombProjectile2,,2000,sc/effects.sc,,,cactus_ulti_projectile,cactus_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,200,1,0,100,,Tick004Explosion2,,,,,,Gen_Trail_dust,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tick004UltiProjectile,ClusterBombSummonProjectile,,1196,sc/effects_brawler.sc,sc3d/tick_def_ulti_projectile_blue.scw,sc3d/tick_def_ulti_projectile_blue.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,170,1,0,100,,,,,,,,tick_004_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TickSilverUltiProjectile,ClusterBombSummonProjectile,,1196,sc/effects_brawler.sc,sc3d/tick_silver_ulti_projectile.scw,sc3d/tick_silver_ulti_projectile.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,170,1,0,100,,,,,,,,nita_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TickGoldUltiProjectile,ClusterBombSummonProjectile,,1196,sc/effects_brawler.sc,sc3d/tick_gold_ulti_projectile.scw,sc3d/tick_gold_ulti_projectile.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,170,1,0,100,,,,,,,,nita_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArcadeProjectile,,,4500,sc/effects_brawler.sc,,,arcade_def_projectile,arcade_def_projectile_red,,projectile_light,projectile_light_red,,,,arcade_def_atk_reached,arcade_def_atk_hit,arcade_def_atk_reached,,50,,,,,,0,3,0,100,2,,,,,,,arcade_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArcadeUltiProjectile,,,1196,sc/effects_brawler.sc,sc3d/arcade_def_ulti.scw,sc3d/arcade_def_ulti_red.scw,,,shadow_normal_circle,,,,,,,,,,0,,true,,,,170,3,0,100,,,,,,,,arcade_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcade002Projectile,ArcadeProjectile,,4500,sc/effects_brawler.sc,,,arcade_002_projectile,arcade_002_projectile_red,,projectile_light_green,projectile_light_purple,,,,arcade_002_atk_hitEnv,arcade_002_atk_hit,arcade_002_atk_reached,,50,,,,,,0,3,0,100,2,,,,,,,arcade_002_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcade002UltiProjectile,ArcadeUltiProjectile,,1196,sc/effects_brawler.sc,sc3d/arcade_002_ulti.scw,sc3d/arcade_002_ulti.scw,,,shadow_normal_circle,,,,,,,,,,0,,true,,,,170,3,0,100,,,,,,,,arcade_002_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcade003Projectile,ArcadeProjectile,,4500,sc/effects_brawler.sc,,,arcade_003_atk_projectile,arcade_003_atk_projectile_red,,projectile_light,projectile_light_red,,,,poco_def_hit_env,arcade_003_hit_char,poco_def_atk_end,,50,,,,,,0,3,0,100,2,,,,,,,arcade_003_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcade003UltiProjectile,ArcadeUltiProjectile,,1196,sc/effects_brawler.sc,,,arcade_003_ulti_projectile,arcade_003_ulti_projectile_red,shadow_normal_circle,,,,,,,,,,0,,true,,,,170,3,0,100,,,,,,,,arcade_003_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcade004Projectile,ArcadeProjectile,,4500,sc/effects_brawler.sc,,,arcade_004_atk_projectile,arcade_004_atk_projectile_red,,projectile_light,projectile_light_red,,,,arcade_004_atk_reached,arcade_004_hit_char,arcade_004_atk_reached,,50,,,,,,0,3,0,100,2,,,,,,,arcade_004_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcade004UltiProjectile,ArcadeUltiProjectile,,1196,sc/effects_brawler.sc,,,arcade_004_ulti_projectile,arcade_004_ulti_projectile_red,shadow_normal_circle,,,,,,,,,,0,,true,,,,170,3,0,100,,,,,,,,arcade_004_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeonDefProjectile,,,3500,sc/effects_brawler.sc,,,leon_def_atk_projectile,leon_def_atk_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,leon_def_atk_reachaed,,100,,,,,,0,2,0,80,,,,,,,,,true,,,,,,,,,,,,,,,,,100,40,150,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon002Projectile,LeonDefProjectile,,,sc/effects_brawler.sc,,,leon_002_atk_projectile,leon_002_atk_projectile_red,shadow_normal_circle,,,,,,leon_002_atk_hitEnv,leon_002_atk_hit,leon_002_atk_reachaed,,,,,,,,,,,80,,,,,,,,leon_002_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon003Projectile,LeonDefProjectile,,,sc/effects_brawler.sc,,,leon_003_atk_projectile,leon_003_atk_projectile_red,shadow_normal_circle,,,,,,leon_003_atk_hitEnv,leon_003_atk_hit,leon_003_atk_reachaed,,,,,,,,,,,80,,,,,,,,leon_003_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon004Projectile,LeonDefProjectile,,,sc/effects_brawler.sc,,,leon_004_atk_projectile,leon_004_atk_projectile_red,shadow_normal_circle,,,,,,leon_004_atkEnd,leon_004_atkHit,leon_004_atkEnd,,,,,,,,,,,80,1,,,,,,,leon_004_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon005Projectile,LeonDefProjectile,,,sc/effects_brawler.sc,,,leon_005_atk_projectile,leon_005_atk_projectile_red,shadow_normal_circle,,,,,,leon_005_atk_hitEnv,leon_005_atkHit,leon_005_atkEnd,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RosaProjectile,,,5000,sc/effects_brawler.sc,sc3d/rosa_def_atk_projectile_blue.scw,sc3d/rosa_def_atk_projectile_red.scw,,,shadow_normal_circle_big,,,,,,rosa_def_hit,rosa_def_hit,,,150,,,,,,0,2,0,80,,,,,,,,rosa_def_atk_swoosh,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosa002Projectile,RosaProjectile,,5000,sc/effects_brawler.sc,sc3d/rosa_002_atk_projectile.scw,sc3d/rosa_002_atk_projectile_red.scw,,,shadow_normal_circle_big,,,,,,rosa_def_hit,rosa_def_hit,,,150,,,,,,0,2,0,80,,,,,,,,rosa_def_atk_swoosh,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosa003Projectile,RosaProjectile,,5000,sc/effects_brawler.sc,sc3d/rosa_003_atk_projectile.scw,sc3d/rosa_003_atk_projectile_red.scw,,,shadow_normal_circle_big,,,,,,rosa_def_hit,rosa_def_hit,,,150,,,,,,0,2,0,80,,,,,,,,rosa_def_atk_swoosh,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosa004Projectile,RosaProjectile,,5000,sc/effects_brawler.sc,sc3d/rosa_004_atk_projectile_blue.scw,sc3d/rosa_004_atk_projectile_red.scw,,,shadow_normal_circle_big,,,,,,rosa_004_atk_hitEnv,rosa_004_atk_hit,,,150,,,,,,0,2,0,80,,,,,,,,,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosa005Projectile,RosaProjectile,,5000,sc/effects_brawler.sc,sc3d/rosa_005_atk_projectile.scw,sc3d/rosa_005_atk_projectile_red.scw,,,shadow_normal_circle_big,,,,,,rosa_005_atk_hitEnv,rosa_005_atk_hit,,,150,,,,,,0,2,0,85,,,,,,,,rosa_def_atk_swoosh,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoopRangedEnemyProjectile,,,4000,sc/effects.sc,,,Bullet_red,Bullet_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,no_hit,,100,,,,,,0,2,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BossProjectile,,,3000,sc/effects.sc,sc3d/brock_rocket_blue.scw,sc3d/brock_rocket_red.scw,,,shadow_normal_circle,,,,,,explosion_rocket_rose,explosion_rocket_rose,explosion_rocket_rose,,150,,,,,,0,3,0,100,,,,,,,,Rocket_Trail,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RaidBossRangedEnemyProjectile,,,4000,sc/effects.sc,,,Bullet_red,Bullet_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,no_hit,,100,,,,,,0,2,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RaidBossProjectileRed,,,5000,sc/effects.sc,,,gen_beam_red,gen_beam_red,,projectile_light_red,projectile_light_red,,,,Gen_hit,Gen_hit,no_hit,,150,,,,,,0,3,0,130,,,,,,,,Gen_Trail_small,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RaidBossProjectileRedDestroyEnv,,,5000,sc/effects.sc,,,gen_beam_red,gen_beam_red,,projectile_light_red,projectile_light_red,,,,explosion_rocket_rose,explosion_rocket_rose,explosion_rocket_rose,,150,,,,,,0,3,0,130,,,,,,,,Gen_Trail_small,,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RaidBossProjectileGold,,,5000,sc/effects.sc,,,gen_beam_red,gen_beam_red,,projectile_light_red,projectile_light_red,,,,explosion_rocket_rose,explosion_rocket_rose,explosion_rocket_rose,,150,,,,,,0,3,0,130,,,,,,,,Gen_Trail_small,,true,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,40,,60,255,255,,,,,,,,,,,,,,,,,,,,
RaidBossRocketProjectile,,,480,sc/effects.sc,sc3d/brock_rocket_blue.scw,sc3d/brock_rocket_red.scw,,,shadow_normal_circle,,,,,,Gen_Very_Big_Explosion,Gen_Very_Big_Explosion,Gen_Very_Big_Explosion,,0,,true,true,,,20,2,0,185,,RaidBossRocketBurn,,,,,,Rocket_Trail,,,,,,UseZFrames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShamanStarPowerProjectile,,,3000,sc/effects_brawler.sc,,,nita_def_starP_core,nita_def_starP_core_red,,glow_normal_green,projectile_fire_red,,,,Mariachi_hit,Mariachi_hit,nita_def_starPower_hit,,0,,,,,,0,1,0,100,,,,,,,,rico_ulti_trail_twinkles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
UndertakerStarPowerProjectile,,,3000,sc/effects_brawler.sc,,,mortis_def_starPower_bat,mortis_def_starPower_bat_red,,glow_normal_green,projectile_fire_red,,,,Mariachi_hit,Mariachi_hit,nita_def_starPower_hit,,0,,,,,,0,1,0,100,,,,,,,,mortis_def_starPower_blood,,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
HammerDudeStarPowerProjectile,,,3000,sc/effects_brawler.sc,,,frank_def_starP_core,frank_def_starP_core_red,,glow_normal_purple,projectile_fire_red,,,,Mariachi_hit,Mariachi_hit,frank_def_starPower_hit,,0,,,,,,0,1,0,100,,,,,,,,rico_ulti_trail_twinkles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
RoboWarsBaseProjectile,,,6000,sc/effects.sc,sc3d/siege_base_projectile_blue.scw,sc3d/siege_base_projectile_red.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,1900,2,0,100,1,RoboWarsBaseExplosion,,,,,,brock_def_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
WhirlwindProjectile,,,2600,sc/effects_brawler.sc,,,carl_def_atk_projectile,carl_def_atk_projectile_red,carl_def_atk_projectile_shadow,,,,,,Carl_hitEnv,Gen_hit,,Gen_hit,250,,,,,,0,1,0,100,,,,,,,,carl_def_atk_trail,true,,,,,DoNotRotateClip,true,,,,,,,,,WhirlwindProjectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,6,,,
WhirlwindProjectile2,,,2600,sc/effects_brawler.sc,,,carl_def_atk_projectile,carl_def_atk_projectile_red,carl_def_atk_projectile_shadow,,,,,,Gen_hit,Gen_hit,,Gen_hit,250,,,,,,0,1,0,100,,,,,,,,carl_def_atk_trail_return,true,,,,,DoNotRotateClip,true,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,6,,,
Carl002Projectile,WhirlwindProjectile,,,sc/effects_brawler.sc,,,carl_002_atk_projectile,carl_002_atk_projectile_red,carl_002_atk_projectile_shadow,,,,,,Carl_hitEnv,Gen_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_def_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,Carl002Projectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl002Projectile2,WhirlwindProjectile2,,,sc/effects_brawler.sc,,,carl_002_atk_projectile,carl_002_atk_projectile_red,carl_002_atk_projectile_shadow,,,,,,Gen_hit,Gen_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_def_atk_trail_return,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl003Projectile,WhirlwindProjectile,,,sc/effects_brawler.sc,,,carl_003_atk_projectile,carl_003_atk_projectile_red,carl_003_atk_projectile_shadow,,,,,,Carl_hitEnv,Gen_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_def_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,Carl003Projectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl003Projectile2,WhirlwindProjectile2,,,sc/effects_brawler.sc,,,carl_003_atk_projectile,carl_003_atk_projectile_red,carl_003_atk_projectile_shadow,,,,,,Gen_hit,Gen_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_def_atk_trail_return,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl004Projectile,WhirlwindProjectile,,,sc/effects_brawler.sc,,,carl_004_atk_projectile,carl_004_atk_projectile_red,carl_003_atk_projectile_shadow,,,,,,carl_004_atk_hitEnv,carl_004_atk_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_004_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,Carl004Projectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl004Projectile2,WhirlwindProjectile2,,,sc/effects_brawler.sc,,,carl_004_atk_projectile,carl_004_atk_projectile_red,carl_003_atk_projectile_shadow,,,,,,carl_004_atk_hitEnv,carl_004_atk_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_004_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl005Projectile,WhirlwindProjectile,,,sc/effects_brawler.sc,,,carl_005_atk_projectile_blue,carl_005_atk_projectile_red,carl_003_atk_projectile_shadow,,,,,,carl_005_atk_hitEnv,carl_005_atk_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_005_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,Carl005Projectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
