"Name","TID","Type","TypeCN","Disabled","ExistsApple","ExistsAndroid","ExistsCN","DisabledCN","ExistsAppleCN","ExistsAndroidCN","GeoSet","Diamonds","BonusPercentage","USD","Order","RMB","TencentID","IconExportName","FrameNumber","StarterPackNumber","XpLevelReq","ValueFactor","LabelTID","LabelValue","TagLabelTID","Bg","Decor","IsPromotion","Coins","RefundGemValue","PricingValueEqualGems","SCIDStore","PremiumPass","PremiumPlusPass","BundledTierCount","DiscountOf","BundledXP"
"com.supercell.laser.seasonpass.basic.t60","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,60,,,419,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.plus.t50","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,50,,,499,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.plus.t60","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,60,,,599,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t50","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,50,,,199,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t60","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,60,,,239,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.bundle029","TID_IAP_BUNDLE_OFFER",6,,,"TRUE","TRUE","FALSE","TRUE",,,,0,,29,0,,,,,,,,,,,,,,,,4,,,"FALSE",,,
"com.supercell.laser.bundle079","TID_IAP_BUNDLE_OFFER",6,,,"TRUE","TRUE","FALSE","TRUE",,,,0,,79,0,,,,,,,,,,,,,,,,12,,,"FALSE",,,
"com.supercell.laser.scid.seasonpass.basic.t50","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,50,,,349,,,,,,,,,,,,,,,,2800,,"TRUE","TRUE","FALSE",,,4000
"com.supercell.laser.scid.seasonpass.basic.t60","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,60,,,419,,,,,,,,,,,,,,,,2800,,"TRUE","TRUE","FALSE",,,4000
"com.supercell.laser.scid.seasonpass.plus.t50","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,50,,,499,,,,,,,,,,,,,,,,5000,,"TRUE","TRUE","TRUE",,,12000
"com.supercell.laser.scid.seasonpass.plus.t60","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,60,,,599,,,,,,,,,,,,,,,,5000,,"TRUE","TRUE","TRUE",,,12000
"com.supercell.laser.competitivepass.t60","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,60,,,1499,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.scid.competitivepass.t60","TID_COMPETITIVE_PASS_PREMIUM",8,,,,,,"TRUE",,,60,,,1499,,,,,,,,,,,,,,,,6000,,"TRUE",,,,,3000
"com.supercell.laser.competitivepass.t50","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,50,,,1249,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.scid.competitivepass.t50","TID_COMPETITIVE_PASS_PREMIUM",8,,,,,,"TRUE",,,50,,,1249,,,,,,,,,,,,,,,,6000,,"TRUE",,,,,3000
"com.supercell.laser.bundle20999","TID_IAP_BUNDLE_OFFER",6,,,"TRUE","TRUE","FALSE","TRUE",,,,0,,20999,0,,,,,,,,,,,,,,,,4200,,,"FALSE",,,
"com.supercell.laser.bundle21999","TID_IAP_BUNDLE_OFFER",6,,,"TRUE","TRUE","FALSE","TRUE",,,,0,,21999,0,,,,,,,,,,,,,,,,4400,,,"FALSE",,,
"com.supercell.laser.bundle22999","TID_IAP_BUNDLE_OFFER",6,,,"TRUE","TRUE","FALSE","TRUE",,,,0,,22999,0,,,,,,,,,,,,,,,,4600,,,"FALSE",,,
"com.supercell.laser.bundle23999","TID_IAP_BUNDLE_OFFER",6,,,"TRUE","TRUE","FALSE","TRUE",,,,0,,23999,0,,,,,,,,,,,,,,,,4800,,,"FALSE",,,
"com.supercell.laser.gempack0.t90","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,90,30,,179,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t90","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,90,80,0,449,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t90","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,90,170,5,899,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t90","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,90,360,15,1799,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t90","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,90,950,20,4499,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t90","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,90,2000,25,8999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t90","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,90,4300,30,17999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t90","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,90,,,649,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t90","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,90,,,269,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t90",
"com.supercell.laser.seasonpass.plus.t90","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,90,,,899,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t90","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,90,,,349,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t90","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,90,,,2299,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.gempack0.t80","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,80,30,,159,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t80","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,80,80,0,399,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t80","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,80,170,5,799,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t80","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,80,360,15,1599,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t80","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,80,950,20,3999,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t80","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,80,2000,25,7999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t80","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,80,4300,30,15999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t80","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,80,,,549,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t80","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,80,,,239,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t80",
"com.supercell.laser.seasonpass.plus.t80","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,80,,,799,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t80","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,80,,,329,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t80","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,80,,,1999,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.gempack0.t70","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,70,30,,139,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t70","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,70,80,0,349,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t70","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,70,170,5,699,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t70","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,70,360,15,1399,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t70","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,70,950,20,3499,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t70","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,70,2000,25,6999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t70","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,70,4300,30,13999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t70","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,70,,,499,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t70","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,70,,,209,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t70",
"com.supercell.laser.seasonpass.plus.t70","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,70,,,699,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t70","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,70,,,279,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t70","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,70,,,1799,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.gempack0.t40","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,40,30,,79,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t40","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,40,80,0,199,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t40","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,40,170,5,399,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t40","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,40,360,15,799,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t40","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,40,950,20,1999,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t40","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,40,2000,25,3999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t40","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,40,4300,30,7999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t40","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,40,,,279,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t40","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,40,,,119,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t40",
"com.supercell.laser.seasonpass.plus.t40","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,40,,,399,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t40","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,40,,,159,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t40","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,40,,,999,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.gempack0.t30","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,30,30,,59,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t30","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,30,80,0,149,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t30","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,30,170,5,299,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t30","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,30,360,15,599,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t30","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,30,950,20,1499,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t30","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,30,2000,25,2999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t30","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,30,4300,30,5999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t30","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,30,,,209,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t30","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,30,,,89,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t30",
"com.supercell.laser.seasonpass.plus.t30","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,30,,,299,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t30","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,30,,,119,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t30","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,30,,,749,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.gempack0.t120","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,120,30,,239,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t120","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,120,80,0,599,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t120","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,120,170,5,1199,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t120","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,120,360,15,2399,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t120","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,120,950,20,5999,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t120","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,120,2000,25,11999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t120","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,120,4300,30,23999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t120","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,120,,,849,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t120","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,120,,,349,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t120",
"com.supercell.laser.seasonpass.plus.t120","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,120,,,1199,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t120","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,120,,,479,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t120","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,120,,,2999,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.gempack0.t110","TID_SHOP_GEM_PACK_1_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,110,30,,219,1,,,"shop_gem_0",0,,,,,,,,,,,30,,,,"FALSE",,,
"com.supercell.laser.gempack1.t110","TID_SHOP_GEM_PACK_2_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,110,80,0,549,2,,,"shop_gem_1",1,,,,"TID_SHOP_LABEL_BREAKDOWN",5,,,,,,80,,,,"FALSE",,,
"com.supercell.laser.gempack2.t110","TID_SHOP_GEM_PACK_3_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,110,170,5,1099,3,,,"shop_gem_2",2,,,,"TID_SHOP_LABEL_BREAKDOWN",19,"TID_SHOP_LABEL_POPULAR",,,,,170,,,,"FALSE",,,
"com.supercell.laser.gempack3.t110","TID_SHOP_GEM_PACK_4_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,110,360,15,2199,4,,,"shop_gem_3",3,,,,"TID_SHOP_LABEL_BREAKDOWN",59,,,,,,360,,,,"FALSE",,,
"com.supercell.laser.gempack4.t110","TID_SHOP_GEM_PACK_5_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,110,950,20,5499,5,,,"shop_gem_4",4,,,,"TID_SHOP_LABEL_BREAKDOWN",196,,,,,,950,,,,"FALSE",,,
"com.supercell.laser.gempack5.t110","TID_SHOP_GEM_PACK_6_TITLE",1,,,"TRUE","TRUE","FALSE","TRUE",,,110,2000,25,10999,6,,,"shop_gem_5",5,,,,"TID_SHOP_LABEL_BREAKDOWN",493,"TID_SHOP_LABEL_BEST_VALUE",,,,,2000,,,,"FALSE",,,
"com.supercell.laser.gempack6.t110","TID_SHOP_GEM_PACK_7_TITLE",1,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,110,4300,30,21999,7,,,"shop_gem_5",5,,,,,,,,,,,4300,,,,"FALSE",,,
"com.supercell.laser.seasonpass.basic.t110","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,110,,,749,,,,,,,,,,,,,,,,2800,,"FALSE","TRUE","FALSE",,,
"com.supercell.laser.seasonpass.basic.discounted.t110","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,110,,,329,,,,,,,,,,,,,,,,1200,,"FALSE","TRUE","FALSE",,"com.supercell.laser.seasonpass.basic.t110",
"com.supercell.laser.seasonpass.plus.t110","TID_BP_PLUS_NAME",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,110,,,1099,,,,,,,,,,,,,,,,5000,,"FALSE","TRUE","TRUE",,,
"com.supercell.laser.seasonpass.upgrade.t110","TID_SHOP_SPECIAL_OFFER",7,,"FALSE","TRUE","TRUE","FALSE","TRUE",,,110,,,429,,,,,,,,,,,,,,,,2200,,"FALSE","FALSE","TRUE",,,
"com.supercell.laser.competitivepass.t110","TID_COMPETITIVE_PASS_PREMIUM",8,,,"TRUE","TRUE",,"TRUE",,,110,,,2699,,,,,,,,,,,,,,,,6000,,,,,,,1000
"com.supercell.laser.scid.seasonpass.basic.t90","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,90,,,649,,,,,,,,,,,,,,,,2800,,"TRUE","TRUE","FALSE",,,4000
"com.supercell.laser.scid.seasonpass.plus.t90","TID_BP_PLUS_NAME",7,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,90,,,899,,,,,,,,,,,,,,,,5000,,"TRUE","TRUE","TRUE",,,12000
"com.supercell.laser.scid.competitivepass.t90","TID_COMPETITIVE_PASS_PREMIUM",8,,,"FALSE","FALSE",,"TRUE",,,90,,,2299,,,,,,,,,,,,,,,,6000,,"TRUE",,,,,3000
"com.supercell.laser.scid.seasonpass.basic.t80","TID_BRAWL_PASS_PREMIUM",7,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,80,,,549,,,,,,,,,,,,,,,,2800,,"TRUE","TRUE","FALSE",,,4000
"com.supercell.laser.scid.seasonpass.plus.t80","TID_BP_PLUS_NAME",7,,"FALSE","FALSE","FALSE","FALSE","TRUE",,,80,,,799,,,,,,,,,,,,,,,,5000,,"TRUE","TRUE","TRUE",,,12000
"com.supercell.laser.scid.competitivepass.t80","TID_COMPETITIVE_PASS_PREMIUM",8,,,"FALSE","FALSE",,"TRUE",,,80,,,1999,,,,,,,,,,,,,,,,6000,,"TRUE",,,,,3000
