Name,Character,Model,ModelCNOverride,GadgetModel,PortraitCameraFile,MirrorIntro,IdleAnim,WalkAnim,PrimarySkillAnim,SecondarySkillAnim,OverchargeSkillAnim,PrimarySkillRecoilAnim,PrimarySkillRecoilAnim2,SecondarySkillRecoilAnim,SecondarySkillRecoilAnim2,ReloadingAnim,PushbackAnim,DeployAnim,HappyAnim,HappyLoopAnim,RecruitRoadOverrideAnim,SadAnim,SadLoopAnim,LobbyAnim,LobbyLoopAnim,HeroScreenIdleAnim,HeroScreenAnim,HeroScreenLoopAnim,SignatureAnim,GachaOverrideAnim,HappyEnterAnim,SadEnterAnim,ProfileAnim,ShopGroupProfileAnim,BrawlPassPopupProfileAnim,IntroAnim,EnvAnim,BossAutoAttackAnim,BossAutoAttackRecoilAnim,BossAutoAttackRecoilAnim2,GadgetActiveAnim,GadgetRecoilAnim,IdleFace,WalkFace,HappyFace,HappyLoopFace,RecruitRoadOverrideFace,SadFace,SadLoopFace,LobbyFace,LobbyLoopFace,HeroScreenIdleFace,HeroScreenFace,HeroScreenLoopFace,SignatureFace,ProfileFace,IntroFace,LobbyEffect,HeroScreenEffect,SignatureEffect,HappyEffect,SadEffect,PetInSameSprite,AttackLocksAttackAngle,UltiLocksAttackAngle,MainAttackProjectile,MainAttackOverchargedProjectile,SecondaryProjectile,ThirdProjectile,UltiProjectile,OverchargedUltiProjectile,MainAttackEffect,MainAttackEffect2,UltiAttackEffect,UltiAttackEffect2,OverchargedUltiAttackEffect,OverchargedUltiAttackEffect2,ShieldEffect,UseBlueTextureInMenus,MainAttackUseEffect,UltiUseEffect,OverchargedUltiUseEffect,UltiEndEffect,MeleeHitEffect,SpawnEffect,ReloadEffect,UltiLoopEffect,UltiLoopEffect2,OverchargedUltiLoopEffect,OverchargedUltiLoopEffect2,StarPower1Effect,StarPower2Effect,AreaEffect,AreaEffectStarPower,AreaEffectStarPower2,AreaEffectAttack,AreaEffectAttack2,AreaEffectUlti,AreaEffectUlti2,OverchargedAreaEffectUlti,OverchargedAreaEffectUlti2,PetrolEffect,SpawnedItem,SpawnedItem2,KillCelebrationSoundVO,InLeadCelebrationSoundVO,StartSoundVO,UseUltiSoundVO,TakeDamageSoundVO,DeathSoundVO,AttackSoundVO,UnlockVO,UnlockVOIndex,BoneEffect1,BoneEffectUse1,BoneEffect2,BoneEffectUse2,BoneEffect3,BoneEffectUse3,BoneEffect4,BoneEffectUse4,BoneEffect5,BoneEffectUse5,BoneEffect6,BoneEffectUse6,AutoAttackProjectile,ProjectileForShockyStarPower,OverchargedProjectileForShockyStarPower,IncendiaryStarPowerAreaEffect,KillEffect,DeathEffect,MoveEffect,MoveEffect2,ChargeMoveEffect,StillEffect,StillEffect2,LoopingEffect,ChargedShotEffect,DisableHeadRotation,PoisonEffect,BuffEffect,AttackBuildUpEffect,SpecialMaterialSetup,FaceCoversWholeTexture,CustomEffect1,CustomEffect2,LifeSaverDeathEffect,LifeSaverSpawnEffect,WingType,WingPivot_Std,WingOffset_Std,WingScalePercent_Std,WingPivot_Spc,WingOffset_Spc,WingScalePercent_Spc,HaloPivot,HaloOffset,HaloScalePercent,HaloRotateEuler,NothingHereAfterIsExtension,WidgetEffects,ClientShowToHeroSkin,ClientShowPivot,ClientShowOffset,ClientShowPercent,ClientShowRotateEuler,MainAttackOverchargedProjectile,OverchargedProjectileForShockyStarPower
CrowDefault,Crow,crow_geo.glb,,,crow_base_cam.scw,,CrowIdle,CrowWalk,CrowPrimary,CrowSecondary,CrowSecondary,CrowRecoil,,CrowIdle,,CrowReload,CrowPushback,,CrowWin,CrowWinloop,,CrowLose,CrowLoseloop,CrowWin,CrowWinloop,CrowIdle,CrowWin,CrowWinloop,CrowWin,,CrowIdle,CrowIdle,CrowProfile,,,CrowProfile,CrowIdle,,,,,,CrowFace,CrowFace,CrowHappy,CrowFace,,CrowSad,CrowSad,CrowHappy,CrowFace,CrowFace,CrowHappy,CrowFace,CrowHappy,CrowFace,CrowFace,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-1.8,80,chest_s,0;-0.5;-1.6,52,head_s,0;0;175,75,0;0;-45,,,,,,,,,
CrowWhite,Crow,crow_white_geo.glb,,,crow_base_cam.scw,,CrowIdle,CrowWalk,CrowPrimary,CrowSecondary,CrowSecondary,CrowRecoil,,CrowIdle,,CrowReload,CrowPushback,,CrowWin,CrowWinloop,,CrowLose,CrowLoseloop,CrowWin,CrowWinloop,CrowIdle,CrowWin,CrowWinloop,CrowWin,,CrowIdle,CrowIdle,CrowProfile,,,CrowProfile,CrowIdle,,,,,,Crow002Face,Crow002Face,Crow002Happy,Crow002Face,,Crow002Sad,Crow002Sad,Crow002Happy,Crow002Face,Crow002Face,Crow002Happy,Crow002Face,Crow002Happy,Crow002Face,Crow002Face,,,,,,,,,Crow003Projectile,,,,Crow003UltiProjectile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-1.8,80,chest_s,0;-0.5;-1.6,52,head_s,0;0;175,75,0;0;-45,,,,,,,,,
DeadMariachiDefault,DeadMariachi,poco_geo.scw,,,poco_base_cam.scw,,PocoIdle,PocoWalk,PocoAttack,PocoSecondary,PocoSecondary,PocoRecoil,,PocoRecoil,,PocoReload,PocoPushback,,PocoWin,PocoWinloop,,PocoLose,PocoLoseloop,PocoWin,PocoWinloop,PocoIdle,PocoWin,PocoWinloop,PocoWin,,PocoIdle,PocoIdle,PocoProfile,,,PocoProfile,PocoIdle,,,,,,PocoStill,PocoStill,PocoWin,PocoWinLoop,,PocoLose,PocoLoseLoop,PocoWin,PocoWinLoop,PocoWinLoop,PocoWin,PocoWinLoop,PocoWin,PocoStill,PocoStill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-1.5,65,chest_s,0;-1.8;-3.2,45,head_s,0;0;210,75,0;0;20,,,,,,,,,
BowDudeDefault,BowDude,bo_geo.scw,,,bo_base_cam.scw,,BowGuyIdle,BowGuyWalk,BowGuyAttack,BowGuySecondary,BowGuySecondary,BowGuyRecoil,,BowGuyRecoil2,,,BowGuyIdle,,BowGuyWin,BowGuyWinloop,,BowGuyLose,BowGuyLoseloop,BowGuyWin,BowGuyWinloop,BowGuyIdle,BowGuyWin,BowGuyWinloop,BowGuyWin,,BowGuyIdle,BowGuyIdle,BowGuyProfile,,,BowGuyProfile,BowGuyIdle,,,,,,BoStill,BoStill,BoWin,BoWinLoop,,BoLose,BoLoseLoop,BoWin,BoWinLoop,BoWinLoop,BoWin,BoWinLoop,BoWin,BoStill,BoStill,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-5,100,chest_s,0;-1;-4.9,82,head_s,0;0;175,85,0;0;-55,,,,,,,,,
SniperDefault,Sniper,piper_geo.scw,,piper_gadget_pistol_geo.scw,piper_portrait.scw,,SniperIdle,SniperWalk,SniperAttack,SniperSecondary,SniperSecondary,SniperRecoil,,SniperRecoil,,SniperReload,SniperPushback,,SniperWin,SniperWinloop,,SniperLose,SniperLoseloop,SniperWin,SniperWinloop,SniperIdle,SniperWin,SniperWinloop,SniperWin,,SniperIdle,SniperIdle,SniperProfile,,,SniperProfile,SniperIdle,,,,SniperGadgetPistolAttack,SniperGadgetPistolRecoil,PiperStillOpen,PiperStillOpen,PiperWin,PiperWinLoop,,PiperLose,PiperLoseLoop,PiperWin,PiperWinLoop,PiperWinLoop,PiperWin,PiperWinLoop,PiperWin,PiperStillClosed,PiperStillClosed,,,,,,,TRUE,,,,,,,,piper_def_atk,,,,,,,,,piper_def_ulti,,,,,,,,,,,,,,,,,,,,,,PiperdefBomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-2,80,chest_s,0;-1.2;-3.2,48,head_s,0;0;145,60,0;0;23,,,,,,,,,
MinigunDudeDefault,MinigunDude,pam_geo.scw,,,pam_base_cam.scw,,PamIdle,PamWalk,PamAttack,PamSecondary,PamSecondary,PamRecoil,,PamSecondaryRecoil,,PamReload,PamPushback,,PamWin,PamWinloop,,PamLose,PamLoseloop,PamWin,PamWinloop,PamIdle,PamWin,PamWinloop,PamWin,,PamIdle,PamIdle,PamPortrait,,,PamPortrait,PamIdle,,,,,,PamFace,PamFace,PamHappy,PamFace,,PamFace,PamFace,PamHappy,PamFace,PamFace,PamHappy,PamFace,PamFace,PamStill,PamStill,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChestBone,1.3;6.3;0,100,ChestBone,4;5.5;0,88,HeadBone,0;0;224,85,0;0;6,,,,,,,,,
BullGuyHair,BullDude,bull_viking_geo.scw,,,bull_base_cam.scw,,BullVikingIdle,BullVikingWalk,BullVikingPrimary,BullVikingSecondary,BullVikingSecondary,BullVikingRecoil,,BullVikingRecoil,,BullVikingIdle,BullVikingPushback,,BullVikingWin,BullVikingWinloop,,BullVikingLose,BullVikingLoseloop,BullVikingWin,BullVikingWinloop,BullVikingIdle,BullVikingWin,BullVikingWinloop,BullVikingWin,,BullVikingIdle,BullVikingIdle,BullGuyHairProfile,,,BullGuyHairProfile,BullVikingIdle,,,,,,BullStill,BullStill,BullWin,BullWinLoop,,BullLose,BullLoseLoop,BullWin,BullWinLoop,BullWinLoop,BullWin,BullWinLoop,BullWin,BullStill,BullStill,,,,,,,,,Bull007Projectile,,,,,,,,,,,,,,,,,,,,,bull_007_ulti_loop,bull_007_ulti_loop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-2;-4,110,chest_s,0;-2;-4,88,head_s,0;30;190,85,0;0;-11,,,,,,,,,
TrickshotGold,TrickshotDude,rico_gold_geo.scw,,,rico_base_cam.scw,,RicoGoldIdle,RicoGoldWalk,RicoGoldPrimary,RicoGoldSecondary,RicoGoldSecondary,RicoGoldRecoil,,RicoGoldRecoil,,RicoGoldReload,RicoGoldPushback,,RicoGoldWin,RicoGoldWinloop,,RicoGoldLose,RicoGoldLoseloop,RicoGoldWin,RicoGoldWinloop,RicoGoldIdle,RicoGoldWin,RicoGoldWinloop,RicoGoldWin,,RicoGoldIdle,RicoGoldIdle,RicoProfile,,,RicoProfile,RicoGoldIdle,,,,,,Rico003Still,Rico003Still,Rico003Win,Rico003WinLoop,,Rico003Lose,Rico003LoseLoop,Rico003Win,Rico003WinLoop,Rico003WinLoop,Rico003Win,Rico003WinLoop,Rico003Win,Rico003Still,Rico003Still,,,,,,,,,Rico003Projectile,,,,Rico003UltiProjectile,,rico_003_atk,,rico_003_ulti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-3;-3.7,90,chest_s,0;-3.5;-3.5,75,head_s,0;0;200,75,,,,,,,,,,
BarkeepGold,Barkeep,barley_banker_geo.scw,,,barley_base_cam.scw,,BarkeepBankerIdle,BarkeepBankerWalk,BarkeepBankerPrimary,BarkeepBankerSecondary,BarkeepBankerSecondary,BarkeepBankerRecoil,,BarkeepBankerRecoil,,BarkeepBankerReload,BarkeepBankerPushback,,BarkeepBankerWin,BarkeepBankerWinloop,,BarkeepBankerLose,BarkeepBankerLoseloop,BarkeepBankerWin,BarkeepBankerWinloop,BarkeepBankerWinidleloop,BarkeepBankerWin,BarkeepBankerWinidleloop,BarkeepBankerWin,,BarkeepBankerIdle,BarkeepBankerIdle,BarkeepBankerProfile,,,BarkeepBankerProfile,BarkeepBankerIdle,,,,BarkeepSecondary,BarkeepRecoil,BarleyStill,BarleyStill,BarleyWin,BarleyWinLoop,,BarleyLose,BarleyLoseLoop,BarleyWin,BarleyWinLoop,BarleyWinLoop,BarleyWin,BarleyWinLoop,BarleyWin,BarleyStill,BarleyStill,,,,,,,,,Barley003Projectile,,,,Barley003UltiProjectile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-2,90,chest_s,0;-1;-2.4,64,head_s,0;0;170,75,0;0;9,,,,,,,,,
LuchadorRudo,Luchador,primo_elrudo_geo.scw,,,primo_elrudo_portrait.scw,,LouchadorIdle,LouchadorWalk,LouchadorPrimary,LouchadorSecondary,LouchadorSecondary,LouchadorRecoil,LouchadorRecoil2,LouchadorRecoil,,,LouchadorPushback,,LuchadorRudoWin,LuchadorRudoWinloop,,LouchadorLose,LouchadorLoseloop,LuchadorRudoWin,LuchadorRudoWinloop,LouchadorIdle,LuchadorRudoWin,LuchadorRudoWinloop,LuchadorRudoWin,,LouchadorIdle,LouchadorIdle,LouchadorRudoPortrait,,,LouchadorRudoPortrait,LouchadorIdle,,,,LouchadorGadgetFlipPrimary,LouchadorGadgetFlipRecoil,Primo004Still,Primo004Still,Primo004Win,Primo004WinLoop,,Primo004Lose,Primo004LoseLoop,Primo004Win,Primo004WinLoop,Primo004WinLoop,Primo004Win,Primo004WinLoop,Primo004Win,Primo004Still,Primo004Still,,,,,,,,,Primo004Projectile,,,,,,primo_004_atk,,,,,,,,,primo_004_ulti_trail,,primo_004_ulti_ground_hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-3.4,100,chest_s,0;-1;-2.8,80,head_s,0;15;170,90,0;0;-20,,,,,,,,,
BanditGirlBandita,ShotgunGirl,shelly_bandita_geo.scw,,,shelly_base_cam.scw,,ShellyBanditaIdle,ShellyBanditaWalk,ShellyBanditaPrimary,ShellyBanditaSecondary,ShellyBanditaSecondary,ShellyBanditaRecoil,,ShellyBanditaRecoil,,ShellyBanditaReload,ShellyBanditaPushback,,ShellyBanditaWin,ShellyBanditaWinloop,,ShellyBanditaLose,ShellyBanditaLoseloop,ShellyBanditaWin,ShellyBanditaWinloop,ShellyBanditaIdle,ShellyBanditaWin,ShellyBanditaWinloop,ShellyBanditaWin,,ShellyBanditaIdle,ShellyBanditaIdle,ShellyProfile,,,ShellyProfile,ShellyBanditaIdle,,,,,,Shelly002Still,Shelly002Still,Shelly002Win,Shelly002WinLoop,,Shelly002Lose,Shelly002LoseLoop,Shelly002Win,Shelly002WinLoop,Shelly002WinLoop,Shelly002Win,Shelly002WinLoop,Shelly002Win,Shelly002Still,Shelly002Still,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-1.7,80,chest_s,0;-1;-1.3,58,head_s,0;30;190,70,0;0;-5,,,,,,,,,
LuchadorRey,Luchador,primo_elrey_geo.scw,,,primo_portrait.scw,,LuchadorReyIdle,LuchadorReyWalk,LuchadorReyPrimary,LuchadorReySecondary,LuchadorReySecondary,LuchadorReyRecoil,LuchadorReyRecoil2,LuchadorReyRecoil,,,LouchadorPushback,,LuchadorReyWin,LuchadorReyWinloop,,LuchadorReyLose,LuchadorReyLoseloop,LuchadorReyWin,LuchadorReyWinloop,LuchadorReyIdle,LuchadorReyWin,LuchadorReyWinloop,LuchadorReyWin,,LuchadorReyIdle,LuchadorReyIdle,LouchadorProfile,,,LouchadorProfile,LuchadorReyIdle,,,,LouchadorGadgetFlipPrimary,LouchadorGadgetFlipRecoil,Primo002Still,Primo002Still,Primo002Win,Primo002WinLoop,,Primo002Lose,Primo002LoseLoop,Primo002Win,Primo002WinLoop,Primo002WinLoop,Primo002Win,Primo002WinLoop,Primo002Win,Primo002Still,Primo002Still,,,,,,,,,Primo008Projectile,,,,,,,,,,,,,,,primo_008_ulti_trail,,primo_008_ulti_ground_hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1.7;-4,100,chest_s,0;-2;-4,78,head_s,0;15;170,90,0;0;10,,,,,,,,,
BallDefault,,brawl_ball.scw,,,portrait_cam.scw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlackholeDefault,BlackHole,tara_geo.scw,,,tara_base_cam.scw,,TaraIdle,TaraWalk,TaraPrimary,TaraSecondary,TaraSecondary,TaraRecoil,,TaraSecondaryRecoil,,TaraReload,TaraIdle,,TaraWin,TaraWinloop,,TaraLose,TaraLoseloop,TaraWin,TaraWinloop,TaraIdle,TaraWin,TaraWinloop,TaraWin,,TaraIdle,TaraIdle,TaraProfile,,,TaraProfile,TaraIdle,,,,,,TaraStill,TaraStill,TaraWin,TaraWinLoop,,TaraLose,TaraLoseLoop,TaraWin,TaraWinLoop,TaraWinLoop,TaraWin,TaraWinLoop,TaraWin,TaraStill,TaraStill,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.7;-2,90,chest_s,0;-1.2;-1.6,50,head_s,0;0;160,75,,,,,,,,,,
HealstationDefault,HealingStation,pam_turret_geo.scw,,,portrait_cam.scw,,PamTurretIdle,PamTurretIdle,PamTurretIdle,PamTurretIdle,PamTurretIdle,PamTurretIdle,,PamTurretIdle,,PamTurretIdle,PamTurretIdle,,PamTurretSpawn,PamTurretIdle,,,PamTurretIdle,PamTurretSpawn,PamTurretIdle,PamTurretIdle,,PamTurretIdle,,,PamTurretIdle,PamTurretIdle,PamTurretIdle,,,PamTurretIdle,PamTurretIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BarrelbotDefault,BarrelBot,darryl_geo.scw,,,darryl_base_cam.scw,,DarrylIdle,DarrylWalk,DarrylPrimary,BarrelbotSecondary,BarrelbotSecondary,DarrylRecoil,DarrylRecoil2,DarrylRecoil,,DarrylReload,DarrylPushback,,BarrelbotWin,BarrelbotWinloop,,BarrelbotLose,BarrelbotLoseloop,BarrelbotWin,BarrelbotWinloop,DarrylIdle,BarrelbotWin,BarrelbotWinloop,BarrelbotWinloop,,DarrylHide,DarrylIdle,DarrylProfile,,,DarrylProfile,DarrylIdle,,,,,,DarrylStill,DarrylStill,DarrylWin,DarrylWinLoop,,DarrylLose,DarrylLoseLoop,DarrylWin,DarrylWinLoop,DarrylWinLoop,DarrylWin,DarrylWinLoop,DarrylWin,DarrylStill,DarrylStill,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;0;-4,100,chest_s,0;-1;-4,70,head_s,0;0;250,85,0;0;-7,,,,,,,,,
BlackholePetDefault,BlackHolePet,tara_geo.scw,,,tara_base_cam.scw,,TaraIdle,TaraWalk,TaraPrimary,TaraSecondary,TaraSecondary,TaraRecoil,,TaraSecondaryRecoil,,TaraReload,TaraIdle,,TaraWin,TaraWinloop,,TaraLose,TaraLoseloop,TaraWin,TaraWinloop,TaraIdle,TaraWin,TaraWinloop,TaraWin,,TaraIdle,TaraIdle,TaraWin,,,TaraWin,TaraIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TntPetDefault,TntPet,nita_bear_geo.scw,,,portrait_cam.scw,,BearShibaIdle,BearWalk,BearAttack,BearShibaIdle,BearShibaIdle,BearRecoil,,BearShibaIdle,,BearShibaIdle,BearPushback,,BearShibaIdle,BearShibaIdle,,BearShibaIdle,BearShibaIdle,BearShibaIdle,BearShibaIdle,BearShibaIdle,BearShibaIdle,BearShibaIdle,BearShibaIdle,,BearShibaIdle,BearShibaIdle,BearShibaIdle,,,BearShibaIdle,BearShibaIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RangedBotDefault,RangedBot,bot_ranger_geo.glb,,,portrait_cam.scw,,RangedBotIdle,RangedBotWalk,RangedBotPrimary,RangedBotSecondary,RangedBotSecondary,RangedBotRecoil,,RangedBotRecoil,,RangedBotReload,RangedBotPushback,,RangedBotWin,RangedBotWinloop,,RangedBotLose,RangedBotLoseloop,RangedBotWin,RangedBotWinloop,RangedBotIdle,RangedBotWin,RangedBotWinloop,RangedBotWin,,RangedBotIdle,RangedBotIdle,RangedBotIdle,,,RangedBotIdle,RangedBotIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeleeFastBotDefault,MeleeFastBot,bot_fast_melee_geo.glb,,,portrait_cam.scw,,FastMeleeBotIdle,FastMeleeBotWalk,FastMeleeBotIdle,FastMeleeBotIdle,FastMeleeBotIdle,FastMeleeBotRecoil,,FastMeleeBotRecoil,,,FastMeleeBotPushback,,FastMeleeBotWin,FastMeleeBotWinloop,,FastMeleeBotLose,FastMeleeBotLoseloop,FastMeleeBotWin,FastMeleeBotWinloop,FastMeleeBotIdle,FastMeleeBotWin,FastMeleeBotWinloop,FastMeleeBotWin,,FastMeleeBotIdle,FastMeleeBotIdle,FastMeleeBotIdle,,,FastMeleeBotIdle,FastMeleeBotIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeleeBotDefault,MeleeBot,bot_melee_geo.glb,,,portrait_cam.scw,,MeleeBotIdle,MeleeBotWalk,MeleeBotIdle,MeleeBotIdle,MeleeBotIdle,MeleeBotRecoil,MeleeBotRecoil2,MeleeBotRecoil,,,MeleeBotPushback,,MeleeBotWin,MeleeBotWinloop,,MeleeBotLose,MeleeBotLoseloop,MeleeBotWin,MeleeBotWinloop,MeleeBotIdle,MeleeBotWin,MeleeBotWinloop,MeleeBotWin,,MeleeBotIdle,MeleeBotIdle,MeleeBotIdle,,,MeleeBotIdle,MeleeBotIdle,MeleeBotIdle,MeleeBotRecoil,MeleeBotRecoil2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BossBotDefault,BossBot,bot_boss_geo.glb,,,portrait_cam.scw,,BossBotIdle,BossBotWalk,BossBotPrimary,BossBotSecondary,BossBotSecondary,BossBotPrimaryRecoil,BossBotPrimaryRecoil,,BossBotSecondaryRecoil,,BossBotPushback,,BossBotWin,BossBotWinloop,,BossBotLose,BossBotLoseloop,BossBotWin,BossBotWinloop,BossBotIdle,BossBotWin,BossBotWinloop,BossBotWin,,BossBotIdle,BossBotIdle,BossBotIdle,,,BossBotIdle,BossBotIdle,BossBotAutoAttack,BossBotAutoAttackRecoil,BossBotAutoAttackRecoil2,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArtilleryGalDefault,ArtilleryDude,penny_geo.glb,,,penny_portrait_redux.glb,,PennyIdle,PennyWalk,PennyPrimary,PennyUltiAttack,PennyUltiAttack,PennyRecoil,,PennyUltiRecoil,,PennyReload,PennyPushback,,PennyWin,PennyWinloop,,PennyLose,PennyLoseloop,PennyWin,PennyWinloop,PennyIdle,PennyWin,PennyWinloop,PennyWin,,PennyIdle,PennyIdle,PennyProfile,,,PennyProfile,PennyIdle,,,,,,Penny003Still,Penny003Still,Penny003Win,Penny003WinLoop,,Penny003Lose,Penny003LoseLoop,Penny003Win,Penny003WinLoop,Penny003WinLoop,Penny003Win,Penny003WinLoop,Penny003Win,Penny003Still,Penny003Still,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-3.6,65,chest_s,0;-0.9;-3.2,52,head_s,0;0;200,85,0;0;6,,,,,,,,,
FrankDefault,HammerDude,frank_geo.scw,,,frank_base_cam.scw,,FrankIdle,FrankWalk,FrankPrimary,FrankSecondary,FrankSecondary,FrankRecoil,,FrankRecoil2,,FrankReloading,FrankPushback,,FrankWin,FrankWinloop,,FrankLose,FrankLoseloop,FrankWin,FrankWinloop,FrankIdle,FrankWin,FrankWinloop,FrankWin,,FrankIdle,FrankIdle,FrankProfile,,,FrankIntro,FrankIdle,,,,,,FrankStill,FrankStill,FrankWin,FrankWinLoop,,FrankLose,FrankLoseLoop,FrankWin,FrankWinLoop,FrankWinLoop,FrankWin,FrankWinLoop,FrankWin,FrankStill,FrankWinLoop,,,,,,,,,,,,,,,frank_def_atk,,frank_def_ulti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-2;-3.4,90,chest_s,0;-2;-3,80,head_s,0;0;150,90,,,,,,,,,,
