"TID","TR"
"TID_MECHANIC_WEAPON","ŞOK TÜFEĞİ"
"TID_MECHANIC_WEAPON_DESC","Jessie bir enerji küresi ateşler. Küre bir hedefe isabet edince menzil dahilindeki bir sonraki hedefe doğru seker ve üç düşmana kadar vurabilir. Her sektikten sonra enerji küresinin verdiği hasar <damageDecayChain> azalır."
"TID_MECHANIC_ULTI","KULE"
"TID_MECHANIC_ULTI_DESC","Jessie düşmanlara otomatik olarak ateş eden bir taret yerleştirir. %100 geri dönüşümlü malzemelerden yapılmıştır!"
"TID_SHAMAN","NITA"
"TID_SHAMAN_DESC","Nita, düşmanlarına şiddetli şok dalgaları gönderir. Süper özelliğiyle de dev ayısını çağırır!"
"TID_SHAMAN_WEAPON","ŞOK DALGASI"
"TID_SHAMAN_WEAPON_DESC","Nita, düşmanlara zarar veren bir şok dalgası gönderir."
"TID_SHAMAN_ULTI","AYI GÜCÜ"
"TID_SHAMAN_ULTI_DESC","Nita, düşmanları avlaması için dev ayısını çağırır."
"TID_UNDERTAKER","MORTIS"
"TID_UNDERTAKER_DESC","Mortis, küreğinin her darbesinde ileri atılır. Süper saldırısında da düşmanlarına zarar verip kendisini iyileştiren bir yarasa sürüsü gönderir!"
"TID_UNDERTAKER_WEAPON","KÜREK DARBESİ"
"TID_UNDERTAKER_WEAPON_DESC","Mortis ileri atılıp bir kürek darbesi indirir. Girişimci ruhuyla kendine iş fırsatları yaratır."
"TID_UNDERTAKER_ULTI","CAN SUYU"
"TID_UNDERTAKER_ULTI_DESC","Mortis, düşman savaşçıların sağlığını emip kendi sağlığını artıran bir vampir yarasa sürüsü çağırır. Tüyler ürpertici!"
"TID_CROW","CROW"
"TID_CROW_DESC","Crow, düşmanlarına üç ayrı zehirli hançer fırlatır. Süper saldırısında ise sıçrar ve sıçramanın hem öncesinde hem de sonrasında etrafa hançer fırlatır."
"TID_CROW_WEAPON","HANÇER"
"TID_CROW_WEAPON_DESC","Crow, düşmanlarına üç hançer fırlatır. Zehirli hançerlerin isabet ettiği düşmanlar bir süre daha hasar görmeye devam eder ve bu süre boyunca üzerlerindeki tüm iyileştirme etkileri azalır."
"TID_CROW_ULTI","PİKE"
"TID_CROW_ULTI_DESC","Crow uçmaya başlar, kalkışta ve inişte çevresine zehirli hançerler fırlatır."
"TID_DEAD_MARIACHI","POCO"
"TID_DEAD_MARIACHI_DESC","Poco, düşmanlara zarar veren ses dalgaları gönderir. Süper özelliği ise hem Poco'yu hem de takım arkadaşlarını iyileştirir!"
"TID_DEAD_MARIACHI_WEAPON","ÖLÜMCÜL NOTA"
"TID_DEAD_MARIACHI_WEAPON_DESC","Poco gitarıyla bir nota çalarak düşmanlara doğru bir ses dalgası gönderir. Ses dalgasının isabet ettiği düşmanlar hasar alır."
"TID_DEAD_MARIACHI_ULTI","BİR DAHA"
"TID_DEAD_MARIACHI_ULTI_DESC","Poco neşeli bir ritimle kendisini ve ulaşabildiği arkadaşlarını iyileştirir. Düşmanları etkilemez."
"TID_BOW_DUDE","BO"
"TID_BOW_DUDE_DESC","Bo, hedefine doğru üç patlayan ok atar. Süper özelliğiyle de üç gizli, patlayıcı mayın yerleştirir!"
"TID_BOW_DUDE_WEAPON","KARTAL GÖZLÜ"
"TID_BOW_DUDE_WEAPON_DESC","Bo, patlayıp düşmanları bir kartal pençesi gibi parçalayan üç ok atar."
"TID_BOW_DUDE_ULTI","TİLKİ AVI"
"TID_BOW_DUDE_ULTI_DESC","Bo, patlayıcı tuzaklarını kurar. Düşmanlar tarafından etkinleştirilen tuzaklar kısa bir gecikmeyle patlar, etki alanındaki düşmanlar zarar görür ve geri püskürtülür."
"TID_SNIPER","PIPER"
"TID_SNIPER_DESC","Piper'ın keskin nişancı atışları ne kadar uzağa giderse o kadar fazla hasar verir. Süper özelliğiyle de yere birkaç bomba bırakıp uzağa sıçrar!"
"TID_SNIPER_WEAPON","ŞEMSİLAH"
"TID_SNIPER_WEAPON_DESC","Piper, şemsiyesinin ucundan bir keskin nişancı atışı yapar. Mermi ne kadar uzağa giderse o kadar fazla hasar verir."
"TID_SNIPER_ULTI","GÖRÜŞÜRÜZ"
"TID_SNIPER_ULTI_DESC","Piper, ısrarcı taliplerinden kaçmak için bir sıçrama yapar. Giderken bir hanımefendiye yakışır hediyeler bırakmayı da ihmal etmez. Eteğindeki bombaları döker!"
"TID_MINIGUN_DUDE","PAM"
"TID_MINIGUN_DUDE_DESC","Pam, nişan almadan ateş eder ve hedeflerini şarapnel parçalarıyla vurur. Süper özelliği hem kendisini hem de takım arkadaşlarını iyileştirir!"
"TID_MINIGUN_DUDE_WEAPON","HURDA ATIŞI"
"TID_MINIGUN_DUDE_WEAPON_DESC","Pam, geniş bir alana hurda metal parçaları saçar. Koruyucu gözlük takmanız önerilir!"
"TID_MINIGUN_DUDE_ULTI","ANNE ÖPÜCÜĞÜ"
"TID_MINIGUN_DUDE_ULTI_DESC","Pam'in iyileştiren tareti, kendisini ve etki alanındaki diğer takım arkadaşlarını iyileştirir."
"TID_BONE_THROWER","Kemikatar"
"TID_BONE_THROWER_DESC","Dev makineli tüfeğiyle sayısız düşmanı biçebilen Makinelici, yavaş ama emin adımlarla ilerler. Geri püskürtme etkileri Makineliciye işlemez."
"TID_BONE_THROWER_WEAPON","MAKİNELİ"
"TID_BONE_THROWER_WEAPON_DESC","Makinelici için bu dev makineli tüfeği kullanmak çok kolay. Hem yürüyüp hem de tam otomatik ateş edebiliyor."
"TID_BONE_THROWER_ULTI","BANDAJ TAŞIYICI"
"TID_BONE_THROWER_ULTI_DESC","Yüksek yoğunluklu bir çatışmada bazen birkaç sıyrık ve yarayla uğraşmak gerekebilir. Bu bandajlar tüm takımı ayakta tutmaya yardımcı olur."
"TID_BLACK_HOLE","TARA"
"TID_BLACK_HOLE_DESC","Tara'nın üçlü tarot kartı saldırısı düşmanlarını delip geçer. Süper saldırısı ise yakınlardaki tüm düşmanları içine çeken ve hasar veren bir kara deliktir!"
"TID_BLACK_HOLE_WEAPON","ÜÇLÜ TAROT"
"TID_BLACK_HOLE_WEAPON_DESC","Tara bir bilek hareketiyle düşmanlara üç kart fırlatır. Kartlar hedefleri delip geçer. Güzel numara!"
"TID_BLACK_HOLE_ULTI","YER ÇEKİMİ"
"TID_BLACK_HOLE_ULTI_DESC","Tara, bir yer çekimi alanı oluşturur. Etki alanı içinde düşmanlar merkeze çekilir ve birbirlerine çarpıp hasar görürler."
"TID_TURRET_DAMAGE","Taret Hasarı"
"TID_TURRET_HEALTH","Taret Sağlığı"
"TID_STAT_DAMAGE_PER_SECOND","Saniye Başına Hasar"
"TID_STAT_DAMAGE_PER_SECOND_EACH","Saniye Başına Hasar"
"TID_STAT_DAMAGE_PER_STRIKE","Yumruk başına hasar"
"TID_ROBOT","DEPUTY IRONS"
"TID_ROBOT_DESC","Hizmet için üretildi. Yok etmek için silahlandırıldı."
"TID_ROBOT_WEAPON","ROKET NİŞANCISI"
"TID_ROBOT_WEAPON_DESC","Deputy Irons, bir makine hassasiyetiyle isabetli ve uzun menzilli bir patlayıcı roket ateşler."
"TID_ROBOT_ULTI","KİTLE KONTROLÜ"
"TID_ROBOT_ULTI_DESC","Daha fazla güç kullanımı gerektiğinde Deputy Irons taşkınlık yapan kalabalığa yığınla roket yağdırır."
"TID_ARMOR_STAT","Sağlık"
"TID_HEALTH","Sağlık"
"TID_STAT_GRENADE_DAMAGE","Bomba başına hasar"
"TID_STAT_MISSILE_DAMAGE","Roket başına hasar"
"TID_STAT_HEALTH","Sağlık"
"TID_STAT_SPEED","Hız"
"TID_STAT_DAMAGE","Hasar"
"TID_STAT_DAMAGE_SPECIAL_TARGETS","Özel hedeflere verilen hasar"
"TID_STAT_DAMAGE_PER_SHOT","Mermi başına hasar"
"TID_STAT_DAMAGE_PER_SHELL","Fişek başına hasar"
"TID_STAT_HAMMER_DAMAGE","Her 0,2 saniyede hasar"
"TID_STAT_DAMAGE_OR_HEAL","Hasar / İyileştirme"
"TID_HERO_INFO_MAX_BOUNCES","Maksimum sekme"
"TID_HERO_INFO_HEAL_REDUCTION","İyileştirme azaltma"
"TID_BATTLE","OYNA"
"TID_QUIT","Çıkış"
"TID_MATCHMAKING_QUIT","Çıkış"
"TID_MATCHMAKING_HEADING","Oyuncu aranıyor"
"TID_MATCHMAKING_TIME_LABEL","Savaşın başlamasına:"
"TID_MATCHMAKING_PLAYERS","Bulunan oyuncular: <x>/<y>"
"TID_BUTTON_CANCEL","İptal"
"TID_BUTTON_OK","Tamam"
"TID_ENTER_NAME_TITLE","Brawl Stars'a hoş geldin!"
"TID_ENTER_NAME_BODY","Adın ne olsun?"
"TID_TIME_DAYS"," g"
"TID_TIME_HOURS"," sa"
"TID_TIME_MINS"," dk"
"TID_TIME_SECS"," sn"
"TID_MATCHMAKING_TIME","Başlamasına: <TIME>"
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","Bağlandı"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","Bağlan"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Giriş"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Giriş yapmadan oyna"
"TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID","<number>. DP seviyesine sahip başka bir oyun var, yüklemek istiyor musun? Supercell ID ile giriş yaparak yükleyebilirsin."
"TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE","Hata!"
"TID_ERROR_POP_UP_OUT_OF_SYNC","İstemci ve sunucu senkronize değil!"
"TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON","Oyunu yeniden yükle"
"TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE","Bağlantı hatası"
"TID_ERROR_POP_UP_CONNECTION_FAILED","Sunucuya bağlanılamıyor. İnternet bağlantını kontrol et ve tekrar dene."
"TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON","Tekrar dene"
"TID_ERROR_POP_UP_LOGIN_FAILED_TITLE","Giriş yapılamadı"
"TID_ERROR_POP_UP_LOGIN_FAILED","Lütfen daha sonra tekrar dene."
"TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON","Tekrar dene"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE","Orada kimse var mı?"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED","Aşağıdaki düğmeye tıkla ve oyunu yeniden yükle."
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON","Oyunu yeniden yükle"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE","Güncelleme hazır!"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION","İyi haber! Brawl Stars'ın yeni bir sürümü var."
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON","Güncelle"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE","Bakım molası"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE","Sunucular bakımda. Daha sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON","Tekrar dene"
"TID_ERROR_POP_UP_BANNED_TITLE","Engellendin!"
"TID_ERROR_POP_UP_BANNED","Geçici olarak engellendin."
"TID_ERROR_POP_UP_BANNED_BUTTON","Tamam"
"TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS","Destekle iletişime geç"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Daha Fazla Bilgi"
"TID_INFO_POP_UP_IAP_NOTE_TITLE","Önemli Duyuru"
"TID_INFO_POP_UP_IAP_NOTE","Brawl Stars'ı oynamak ücretsizdir ancak uygulama içi satın alımlarla ilerlemeni hızlandırabilirsin (bu özelliği cihaz ayarlarından devre dışı bırakabilirsin). Hizmet Koşullarımızı ve Gizlilik Politikamızı kabul etmek için Tamam'a dokun."
"TID_INFO_POP_UP_IAP_NOTE_BUTTON","Tamam"
"TID_SERVER_ERROR_TITLE","Sunucu hatası <number>"
"TID_SERVER_ERROR","Savaş sırasında bağlantın kesildi."
"TID_SERVER_ERROR_BUTTON","Tamam"
"TID_ERROR_POP_UP_CONNECTION_LOST_TITLE","Bağlantı kesildi"
"TID_ERROR_POP_UP_CONNECTION_LOST","Lütfen tekrar giriş yapmayı dene!"
"TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON","Tekrar giriş yapmayı dene"
"TID_TROPHIES","Kupa"
"TID_PRACTICE","ALIŞTIRMA"
"TID_READY","Hazır"
"TID_BATTLE_END_TITLE_VICTORY","ZAFER!"
"TID_BATTLE_END_TITLE_DEFEAT","YENİLGİ"
"TID_BATTLE_END_TITLE_DRAW","Berabere"
"TID_BATTLE_END_DEATHMATCH_VICTORY","1 numarasın!"
"TID_BATTLE_END_DEATHMATCH_DEFEAT","Sıra: <RANK>"
"TID_BATTLE_END_TVST_DRAW_DESC","İki takım da aynı sayıda elmas topladığından savaş berabere bitti."
"TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY","MÜCADELE: <LEVEL> SEVİYESİ TAMAMLANDI!"
"TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT","YENİLGİ"
"TID_BATTLE_END_RETURN_HOME","ÇIKIŞ"
"TID_BATTLE_END_NEXT","İleri"
"TID_BATTLE_END_TAP","devam etmek için dokun"
"TID_BATTLE_END_NO_PRACTISE_TROPHIES","ALIŞTIRMALAR KUPA VERMEZ"
"TID_BATTLE_END_XP_CAPPED","Bugünlük tüm deneyim toplandı"
"TID_BATTLE_END_PLAY_AGAIN","TEKRAR OYNA"
"TID_BATTLE_END_PLAY_AGAIN_CANCEL","İPTAL"
"TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS","<WAITING>/<TOTAL>"
"TID_BATTLE_END_PLAY_AGAIN_PLAYERS","<caaaaaa><TOTAL></c>"
"TID_BATTLE_END_PLAY_AGAIN_TIMER","<TIME>"
"TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM","<NAME> takımına katıldı"
"TID_BATTLE_END_OVERWHELMING_VICTORY","DESTANSI ZAFER"
"TID_BATTLE_END_OVERWHELMING_VICTORY_LONG","DESTANSI ZAFER"
"TID_RESPAWNING","Bekleme süresi:\n<n1>"
"TID_TEAMS_POPUP_TITLE","TAKIMLAR"
"TID_TEAMS_POPUP_SUBTITLE_IN_CLAN","Kulüp ve Arkadaş Takımları"
"TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN","DEVAM EDEN SAVAŞLARI BURADA GÖRMEK İÇİN BİR KULÜBE KATIL"
"TID_TEAMS_POPUP_SEARCH","KOD İLE KATIL"
"TID_TEAMS_POPUP_CREATE","TAKIM OLUŞTUR"
"TID_TEAM_SEARCH_POPUP_TITLE","KOD KULLANARAK TAKIMA KATIL"
"TID_TEAM_SEARCH_POPUP_SEARCH","KATIL"
"TID_TEAM_JOIN_ROOM_CODE","Takım kodunu buraya yaz..."
"TID_TEAM_CHANGE_MAP","DEĞİŞTİR"
"TID_TEAM_TYPE_INFO_0","Dereceli"
"TID_TEAM_TYPE_INFO_1","Dostluk Maçı"
"TID_TEAM_TYPE_INFO_2","Özel"
"TID_TEAM_MEMBER_LEFT_0","Takımdan ayrıldın."
"TID_TEAM_MEMBER_LEFT_1","Takımdan atıldın."
"TID_TEAM_MEMBER_LEFT_2","Etkinlik bittiğinden takım dağıldı."
"TID_TEAM_MEMBER_LEFT_3","Takım kurucusu takımdan ayrıldığından takım dağıldı."
"TID_TEAM_MEMBER_LEFT_4","Turnuva maçı iptal edildi."
"TID_TEAM_MEMBER_LEFT_5","Turnuva maçının süresi doldu."
"TID_TEAM_MEMBER_LEFT_6","Turnuva maçı sona erdi."
"TID_TEAM_GAME_STARTING","Savaş başlıyor"
"TID_TEAM_CODE_COPIED","Kod panoya kopyalandı"
"TID_TEAM_MEMBER_INVITE_STATUS_1","<c00ff00>BEKLEYEN DAVET</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_2","<ccc0000>REDDEDİLDİ</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_3","<c0000cc>HEDEF ÇEVRİMDIŞI</c>"
"TID_TEAM_MEMBER_CANCEL_INVITE_INFO","iptal etmek için dokun"
"TID_TEAM_ERROR_1","Takım sunucusu hatası"
"TID_TEAM_ERROR_2","Katılamadın, takım dolu."
"TID_TEAM_ERROR_3","Katılamadın. Takım dağıtılmış."
"TID_TEAM_ERROR_5","Takım kodu geçersiz. Kodun doğru olup olmadığını kontrol et."
"TID_TEAM_ERROR_6","Bu koda sahip bir takım bulunamıyor."
"TID_TEAM_ERROR_7","Atıldıktan sonra takıma katılamazsın."
"TID_TEAM_ERROR_8","Taraf ayarlarını gözden geçir. Taraflarda 3'ten fazla oyuncu olamaz."
"TID_TEAM_ERROR_10","Takım oluşturulamıyor. Zaten bir takımdasın."
"TID_TEAM_ERROR_11","Takım oluşturulamıyor. Etkinlik sona erdi."
"TID_TEAM_ERROR_12","Süresi dolmuş bir takıma katılamazsın."
"TID_TEAM_ERROR_14","Takım oluşturulamıyor. Bu etkinlik, takım oyununa uygun değil."
"TID_TEAM_ERROR_15","Takıma katılamadın. Bu takım senin bölgende değil."
"TID_TEAM_ERROR_17","Oyun başlatılamıyor. Aynı savaşçıdan birden fazla olamaz."
"TID_TEAM_ERROR_18","Oyun başlatılamıyor. Oyun için bakım gerçekleştirilecek."
"TID_TEAM_ERROR_19","Takımı oluşturan kişi çevrimiçiyken takımdan atılamaz."
"TID_TEAM_ERROR_20","Harita değiştirilemiyor. Bu harita için çok fazla oyuncu var."
"TID_TEAM_ERROR_21","Oyun başlatılamıyor. Yeterli bilet yok."
"TID_TEAM_ERROR_22","Etkinlik değiştirilemiyor. Çok fazla oyuncu var."
"TID_TEAM_ERROR_24","Davet edilemedi. Arkadaş bulunamıyor."
"TID_TEAM_ERROR_25","Davet edilemedi. Takım dolu."
"TID_TEAM_ERROR_26","Davet reddedildi."
"TID_TEAM_ERROR_27","Davet edilemedi. Oyuncu şu anda takım davetlerini kabul etmiyor."
"TID_TEAM_ERROR_28","Davet edilemedi. Oyuncu çevrimdışı oldu."
"TID_TEAM_ERROR_29","Davet edilemedi. Oyuncu zaten bir takımda."
"TID_TEAM_ERROR_30","Bekleyen bir davet olduğundan oyun başlatılamıyor."
"TID_TEAM_ERROR_31","Bekleyen bir davet varken etkinlik değiştirilemez."
"TID_TEAM_ERROR_32","Takımda bu oyun modu için fazla üye var."
"TID_TEAM_ERROR_33","Bu oyun modu takım olarak oynanamaz."
"TID_TEAM_ERROR_34","Son boss'u zaten yendin."
"TID_TEAM_ERROR_40","Takıma katılma isteği beklemede."
"TID_TEAM_ERROR_41","Takıma katılma isteği reddedildi."
"TID_TEAM_ERROR_42","Takıma katılma isteği gönderilemedi. Takım bulunamıyor."
"TID_TEAM_ERROR_43","İstek gönderdiğin kişi artık bir takımda değil."
"TID_TEAM_ERROR_44","Takıma katılma isteği alıcısı çevrimdışı."
"TID_TEAM_ERROR_45","Takıma katılma isteği gönderilemedi. Takım dolu."
"TID_TEAM_ERROR_46","Takıma katılma isteği alıcısı seni sessize aldı."
"TID_TEAM_ERROR_47","Takıma katılma isteği gönderilemedi. Katılma isteklerini yalnızca dostluk maçını oluşturan kişi kabul edebilir."
"TID_TEAM_ERROR_48","Takıma katılma isteği alıcısı davetleri sessize aldı."
"TID_TEAM_ERROR_60","Bu etkinlik önerilemiyor. Çok fazla oyuncu var."
"TID_TEAM_ERROR_61","Bekleyen bir davet varken etkinlik değişikliği önerilemez."
"TID_TEAM_ERROR_62","Bu etkinlik önerilemiyor. Takımı oluşturan oyuncuda bu etkinlik bölmesi yok."
"TID_TEAM_ERROR_102","Takım oluşturulamıyor. Bir takıma katılma isteği göndermişsin."
"TID_TEAM_ERROR_120","Maça başlanamıyor. Yalnızca şu anki mücadele seviyene ait haritada oynayabilirsin."
"TID_TEAM_ERROR_121","Maça başlanamıyor. Canın kalmadı."
"TID_TEAM_ERROR_122","Bu savaşçı bu maçta kullanılamaz."
"TID_TEAM_ERROR_123","Maça başlanamıyor. Seçtiğin savaşçı bu sezon POWER PLAY ve mücadelelerden çıkarıldı."
"TID_TEAM_ERROR_124","Oyun başlatılamıyor. Seçilen harita arkadaşlarla oynamak için onaylanmamış."
"TID_TEAM_ERROR_125","Bu etkinlik, takım oyununa uygun değil."
"TID_SELECT_LOCATION_TITLE","HARİTA SEÇ"
"TID_SELECT_LOCATION_LOCATIONS","DOSTLUK SAVAŞI"
"TID_SELECT_LOCATION_EVENTS","SIRALI SAVAŞ"
"TID_TEAM_SEARCH_INVALID_CODE","Takım kodu geçersiz. Kodun doğru olup olmadığını kontrol et."
"TID_TEAM_LEAVE","ÇIK"
"TID_TEAM_JOIN","TAKIMA KATIL"
"TID_TEAM_READY_BUTTON_LABEL","HAZIRIM"
"TID_TEAM_CANCEL_READY","İptal"
"TID_TEAM_QUIT","ÇIKIŞ"
"TID_TEAM_TEAMCODE","Takım kodu"
"TID_TEAM_TEAMCODE_DESC","Arkadaşların bu kodu kullanarak takıma erişebilir."
"TID_TEAM_WAITING_FOR_PLAYER","Takım koduyla davet et"
"TID_TEAM_NO_MEMBER","BOT"
"TID_TEAM_NO_MEMBER_INVITE","DAVET ET"
"TID_TEAMCREATE_EVENT","Harita"
"TID_TEAM_KICK","At"
"TID_TEAM_PROFILE","Profil"
"TID_TEAM_SWAP","Taraf Değiştir"
"TID_TEAM_SWAP_HERE","Buraya koy"
"TID_TEAM_CREATOR_ONLY_FEATURE","Yalnızca takımı oluşturan kullanabilir."
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","Sadece takımı oluşturan oyuncu etkinliği değiştirebilir."
"TID_TEAM_PROFILE_BLOCKED","Hazır durumdayken görüntülenemez"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","Hazır durumdayken kullanılamaz"
"TID_TEAM_PRACTISE_BUTTON_LABEL","ALIŞTIRMA"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","Botlara karşı"
"TID_TEAM_LOOT_UNLOCKS","ÖDÜLLER"
"TID_BONUS_REWARD","3 zafer için bonus ödül:"
"TID_BONUS_REWARD_COLLECTED","Bonus ödül alındı"
"TID_INFO_SERVER_ERROR_TITLE","Sunucu hatası"
"TID_INFO_SERVER_ERROR_BUTTON","Oyunu yeniden yükle"
"TID_RARITY_NAME_0","Kupa Yolu"
"TID_RARITY_NAME_1","Ender"
"TID_RARITY_NAME_2","Süper Ender"
"TID_RARITY_NAME_3","Destansı"
"TID_RARITY_NAME_4","Gizemli"
"TID_RARITY_NAME_5","Efsanevi"
"TID_RARITY_NAME_6","Kromatik"
"TID_RARITY_COLOR_0","B9EAFF"
"TID_RARITY_COLOR_1","68FD58"
"TID_RARITY_COLOR_2","5AB3FF"
"TID_RARITY_COLOR_3","D850FF"
"TID_RARITY_COLOR_4","FE5E72"
"TID_RARITY_COLOR_5","FFF11E"
"TID_RARITY_COLOR_6","F88F25"
"TID_HERO_SCREEN_DIM_COLOR","164382"
"TID_RANK_UP_POPUP_TITLE","RÜTBE ATLADIN!"
"TID_RANK_UP_POPUP_REWARD_BONUS","RÜTBE ARTIŞ BONUSU"
"TID_RANK_UP_POPUP_RANK","RÜTBE: <RANK>"
"TID_NAME_FAILED_TOO_SHORT","Ad çok kısa!"
"TID_NAME_FAILED_PROFANITIES","Ad kabul edilmedi!"
"TID_NAME_FAILED","Ad kabul edilmedi!"
"TID_EVENT_STARTED","Yeni <GAMEMODE> haritası açıldı! Yeni ödüller geldi!"
"TID_SELECT_HERO_INFO_1","<cFF8000>Oyuncular oyunculara karşı</c>"
"TID_SELECT_HERO_INFO_2","<c2288ff>Oyuncular botlara karşı</c>"
"TID_SELECT_HERO_INFO_3","<c40E0D0>Botlara karşı tek</c>"
"TID_SELECT_HERO_INFO_1_6","<cFF8000>Oyuncular oyunculara karşı</c>"
"TID_SELECT_HERO_INFO_3_6","<c40E0D0>Botlara karşı tek</c>"
"TID_SELECT_HERO_INFO_FRIENDLY","<c40E0D0>Dostluk savaşlarında tüm savaşçılar maksimum seviyededir</c>"
"TID_SELECT_HERO_INFO_RANK_REWARD","Güç Puanlarını Almak İçin"
"TID_SELECT_HERO_POW_INFO_TITLE","GÜÇ PUANI ÖDÜLÜ"
"TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE","GÜÇ PUANI SATIN ALIMI"
"TID_SELECT_HERO_POW_INFO_BODY","GÜÇ PUANI ALMAK İÇİN\nBİR SAVAŞÇI SEÇ"
"TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE","Bu savaşçı zaten maksimum güç puanına sahip."
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE","SATIN ALMA ONAYI"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO","Güç puanlarını <HERO> alacak."
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE","ÖDÜL ONAYI"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO","Güç puanlarını <HERO> alacak."
"TID_NAVI_1","Dükkan"
"TID_NAVI_2","Haberler"
"TID_NAVI_3","Savaş"
"TID_NAVI_4","Savaşçılar"
"TID_NAVI_5","Kulüp"
"TID_NAVI_6","Profil"
"TID_NAVI_7","Arkadaşlar"
"TID_LEADERBOARD_TITLE","LİDERLİK TABLOLARI"
"TID_LEADERBOARD_TAB_TOTAL","TOPLAM\nKUPA"
"TID_LEADERBOARD_TAB_HEROES","SAVAŞÇILAR"
"TID_LEADERBOARD_TAB_CLANS","KULÜPLER"
"TID_LEADERBOARD_TAB_FRIENDS","ARKADAŞLAR"
"TID_LEADERBOARD_SUBTITLE_1","EN İYİ OYUNCULAR"
"TID_LEADERBOARD_SUBTITLE_2","EN İYİ KULÜPLER"
"TID_LEADERBOARD_SUBTITLE_0","EN İYİ <HERO> OYUNCULARI"
"TID_BATTLE_MAIN_NEXT_REWARD","Sonraki ödül: <VALUE>/<MAX>"
"TID_BATTLE_MAIN_NEXT_PLANET","Yeni harita: <TIME>"
"TID_BATTLE_MAIN_COLLECTED_COINS","<VALUE> toplandı"
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD","Savaş kutusu almak için 100 jeton toplamalısın!"
"TID_GATCHA_INFO","<c0000ff>Savaş Kutuları</c>\n\nSavaş kutularında savaşçı, güç puanı, altın ve jeton katlayıcı bulabilirsin."
"TID_HERO_INFO_ABILITY_COLOR_1","12b400"
"TID_HERO_INFO_ABILITY_COLOR_2","df1800"
"TID_HERO_INFO_ABILITY_COLOR_3","005bd6"
"TID_HERO_INFO_ARMOR","SAĞLIK"
"TID_HERO_INFO_ABILITY","SALDIRI: <NAME>"
"TID_HERO_INFO_ULTI","SÜPER: <NAME>"
"TID_HERO_INFO_ARMOR_LABEL","SAĞLIK"
"TID_HERO_INFO_ABILITY_LABEL","SALDIRI"
"TID_HERO_INFO_ULTI_LABEL","SÜPER"
"TID_HERO_INFO_BACK","GERİ"
"TID_HERO_INFO_UPGRADE","YÜKSELT"
"TID_HERO_INFO_ABILITY_LEVEL","SEVİYE <LEVEL>/<MAXLEVEL>"
"TID_HERO_INFO_CRAFT_HERO","Savaşçıyı Satın Al"
"TID_HERO_INFO_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_ITEM_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_POWER_BAR_TOOL_TIP","Yeni yükseltmeyi açmak için savaş kutularından ve dükkandaki tekliflerden güç puanı almalısın."
"TID_HERO_INFO_STAR_POWER_CAN_DROP","Yıldız gücü savaş kutularından çıkabilir."
