"Name","Disable","Traits","Rarity","TitleTID","DescriptionTID","SWF","IconExportName","ExcludeBrawlers","LinkedToCharacterProgress","Family","Level"
"nano_squeak_1",,"Nano_Squeak_Attack","mega_epic",,"TID_NANO_SQUEAK_1_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_squeak_2",,"Nano_Squeak_SpawnArea","mega_epic",,"TID_NANO_SQUEAK_2_DESC","sc/ui_roguelite.sc","icon_power_card_slowdown",,,,
"nano_squeak_3",,"Nano_Squeak_Size_1;Nano_Squeak_Size_2","mega_epic",,"TID_NANO_SQUEAK_3_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_stu_1",,"Nano_Stu_Attack_Reload","epic",,"TID_NANO_STU_1_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_stu_2",,"Nano_Stu_Super","epic",,"TID_NANO_STU_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_stu_3",,"Nano_Stu_HC","epic",,"TID_NANO_STU_3_DESC","sc/ui_roguelite.sc","icon_power_card_hypercharge",,,,
"nano_surge_1",,"Nano_Surge_Attack","legendary",,"TID_NANO_SURGE_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_surge_2",,"Nano_Surge_Super_Range;Nano_Surge_Super_Area_1;Nano_Surge_Super_Area_2;Nano_Surge_Super_Slow","legendary",,"TID_NANO_SURGE_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_surge_3",,"Nano_Surge_Trait","legendary",,"TID_NANO_SURGE_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_tara_1",,"Nano_Tara_Attack_Bullet;Nano_Tara_Attack_Spread","mega_epic",,"TID_NANO_TARA_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_tara_2",,"Nano_Tara_Super_1;Nano_Tara_Super_2","mega_epic",,"TID_NANO_TARA_2_DESC","sc/ui_roguelite.sc","icon_power_card_lifesteal",,,,
"nano_tara_3",,"Nano_Tara_Spawn","mega_epic",,"TID_NANO_TARA_3_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_tick_1",,"Nano_Tick_BulleNumber","super_rare",,"TID_NANO_TICK_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_tick_2",,"Nano_Tick_Head_1;Nano_Tick_Head_2","super_rare",,"TID_NANO_TICK_2_DESC","sc/ui_roguelite.sc","icon_power_card_super",,,,
"nano_tick_3",,"Nano_Tick_PetMax_HP;Nano_Tick_PetMax_Scale;Nano_Tick_PetMax_Damage;Nano_Tick_PetMax_BigHead;Nano_Tick_PetMax_ProjectileSize","super_rare",,"TID_NANO_TICK_3_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_trunk_1",,"Nano_Trunk_Attack_Area","epic",,"TID_NANO_TRUNK_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_trunk_2",,"Nano_Trunk_Super_Range","epic",,"TID_NANO_TRUNK_2_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_trunk_3",,"Nano_Trunk_Trigger","epic",,"TID_NANO_TRUNK_3_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_willow_1",,"Nano_Willow_Size_1;Nano_Willow_Size_2","mega_epic",,"TID_NANO_WILLOW_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_size",,,,
"nano_willow_2",,"Nano_Willow_Super_Pierce;Nano_Willow_Super_Range","mega_epic",,"TID_NANO_WILLOW_2_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_willow_3",,"Nano_Willow_Damage","mega_epic",,"TID_NANO_WILLOW_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_ziggy_1",,"Nano_Ziggy_Attack","mega_epic",,"TID_NANO_ZIGGY_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_ziggy_2",,"Nano_Ziggy_Super","mega_epic",,"TID_NANO_ZIGGY_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_ziggy_3",,"Nano_Ziggy_Slow","mega_epic",,"TID_NANO_ZIGGY_3_DESC","sc/ui_roguelite.sc","icon_power_card_slowdown",,,,
"nano_pierce_1",,"Nano_Pierce_ChargeShoot_Size;Nano_Pierce_ChargeShoot_Pierce","legendary",,"TID_NANO_PIERCE_1_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_pierce_2",,"Nano_Pierce_Super_Size","legendary",,"TID_NANO_PIERCE_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_pierce_3",,"Nano_Pierce_DropShell","legendary",,"TID_NANO_PIERCE_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_gigi_1",,"Nano_Gigi_MaxAmmo","mega_epic",,"TID_NANO_GIGI_1_DESC","sc/ui_roguelite.sc","icon_power_card_reload",,,,
"nano_gigi_2",,"Nano_Gigi_Super_1;Nano_Gigi_Super_2;Nano_Gigi_Super_3","mega_epic",,"TID_NANO_GIGI_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_gigi_3",,"Nano_Gigi_Charge_Area_1;Nano_Gigi_Charge_Area_2","mega_epic",,"TID_NANO_GIGI_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_glowy_1",,"Nano_Glowy_LOS","mega_epic",,"TID_NANO_GLOWY_1_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_glowy_2",,"Nano_Glowy_Super_Status","mega_epic",,"TID_NANO_GLOWY_2_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_glowy_3",,"Nano_Glowy_Tether_Double","mega_epic",,"TID_NANO_GLOWY_3_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_sirius_1",,"Nano_Sirius_Area_1;Nano_Sirius_Area_2","legendary",,"TID_NANO_SIRIUS_1_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_sirius_2",,"Nano_Sirius_Clone_HP;Nano_Sirius_Clone_Size","legendary",,"TID_NANO_SIRIUS_2_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_sirius_3",,"Nano_Sirius_Spawn_Teammate","legendary",,"TID_NANO_SIRIUS_3_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_najia_1",,"Nano_Najia_Pierce;Nano_Najia_Range","mega_epic",,"TID_NANO_NAJIA_1_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_najia_2",,"Nano_Najia_HealthBack;Nano_Najia_HP","mega_epic",,"TID_NANO_NAJIA_2_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_najia_3",,"Nano_Najia_Trigger","mega_epic",,"TID_NANO_NAJIA_3_DESC","sc/ui_roguelite.sc","icon_power_card_pet",,,,
"nano_damien_1",,"Nano_Damian_Range;Nano_Damian_Size","mega_epic",,"TID_NANO_DAMIEN_1_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_damien_2",,"Nano_Damian_Super","mega_epic",,"TID_NANO_DAMIEN_2_DESC","sc/ui_roguelite.sc","icon_power_card_slowdown",,,,
"nano_damien_3",,"Nano_Damian_FirePunch","mega_epic",,"TID_NANO_DAMIEN_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_starrnova_1",,"Nano_Starrnova_Attack_Range_1;Nano_Starrnova_Attack_Range_2","mega_epic",,"TID_NANO_STARRNOVA_1_DESC","sc/ui_roguelite.sc","icon_power_card_projectile_double",,,,
"nano_starrnova_2",,"Nano_Starrnova_Super_Range;Nano_Starrnova_Super_Effect","mega_epic",,"TID_NANO_STARRNOVA_2_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_starrnova_3",,"Nano_Starrnova_Duration","mega_epic",,"TID_NANO_STARRNOVA_3_DESC","sc/ui_roguelite.sc","icon_power_card_timer",,,,
"nano_bolt_1",,"Nano_Bolt_Attack","epic",,"TID_NANO_BOLT_1_DESC","sc/ui_roguelite.sc","icon_power_card_damage",,,,
"nano_bolt_2",,"Nano_Bolt_Super_Area;Nano_Bolt_Super_Last;Nano_Bolt_Super_Effect_Speed","epic",,"TID_NANO_BOLT_2_DESC","sc/ui_roguelite.sc","icon_power_card_area_effect",,,,
"nano_bolt_3",,"Nano_Bolt_Speedup","epic",,"TID_NANO_BOLT_3_DESC","sc/ui_roguelite.sc","icon_power_card_speed",,,,
"nano_katanakid_1",,"Nano_Nori_Attack","legendary",,"TID_NANO_KATANAKID_1_DESC","sc/ui_roguelite.sc","icon_power_card_assassin",,,,
"nano_katanakid_2",,"Nano_Nori_Super","legendary",,"TID_NANO_KATANAKID_2_DESC","sc/ui_roguelite.sc","icon_power_card_range",,,,
"nano_katanakid_3",,"Nano_Nori_Fish","legendary",,"TID_NANO_KATANAKID_3_DESC","sc/ui_roguelite.sc","icon_power_card_ulti_charge",,,,
"nano_wendy_1",,"Nano_Wendy_Pierce","mega_epic",,"TID_NANO_WENDY_1_DESC","sc/ui_roguelite.sc","icon_power_card_pierce",,,,
"nano_wendy_2",,"Nano_Wendy_Pet_HP;Nano_Wendy_Pet_Size","mega_epic",,"TID_NANO_WENDY_2_DESC","sc/ui_roguelite.sc","icon_power_card_health",,,,
"nano_wendy_3",,"Nano_Wendy_Shield_Reload","mega_epic",,"TID_NANO_WENDY_3_DESC","sc/ui_roguelite.sc","icon_power_card_damage_reduction_shield",,,,
