"Name","Version","VersionCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame","BrawlerTrophyRewards","ShouldDownweight","OdditiesShopAvailability"
"player_icon_brawlidays3","","","0","0","","sc/player_icons_1.sc","player_icon_brawlidays3","3032","","true","","","","TRUE","","","","","","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_brawlidays4","","","0","0","","sc/player_icons_1.sc","player_icon_brawlidays4","3033","","true","","","","TRUE","","","","","","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_brawlidays5","","","0","0","","sc/player_icons_1.sc","player_icon_brawlidays5","3034","","true","","","","TRUE","","","","","","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_brawlidays6","","","0","0","","sc/player_icons_1.sc","player_icon_brawlidays6","3035","","true","","","","TRUE","","","","","","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_lny1","","","0","0","","sc/player_icons_1.sc","player_icon_lny1","3036","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny2","","","0","0","","sc/player_icons_1.sc","player_icon_lny2","3037","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny3","","","0","0","","sc/player_icons_1.sc","player_icon_lny3","3038","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"hero62","","","0","0","DoorMan","sc/player_icons_1.sc","player_icon_gray","509","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero63","","","0","0","Beamer","sc/player_icons_1.sc","player_icon_mandy","716","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero64","","","0","0","Jester","sc/player_icons_1.sc","player_icon_chester","607","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_creators","","","0","0","","sc/player_icons_1.sc","player_icon_creators","3039","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_edgar1","","","0","0","","sc/player_icons_1.sc","player_icon_edgar1","2021","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsEnrager","","NEVER"
"player_icon_bea1","","","0","0","","sc/player_icons_1.sc","player_icon_bea1","2022","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsBeeSniper","","NEVER"
"player_icon_bibi1","","","0","0","","sc/player_icons_1.sc","player_icon_bibi1","2023","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsBaseball","","NEVER"
"player_icon_bonnie1","","","0","0","","sc/player_icons_1.sc","player_icon_bonnie1","2024","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsCannonGirl","","NEVER"
"player_icon_frank1","","","0","0","","sc/player_icons_1.sc","player_icon_frank1","2025","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsHammerDude","","NEVER"
"player_icon_griff1","","","0","0","","sc/player_icons_1.sc","player_icon_griff1","2026","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsAssaultShotgun","","NEVER"
"player_icon_grom1","","","0","0","","sc/player_icons_1.sc","player_icon_grom1","2027","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsCrossBomber","","NEVER"
"player_icon_nani1","","","0","0","","sc/player_icons_1.sc","player_icon_nani1","2028","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsController","","NEVER"
"player_icon_pam1","","","0","0","","sc/player_icons_1.sc","player_icon_pam1","2029","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsMinigunDude","","NEVER"
"player_icon_piper1","","","0","0","","sc/player_icons_1.sc","player_icon_piper1","2030","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSniper","","NEVER"
"player_icon_byron1","","","0","0","","sc/player_icons_1.sc","player_icon_byron1","2031","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSnakeOil","","NEVER"
"player_icon_gene1","","","0","0","","sc/player_icons_1.sc","player_icon_gene1","2032","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsHookDude","","NEVER"
"player_icon_mrp1","","","0","0","","sc/player_icons_1.sc","player_icon_mrp1","2033","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSpawnerDude","","NEVER"
"player_icon_tara1","","","0","0","","sc/player_icons_1.sc","player_icon_tara1","2034","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsBlackHole","","NEVER"
"player_icon_squeak1","","","0","0","","sc/player_icons_1.sc","player_icon_squeak1","2035","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsStickyBomb","","NEVER"
"player_icon_max1","","","0","0","","sc/player_icons_1.sc","player_icon_max1","2036","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSpeedy","","NEVER"
"player_icon_leon1","","","0","0","","sc/player_icons_1.sc","player_icon_leon1","2037","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsNinja","","NEVER"
"player_icon_meg1","","","0","0","","sc/player_icons_1.sc","player_icon_meg1","2039","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsMechaDude","","NEVER"
"player_icon_crow1","","","0","0","","sc/player_icons_1.sc","player_icon_crow1","2040","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsCrow","","NEVER"
"player_icon_spike1","","","0","0","","sc/player_icons_1.sc","player_icon_spike1","2041","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsCactus","","NEVER"
"player_icon_mortis1","","","0","0","","sc/player_icons_1.sc","player_icon_mortis1","2042","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsUndertaker","","NEVER"
"player_icon_amber1","","","0","0","","sc/player_icons_1.sc","player_icon_amber1","2043","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsFireDude","","NEVER"
"player_icon_gale1","","","0","0","","sc/player_icons_1.sc","player_icon_gale1","2044","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsBlower","","NEVER"
"player_icon_colette1","","","0","0","","sc/player_icons_1.sc","player_icon_colette1","2046","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsPercenter","","NEVER"
"player_icon_surge1","","","0","0","","sc/player_icons_1.sc","player_icon_surge1","2047","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsPowerLeveler","","NEVER"
"player_icon_sandy1","","","0","0","","sc/player_icons_1.sc","player_icon_sandy1","2045","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSandstorm","","NEVER"
"player_icon_sprout1","","","0","0","","sc/player_icons_1.sc","player_icon_sprout1","2038","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsWally","","NEVER"
"player_icon_ruffs1","","","0","0","","sc/player_icons_1.sc","player_icon_ruffs1","2048","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsRuffs","","NEVER"
"player_icon_belle1","","","0","0","","sc/player_icons_1.sc","player_icon_belle1","2049","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsElectroSniper","","NEVER"
"player_icon_otis1","","","0","0","","sc/player_icons_1.sc","player_icon_otis1","2050","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSilencer","","NEVER"
"player_icon_janet1","","","0","0","","sc/player_icons_1.sc","player_icon_janet1","2051","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsJetpackGirl","","NEVER"
"player_icon_carpet_carl","","","0","0","","sc/player_icons_1.sc","player_icon_carpet_carl","3040","","true","","","","TRUE","","","","WhirlwindRamadan","TRUE","","","","","","","","NEVER"
"player_icon_popstar_janet","","","0","0","","sc/player_icons_1.sc","player_icon_popstar_janet","3041","","true","","","","TRUE","","","","JetpackGirlPopstar","","","","","","","","","NEVER"
"player_icon_easter_nani","","","0","0","","sc/player_icons_1.sc","player_icon_easter_nani","3042","","true","","","","TRUE","","","","ControllerEaster","","","","","","","","","NEVER"
"rank25","","","0","0","","sc/player_icons_1.sc","player_icon_piper_pl1","1024","","true","","","","TRUE","","","","SniperMariposa","TRUE","","","","","","","","NEVER"
"rank26","","","0","0","","sc/player_icons_1.sc","player_icon_piper_pl2","1025","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_mask_dynamike","","","0","0","","sc/player_icons_1.sc","player_icon_mask_dynamike","3043","","true","","","","TRUE","","","","TntDudeTengu","TRUE","","","","","","","","NEVER"
"player_icon_mask_lola","","","0","0","","sc/player_icons_1.sc","player_icon_mask_lola","3044","","true","","","","TRUE","","","","DuplicatorKitsune","TRUE","","","","","","","","NEVER"
"player_icon_mask_otis","","","0","0","","sc/player_icons_1.sc","player_icon_mask_otis","3045","","true","","","","TRUE","","","","SilencerOni","TRUE","","","","","","","","NEVER"
"player_icon_masks","","","0","0","","sc/player_icons_1.sc","player_icon_masks","3046","","true","","750","19","TRUE","","","","","","","MASKS","","","","","","AVAILABLE"
"player_icon_biodome","","","0","0","","sc/player_icons_1.sc","player_icon_biodome","3047","","true","","750","19","TRUE","","","","","","","BIODOME","","","","","","AVAILABLE"
"player_icon_womenday","","","0","0","","sc/player_icons_1.sc","player_icon_womenday","3048","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_starr","","","0","0","","sc/player_icons_1.sc","player_icon_starr","3049","","true","","750","19","TRUE","","","","","","","STARRPARK","","","","","","AVAILABLE"
"player_icon_gray1","","","0","0","","sc/player_icons_1.sc","player_icon_gray1","2038","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsDoorMan","","NEVER"
"player_icon_buzz1","","","0","0","","sc/player_icons_1.sc","player_icon_buzz1","2052","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsRopeDude","","NEVER"
"player_icon_ash1","","","0","0","","sc/player_icons_1.sc","player_icon_ash1","2053","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsKnight","","NEVER"
"player_icon_fang1","","","0","0","","sc/player_icons_1.sc","player_icon_fang1","2054","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsKickerDude","","NEVER"
"player_icon_gus1","","","0","0","","sc/player_icons_1.sc","player_icon_gus1","2055","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSoulCollector","","NEVER"
"player_icon_willow1","","","0","0","","sc/player_icons_1.sc","player_icon_willow1","2056","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsPuppeteer","","NEVER"
"player_icon_rt1","","","0","0","","sc/player_icons_1.sc","player_icon_rt1","2057","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsSplitter","","NEVER"
"player_icon_chester1","","","0","0","","sc/player_icons_1.sc","player_icon_chester1","2058","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsJester","","NEVER"
"player_icon_eve1","","","0","0","","sc/player_icons_1.sc","player_icon_eve1","2059","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsFlea","","NEVER"
"player_icon_lola1","","","0","0","","sc/player_icons_1.sc","player_icon_lola1","2060","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsDuplicator","","NEVER"
"player_icon_sam1","","","0","0","","sc/player_icons_1.sc","player_icon_sam1","2061","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsWeaponThrower","","NEVER"
"player_icon_lou1","","","0","0","","sc/player_icons_1.sc","player_icon_lou1","2062","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsIceDude","","NEVER"
"player_icon_easter2023","","","0","0","","sc/player_icons_1.sc","player_icon_easter2023","3050","","true","","","","TRUE","","","","","","","BUNNY_BRIGADE","","","","","","NEVER"
"player_icon_buster1","","","0","0","","sc/player_icons_1.sc","player_icon_buster1","2063","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsShieldTank","","NEVER"
"player_icon_mandy1","","","0","0","","sc/player_icons_1.sc","player_icon_mandy1","2064","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsBeamer","","NEVER"
"hero65","","","0","0","Splitter","sc/player_icons_1.sc","player_icon_artie","717","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero66","","","0","0","Puppeteer","sc/player_icons_1.sc","player_icon_willow","510","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_bunny_brigade","","","0","0","","sc/player_icons_1.sc","player_icon_bunny_brigade","3051","","true","","750","19","TRUE","","","","","","","BUNNY_BRIGADE","","","","","","AVAILABLE"
"player_icon_jungle","","","0","0","","sc/player_icons_1.sc","player_icon_jungle","3052","","true","","750","19","TRUE","","","","","","","JUNGLE","","","","","","AVAILABLE"
"player_icon_olympus","","","0","0","","sc/player_icons_1.sc","player_icon_olympus","3053","","true","","750","19","TRUE","","","","","","","OLYMPUS","","","","","","AVAILABLE"
"player_icon_gw1","","","0","0","","sc/player_icons_1.sc","player_icon_gw1","3054","","true","","750","19","TRUE","","","","","","","GOLDENWEEK","","","","","","AVAILABLE"
"player_icon_gw2","","","0","0","","sc/player_icons_1.sc","player_icon_gw2","3055","","true","","750","19","TRUE","","","","","","","GOLDENWEEK","","","","","","AVAILABLE"
"player_icon_gw3","","","0","0","","sc/player_icons_1.sc","player_icon_gw3","3056","","true","","750","19","TRUE","","","","","","","","","","","","","AVAILABLE"
"player_icon_bp_jungle","","","0","0","","sc/player_icons_1.sc","player_icon_bp_jungle","3057","true","","","750","19","TRUE","","","","","","","","","","","","","AVAILABLE"
"player_icon_colt_jungle","","","0","0","","sc/player_icons_1.sc","player_icon_colt_jungle","3058","","true","","","","TRUE","","","","GunslingerMonkey","TRUE","","","","","","","","NEVER"
"player_icon_amazon_frog","","","0","0","","sc/player_icons_1.sc","player_icon_amazon_frog","3059","","true","","750","19","TRUE","","","","","","","JUNGLE","","","","","","AVAILABLE"
"player_icon_maisie1","","","0","0","","sc/player_icons_1.sc","player_icon_maisie1","2065","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsMaisie","","NEVER"
"player_icon_lilt1","","","0","0","","sc/player_icons_1.sc","player_icon_lilt1","2065","true","","","","","TRUE","","","","","","","","","","","TrophyRewardsFishTank","","NEVER"
"rank27","","","0","0","","sc/player_icons_1.sc","player_icon_meg_jungle","1026","","true","","","","TRUE","","","","MechaDudeJaguar","TRUE","","","","","","","","NEVER"
"player_icon_buster_jungle","","","0","0","","sc/player_icons_1.sc","player_icon_buster_jungle","3060","","true","","","","TRUE","","","","ShieldTankCroc","TRUE","","","","","","","","NEVER"
"player_icon_max_jungle","","","0","0","","sc/player_icons_1.sc","player_icon_max_jungle","3061","","true","","","","TRUE","","","","SpeedyLeopard","","","","","","","","","NEVER"
"player_icon_tick_olympus","","","0","0","","sc/player_icons_1.sc","player_icon_tick_olympus","3062","","true","","","","TRUE","","","","ClusterBombDudeCerberus","TRUE","","","","","","","","NEVER"
"player_icon_brock_olympus","","","0","0","","sc/player_icons_1.sc","player_icon_brock_olympus","3063","","true","","","","TRUE","","","","RocketGirlZeus","TRUE","","","","","","","","NEVER"
"player_icon_nani_olympus","","","0","0","","sc/player_icons_1.sc","player_icon_nani_olympus","3064","","true","","","","TRUE","","","","ControllerAres","TRUE","","","","","","","","NEVER"
