"Name","PoolTickets","Disabled","Skins","DiscountPercentage","DropRate","TID"
,,,"AttacherToy",50,100,
,,,"MorningstarGreekGod",50,100,
,,,"InsectManGreek",50,100,
,,,"BowDudeBrawlentine",50,100,
,,,"TntGuyBrawlentine",50,100,
,,,"EnragerDuel",50,100,
,,,"CrabKaiju",50,100,
,,,"PowerLevelerKong",50,100,
,,,"KickerDudeOcto",50,100,
,,,"RocketGirlClassic_white",50,100,
,,,"BaseballZombibi",50,100,
,,,"SpawnerDudeGym",50,100,
,,,"ShotgunGirlClassic_white",50,100,
,,,"HookDudeAngel",50,100,
,,,"VoodooSandsOfTimes",50,100,
,,,"TrickshotDudeClassic_red",50,100,
,,,"LuchadorCorazon",50,100,
,,,"KnightToon",50,100,
,,,"MechaDudeRhino",50,100,
,,,"CookerOnceupon",50,100,
,,,"DoorManDetective",50,100,
,,,"NinjaShark",50,100,
,,,"RuffsSandsOfTimes",50,100,
,,,"BullDudeViking_remake_orange",50,100,
,,,"FrankCavemanRed",50,100,
,,,"CannonGirlGreekGod",50,100,
,,,"GunslingerPaintball",50,100,
,,,"HammerDudeDJ",50,100,
,,,"BullGuyFootbull",50,100,
,,,"ShamanKoala",50,100,
,,,"SpeedyHermes",50,100,
,,,"JetpackGirlPopstar",50,100,
,,,"ShamanSummer",50,100,
,,,"ClusterBombMonster",50,100,
,,,"LuchadorButler",50,100,
,,,"ShamanGummybear",50,100,
,,,"GunslingerHeist",50,100,
,,,"TrickshotDudeFirefly",50,100,
,,,"FishTankHarvest",50,100,
,,,"CactusFireproof",50,100,
,,,"ArtilleryGalBunny",50,100,
,,,"JesterWoodspirit",50,100,
,,,"BeeSniperCat",50,100,
,,,"WallyWeirdPlant",50,100,
,,,"ElectroSniperPlanthunter",50,100,
,,,"CrowSuper",50,100,
,,,"SpeedyTracksuit",50,100,
,,,"PowerLevelerDIY",50,100,
,,,"SpeedyLeopard",50,100,
,,,"CannonGirlDeepsea",50,100,
,,,"BarkeepUnicorn",50,100,
,,,"ControllerEaster",50,100,
,,,"BarrelBotFootball",50,100,
,,,"NinjaDino",50,100,
,,,"WhirlwindHogrider",50,100,
,,,"StickyBombVeteran",50,100,
,,,"UndertakerBeach",50,100,
,,,"StickyBombRabbit",50,100,
,,,"SandstormGiftShop",50,100,
,,,"RollerPunk",50,100,
,,,"RocketGirlBeach",50,100,
,,,"ShotgunGirlFootball",50,100,
,,,"StickyBombPotato",50,100,
,,,"BaseballWarrior",50,100,
,,,"BaseballVigilante",50,100,
,,,"BarkeepMaple",50,100,
,,,"CrowWhite",50,100,
,,,"LuchadorAtomic",50,100,
,,,"PuppeteerWasteland",50,100,
,,,"KnightKrampus",50,100,
,,,"MinigunDudeBroker",50,100,
,,,"WeaponThrowerDarkcircus",50,100,
,,,"CactusPink",50,100,
,,,"MinigunDudeSummer",50,100,
,,,"RocketGirlBoombox",50,100,
,,,"BullGuyHair",50,100,
,,,"FrankCaveman",50,100,
,,,"DuplicatorVillain",50,100,
,,,"LuchadorRudo",50,100,
,,,"MechanicSummer",50,100,
,,,"SpawnerDudeDaruma",50,100,
,,,"BeeSniperArchvillain",50,100,
,,,"SpawnerDudeFly",50,100,
,,,"WallyPrinceChroma",50,100,
,,,"WallyPrince",50,100,
,,,"IceDudeBurger",50,100,
,,,"CrossBomberEaster",50,100,
,,,"IceDudeCrooner",50,100,
,,,"RuffsMarshall",50,100,
"BOGO Epic Skin",3,,"BaseballSandsOfTime",50,100,
,,,"UndertakerGreekGod",50,100,
,,,"UndertakerGreekGodChroma2",50,100,
,,,"UndertakerGreekGodChroma1",50,100,
,,,"EnragerKaijuChroma1",50,100,
,,,"EnragerKaijuChroma2",50,100,
,,,"EnragerKaiju",50,100,
,,,"AxeJugglerAprilFools",50,100,
,,,"SniperJapanChromaBlue",50,100,
,,,"SniperJapanChromaGreen",50,100,
,,,"BaseballVillain",50,100,
,,,"BaseballVillainChromaBlue",50,100,
,,,"BaseballVillainChromaPink",50,100,
,,,"SniperJapan",50,100,
,,,"MechaDudeAngel",50,100,
,,,"StickyBombSandsOfTimes",50,100,
,,,"ArcadeAngel",50,100,
,,,"BowDudeFantasy",50,100,
,,,"BowDudeFantasyChroma1",50,100,
,,,"BowDudeFantasyChroma2",50,100,
,,,"DomainSupercellStore",50,100,
,,,"GunslingerDarkAngelChroma",50,100,
,,,"MummyDemon",50,100,
,,,"PercenterKaiju",50,100,
,,,"HammerDudeSandsOfTimesDark",50,100,
,,,"HammerDudeSandsOfTimes",50,100,
,,,"HammerDudeSandsOfTimesLight",50,100,
,,,"PowerLevelerOnceupon_Red",50,100,
,,,"PowerLevelerOnceupon",50,100,
,,,"PowerLevelerOnceupon_Gold",50,100,
,,,"CrossBomberSupercellMake",50,100,
,,,"SamuraiStarrForceChroma2",50,100,
,,,"SamuraiStarrForceChroma1",50,100,
,,,"SamuraiStarrForce",50,100,
,,,"AssaultShotgunKaiju",50,100,
,,,"RopeDudeGoodRandoms",50,100,
,,,"ReviverFantasy",50,100,
,,,"SoulCollectorDemon",50,100,
,,,"RocketGirlVirusRGB",50,100,
,,,"RocketGirlVirusGold",50,100,
,,,"RocketGirlVirus",50,100,
,,,"LeaperKaiju",50,100,
,,,"MummyGreekBlue",50,100,
,,,"MummyGreek",50,100,
,,,"MummyGreekRed",50,100,
,,,"BeamerOnceupon",50,100,
,,,"SniperCarnival",50,100,
,,,"LuchadorCarreta",50,100,
,,,"CactusCarreta",50,100,
,,,"PercenterChromaDemonRed",50,100,
,,,"SpeedyAngel",50,100,
,,,"AxeJugglerGoodRandomsChroma1",50,100,
,,,"AxeJugglerGoodRandoms",50,100,
,,,"AmbusherAngel",50,100,
,,,"AxeJugglerGoodRandomsChroma2",50,100,
,,,"DancerFairies",50,100,
,,,"PowerLevelerKraken",50,100,
,,,"ShotgunGirlDancerBlue",50,100,
,,,"ShotgunGirlDancerPurple",50,100,
,,,"ShotgunGirlDancer",50,100,
,,,"SilencerDemon",50,100,
,,,"MaisieToonChroma2",50,100,
,,,"MaisieToon",50,100,
,,,"MaisieToonChroma1",50,100,
,,,"BaseballPirate",50,100,
,,,"JesterBrawlAcademy",50,100,
,,,"KickerDudeMake",50,100,
,,,"AxeJugglerGym",50,100,
,,,"DeadMariachiorigins",50,100,
,,,"CrowVulture",50,100,
,,,"KickerDudeDemon",50,100,
,,,"AttacherBoxer",50,100,
,,,"AttacherBoxerChromaGoldpaw",50,100,
,,,"TntDudeDynastic",50,100,
,,,"AttacherBoxerChromaDarkpaw",50,100,
,,,"SandstormMake",50,100,
,,,"TwinsAngel",50,100,
,,,"TwinsAngelChroma2",50,100,
,,,"TwinsAngelChroma1",50,100,
,,,"BlowerDeepsea",50,100,
,,,"EnragerVine",50,100,
,,,"JesterLoki",50,100,
,,,"DuelistOdin",50,100,
,,,"DiggerStarrForce",50,100,
,,,"PuppeteerDemon",50,100,
,,,"AttacherOnceupon",50,100,
,,,"StalkerBrawlentine",50,100,
,,,"PainterGreekGod",50,100,
,,,"TntDudeTengu",50,100,
,,,"BarrelBotGreekGod",50,100,
,,,"SandstormDeepseaYellow",50,100,
,,,"SandstormDeepseaPurple",50,100,
,,,"SandstormDeepsea",50,100,
,,,"WhirlwindCarreta",50,100,
,,,"RopeDudeFenrir",50,100,
,,,"RopeDudeFenrirBlack",50,100,
,,,"RopeDudeFenrirRed",50,100,
,,,"ArtilleryGalBrawlAcademy",50,100,
,,,"HammerDudeknight",50,100,
,,,"MummyDj",50,100,
,,,"BarkeepBrawlAcademy",50,100,
,,,"FireDudeFantasy",50,100,
,,,"JesterHarvest",50,100,
,,,"PercenteranimeChromaYellow",50,100,
,,,"Percenteranime",50,100,
,,,"PercenteranimeChromaGreen",50,100,
,,,"LeaperDarkXmas",50,100,
,,,"RocketGirlDelivery",50,100,
,,,"SniperMariposa",50,100,
,,,"WhirlwindSupercellMake",50,100,
,,,"ControllerOnceupon",50,100,
,,,"WeaponThrowerSteamPunk",50,100,
,,,"CocoonerGym",50,100,
,,,"BanditGirlStar_remake",50,100,
,,,"SniperMoon",50,100,
,,,"BeamerLavaQueen",50,100,
,,,"SilencerOni",50,100,
,,,"UndertakerBazaar",50,100,
,,,"PowerLevelerGenie",50,100,
,,,"MeepleSandsOfTimes",50,100,
,,,"DuelistBrain",50,100,
,,,"PowerLevelerKnight_red",50,100,
,,,"RocketGirlRanger_red",50,100,
,,,"Cactusmecha",50,100,
,,,"RocketGirlRanger_blue",50,100,
,,,"RocketGirlRanger_black",50,100,
,,,"GunslingerMonkey",50,100,
,,,"JetpackGirlSupercellMake",50,100,
,,,"DeadMariachiGoodRandoms",50,100,
,,,"RocketGirlRanger_yellow",50,100,
,,,"RocketGirlRanger_pink",50,100,
,,,"SnakeOilVillain",50,100,
,,,"ShieldTankSupercellMake",50,100,
,,,"TrickshotDudeChicken",50,100,
,,,"RopeDudeLollipop",50,100,
,,,"PercenterInspector",50,100,
,,,"SniperValentines",50,100,
,,,"UndertakerNightwitch",50,100,
,,,"SkaterSandsOfTimes",50,100,
,,,"BullDudeLion",50,100,
,,,"Beamerharvest",50,100,
,,,"WeaponThrowerSupercellMake",50,100,
,,,"BlackHoleStreetNinja_remake",50,100,
,,,"TrickshotDudeDevil",50,100,
,,,"AssaultShotgunTreasure",50,100,
,,,"MaisieSnake",50,100,
,,,"ConductorSupercellMake",50,100,
,,,"ShieldTankAngel",50,100,
,,,"ArcadePiano_black",50,100,
,,,"CocoonerRosie",50,100,
,,,"FireDudeMake",50,100,
,,,"ShamanShiba",50,100,
,,,"MummyGiftShop",50,100,
,,,"DeadMariachiPunk",50,100,
,,,"DeadMariachiOutlaw",50,100,
,,,"DuplicatorKitsune",50,100,
,,,"ArtilleryDudeZombie",50,100,
,,,"BlackHoleDevious",50,100,
,,,"LuchadorDragon",50,100,
,,,"BowDudeHorus",50,100,
,,,"ShamanDragon_black",50,100,
,,,"GunslingerDarkAngel",50,100,
,,,"BowDudeDemonic",50,100,
,,,"BowDudeWasp",50,100,
,,,"RosaToon",50,100,
,,,"DuplicatorGiftsToy",50,100,
,,,"BullDudeAlleycat",50,100,
,,,"TrickshotDudeBazaar",50,100,
,,,"WallyDeepsea",50,100,
,,,"BeeSniperMonster",50,100,
,,,"UndertakerGreaser",50,100,
,,,"KickerDudeBaseballRed",50,100,
,,,"BeeSniperCatGold",50,100,
,,,"HookDudeMake",50,100,
,,,"ElectroSniperCoral",50,100,
,,,"WhirlwindBiker",50,100,
,,,"ArcadeHauntedHouse",50,100,
,,,"SnakeOilWizard_white",50,100,
,,,"BarrelBotCrash",50,100,
,,,"SilencerPharaoh",50,100,
,,,"CannonGirlVillain",50,100,
,,,"MechanicTanuki",50,100,
,,,"WallyMoon",50,100,
,,,"KickerDudeBaseballBlue",50,100,
,,,"BlackHoleMisfortune",50,100,
,,,"RopeDudeDirector_blue",50,100,
,,,"BlowerBusters",50,100,
,,,"KnightPinata",50,100,
,,,"ElectroSniperSCmake",50,100,
,,,"AxeJugglerGreek",50,100,
,,,"DuplicatorOutlaw",50,100,
,,,"BlowerNutcracker",50,100,
,,,"StickyBombUniversity",50,100,
,,,"KnightPizza",50,100,
,,,"SplitterCultist",50,100,
,,,"WeaponThrowerYeti",50,100,
,,,"TrickshotGold",50,100,
,,,"TwinsVirus",50,100,
,,,"ArtilleryDudeSmuggler_orange",50,100,
,,,"DuelistWasteland",50,100,
,,,"PocoValentine",50,100,
,,,"ShieldTankChainsaw",50,100,
,,,"WhirlwindRamadan",50,100,
,,,"WeaponThrowerEmperor",50,100,
,,,"DrillerMonster",50,100,
,,,"SandstormLantern",50,100,
,,,"MechaDudeJaguar",50,100,
,,,"JetpackGirlValkyrie",50,100,
,,,"SpawnerDudeMake",50,100,
,,,"LuchadorRey",50,100,
,,,"HookDudeBazaar",50,100,
,,,"PercenterGladiator",50,100,
,,,"MechanicKnight",50,100,
,,,"DrillerJetski_purple",50,100,
,,,"MechaDudeMonsterTruck",50,100,
,,,"FleaSpaceCactus",50,100,
,,,"TrickshotPopcorn",50,100,
,,,"RosaUniversity",50,100,
,,,"BarrelBotCupcake",50,100,
,,,"LuchadorDragonChroma",50,100,
,,,"JetpackGirlDarkFairy",50,100,
,,,"TntDudeFootball",50,100,
,,,"ShieldTankCroc",50,100,
,,,"FireDudeMasked",50,100,
,,,"TntGuyChef",50,100,
,,,"MaisieWasteland",50,100,
,,,"CookerDeepsea",50,100,
,,,"DuplicatorDarkcircus",50,100,
,,,"TntDudePsg",50,100,
,,,"IceDudeStonetroll",50,100,
,,,"RosaMantis",50,100,
,,,"RosaCoco",50,100,
"BOGO Mythic Skin",2,,"FrankFairies",50,100,
,,,"RocketGirlSteamPunk",50,100,
,,,"ShamanAprilFools",50,100,
,,,"TrickshotDudeAprilFools",50,100,
,,,"AmbusherFantasy",50,100,
,,,"CrowHarvest",50,100,
,,,"BullDudeDemon",50,100,
,,,"BeamerCarnival",50,100,
,,,"SniperGreek",50,100,
,,,"EnragerThief",50,100,
,,,"DrillerFantasy",50,100,
,,,"ElectroSniperFantasy",50,100,
,,,"Fury199GemChroma1",50,100,
,,,"Fury199GemChroma2",50,100,
,,,"Fury199Gem",50,100,
,,,"IceDudeToon",50,100,
,,,"ArcadeSandsOfTime",50,100,
,,,"CactusPoop",50,100,
,,,"RocketGirlZeus",50,100,
,,,"MinigunDudeAprilFools",50,100,
,,,"KickerDudeVirus",50,100,
,,,"Bulletstorm199GemChroma1",50,100,
,,,"MechanicSkadi",50,100,
,,,"ReviverSandsOfTime",50,100,
,,,"StickyBombBrawlentine",50,100,
,,,"Bulletstorm199Gem",50,100,
,,,"MaisieDragons",50,100,
,,,"Bulletstorm199GemChroma2",50,100,
,,,"Mender199Gem",50,100,
,,,"ClusterBombDudeCerberus",50,100,
,,,"Dancer199Gem",50,100,
,,,"BaseballGamer_remake",50,100,
,,,"CookerPorcelain",50,100,
,,,"MechaDudePirate",50,100,
,,,"Dancer199GemChroma1",50,100,
,,,"ControllerAres",50,100,
,,,"Dancer199GemChroma2",50,100,
,,,"DaredevilScarecrow199GemChroma2",50,100,
,,,"DaredevilScarecrow",50,100,
,,,"DaredevilScarecrow199GemChroma1",50,100,
,,,"ArtilleryGalToy",50,100,
,,,"BullDudeGreek",50,100,
,,,"FishTankSurfer",50,100,
,,,"DeadMariachiOnceupon",50,100,
,,,"TntDudeToxic",50,100,
,,,"BowDudeHinduChroma",50,100,
,,,"LuchadorSuperbowl",50,100,
,,,"HammerDudeHindu",50,100,
,,,"SnakeOilDarkcircus",50,100,
,,,"SplitterGreek",50,100,
,,,"CrossBomberHindu",50,100,
,,,"JetpackGirlMoon",50,100,
,,,"FishTankWasteland",50,100,
"BOGO Legendary Skin",1,,"PowerLevelerPorcelain",50,100,
,,,"GeishaSteamPunk",50,100,
,,,"MechanicMecha",50,100,
,,,"SandstormGreekGod",50,100,
,,,"TwinsSandsOfTime",50,100,
,,,"CrossBomberDragon",50,100,
,,,"ChronomancerKaiju",50,100,
,,,"DuelistToon",50,100,
,,,"EnragerMecha",50,100,
,,,"GhostBrawlentine",50,100,
,,,"NinjaMecha",50,100,
,,,"BaseballThor",50,100,
,,,"Cactuscartoon",50,100,
,,,"GunslingerMecha",50,100,
,,,"UndertakerMecha",50,100,
,,,"DragonRiderOnceupon",50,100,
,,,"RollerUniversity",50,100,
,,,"ShamanDarkcircus",50,100,
,,,"CocoonerVirus",50,100,
,,,"FireDudeFrost",50,100,
,,,"CrowMecha",50,100,
,,,"CrowPheonix",50,100,
,,,"TntDudeMecha",50,100,
,,,"BoMecha",50,100,
,,,"MinigunDudeQueen",50,100,
,,,"ConductorScorpion",50,100,
"Pool Test",1,,"TrickshotDudeAprilFools",100,100,
,,,"AmbusherFantasy",100,100,
,,,"CrowHarvest",100,100,
,,,"BeamerCarnival",100,100,
,,,"SniperGreek",100,100,
,,,"EnragerThief",100,100,
,,,"DrillerFantasy",100,100,
,,,"CactusPoop",100,100,
,,,"IceDudeToon",100,100,
,,,"KickerDudeVirus",100,100,
,,,"ElectroSniperFantasy",100,100,
,,,"MinigunDudeAprilFools",100,100,
,,,"MechanicSkadi",100,100,
,,,"RocketGirlZeus",100,100,
,,,"BaseballGamer_remake",100,100,
,,,"ControllerAres",100,100,
,,,"CookerPorcelain",100,100,
,,,"BullDudeGreek",100,100,
,,,"Dancer199Gem",100,100,
,,,"ClusterBombDudeCerberus",100,100,
,,,"ArtilleryGalToy",100,100,
,,,"DeadMariachiOnceupon",100,100,
,,,"DaredevilScarecrow199GemChroma2",100,100,
,,,"DaredevilScarecrow",100,100,
,,,"Dancer199GemChroma1",100,100,
,,,"Dancer199GemChroma2",100,100,
,,,"DaredevilScarecrow199GemChroma1",100,100,
,,,"TntDudeToxic",100,100,
,,,"MechaDudePirate",100,100,
,,,"FishTankSurfer",100,100,
,,,"BowDudeHinduChroma",100,100,
,,,"HammerDudeHindu",100,100,
,,,"LuchadorSuperbowl",100,100,
,,,"SnakeOilDarkcircus",100,100,
,,,"CrossBomberHindu",100,100,
,,,"SplitterGreek",100,100,
,,,"JetpackGirlMoon",100,100,
,,,"FishTankWasteland",100,100,
