"Name","LogicProjectile","Disabled","FileName","BlueSCW","RedSCW","SCWLayer","BlueExportName","RedExportName","Layer","ShadowExportName","ShadowLayer","BlueGroundGlowExportName","RedGroundGlowExportName","GroundGlowLayer","PreExplosionExportFileName","PreExplosionBlueExportName","PreExplosionRedExportName","PreExplosionScale","HitEffectEnv","HitEffectChar","MaxRangeReachedEffect","CancelEffect","MirrorReachedEffects","HideTime","Scale","RandomStartFrame","TrailEffect","SpecialTrailEffect","SpecialTrailEffect2","TrailBehaviorType","MirrorTrailEffects","TargetedToSourceEffect","TargetedToSourceEffectOnTarget","Rendering","AnimateByDistanceTravelled","SpecialVisualState","HideFaster","UseColorMod","RedAdd","GreenAdd","BlueAdd","RedMul","GreenMul","BlueMul","GroundBasis","AppliedEffectVisualType","VisualizeEndPoint","CustomObject","CustomObject2","Components"
"Brock010ProjectileBlack","RocketGirlProjectile","","sc/effects_brawler.sc","sc3d/brock_010_atk.glb","sc3d/brock_renamed_010_atk_red.glb","","brock_def_atk_tail_blue","brock_def_atk_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","120","","brock_def_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock010UltiProjectileRed","RocketGirlUltiProjectile","","sc/effects_brawler.sc","sc3d/brock_010_ulti.glb","sc3d/brock_renamed_010_ulti_red.glb","","brock_def_ulti_tail_blue","brock_def_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_def_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock010UltiProjectileBlue","RocketGirlUltiProjectile","","sc/effects_brawler.sc","sc3d/brock_010_ulti.glb","sc3d/brock_renamed_010_ulti_red.glb","","brock_def_ulti_tail_blue","brock_def_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_def_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock010UltiProjectileYellow","RocketGirlUltiProjectile","","sc/effects_brawler.sc","sc3d/brock_010_ulti.glb","sc3d/brock_renamed_010_ulti_red.glb","","brock_def_ulti_tail_blue","brock_def_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_def_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock010UltiProjectilePink","RocketGirlUltiProjectile","","sc/effects_brawler.sc","sc3d/brock_010_ulti.glb","sc3d/brock_renamed_010_ulti_red.glb","","brock_def_ulti_tail_blue","brock_def_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_def_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock010UltiProjectileBlack","RocketGirlUltiProjectile","","sc/effects_brawler.sc","sc3d/brock_010_ulti.glb","sc3d/brock_renamed_010_ulti_red.glb","","brock_def_ulti_tail_blue","brock_def_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_def_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock011Projectile","RocketGirlProjectile","","sc/effects_brawler_brock.sc","sc3d/brock_011_projectile_blue_geo.glb","sc3d/brock_011_projectile_red_geo.glb","","brock_011_atk_tail","brock_011_atk_tail_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_011_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock011UltiProjectile","RocketGirlUltiProjectile","","sc/effects_brawler_brock.sc","sc3d/brock_011_ulti_projectile_blue_geo.glb","sc3d/brock_011_ulti_projectile_red_geo.glb","","brock_011_ulti_tail","brock_011_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","85","","brock_011_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock012Projectile","RocketGirlProjectile","","sc/effects_brawler_brock.sc","","","","brock_012_atk_projectile","brock_012_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_012_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock012UltiProjectile","RocketGirlUltiProjectile","","sc/effects_brawler_brock.sc","sc3d/brock_012_ulti_projectile_geo.glb","sc3d/brock_012_ulti_projectile_geo_red.glb","","brock_012_ulti_tail","brock_011_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","85","","brock_012_ulti_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Brock012OverchargedProjectile","RocketGirlProjectileOvercharged","","sc/effects_brawler_brock.sc","","","","brock_012_oc_atk_projectile","brock_012_oc_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_012_oc_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Brock012UltiOverchargedProjectile","RocketGirlUltiOverchargedProjectile","","sc/effects_brawler_brock.sc","sc3d/brock_012_oc_ulti_projectile_geo.glb","sc3d/brock_012_oc_ulti_projectile_geo_red.glb","","brock_012_oc_ulti_tail","brock_012_oc_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","120","","brock_012_oc_ulti_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"TrickshotDudeProjectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_def_atk_bullet_blue","rico_def_atk_bullet_red","","shadow_normal_circle","","","","","","","","","trickshot_hit_env","gen_hit_brawler","rico_def_atk_reached","","","0","130","","","","","","","","","","","true","","","","","","","","","","","","","",""
"TrickshotDudeUltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_def_ulti_bullet_blue","rico_def_ulti_bullet_red","","shadow_normal_circle","","","","","","","","","trickshot_hit_env","gen_hit_brawler","rico_def_ulti_reached","","","0","130","","rico_ulti_trail_twinkles","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico002Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_002_atk_bullet_blue","rico_002_atk_bullet_red","","shadow_normal_circle","","","","","","","","","rico_002_hit_env","rico_002_hit_env","rico_002_atk_reached","","","0","130","","","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico002UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_002_ulti_bullet_blue","rico_002_ulti_bullet_red","","shadow_normal_circle","","","","","","","","","rico_002_hit_env_ulti","rico_002_hit_env_ulti","rico_002_ulti_reached","","","0","130","","rico_ulti_trail_twinkles","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico003Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_003_atk_bullet_blue","rico_003_atk_bullet_red","","shadow_normal_circle","","","","","","","","","rico_002_hit_env","rico_002_hit_env","rico_003_atk_reached","","","0","130","","rico_003_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico003UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_003_ulti_bullet_blue","rico_003_ulti_bullet_red","","shadow_normal_circle","","","","","","","","","rico_002_hit_env_ulti","rico_002_hit_env_ulti","rico_003_ulti_reached","","","0","130","","rico_003_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico004Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_004_atk_bullet_blue","rico_004_atk_bullet_red","","shadow_normal_circle","","","","","","","","","rico_002_hit_env","rico_002_hit_env","rico_004_atk_reached","","","0","130","","rico_004_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico004UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_004_ulti_bullet_blue","rico_004_ulti_bullet_red","","shadow_normal_circle","","","","","","","","","rico_002_hit_env_ulti","rico_002_hit_env_ulti","rico_004_ulti_reached","","","0","130","","rico_004_ulti_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico005Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_005_atk_bullet_blue","rico_005_atk_bullet_red","","shadow_normal_circle","","","","","","","","","rico_005_atk_hitenv","rico_005_atk_hit","rico_005_atk_reached","","","0","130","","rico_003_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico005UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_005_ulti_bullet_blue","rico_005_ulti_bullet_red","","shadow_normal_circle","","","","","","","","","rico_005_ulti_hitenv","rico_005_ulti_hitenv","rico_005_ulti_reached","","","0","130","","rico_003_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico006Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_006_atk_bullet_blue","rico_006_atk_bullet_red","","shadow_normal_circle","","","","","","","","","rico_006_atk_hitenv","rico_006_atk_hit","rico_006_atk_reached","","","0","130","","rico_006_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico006UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_006_ulti_bullet_blue2","rico_006_ulti_bullet_red2","","shadow_normal_circle","","","","","","","","","rico_006_ulti_hitenv","rico_006_ulti_hitenv","rico_006_ulti_reached","","","0","130","","rico_006_ulti_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico007Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_007_atk_projectile","rico_007_atk_projectile_red","","shadow_normal_circle","","","","","","","","","rico_007_atk_env_hit","rico_007_atk_hit","rico_007_atk_reached","","","0","85","","rico_007_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico007UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_007_ulti_projectile","rico_007_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","rico_007_atk_env_hit","rico_007_atk_env_hit","rico_007_ulti_reached","","","2","60","","rico_007_ulti_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico008Projectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_008_atk_projectile","rico_008_atk_projectile_red","","shadow_normal_circle","","","","","","","","","rico_008_atk_env_hit","rico_008_atk_hit","rico_008_atk_reached","","","0","90","","rico_008_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico008UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler.sc","","","","rico_008_ulti_projectile","rico_008_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","rico_008_ulti_env_hit","rico_008_ulti_hit","rico_008_ulti_reached","","","2","85","","rico_008_ulti_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico008lOverchargedProjectile","TrickshotDudeProjectile","","sc/effects_brawler.sc","","","","rico_008_hc_atk_projectile","rico_008_hc_atk_projectile_red","","shadow_normal_circle","","","","","","","","","rico_008_hc_atk_env_hit","rico_008_hc_atk_hit","rico_008_hc_atk_reached","","","0","90","","rico_008_hc_atk_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico008lOverchargedUltiProjectile","TrickshotDudeUltiOverchargedProjectile","","sc/effects_brawler.sc","","","","rico_008_hc_ulti_projectile","rico_008_hc_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","rico_008_hc_ulti_env_hit","rico_008_hc_ulti_hit","rico_008_hc_ulti_reached","","","2","85","","rico_008_hc_ulti_trail","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico009Projectile","TrickshotDudeProjectile","","sc/effects_brawler2.sc","","","","rico_009_atk_projectile","rico_009_atk_projectile_red","","shadow_normal_circle","","","","","","","","","trickshot_hit_env","gen_hit_brawler","rico_009_atk_reached","","","0","90","3","","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico009UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler2.sc","","","","rico_009_ulti_projectile","rico_009_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","trickshot_hit_env","gen_hit_brawler","rico_009_ulti_reached","","","2","85","3","rico_ulti_trail_twinkles","","","","","","","","","true","","","","","","","","","","","","","",""
"Rico010Projectile","TrickshotDudeProjectile","","sc/effects_brawler_rico.sc","","","","rico_010_atk_projectile","rico_010_atk_projectile_red","","shadow_normal_circle","","","","","","","","","rico_010_atk_hitenv","rico_010_atk_hit","rico_010_atk_reached","","","0","90","3","rico_010_atk_trail","","","","","","","UseVerticalMirroring","","true","","","","","","","","","","","","","",""
"Rico010UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler_rico.sc","","","","rico_010_ulti_projectile","rico_010_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","rico_010_ulti_hitenv","rico_010_ulti_hit","rico_010_ulti_reached","","","2","85","3","rico_010_ulti_trail","","","","","","","UseVerticalMirroring","","true","","","","","","","","","","","","","",""
"Rico011Projectile","TrickshotDudeProjectile","","sc/effects_brawler_rico.sc","","","","rico_011_atk_projectile","rico_011_atk_projectile_red","","shadow_normal_circle","","","","","","","","","rico_011_atk_hitenv","rico_011_atk_hit","rico_011_atk_reached","","","0","90","3","rico_011_atk_trail","","","","","","","UseVerticalMirroring","","true","","","","","","","","","","","","","",""
"Rico011UltiProjectile","TrickshotDudeUltiProjectile","","sc/effects_brawler_rico.sc","","","","rico_011_ulti_projectile","rico_011_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","rico_011_ulti_hitenv","rico_011_ulti_hit","rico_011_ulti_reached","","","2","110","3","rico_011_ulti_trail","","","","","","","UseVerticalMirroring","","true","","","","","","","","","","","","","",""
"CactusProjectile","CactusProjectile","","sc/effects_brawler.sc","","","","spike_def_atk1_projectie","spike_def_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","120","","","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"CactusUltiProjectile","CactusUltiProjectile","","sc/effects_brawler.sc","","","","spike_def_ulti_projectile","spike_def_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","gen_trail_dust","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"CactusSpike","CactusSpike","","sc/effects_brawler.sc","","","","spike_def_atk2_projectile","spike_def_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","spike_def_atk2_reached","","","0","100","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spike002Projectile","CactusProjectile","","sc/effects_brawler.sc","","","","spike_002_atk1_projectile_blue","spike_002_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","120","","spike_002_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Spike002UltiProjectile","CactusUltiProjectile","","sc/effects_brawler.sc","","","","spike_002_ulti_projectile_blue","spike_002_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","spike_002_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
