"Name","Disabled","Type","IntParam","GameplayGoal","TimesPerMatch","TicksCooldown","Tracker","TrackerIntParam","TrackerValue","RewardPoints","RewardType","Reward","FallbackCoins","TitleTID","DescriptionTID","TargetHero","TargetGameModes","PreviousTier","GameModeIcon","SortingOrder","Groupings","NoModifierOnly","IconAsset","IconScalePercent"
"LumiTakedownBrawlersRecallingGauntletsAtOnceBounty","true",,,2,,,"lumi_takedown_brawlers_recalling_gauntlets_at_once",,1,100,,,,"TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_TITLE","TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_DESC","Morningstar","Bounty",,"Bounty",59,"LumiTakedownBrawlersRecallingGauntletsAtOnce","TRUE",,
"LumiTakedownBrawlersRecallingGauntletsAtOnceGemGrab","true",,,2,,,"lumi_takedown_brawlers_recalling_gauntlets_at_once",,1,100,,,,"TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_TITLE","TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_DESC","Morningstar","GemGrab",,"GemGrab",59,"LumiTakedownBrawlersRecallingGauntletsAtOnce","TRUE",,
"LumiTakedownBrawlersRecallingGauntletsAtOnceHeist","true",,,2,,,"lumi_takedown_brawlers_recalling_gauntlets_at_once",,1,100,,,,"TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_TITLE","TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_DESC","Morningstar","Heist",,"Heist",59,"LumiTakedownBrawlersRecallingGauntletsAtOnce","TRUE",,
"LumiTakedownBrawlersRecallingGauntletsAtOnceBrawlBall","true",,,2,,,"lumi_takedown_brawlers_recalling_gauntlets_at_once",,1,100,,,,"TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_TITLE","TID_ACH_LUMI_TAKEDOWN_BRAWLERS_RECALLING_GAUNTLETS_AT_ONCE_DESC","Morningstar","BrawlBall",,"BrawlBall",59,"LumiTakedownBrawlersRecallingGauntletsAtOnce","TRUE",,
"MaisieWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Maisie",,,,60,,,,
"MaisieWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Maisie",,"MaisieWins1",,,,,,
"MaisieWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_maisie_facepalm",,"TID_ACH_WINS_3_TITLE",,"Maisie",,"MaisieWins2",,,,,,
"MaisieWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_maisie1",,"TID_ACH_WINS_4_TITLE",,"Maisie",,"MaisieWins3",,,,,,
"MaisieWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMaisie",,"TID_ACH_WINS_5_TITLE",,"Maisie",,"MaisieWins4",,,,,,
"BeamerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Beamer",,,,61,,,,
"BeamerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Beamer",,"BeamerWins1",,,,,,
"BeamerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_mandy_facepalm",,"TID_ACH_WINS_3_TITLE",,"Beamer",,"BeamerWins2",,,,,,
"BeamerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_mandy1",,"TID_ACH_WINS_4_TITLE",,"Beamer",,"BeamerWins3",,,,,,
"BeamerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMandy",,"TID_ACH_WINS_5_TITLE",,"Beamer",,"BeamerWins4",,,,,,
"SpeedyWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Speedy",,,,62,,,,
"SpeedyWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Speedy",,"SpeedyWins1",,,,,,
"SpeedyWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_max_facepalm",,"TID_ACH_WINS_3_TITLE",,"Speedy",,"SpeedyWins2",,,,,,
"SpeedyWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_max1",,"TID_ACH_WINS_4_TITLE",,"Speedy",,"SpeedyWins3",,,,,,
"SpeedyWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMax",,"TID_ACH_WINS_5_TITLE",,"Speedy",,"SpeedyWins4",,,,,,
"MeepleWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Meeple",,,,63,,,,
"MeepleWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Meeple",,"MeepleWins1",,,,,,
"MeepleWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_meeple_facepalm",,"TID_ACH_WINS_3_TITLE",,"Meeple",,"MeepleWins2",,,,,,
"MeepleWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_meeple1",,"TID_ACH_WINS_4_TITLE",,"Meeple",,"MeepleWins3",,,,,,
"MeepleWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMeeple",,"TID_ACH_WINS_5_TITLE",,"Meeple",,"MeepleWins4",,,,,,
"MeepleKillsThroughWallsOneMatchShowdown",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","Showdown",,"Showdown",63,"MeepleKillsThroughWallsOneMatchShowdown","TRUE",,
"MeepleKillsThroughWallsOneMatchDuoShowdown",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","DuoShowdown",,"DuoShowdown",63,"MeepleKillsThroughWallsOneMatchShowdown","TRUE",,
"MeepleKillsThroughWallsOneMatchTrioShowdown",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","TrioShowdown",,"TrioShowdown",63,"MeepleKillsThroughWallsOneMatchShowdown","TRUE",,
"MeepleKillsThroughWallsOneMatchKnockout",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","Knockout",,"Knockout",63,"MeepleKillsThroughWallsOneMatch","TRUE",,
"MeepleKillsThroughWallsOneMatchBounty",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","Bounty",,"Bounty",63,"MeepleKillsThroughWallsOneMatch","TRUE",,
"MeepleKillsThroughWallsOneMatchGemGrab",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","GemGrab",,"GemGrab",63,"MeepleKillsThroughWallsOneMatch","TRUE",,
"MeepleKillsThroughWallsOneMatchHeist",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","Heist",,"Heist",63,"MeepleKillsThroughWallsOneMatch","TRUE",,
"MeepleKillsThroughWallsOneMatchBrawlBall",,"MeepleKillsThroughWalls",,3,,,"gameplay",,1,100,,,,"TID_ACH_MEEPLE_TAKEDOWN_THROUGH_WALLS_IN_ONE_MATCH_TITLE","TID_ACH_TAKEDOWN_X_BRAWLERS_THROUGH_WALLS_IN_ONE_MATCH_DESC","Meeple","BrawlBall",,"BrawlBall",63,"MeepleKillsThroughWallsOneMatch","TRUE",,
"MechaDudeWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","MechaDude",,,,64,,,,
"MechaDudeWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"MechaDude",,"MechaDudeWins1",,,,,,
"MechaDudeWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_meg_facepalm",,"TID_ACH_WINS_3_TITLE",,"MechaDude",,"MechaDudeWins2",,,,,,
"MechaDudeWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_meg1",,"TID_ACH_WINS_4_TITLE",,"MechaDude",,"MechaDudeWins3",,,,,,
"MechaDudeWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMeg",,"TID_ACH_WINS_5_TITLE",,"MechaDude",,"MechaDudeWins4",,,,,,
"AxeJugglerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","AxeJuggler",,,,65,,,,
"AxeJugglerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"AxeJuggler",,"AxeJugglerWins1",,,,,,
"AxeJugglerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_melodie_facepalm",,"TID_ACH_WINS_3_TITLE",,"AxeJuggler",,"AxeJugglerWins2",,,,,,
"AxeJugglerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_melody1",,"TID_ACH_WINS_4_TITLE",,"AxeJuggler",,"AxeJugglerWins3",,,,,,
"AxeJugglerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMelody",,"TID_ACH_WINS_5_TITLE",,"AxeJuggler",,"AxeJugglerWins4",,,,,,
"LeaperWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Leaper",,,,66,,,,
"LeaperWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Leaper",,"LeaperWins1",,,,,,
"LeaperWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_miko_facepalm",,"TID_ACH_WINS_3_TITLE",,"Leaper",,"LeaperWins2",,,,,,
"LeaperWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_miko1",,"TID_ACH_WINS_4_TITLE",,"Leaper",,"LeaperWins3",,,,,,
"LeaperWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMiko",,"TID_ACH_WINS_5_TITLE",,"Leaper",,"LeaperWins4",,,,,,
"DiggerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Digger",,,,67,,,,
"DiggerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Digger",,"DiggerWins1",,,,,,
"DiggerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_digger_facepalm",,"TID_ACH_WINS_3_TITLE",,"Digger",,"DiggerWins2",,,,,,
"DiggerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_digger1",,"TID_ACH_WINS_4_TITLE",,"Digger",,"DiggerWins3",,,,,,
"DiggerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleDigger",,"TID_ACH_WINS_5_TITLE",,"Digger",,"DiggerWins4",,,,,,
"MoeTakedownWithDifferentAttacksInSecondsShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","Showdown",,"Showdown",67,"MoeTakedownWithDifferentAttacksInSecondsShowdown","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsDuoShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","DuoShowdown",,"DuoShowdown",67,"MoeTakedownWithDifferentAttacksInSecondsShowdown","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsTrioShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","TrioShowdown",,"TrioShowdown",67,"MoeTakedownWithDifferentAttacksInSecondsShowdown","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsKnockout","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","Knockout",,"Knockout",67,"MoeTakedownWithDifferentAttacksInSeconds","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsBounty","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","Bounty",,"Bounty",67,"MoeTakedownWithDifferentAttacksInSeconds","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsGemGrab","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","GemGrab",,"GemGrab",67,"MoeTakedownWithDifferentAttacksInSeconds","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsHeist","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","Heist",,"Heist",67,"MoeTakedownWithDifferentAttacksInSeconds","TRUE",,
"MoeTakedownWithDifferentAttacksInSecondsBrawlBall","true",,,3,,,,,1,100,,,,"TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_TITLE","TID_ACH_MOE_TAKEDOWN_WITH_DIFFERENT_ATTACKS_IN_SECONDS_DESC","Digger","BrawlBall",,"BrawlBall",67,"MoeTakedownWithDifferentAttacksInSeconds","TRUE",,
"UndertakerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Undertaker",,,,68,,,,
"UndertakerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Undertaker",,"UndertakerWins1",,,,,,
"UndertakerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_mortis_facepalm",,"TID_ACH_WINS_3_TITLE",,"Undertaker",,"UndertakerWins2",,,,,,
"UndertakerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_mortis1",,"TID_ACH_WINS_4_TITLE",,"Undertaker",,"UndertakerWins3",,,,,,
"UndertakerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMortis",,"TID_ACH_WINS_5_TITLE",,"Undertaker",,"UndertakerWins4",,,,,,
"MortisHitBrawlersWithDashShowdown",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE_SHOWDOWN","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","Showdown",,"Showdown",68,"MortisHitBrawlersWithDashShowdown","TRUE",,
"MortisHitBrawlersWithDashDuoShowdown",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE_SHOWDOWN","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","DuoShowdown",,"DuoShowdown",68,"MortisHitBrawlersWithDashShowdown","TRUE",,
"MortisHitBrawlersWithDashTrioShowdown",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE_SHOWDOWN","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","TrioShowdown",,"TrioShowdown",68,"MortisHitBrawlersWithDashShowdown","TRUE",,
"MortisHitBrawlersWithDashKnockout",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","Knockout",,"Knockout",68,"MortisHitBrawlersWithDash","TRUE",,
"MortisHitBrawlersWithDashBounty",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","Bounty",,"Bounty",68,"MortisHitBrawlersWithDash","TRUE",,
"MortisHitBrawlersWithDashGemGrab",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","GemGrab",,"GemGrab",68,"MortisHitBrawlersWithDash","TRUE",,
"MortisHitBrawlersWithDashHeist",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","Heist",,"Heist",68,"MortisHitBrawlersWithDash","TRUE",,
"MortisHitBrawlersWithDashBrawlBall",,"MortisHit3BrawlersWithBasicAttack",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_TITLE","TID_ACH_MORTIS_HIT_BRAWLERS_WITH_DASH_DESC","Undertaker","BrawlBall",,"BrawlBall",68,"MortisHitBrawlersWithDash","TRUE",,
"SpawnerDudeWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","SpawnerDude",,,,69,,,,
"SpawnerDudeWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"SpawnerDude",,"SpawnerDudeWins1",,,,,,
"SpawnerDudeWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_mrp_facepalm",,"TID_ACH_WINS_3_TITLE",,"SpawnerDude",,"SpawnerDudeWins2",,,,,,
"SpawnerDudeWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_mrp1",,"TID_ACH_WINS_4_TITLE",,"SpawnerDude",,"SpawnerDudeWins3",,,,,,
"SpawnerDudeWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryMrp",,"TID_ACH_WINS_5_TITLE",,"SpawnerDude",,"SpawnerDudeWins4",,,,,,
"ControllerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Controller",,,,70,,,,
"ControllerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Controller",,"ControllerWins1",,,,,,
"ControllerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_nani_facepalm",,"TID_ACH_WINS_3_TITLE",,"Controller",,"ControllerWins2",,,,,,
"ControllerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_nani1",,"TID_ACH_WINS_4_TITLE",,"Controller",,"ControllerWins3",,,,,,
"ControllerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryNani",,"TID_ACH_WINS_5_TITLE",,"Controller",,"ControllerWins4",,,,,,
"ShamanWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Shaman",,,,71,,,,
"ShamanWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Shaman",,"ShamanWins1",,,,,,
"ShamanWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_nita_facepalm",,"TID_ACH_WINS_3_TITLE",,"Shaman",,"ShamanWins2",,,,,,
"ShamanWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_nita1",,"TID_ACH_WINS_4_TITLE",,"Shaman",,"ShamanWins3",,,,,,
"ShamanWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryNita",,"TID_ACH_WINS_5_TITLE",,"Shaman",,"ShamanWins4",,,,,,
"NitaDealDamageWithBruceInOneMatchShowdown",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","Showdown",,"Showdown",71,"NitaDealDamageWithBruceInOneMatchShowdown","TRUE",,
"NitaDealDamageWithBruceInOneMatchDuoShowdown",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","DuoShowdown",,"DuoShowdown",71,"NitaDealDamageWithBruceInOneMatchShowdown","TRUE",,
"NitaDealDamageWithBruceInOneMatchTrioShowdown",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","TrioShowdown",,"TrioShowdown",71,"NitaDealDamageWithBruceInOneMatchShowdown","TRUE",,
"NitaDealDamageWithBruceInOneMatchKnockout",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","Knockout",,"Knockout",71,"NitaDealDamageWithBruceInOneMatch","TRUE",,
"NitaDealDamageWithBruceInOneMatchBounty",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","Bounty",,"Bounty",71,"NitaDealDamageWithBruceInOneMatch","TRUE",,
"NitaDealDamageWithBruceInOneMatchGemGrab",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","GemGrab",,"GemGrab",71,"NitaDealDamageWithBruceInOneMatch","TRUE",,
"NitaDealDamageWithBruceInOneMatchHeist",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","Heist",,"Heist",71,"NitaDealDamageWithBruceInOneMatch","TRUE",,
"NitaDealDamageWithBruceInOneMatchBrawlBall",,"NitaDealDmgWithUlti",,10000,1,0,"gameplay",,1,100,,,,"TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_TITLE","TID_ACH_NITA_DEAL_DAMAGE_WITH_BRUCE_IN_ONE_MATCH_DESC","Shaman","BrawlBall",,"BrawlBall",71,"NitaDealDamageWithBruceInOneMatch","TRUE",,
"SkaterWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Skater",,,,72,,,,
"SkaterWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Skater",,"SkaterWins1",,,,,,
"SkaterWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_ollie_facepalm",,"TID_ACH_WINS_3_TITLE",,"Skater",,"SkaterWins2",,,,,,
"SkaterWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_ollie1",,"TID_ACH_WINS_4_TITLE",,"Skater",,"SkaterWins3",,,,,,
"SkaterWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryOllie",,"TID_ACH_WINS_5_TITLE",,"Skater",,"SkaterWins4",,,,,,
"OllieTauntBrawlersWith1SuperShowdown",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE_SHOWDOWN","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","Showdown",,"Showdown",72,"OllieTauntBrawlersWith1SuperShowdown","TRUE",,
