"Name","Disabled","DisabledCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame"
"player_icon_pam_aprilfools","","","0","0","","sc/player_icons.sc","player_icon_pam_aprilfools","3453","","true","","","","","","","MinigunDudeAprilFools","TRUE","","","","",""
"player_icon_pearl_periscope","","","0","0","","sc/player_icons.sc","player_icon_pearl_periscope","3454","","true","","","","","","","CookerDeepsea","TRUE","","","","",""
"player_icon_rico_aprilfools","","","0","0","","sc/player_icons.sc","player_icon_rico_aprilfools","3455","","true","","","","","","","TrickshotDudeAprilFools","TRUE","","","","",""
"player_icon_sandy_lantern","","","0","0","","sc/player_icons.sc","player_icon_sandy_lantern","3456","","true","","","","","","","SandstormLantern","TRUE","","","","",""
"player_icon_super2","","","0","0","","sc/player_icons.sc","player_icon_super2","3457","","true","TRUE","","","","","","","","","SUPERHEROES","","",""
"player_icon_grom_superheroes","","","0","0","","sc/player_icons.sc","player_icon_grom_superheroes","3458","","true","","","","","","","CrossBomberSupercellMake","TRUE","","SUPERHEROES","","",""
"player_icon_finx1","","","0","0","","sc/player_icons.sc","player_icon_finx1","2085","true","","","","","","","","ChronomancerDefault","","","","","",""
"player_icon_carl_superheroes","","","0","0","","sc/player_icons.sc","player_icon_carl_superheroes","3459","","true","","","","","","","WhirlwindSupercellMake","TRUE","","SUPERHEROES","","",""
"player_icon_colt_propass","","","0","0","","sc/player_icons.sc","player_icon_colt_propass","3460","","true","","","","","","","GunSlinger2025RankedProgrsesionSkinLevel2","TRUE","","PROPASS","","",""
"player_icon_bibi_superheroes","","","0","0","","sc/player_icons.sc","player_icon_bibi_superheroes","3461","","true","","","","","","","BaseballVillain","TRUE","","SUPERHEROES","","",""
"player_icon_janet_superheroes","","","0","0","","sc/player_icons.sc","player_icon_janet_superheroes","3462","","true","","","","","","","JetpackGirlSupercellMake","TRUE","","SUPERHEROES","","",""
"player_icon_buster_superheroes","","","0","0","","sc/player_icons.sc","player_icon_buster_superheroes","3463","","true","","","","","","","ShieldTankSupercellMake","TRUE","","SUPERHEROES","","",""
"player_icon_sam_superheroes","","","0","0","","sc/player_icons.sc","player_icon_sam_superheroes","3464","","true","","","","","","","WeaponThrowerSupercellMake","TRUE","","SUPERHEROES","","",""
"hero90","","","0","0","Chronomancer","sc/player_icons.sc","player_icon_finx","737","","","","","","","","","","","","","","",""
"hero91","","","0","0","Morningstar","sc/player_icons.sc","player_icon_lumi","738","","","","","","","","","","","","","","",""
"player_icon_propass","","","0","0","","sc/player_icons.sc","player_icon_propass","3465","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_appicon_60_skull","","","0","0","","sc/player_icons.sc","player_icon_appicon_60_skull","3466","","true","TRUE","","","","","","","","","RANKED","","",""
"player_icon_carneval25","","","0","0","","sc/player_icons.sc","player_icon_carneval25","3467","","true","TRUE","","","","","","","","","CARNAVAL","","",""
"player_icon_mystery_valentinekiss","","","0","0","","sc/player_icons.sc","player_icon_mystery_valentinekiss","3468","","true","TRUE","","","","","","","","","BRAWLENTINES","","",""
"player_icon_hmm","","","0","0","","sc/player_icons.sc","player_icon_hmm","3469","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_squeak_darksands","","","0","0","","sc/player_icons.sc","player_icon_squeak_darksands","3470","","true","","","","","","","StickyBombSandsOfTimes","TRUE","","DARKSANDS","","",""
"player_icon_franke_darksands","","","0","0","","sc/player_icons.sc","player_icon_franke_darksands","3471","","true","","","","","","","HammerDudeSandsOfTimes","TRUE","","DARKSANDS","","",""
"player_icon_meeple_darksands","","","0","0","","sc/player_icons.sc","player_icon_meeple_darksands","3472","","true","","","","","","","MeepleSandsOfTimes","TRUE","","DARKSANDS","","",""
"player_icon_chester_uno","","","0","0","","sc/player_icons.sc","player_icon_chester_uno","3473","","true","","","","","","","JesterUno","TRUE","","UNO","","",""
"player_icon_goodrandomsbull","","","0","0","","sc/player_icons.sc","player_icon_goodrandomsbull","3474","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_goodrandomsedgar","","","0","0","","sc/player_icons.sc","player_icon_goodrandomsedgar","3475","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_feudaljapan_bentobox","","","0","0","","sc/player_icons.sc","player_icon_feudaljapan_bentobox","3476","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_boba_nita","","","0","0","","sc/player_icons.sc","player_icon_boba_nita","3477","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_boba_spike","","","0","0","","sc/player_icons.sc","player_icon_boba_spike","3478","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_boba_squeak","","","0","0","","sc/player_icons.sc","player_icon_boba_squeak","3479","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_boba_tick","","","0","0","","sc/player_icons.sc","player_icon_boba_tick","3480","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_bp_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_bp_feudaljapan","3481","true","","","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_bp_kaiju","","","0","0","","sc/player_icons.sc","player_icon_bp_kaiju","3482","true","","","","","","","","","","","KAIJU","","",""
"player_icon_feudaljapan_octopuss","","","0","0","","sc/player_icons.sc","player_icon_feudaljapan_octopuss","3483","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_sakuraspike","","","0","0","","sc/player_icons.sc","player_icon_sakuraspike","3484","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_samurai_robot1","","","0","0","","sc/player_icons.sc","player_icon_samurai_robot1","3485","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_samurai_robot2","","","0","0","","sc/player_icons.sc","player_icon_samurai_robot2","3486","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_samurai_robot3","","","0","0","","sc/player_icons.sc","player_icon_samurai_robot3","3487","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"hero92","","","0","0","Geisha","sc/player_icons.sc","player_icon_kaze","739","","","","","","","","","","","","","","",""
"hero93","","","0","0","Alternator","sc/player_icons.sc","player_icon_jae","740","","","","","","","","","","","","","","",""
"player_icon_moba_bluebase","","","0","0","","sc/player_icons.sc","player_icon_moba_bluebase","3488","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_kaiju_eye","","","0","0","","sc/player_icons.sc","player_icon_kaiju_eye","3489","","true","TRUE","","","","","","","","","KAIJU","","",""
"player_icon_edgar_kaiju","","","0","0","","sc/player_icons.sc","player_icon_edgar_kaiju","3490","","true","","","","","","","EnragerKaiju","TRUE","","","","",""
"player_icon_feudaljapan_koi","","","0","0","","sc/player_icons.sc","player_icon_feudaljapan_koi","3491","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_kaiju_disc","","","0","0","","sc/player_icons.sc","player_icon_kaiju_disc","3492","","true","TRUE","","","","","","","","","KAIJU","","",""
"player_icon_moba_redbase","","","0","0","","sc/player_icons.sc","player_icon_moba_redbase","3493","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_moba_blueturret","","","0","0","","sc/player_icons.sc","player_icon_moba_blueturret","3494","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_moba_boss","","","0","0","","sc/player_icons.sc","player_icon_moba_boss","3495","","true","TRUE","","","","","","","","","KAIJU","","",""
"player_icon_feudaljapan_sushi","","","0","0","","sc/player_icons.sc","player_icon_feudaljapan_sushi","3496","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_feudaljapan_statue","","","0","0","","sc/player_icons.sc","player_icon_feudaljapan_statue","3497","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_moba_shape","","","0","0","","sc/player_icons.sc","player_icon_moba_shape","3498","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_colette_kaiju","","","0","0","","sc/player_icons.sc","player_icon_colette_kaiju","3499","","true","","","","","","","PercenterKaiju","TRUE","","","","",""
"player_icon_miku_kaiju","","","0","0","","sc/player_icons.sc","player_icon_miku_kaiju","3500","","true","","","","","","","LeaperKaiju","TRUE","","","","",""
"player_icon_griff_kaiju","","","0","0","","sc/player_icons.sc","player_icon_griff_kaiju","3501","","true","","","","","","","AssaultShotgunKaiju","TRUE","","","","",""
"player_icon_buster_chainsaw","","","0","0","","sc/player_icons.sc","player_icon_buster_chainsaw","3502","","true","","","","","","","ShieldTankChainsaw","TRUE","","","","",""
"player_icon_gray_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_gray_feudaljapan","3503","","true","","","","","","","DoorManJapan","TRUE","","","","",""
"player_icon_piper_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_piper_feudaljapan","3504","","true","","","","","","","SniperJapan","TRUE","","","","",""
"player_icon_sprout_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_sprout_feudaljapan","3505","","true","","","","","","","WallyJapan","TRUE","","","","",""
"player_icon_kaze_green","","","0","0","","sc/player_icons.sc","player_icon_kaze_green","2086","true","","","","","","","","GeishaDefault","","","","","",""
"player_icon_geisha_assassin","","","0","0","","sc/player_icons.sc","player_icon_geisha_assassin","3506","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_geisha1","","","0","0","","sc/player_icons.sc","player_icon_geisha1","3507","","true","TRUE","","","","","","","","","FEUDALJAPAN","","",""
"player_icon_frank_christmas","","","0","0","","sc/player_icons.sc","player_icon_frank_christmas","3508","","true","","","","","","","HammerDudeXmas","TRUE","","","","",""
"player_icon_willow_overcharge","","","0","0","","sc/player_icons.sc","player_icon_willow_overcharge","6068","","true","","","","","true","","","","","","Puppeteer","",""
"player_icon_kenji_overcharge","","","0","0","","sc/player_icons.sc","player_icon_kenji_overcharge","6069","","true","","","","","true","","","","","","Samurai","",""
"player_icon_gus_overcharge","","","0","0","","sc/player_icons.sc","player_icon_gus_overcharge","6070","","true","","","","","true","","","","","","SoulCollector","",""
"player_icon_lily_overcharge","","","0","0","","sc/player_icons.sc","player_icon_lily_overcharge","6071","","true","","","","","true","","","","","","Ambusher","",""
"player_icon_griff_overcharge","","","0","0","","sc/player_icons.sc","player_icon_griff_overcharge","6072","","true","","","","","true","","","","","","AssaultShotgun","",""
"player_icon_clancy_overcharge","","","0","0","","sc/player_icons.sc","player_icon_clancy_overcharge","6073","","true","","","","","true","","","","","","Crab","",""
"player_icon_amber_overcharge","","","0","0","","sc/player_icons.sc","player_icon_amber_overcharge","6074","","true","","","","","true","","","","","","FireDude","",""
"player_icon_kaze_overcharge","","","0","0","","sc/player_icons.sc","player_icon_kaze_overcharge","6075","","true","","","","","true","","","","","","Geisha","",""
"player_icon_tara_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_tara_feudaljapan","3509","","true","","","","","","","BlackHoleJapan","TRUE","","","","",""
"player_icon_finx_kaiju","","","0","0","","sc/player_icons.sc","player_icon_finx_kaiju","3510","","true","","","","","","","ChronomancerKaiju","TRUE","","","","",""
"player_icon_jae1","","","0","0","","sc/player_icons.sc","player_icon_jae1","2087","true","","","","","","","","AlternatorDefault","","","","","",""
"player_icon_angelo_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_angelo_feudaljapan","3511","","true","","","","","","","InsectManJapan","TRUE","","","","",""
"player_icon_kenji_feudaljapan","","","0","0","","sc/player_icons.sc","player_icon_kenji_feudaljapan","3512","","true","","","","","","","SamuraiJapan","TRUE","","","","",""
"player_icon_griff_christmas","","","0","0","","sc/player_icons.sc","player_icon_griff_christmas","3513","","true","","","","","","","AssaultShotgunSled","TRUE","","","","",""
"player_icon_ash_ninja_red","","","0","0","","sc/player_icons.sc","player_icon_ash_ninja_red","3514","","true","","","","","","","KnightJapan","TRUE","","","","",""
"player_icon_sheep","","","0","0","","sc/player_icons.sc","player_icon_sheep","3515","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_angel_star","","","0","0","","sc/player_icons.sc","player_icon_angel_star","3516","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angeldemon_eye","","","0","0","","sc/player_icons.sc","player_icon_angeldemon_eye","3517","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angeldemon_robot","","","0","0","","sc/player_icons.sc","player_icon_angeldemon_robot","3518","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angeldemon_robot2","","","0","0","","sc/player_icons.sc","player_icon_angeldemon_robot2","3519","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_angeldemon_skull","","","0","0","","sc/player_icons.sc","player_icon_angeldemon_skull","3520","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_berry_darkgreek","","","0","0","","sc/player_icons.sc","player_icon_berry_darkgreek","3521","","true","","","","","","","PainterGreekGod","TRUE","","","","",""
"player_icon_bp_darkgreek","","","0","0","","sc/player_icons.sc","player_icon_bp_darkgreek","3522","true","","","","","","","","","","","DARKGREEK","","",""
"player_icon_bp_fantasy","","","0","0","","sc/player_icons.sc","player_icon_bp_fantasy","3523","true","","","","","","","","","","","FANTASY","","",""
"player_icon_demon_star","","","0","0","","sc/player_icons.sc","player_icon_demon_star","3524","","true","TRUE","","","","","","","","","ANGELDEMONS","","",""
"player_icon_doug_fantasy","","","0","0","","sc/player_icons.sc","player_icon_doug_fantasy","3525","","true","","","","","","","ReviverFantasy","TRUE","","","","",""
"player_icon_esports_neon1","","","0","0","","sc/player_icons.sc","player_icon_esports_neon1","3526","","true","TRUE","","","","","","","","","WF_2020","","",""
"player_icon_esports_neon2","","","0","0","","sc/player_icons.sc","player_icon_esports_neon2","3527","","true","TRUE","","","","","","","","","WF_2020","","",""
"player_icon_fantasy_critical1","","","0","0","","sc/player_icons.sc","player_icon_fantasy_critical1","3528","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_fantasy_knight","","","0","0","","sc/player_icons.sc","player_icon_fantasy_knight","3529","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_fantasy_knight1","","","0","0","","sc/player_icons.sc","player_icon_fantasy_knight1","3530","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_gus_demon","","","0","0","","sc/player_icons.sc","player_icon_gus_demon","3531","","true","","","","","","","SoulCollectorDemon","TRUE","","","","",""
"player_icon_jacky_fantasy","","","0","0","","sc/player_icons.sc","player_icon_jacky_fantasy","3532","","true","","","","","","","DrillerFantasy","TRUE","","","","",""
"player_icon_propass_kit","","","0","0","","sc/player_icons.sc","player_icon_propass_kit","3533","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_propass_melody","","","0","0","","sc/player_icons.sc","player_icon_propass_melody","3534","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_propass_spikecaster","","","0","0","","sc/player_icons.sc","player_icon_propass_spikecaster","3535","","true","TRUE","","","","","","","","","PROPASS","","",""
"player_icon_dragonden","","","0","0","","sc/player_icons.sc","player_icon_dragonden","3536","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_fantasy_dragon","","","0","0","","sc/player_icons.sc","player_icon_fantasy_dragon","3537","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_greek_cannon","","","0","0","","sc/player_icons.sc","player_icon_greek_cannon","3538","","true","TRUE","","","","","","","","","OLYMPUS","","",""
"player_icon_greek_pomegranate","","","0","0","","sc/player_icons.sc","player_icon_greek_pomegranate","3539","","true","TRUE","","","","","","","","","DARKGREEK","","",""
"player_icon_removedmastery","","","0","0","","sc/player_icons.sc","player_icon_removedmastery","3540","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_cctvcamera","","","0","0","","sc/player_icons.sc","player_icon_cctvcamera","3541","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_champi_knight","","","0","0","","sc/player_icons.sc","player_icon_champi_knight","3542","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_records","","","0","0","","sc/player_icons.sc","player_icon_records","3543","","true","TRUE","","","","","","","","","MISC","","",""
"hero94","","","0","0","Domain","sc/player_icons.sc","player_icon_trunk","741","","","","","","","","","","","","","","",""
"player_icon_kit_overcharge","","","0","0","","sc/player_icons.sc","player_icon_kit_overcharge","6076","","true","","","","","true","","","","","","Attacher","",""
"player_icon_draco_overcharge","","","0","0","","sc/player_icons.sc","player_icon_draco_overcharge","6077","","true","","","","","true","","","","","","DragonRider","",""
"player_icon_moe_overcharge","","","0","0","","sc/player_icons.sc","player_icon_moe_overcharge","6078","","true","","","","","true","","","","","","Digger","",""
"player_icon_bonnie_overcharge","","","0","0","","sc/player_icons.sc","player_icon_bonnie_overcharge","6079","","true","","","","","true","","","","","","CannonGirl","",""
"player_icon_shade_overcharge","","","0","0","","sc/player_icons.sc","player_icon_shade_overcharge","6080","","true","","","","","true","","","","","","Ghost","",""
"player_icon_chuck_overcharge","","","0","0","","sc/player_icons.sc","player_icon_chuck_overcharge","6081","","true","","","","","true","","","","","","Conductor","",""
"player_icon_lumi_overcharge","","","0","0","","sc/player_icons.sc","player_icon_lumi_overcharge","6082","","true","","","","","true","","","","","","Morningstar","",""
"player_icon_rt_overcharge","","","0","0","","sc/player_icons.sc","player_icon_rt_overcharge","6083","","true","","","","","true","","","","","","Splitter","",""
"player_icon_doug_overcharge","","","0","0","","sc/player_icons.sc","player_icon_doug_overcharge","6084","","true","","","","","true","","","","","","Reviver","",""
"player_icon_trunk1","","","0","0","","sc/player_icons.sc","player_icon_trunk1","2088","true","","","","","","","","DomainDefault","","","","","",""
"player_icon_8bit_angeldemon","","","0","0","","sc/player_icons.sc","player_icon_8bit_angeldemon","3544","","true","","","","","","","ArcadeAngel","TRUE","","","","",""
"player_icon_alli1","","","0","0","","sc/player_icons.sc","player_icon_alli1","2089","true","","","","","","","","StalkerDefault","","","","","",""
"player_icon_amber_fantasy","","","0","0","","sc/player_icons.sc","player_icon_amber_fantasy","3545","","true","","","","","","","FireDudeFantasy","TRUE","","","","",""
"player_icon_belle_fantasy","","","0","0","","sc/player_icons.sc","player_icon_belle_fantasy","3546","","true","","","","","","","ElectroSniperFantasy","TRUE","","","","",""
"player_icon_bo_fantasy","","","0","0","","sc/player_icons.sc","player_icon_bo_fantasy","3547","","true","","","","","","","BowDudeFantasy","TRUE","","","","",""
"player_icon_bull_angeldemon","","","0","0","","sc/player_icons.sc","player_icon_bull_angeldemon","3548","","true","","","","","","","BullDudeDemon","TRUE","","","","",""
"player_icon_darryl_darkgreek","","","0","0","","sc/player_icons.sc","player_icon_darryl_darkgreek","3549","","true","","","","","","","BarrelBotGreekGod","TRUE","","","","",""
"player_icon_dynamike_classic","","","0","0","","sc/player_icons.sc","player_icon_dynamike_classic","3550","","true","","","","","","","TntDudeRetro","TRUE","","","","",""
"player_icon_dynamike_moldy","","","0","0","","sc/player_icons.sc","player_icon_dynamike_moldy","3551","","true","","","","","","","TntDudeToxic","TRUE","","","","",""
"player_icon_dynamike_propass","","","0","0","","sc/player_icons.sc","player_icon_dynamike_propass","3552","","true","","","","","","","TntGuyProgressionSkinLevel2","TRUE","","","","",""
"player_icon_jessie_scstore","","","0","0","","sc/player_icons.sc","player_icon_jessie_scstore","3553","","true","","","","","","","MechanicSCStore","TRUE","","","","",""
"player_icon_lily_fantasy","","","0","0","","sc/player_icons.sc","player_icon_lily_fantasy","3554","","true","","","","","","","AmbusherFantasy","TRUE","","","","",""
"player_icon_sandy_darkgreek","","","0","0","","sc/player_icons.sc","player_icon_sandy_darkgreek","3555","","true","","","","","","","SandstormGreekGod","TRUE","","","","",""
"hero95","","","0","0","Stalker","sc/player_icons.sc","player_icon_alli","742","","","","","","","","","","","","","","",""
"player_icon_mortis_darkgreek","","","0","0","","sc/player_icons.sc","player_icon_mortis_darkgreek","3556","","true","","","","","","","UndertakerGreekGod","TRUE","","","","",""
"player_icon_meg_angeldemon","","","0","0","","sc/player_icons.sc","player_icon_meg_angeldemon","3557","","true","","","","","","","MechaDudeAngel","TRUE","","","","",""
"player_icon_greek_zeustemple","","","0","0","","sc/player_icons.sc","player_icon_greek_zeustemple","3558","","true","TRUE","","","","","","","","","OLYMPUS","","",""
"player_icon_greek_hadestemple","","","0","0","","sc/player_icons.sc","player_icon_greek_hadestemple","3559","","true","TRUE","","","","","","","","","DARKGREEK","","",""
"player_icon_fantasy_knight3","","","0","0","","sc/player_icons.sc","player_icon_fantasy_knight3","3560","","true","TRUE","","","","","","","","","FANTASY","","",""
"player_icon_starrpark_logo","","","0","0","","sc/player_icons.sc","player_icon_starrpark_logo","3561","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_buster_angeldemon","","","0","0","","sc/player_icons.sc","player_icon_buster_angeldemon","3562","","true","","","","","","","ShieldTankAngel","TRUE","","","","",""
"player_icon_fang_demon","","","0","0","","sc/player_icons.sc","player_icon_fang_demon","3563","","true","","","","","","","KickerDudeDemon","TRUE","","","","",""
"player_icon_wall_mortis_stuck","","","0","0","","sc/player_icons.sc","player_icon_wall_mortis_stuck","3564","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_wall_mortis_stuck_butt","","","0","0","","sc/player_icons.sc","player_icon_wall_mortis_stuck_butt","3565","","true","TRUE","","","","","","","","","MISC","","",""
"hero96","","","0","0","Dancer","sc/player_icons.sc","player_icon_mina","743","","","","","","","","","","","","","","",""
"hero97","","","0","0","Fury","sc/player_icons.sc","player_icon_ziggy","744","","","","","","","","","","","","","","",""
"player_icon_brasil_10","","","0","0","","sc/player_icons.sc","player_icon_brasil_10","3566","","true","TRUE","","","","","","","","","CARRETA","","",""
"player_icon_brasil_ball","","","0","0","","sc/player_icons.sc","player_icon_brasil_ball","3567","","true","TRUE","","","","","","","","","CARRETA","","",""
"player_icon_carreta_bottle","","","0","0","","sc/player_icons.sc","player_icon_carreta_bottle","3568","","true","TRUE","","","","","","","","","CARRETA","","",""
"player_icon_carreta_primo","","","0","0","","sc/player_icons.sc","player_icon_carreta_primo","3569","","true","TRUE","","","","","","","","","CARRETA","","",""
"player_icon_halloween_box","","","0","0","","sc/player_icons.sc","player_icon_halloween_box","3570","","true","TRUE","","","","","","","","","BRAWLOWEEN","","",""
"player_icon_mina_box","","","0","0","","sc/player_icons.sc","player_icon_mina_box","3571","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_street_box","","","0","0","","sc/player_icons.sc","player_icon_street_box","3572","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_street_grafitti","","","0","0","","sc/player_icons.sc","player_icon_street_grafitti","3573","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_street_obstacle","","","0","0","","sc/player_icons.sc","player_icon_street_obstacle","3574","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_street_speed","","","0","0","","sc/player_icons.sc","player_icon_street_speed","3575","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_street_spike","","","0","0","","sc/player_icons.sc","player_icon_street_spike","3576","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_ziggy_box","","","0","0","","sc/player_icons.sc","player_icon_ziggy_box","3577","","true","TRUE","","","","","","","","","MISC","","",""
"player_icon_bp_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_bp_brawloween25","3578","true","","","","","","","","","","","BRAWLOWEEN","","",""
"player_icon_bp_graffiti","","","0","0","","sc/player_icons.sc","player_icon_bp_graffiti","3579","true","","","","","","","","","","","STREET","","",""
"player_icon_spike_carreta","","","0","0","","sc/player_icons.sc","player_icon_spike_carreta","3580","","true","","","","","","","CactusCarreta","TRUE","","","","",""
"player_icon_street_magnet","","","0","0","","sc/player_icons.sc","player_icon_street_magnet","3581","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_street_shoe","","","0","0","","sc/player_icons.sc","player_icon_street_shoe","3582","","true","TRUE","","","","","","","","","SUBWAY","","",""
"player_icon_bea_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_bea_brawloween25","3583","","true","","","","","","","BeeSniperBrawloween","TRUE","","","","",""
"player_icon_brawloween_brain","","","0","0","","sc/player_icons.sc","player_icon_brawloween_brain","3584","","true","TRUE","","","","","","","","","BRAWLOWEEN","","",""
"player_icon_brawloween25_scarecrow","","","0","0","","sc/player_icons.sc","player_icon_brawloween25_scarecrow","3585","","true","TRUE","","","","","","","","","BRAWLOWEEN","","",""
"player_icon_brawloween25_scythe","","","0","0","","sc/player_icons.sc","player_icon_brawloween25_scythe","3586","","true","TRUE","","","","","","","","","BRAWLOWEEN","","",""
"player_icon_brawloween25_trick","","","0","0","","sc/player_icons.sc","player_icon_brawloween25_trick","3587","","true","TRUE","","","","","","","","","BRAWLOWEEN","","",""
"player_icon_crow_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_crow_brawloween25","3588","","true","","","","","","","CrowBrawloween","TRUE","","","","",""
"player_icon_rico_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_rico_brawloween25","3589","","true","","","","","","","TrickshotBrawloween","TRUE","","","","",""
"player_icon_rt_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_rt_brawloween25","3590","","true","","","","","","","SplitterBrawloween","TRUE","","","","",""
"player_icon_ruffs_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_ruffs_brawloween25","3591","","true","","","","","","","RuffsBrawloween","TRUE","","","","",""
"player_icon_tick_brawloween25","","","0","0","","sc/player_icons.sc","player_icon_tick_brawloween25","3592","","true","","","","","","","ClusterBombBrawloween","TRUE","","","","",""
"player_icon_barley_university","","","0","0","","sc/player_icons.sc","player_icon_barley_university","3593","","true","","","","","","","BarkeepBrawlAcademy","TRUE","","","","",""
"player_icon_buzz_scstore","","","0","0","","sc/player_icons.sc","player_icon_buzz_scstore","3594","","true","","","","","","","RopeDudeSpc","TRUE","","","","",""
"player_icon_byron_street","","","0","0","","sc/player_icons.sc","player_icon_byron_street","3595","","true","","","","","","","SnakeOilSurfer","TRUE","","","","",""
"player_icon_carl_carreta","","","0","0","","sc/player_icons.sc","player_icon_carl_carreta","3596","","true","","","","","","","WhirlwindCarreta","TRUE","","","","",""
"player_icon_chester_university","","","0","0","","sc/player_icons.sc","player_icon_chester_university","3597","","true","","","","","","","JesterBrawlAcademy","TRUE","","","","",""
"player_icon_emz_street","","","0","0","","sc/player_icons.sc","player_icon_emz_street","3598","","true","","","","","","","MummySurfer","TRUE","","","","",""
"player_icon_hank_street","","","0","0","","sc/player_icons.sc","player_icon_hank_street","3599","","true","","","","","","","FishTankSurfer","TRUE","","","","",""
"player_icon_hc_poco_street","","","0","0","","sc/player_icons.sc","player_icon_hc_poco_street","3600","","true","","","","","","","PocoSurferOvercharge","TRUE","","","","",""
"player_icon_janet_street","","","0","0","","sc/player_icons.sc","player_icon_janet_street","3601","","true","","","","","","","JetpackGirlSurfer","TRUE","","","","",""
"player_icon_mina1","","","0","0","","sc/player_icons.sc","player_icon_mina1","2090","true","","","","","","","","","","","","","",""
"player_icon_ollie_university","","","0","0","","sc/player_icons.sc","player_icon_ollie_university","3602","","true","","","","","","","SkaterSurfer","TRUE","","","","",""
"player_icon_penny_university","","","0","0","","sc/player_icons.sc","player_icon_penny_university","3603","","true","","","","","","","ArtilleryGalBrawlAcademy","TRUE","","","","",""
"player_icon_poco_street","","","0","0","","sc/player_icons.sc","player_icon_poco_street","3604","","true","","","","","","","","","","STREET","","",""
