"TID","TR"
"TID_MORTAR_DESC","Mike hedefine iki paket dinamit atar. Yüksekten attığı bu dinamitler engellere takılmaz. Fünyeleri de Mike'ın boyu gibi kısadır."
"TID_MORTAR_ULTI","FIÇI BOMBA"
"TID_MORTAR_ULTI_DESC","Dev bir fıçı bomba. Siperleri ve engelleri yok eder. Yok olmayan düşmanlar da geri püskürtülür."
"TID_LUCHADOR","EL PRIMO"
"TID_LUCHADOR_DESC","El Primo, sürekli sahnede ve ilgi odağı olmaktan hoşlanıyor. Onu çekemeyenler dışında her türlü izleyiciyi kendisine hayran bırakmakta üstüne yok."
"TID_LUCHADOR_WEAPON","ÖFKELİ YUMRUKLAR"
"TID_LUCHADOR_WEAPON_DESC","El Primo düşmanlara hızlı ve güçlü dört yumruk atar. İsabet eden yumruklar düşmanı pelteye çevirir."
"TID_LUCHADOR_ULTI","GÜREŞ ATLAYIŞI"
"TID_LUCHADOR_ULTI_DESC","El Primo, yüksekten bir atlayışla rakiplerine sert bir dirsek darbesi indirir ve çevredeki siperleri yok eder."
"TID_TRICKSHOT_DUDE_OLD","RICOCHET"
"TID_TRICKSHOT_DUDE_DESC","Rico, galaksinin en azılı haydutlarını kovalayan bir kanun adamı olduğuna inanıyor. Ona bir sakız otomatı olduğunu hatırlatmasanız daha iyi."
"TID_TRICKSHOT_DUDE_WEAPON","SEKEN MERMİLER"
"TID_TRICKSHOT_DUDE_WEAPON_DESC","Rico'nun mermileri duvarlardan seker ve seken mermilerin menzilleri uzar. Siper arkasındaki düşmanları vurmak için harika bir yöntem."
"TID_TRICKSHOT_DUDE_ULTI","HİLELİ ATIŞ"
"TID_TRICKSHOT_DUDE_ULTI_DESC","Rico, düşmanları delip geçen ve duvarlardan seken çok sayıda güçlü mermi ateşler."
"TID_CACTUS","SPIKE"
"TID_CACTUS_DESC","Pek çok kişi Spike'ı Colt ve Shelly'nin çiftlikteki sevimli arkadaşı olarak biliyor, ama yaşadığı travmalardan kimsenin haberi yok."
"TID_CACTUS_WEAPON","İĞNE BOMBASI"
"TID_CACTUS_WEAPON_DESC","Spike, patlayıp etrafa diken saçan küçük bir kaktüs fırlatır."
"TID_CACTUS_ULTI","HER YER KAKTÜS!"
"TID_CACTUS_ULTI_DESC","Spike, dikenli bir el bombası atar. Patlama alanında kalan düşmanlar zarar görür ve yavaşlar."
"TID_BARKEEP","BARLEY"
"TID_BARKEEP_DESC","İçki hazırlamak ve müşterilerle sohbet etmek için tasarlanmış robot barmen Barley, barın temizliğinden de sorumlu. Ortalığı kirleten müşterilere hiç acımıyor."
"TID_BARKEEP_WEAPON","ŞİŞE"
"TID_BARKEEP_WEAPON_DESC","Barley, bir şişe fırlatır ve kırılan şişeden saçılan sıvı düşmanlara zarar verir. Sıvı birikintisinin içinde kalan düşmanlar hasar görmeye devam eder."
"TID_BARKEEP_ULTI","SON SİPARİŞLER"
"TID_BARKEEP_ULTI_DESC","Barley, çok sayıda yanan şişe fırlatır ve geniş bir bölgeyi alevler içinde bırakır. Yan masadan gönderdiler!"
"TID_MECHANIC","JESSIE"
"TID_MECHANIC_DESC","Jessie, hurdalıkta bulduğu parçalarla çeşitli silahlar ve icatlar yapan çok yetenekli bir kız. Bir gün annesi Pam'e kendi ayakları üzerinde durabildiğini gösterecek!"
"TID_MECHANIC_WEAPON","ŞOK TÜFEĞİ"
"TID_MECHANIC_WEAPON_DESC","Jessie bir enerji küresi ateşler. Küre bir hedefe isabet edince menzil dahilindeki bir sonraki hedefe doğru seker ve üç düşmana kadar vurabilir. Her sektiğinde verdiği hasar <damageDecayChain> azalır."
"TID_MECHANIC_ULTI","KULE"
"TID_MECHANIC_ULTI_DESC","Jessie düşmanlara otomatik olarak ateş eden bir taret yerleştirir. %100 geri dönüşümlü malzemelerden yapılmıştır!"
"TID_SHAMAN","NITA"
"TID_SHAMAN_DESC","Nita, kavgaya girmekten hiç çekinmeyen korkusuz bir kız. Ayı başlığı herkes için bir uyarı niteliğinde: Bu kızın arkası sağlam!"
"TID_SHAMAN_WEAPON","ŞOK DALGASI"
"TID_SHAMAN_WEAPON_DESC","Nita, düşmanlara zarar veren bir şok dalgası gönderir."
"TID_SHAMAN_ULTI","AYI GÜCÜ"
"TID_SHAMAN_ULTI_DESC","Nita, düşmanları avlaması için dev ayısını çağırır."
"TID_UNDERTAKER","MORTIS"
"TID_UNDERTAKER_DESC","Mortis, bir vampir ve cenaze levazımatçısı. Ancak Starr Park'ta kimse ölmediği için işleri kesat."
"TID_UNDERTAKER_WEAPON","KÜREK DARBESİ"
"TID_UNDERTAKER_WEAPON_DESC","Mortis ileri atılıp bir kürek darbesi indirir, girişimci ruhuyla kendine iş fırsatları yaratır. Üç darbesi de dolduktan kısa bir süre sonra ileri atıldığında daha uzun mesafe kat eder."
"TID_UNDERTAKER_ULTI","CAN SUYU"
"TID_UNDERTAKER_ULTI_DESC","Mortis, düşman savaşçıların sağlığını emen ve kendi sağlığını artıran bir vampir yarasa sürüsü çağırır. Tüyler ürpertici!"
"TID_CROW","CROW"
"TID_CROW_DESC","Crow, fazla konuşmaz ve kimseye güvenmez. Hakkında bilinen tek şey çoğunlukla Bull ve Bibi ile takıldığı."
"TID_CROW_WEAPON","HANÇER"
"TID_CROW_WEAPON_DESC","Crow, düşmanlarına üç hançer fırlatır. Zehirli hançerlerin isabet ettiği düşmanlar bir süre daha hasar görmeye devam eder ve bu süre boyunca üzerlerindeki tüm iyileştirme etkileri azalır."
"TID_CROW_ULTI","PİKE"
"TID_CROW_ULTI_DESC","Crow uçmaya başlar, kalkışta ve inişte çevresine zehirli hançerler fırlatır."
"TID_DEAD_MARIACHI","POCO"
"TID_DEAD_MARIACHI_DESC","Poco, müziğin insan hayatını değiştirebileceğine inanıyor. Gitar çalmayı o kadar seviyor ki hiç durmuyor, durmasını söyleyenlere de kulak asmıyor!"
"TID_DEAD_MARIACHI_WEAPON","ÖLÜMCÜL NOTA"
"TID_DEAD_MARIACHI_WEAPON_DESC","Poco gitarıyla bir nota çalarak düşmanlara doğru bir ses dalgası gönderir. Ses dalgasının isabet ettiği düşmanlar hasar alır."
"TID_DEAD_MARIACHI_ULTI","BİR DAHA"
"TID_DEAD_MARIACHI_ULTI_DESC","Poco neşeli bir ritimle kendisini ve ulaşabildiği arkadaşlarını iyileştirir. Düşmanları etkilemez."
"TID_BOW_DUDE","BO"
"TID_BOW_DUDE_DESC","Bo, kargaşalı ormanda uzun süre hayatta kalmayı başarmış. İşin etkileyici yanı, bunu Hediye Dükkanındaki indirimlerden aldığı oyuncaklarla yapmış olması."
"TID_BOW_DUDE_WEAPON","KARTAL GÖZLÜ"
"TID_BOW_DUDE_WEAPON_DESC","Bo, patlayıp düşmanları bir kartal pençesi gibi parçalayan üç ok atar."
"TID_BOW_DUDE_ULTI","TİLKİ AVI"
"TID_BOW_DUDE_ULTI_DESC","Bo, patlayıcı tuzaklarını kurar. Düşmanlar tarafından etkinleştirilen tuzaklar kısa bir gecikmeyle patlar, etki alanındaki düşmanlar zarar görür ve geri püskürtülür."
"TID_BOW_DUDE_OVERCHARGE","AYI AVI"
"TID_BOW_DUDE_OVERCHARGE_DESC","Bo'nun süperi üç yerine beş mayın bırakır. Bunlar, süperinin önceden bıraktığı mayınların yerine geçmediğinden haritada yediden fazla mayın olabilir!"
"TID_SNIPER","PIPER"
"TID_SNIPER_DESC","Piper'ın tek istediği şey köyün fırıncısı olup lezzetli turtalar, kurabiyeler ve tatlılar yapmak. Geçmişiyle ilgili soru sorulmasından hiç hoşlanmıyor."
"TID_SNIPER_WEAPON","ŞEMSİLAH"
"TID_SNIPER_WEAPON_DESC","Piper, şemsiyesinin ucundan bir keskin nişancı atışı yapar. Mermi ne kadar uzağa giderse o kadar fazla hasar verir."
"TID_SNIPER_ULTI","GÖRÜŞÜRÜZ"
"TID_SNIPER_ULTI_DESC","Piper, ısrarcı taliplerinden kaçmak için bir sıçrama yapar. Giderken bir hanımefendiye yakışır hediyeler bırakmayı da ihmal etmez. Eteğindeki bombaları döker!"
"TID_MINIGUN_DUDE","PAM"
"TID_MINIGUN_DUDE_DESC","Pam'in hurdalıkta işi başından aşkın ama her şeye yetişmeyi başarıyor. Ne yazık ki bu yüzden kızı Jessie'ye zaman ayıramıyor."
"TID_MINIGUN_DUDE_WEAPON","HURDA ATIŞI"
"TID_MINIGUN_DUDE_WEAPON_DESC","Pam, geniş bir alana hurda metal parçaları saçar. Koruyucu gözlük takmanız önerilir!"
"TID_MINIGUN_DUDE_ULTI","ANNE ÖPÜCÜĞÜ"
"TID_MINIGUN_DUDE_ULTI_DESC","Pam'in iyileştiren tareti, kendisini ve etki alanındaki diğer takım arkadaşlarını iyileştirir."
"TID_BONE_THROWER","Kemikatar"
"TID_BONE_THROWER_DESC","Dev makineli tüfeğiyle sayısız düşmanı biçebilen Makinelici, yavaş ama emin adımlarla ilerler. Geri püskürtme etkileri Makineliciye işlemez."
"TID_BONE_THROWER_WEAPON","MAKİNELİ"
"TID_BONE_THROWER_WEAPON_DESC","Makinelici için bu dev makineli tüfeği kullanmak çok kolay. Hem yürüyüp hem de tam otomatik ateş edebiliyor."
"TID_BONE_THROWER_ULTI","BANDAJ TAŞIYICI"
"TID_BONE_THROWER_ULTI_DESC","Yüksek yoğunluklu bir çatışmada bazen birkaç sıyrık ve yarayla uğraşmak gerekebilir. Bu bandajlar tüm takımı ayakta tutmaya yardımcı olur."
"TID_BLACK_HOLE","TARA"
"TID_BLACK_HOLE_DESC","Tara, kartlara bakıp geleceğin zorluklarla dolu olacağını görmüş! Ama endişelenme, sana özel bir fiyattan kendini koruyacak sihirli eşyalar satabilir."
"TID_BLACK_HOLE_WEAPON","ÜÇLÜ TAROT"
"TID_BLACK_HOLE_WEAPON_DESC","Tara bir bilek hareketiyle düşmanlara üç kart fırlatır. Kartlar hedefleri delip geçer. Güzel numara!"
"TID_BLACK_HOLE_ULTI","YER ÇEKİMİ"
"TID_BLACK_HOLE_ULTI_DESC","Tara, bir yer çekimi alanı oluşturur. Etki alanı içinde düşmanlar merkeze çekilir ve birbirlerine çarpıp hasar görürler."
"TID_TURRET_DAMAGE","Taret Hasarı"
"TID_TURRET_HEALTH","Taret Sağlığı"
"TID_STAT_DAMAGE_PER_SECOND","Saniye Başına Hasar"
"TID_STAT_DAMAGE_PER_SECOND_EACH","Saniye Başına Hasar"
"TID_STAT_DAMAGE_PER_STRIKE","Yumruk başına hasar"
"TID_ROBOT","DEPUTY IRONS"
"TID_ROBOT_DESC","Hizmet için üretildi. Yok etmek için silahlandırıldı."
"TID_ROBOT_WEAPON","ROKET NİŞANCISI"
"TID_ROBOT_WEAPON_DESC","Deputy Irons, bir makine hassasiyetiyle isabetli ve uzun menzilli bir patlayıcı roket ateşler."
"TID_ROBOT_ULTI","KİTLE KONTROLÜ"
"TID_ROBOT_ULTI_DESC","Daha fazla güç kullanımı gerektiğinde Deputy Irons taşkınlık yapan kalabalığa yığınla roket yağdırır."
"TID_ARMOR_STAT","Sağlık"
"TID_HEALTH","Sağlık"
"TID_STAT_GRENADE_DAMAGE","Bomba başına hasar"
"TID_STAT_MISSILE_DAMAGE","Roket başına hasar"
"TID_STAT_HEALTH","Sağlık"
"TID_STAT_SPEED","Hız"
"TID_STAT_DAMAGE","Hasar"
"TID_STAT_DAMAGE_SPECIAL_TARGETS","Özel hedeflere verilen hasar"
"TID_STAT_DAMAGE_PER_SHOT","Mermi başına hasar"
"TID_STAT_DAMAGE_PER_SHELL","Fişek başına hasar"
"TID_STAT_HAMMER_DAMAGE","Her 0,2 saniyede hasar"
"TID_STAT_DAMAGE_OR_HEAL","Hasar / İyileştirme"
"TID_HERO_INFO_MAX_BOUNCES","Maksimum sekme"
"TID_HERO_INFO_HEAL_REDUCTION","İyileştirme azaltma"
"TID_BATTLE","OYNA"
"TID_QUIT","Çıkış"
"TID_MATCHMAKING_QUIT","Çıkış"
"TID_MATCHMAKING_HEADING","Oyuncu aranıyor"
"TID_MATCHMAKING_HEADING_TUTORIAL","Hesaplaşma zamanı!"
"TID_MATCHMAKING_TIME_LABEL","Savaşın başlamasına:"
"TID_MATCHMAKING_PLAYERS","Bulunan oyuncular: <x>/<y>"
"TID_BUTTON_CANCEL","İptal"
"TID_BUTTON_OK","Tamam"
"TID_ENTER_NAME_TITLE","Takma adın ne olsun?"
"TID_ENTER_NAME_BODY","Lütfen gerçek adını kullanma! Takma adını daha sonra profilinden değiştirebilirsin."
"TID_TIME_DAYS"," g"
"TID_TIME_HOURS"," sa"
"TID_TIME_MINS"," dk"
"TID_TIME_SECS"," sn"
"TID_TIME_MONTHS"," ay"
"TID_MATCHMAKING_TIME","Başlamasına: <TIME>"
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","Bağlandı"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","Bağlan"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Giriş"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Giriş yapmadan oyna"
"TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID","<NAME> oyuncusunun (<TROPHIES> kupalı) başka bir ilerlemesini yüklemek istiyor musun? Supercell ID bilgilerinle giriş yaparak yükleyebilirsin."
"TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE","Hata!"
"TID_ERROR_POP_UP_OUT_OF_SYNC","İstemci ve sunucu senkronize değil!"
"TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON","Oyunu yeniden yükle"
"TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE","Bağlantı hatası"
"TID_ERROR_POP_UP_CONNECTION_FAILED","Sunucuya bağlanılamıyor. İnternet bağlantını kontrol et ve tekrar dene."
"TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON","Tekrar dene"
"TID_ERROR_POP_UP_LOGIN_FAILED_TITLE","Giriş yapılamadı"
"TID_ERROR_POP_UP_LOGIN_FAILED","Lütfen daha sonra tekrar dene."
"TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON","Tekrar dene"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE","Orada kimse var mı?"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED","Aşağıdaki düğmeye tıkla ve oyunu yeniden yükle."
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON","Oyunu yeniden yükle"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE","Güncelleme hazır!"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION","İyi haber! Brawl Stars'ın yeni bir sürümü var."
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON","Güncelle"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE","Bakım molası"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE","Sunucular bakımda. Daha sonra tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON","Tekrar dene"
"TID_ERROR_POP_UP_BANNED_TITLE","Hesap bilgileri!"
"TID_ERROR_POP_UP_BANNED","Geçici olarak uzaklaştırıldın."
"TID_ERROR_POP_UP_BANNED_BUTTON","Tamam"
"TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS","Destekle iletişime geç"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Daha Fazla Bilgi"
"TID_INFO_POP_UP_IAP_NOTE_TITLE","Önemli Duyuru"
"TID_INFO_POP_UP_IAP_NOTE","Brawl Stars'ı oynamak ücretsizdir ancak uygulama içi satın alımlarla ilerlemeni hızlandırabilirsin (bu özelliği cihaz ayarlarından devre dışı bırakabilirsin). Hizmet Koşullarımızı ve Gizlilik Politikamızı kabul etmek için Tamam'a dokun."
"TID_INFO_POP_UP_IAP_NOTE_BUTTON","Tamam"
"TID_SERVER_ERROR_TITLE","Sunucu hatası <number>"
"TID_SERVER_ERROR","Savaş sırasında bağlantın kesildi."
"TID_SERVER_ERROR_BUTTON","Tamam"
"TID_ERROR_POP_UP_CONNECTION_LOST_TITLE","Bağlantı kesildi"
"TID_ERROR_POP_UP_CONNECTION_LOST","Lütfen tekrar giriş yapmayı dene!"
"TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON","Tekrar giriş yapmayı dene"
"TID_TROPHIES","Kupa"
"TID_PRACTICE","ALIŞTIRMA"
"TID_READY","Hazır"
"TID_BATTLE_END_TITLE_VICTORY","ZAFER!"
"TID_BATTLE_END_TITLE_DEFEAT","YENİLGİ"
"TID_BATTLE_END_TITLE_DRAW","Berabere"
"TID_BATTLE_END_DEATHMATCH_VICTORY","Kazandın!"
"TID_BATTLE_END_DEATHMATCH_DEFEAT","Sıra: <RANK>"
"TID_BATTLE_END_TVST_DRAW_DESC","İki takım da aynı sayıda elmas topladığından savaş berabere bitti."
"TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY","MÜCADELE: <LEVEL> SEVİYESİ TAMAMLANDI!"
"TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT","YENİLGİ"
"TID_BATTLE_END_RETURN_HOME","ÇIKIŞ"
"TID_BATTLE_END_NEXT","İleri"
"TID_BATTLE_END_TAP","devam etmek için dokun"
"TID_BATTLE_END_NO_PRACTISE_TROPHIES","ALIŞTIRMALAR KUPA VERMEZ"
"TID_BATTLE_END_PLAY_AGAIN","TEKRAR OYNA"
"TID_BATTLE_END_PLAY_AGAIN_CANCEL","İPTAL"
"TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS","<WAITING>/<TOTAL>"
"TID_BATTLE_END_PLAY_AGAIN_PLAYERS","<caaaaaa><TOTAL></c>"
"TID_BATTLE_END_PLAY_AGAIN_TIMER","<TIME>"
"TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM","<NAME> takımına katıldı"
"TID_BATTLE_END_OVERWHELMING_VICTORY","DESTANSI ZAFER"
"TID_BATTLE_END_OVERWHELMING_VICTORY_LONG","DESTANSI ZAFER"
"TID_RESPAWNING","Bekleme süresi:\n<n1>"
"TID_TEAMS_POPUP_TITLE","TAKIMLAR"
"TID_TEAMS_POPUP_SUBTITLE_IN_CLAN","Kulüp ve Arkadaş Takımları"
"TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN","DEVAM EDEN SAVAŞLARI BURADA GÖRMEK İÇİN BİR KULÜBE KATIL"
"TID_TEAMS_POPUP_SEARCH","KOD İLE KATIL"
"TID_TEAMS_POPUP_CREATE","TAKIM OLUŞTUR"
"TID_TEAM_SEARCH_POPUP_TITLE","KOD KULLANARAK TAKIMA KATIL"
"TID_TEAM_SEARCH_POPUP_SEARCH","KATIL"
"TID_TEAM_JOIN_ROOM_CODE","Takım kodunu buraya yaz..."
"TID_TEAM_CHANGE_MAP","DEĞİŞTİR"
"TID_TEAM_TYPE_INFO_0","Aşamalı"
"TID_TEAM_TYPE_INFO_1","Dostluk Maçı"
"TID_TEAM_TYPE_INFO_2","Özel"
"TID_TEAM_MEMBER_LEFT_0","Takımdan ayrıldın."
"TID_TEAM_MEMBER_LEFT_1","Takımdan atıldın."
"TID_TEAM_MEMBER_LEFT_2","Etkinlik bittiğinden takım dağıldı."
"TID_TEAM_MEMBER_LEFT_3","Takım kurucusu takımdan ayrıldığından takım dağıldı."
"TID_TEAM_MEMBER_LEFT_4","Turnuva maçı iptal edildi."
"TID_TEAM_MEMBER_LEFT_5","Turnuva maçının süresi doldu."
"TID_TEAM_MEMBER_LEFT_6","Turnuva maçı sona erdi."
"TID_TEAM_GAME_STARTING","Savaş başlıyor"
"TID_TEAM_CODE_COPIED","Kod panoya kopyalandı"
"TID_TEAM_MEMBER_INVITE_STATUS_1","<c00ff00>BEKLEYEN DAVET</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_2","<ccc0000>REDDEDİLDİ</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_3","<c0000cc>HEDEF ÇEVRİMDIŞI</c>"
"TID_TEAM_MEMBER_CANCEL_INVITE_INFO","iptal etmek için dokun"
"TID_TEAM_ERROR_1","Takım sunucusu hatası"
"TID_TEAM_ERROR_2","Katılamadın, takım dolu."
"TID_TEAM_ERROR_3","Katılamadın. Takım dağıtılmış."
"TID_TEAM_ERROR_5","Takım kodu geçersiz. Kodun doğru olup olmadığını kontrol et."
"TID_TEAM_ERROR_6","Bu koda sahip bir takım bulunamıyor."
"TID_TEAM_ERROR_7","Atıldıktan sonra takıma katılamazsın."
"TID_TEAM_ERROR_8","Taraf ayarlarını gözden geçir. Taraflarda 3'ten fazla oyuncu olamaz."
"TID_TEAM_ERROR_10","Takım oluşturulamıyor. Zaten bir takımdasın."
"TID_TEAM_ERROR_11","Takım oluşturulamıyor. Etkinlik sona erdi."
"TID_TEAM_ERROR_12","Süresi dolmuş bir takıma katılamazsın."
"TID_TEAM_ERROR_14","Takım oluşturulamıyor. Bu etkinlik, takım oyununa uygun değil."
"TID_TEAM_ERROR_15","Takıma katılamadın. Bu takım senin bölgende değil."
"TID_TEAM_ERROR_17","Oyun başlatılamıyor. Aynı savaşçıdan birden fazla olamaz."
"TID_TEAM_ERROR_18","Oyun başlatılamıyor. Oyun için bakım gerçekleştirilecek."
"TID_TEAM_ERROR_19","Takımı oluşturan kişi çevrimiçiyken takımdan atılamaz."
"TID_TEAM_ERROR_20","Harita değiştirilemiyor. Bu harita için çok fazla oyuncu var."
"TID_TEAM_ERROR_21","Oyun başlatılamıyor. Yeterli bilet yok."
"TID_TEAM_ERROR_22","Etkinlik değiştirilemiyor. Çok fazla oyuncu var."
"TID_TEAM_ERROR_24","Davet edilemedi. Arkadaş bulunamıyor."
"TID_TEAM_ERROR_25","Davet edilemedi. Takım dolu."
"TID_TEAM_ERROR_26","Davet reddedildi."
"TID_TEAM_ERROR_27","Davet edilemedi. Oyuncu şu anda takım davetlerini kabul etmiyor."
"TID_TEAM_ERROR_28","Davet edilemedi. Oyuncu çevrimdışı oldu."
"TID_TEAM_ERROR_29","Davet edilemedi. Oyuncu zaten bir takımda."
"TID_TEAM_ERROR_30","Bekleyen bir davet olduğundan oyun başlatılamıyor."
"TID_TEAM_ERROR_31","Bekleyen bir davet varken etkinlik değiştirilemez."
"TID_TEAM_ERROR_32","Takımda bu oyun modu için fazla üye var."
"TID_TEAM_ERROR_33","Bu oyun modu takım olarak oynanamaz."
"TID_TEAM_ERROR_34","Son boss'u zaten yendin."
"TID_TEAM_ERROR_40","Takıma katılma isteği beklemede."
"TID_TEAM_ERROR_41","Takıma katılma isteği reddedildi."
"TID_TEAM_ERROR_42","Takıma katılma isteği gönderilemedi. Takım bulunamıyor."
"TID_TEAM_ERROR_43","İstek gönderdiğin kişi artık bir takımda değil."
"TID_TEAM_ERROR_44","Takıma katılma isteği alıcısı çevrimdışı."
"TID_TEAM_ERROR_45","Takıma katılma isteği gönderilemedi. Takım dolu."
"TID_TEAM_ERROR_46","Takıma katılma isteği alıcısı seni sessize aldı."
"TID_TEAM_ERROR_47","Takıma katılma isteği gönderilemedi. Katılma isteklerini yalnızca dostluk maçını oluşturan kişi kabul edebilir."
"TID_TEAM_ERROR_49","Katılmadın. Bu etkinlik, takım oyununa uygun değil."
"TID_TEAM_ERROR_60","Bu etkinlik önerilemiyor. Çok fazla oyuncu var."
"TID_TEAM_ERROR_61","Bekleyen bir davet varken etkinlik değişikliği önerilemez."
"TID_TEAM_ERROR_62","Etkinlik önerilemiyor. Bu etkinlik bazı takım üyelerinde yok."
"TID_TEAM_ERROR_102","Takım oluşturulamıyor. Bir takıma katılma isteği göndermişsin."
"TID_TEAM_ERROR_120","Maça başlanamıyor. Yalnızca şu anki mücadele seviyene ait haritada oynayabilirsin."
"TID_TEAM_ERROR_121","Maça başlanamıyor. Canın kalmadı."
"TID_TEAM_ERROR_122","Bu savaşçı bu maçta kullanılamaz."
"TID_TEAM_ERROR_123","Maça başlanamıyor. Seçtiğin savaşçı bu sezon POWER PLAY ve mücadelelerden çıkarıldı."
"TID_TEAM_ERROR_124","Oyun başlatılamıyor. Seçilen harita arkadaşlarla oynamak için onaylanmamış."
"TID_TEAM_ERROR_125","Bu etkinlik, takım oyununa uygun değil."
"TID_SELECT_LOCATION_TITLE","HARİTA SEÇ"
"TID_SELECT_LOCATION_LOCATIONS","DOSTLUK SAVAŞI"
"TID_SELECT_LOCATION_EVENTS","AŞAMALI"
"TID_TEAM_SEARCH_INVALID_CODE","Takım kodu geçersiz. Kodun doğru olup olmadığını kontrol et."
"TID_TEAM_LEAVE","ÇIK"
"TID_TEAM_JOIN","TAKIMA KATIL"
"TID_TEAM_READY_BUTTON_LABEL","HAZIRIM"
"TID_TEAM_CANCEL_READY","İptal"
"TID_TEAM_QUIT","ÇIKIŞ"
"TID_TEAM_TEAMCODE","Takım kodu"
"TID_TEAM_TEAMCODE_DESC","Arkadaşların bu kodu kullanarak takıma erişebilir."
"TID_TEAM_WAITING_FOR_PLAYER","Takım koduyla davet et"
"TID_TEAM_NO_MEMBER","BOT"
"TID_TEAM_NO_MEMBER_INVITE","DAVET ET"
"TID_TEAM_NO_MEMBER_CHOOSE_BOT","SEÇ"
"TID_CONTEXT_MENU_CHOOSE_BOT","SEÇ"
"TID_CONTEXT_MENU_DISABLE_SLOT","DEVRE DIŞI BIRAK"
"TID_TEAM_NO_MEMBER_KNOWN_BOT","BOT"
"TID_TEAMCREATE_EVENT","Harita"
"TID_TEAM_KICK","At"
"TID_TEAM_PROFILE","Profil"
"TID_TEAM_SWAP","Taraf Değiştir"
"TID_TEAM_SWAP_HERE","Buraya koy"
"TID_TEAM_CREATOR_ONLY_FEATURE","Yalnızca takımı oluşturan kullanabilir."
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","Sadece takımı oluşturan oyuncu etkinliği değiştirebilir."
"TID_TEAM_PROFILE_BLOCKED","Hazır durumdayken görüntülenemez"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","Hazır durumdayken kullanılamaz"
"TID_TEAM_PRACTISE_BUTTON_LABEL","ALIŞTIRMA"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","Botlara karşı"
"TID_TEAM_LOOT_UNLOCKS","ÖDÜLLER"
"TID_BONUS_REWARD","3 zafer için bonus ödül:"
"TID_BONUS_REWARD_COLLECTED","Bonus ödül alındı"
"TID_INFO_SERVER_ERROR_TITLE","Sunucu hatası"
"TID_INFO_SERVER_ERROR_BUTTON","Oyunu yeniden yükle"
"TID_RARITY_NAME_0","Kupa Yolu"
"TID_RARITY_NAME_1","Ender"
"TID_RARITY_NAME_2","Süper Ender"
"TID_RARITY_NAME_3","Destansı"
"TID_RARITY_NAME_4","Gizemli"
"TID_RARITY_NAME_5","Efsanevi"
"TID_RARITY_NAME_6","Ultra Efsanevi"
"TID_RARITY_COLOR_0","B9EAFF"
"TID_RARITY_COLOR_1","68FD58"
"TID_RARITY_COLOR_2","5AB3FF"
"TID_RARITY_COLOR_3","D850FF"
"TID_RARITY_COLOR_4","FE5E72"
"TID_RARITY_COLOR_5","FFF11E"
"TID_RARITY_COLOR_6","e1fb2a"
"TID_HERO_SCREEN_DIM_COLOR","164382"
"TID_RANK_UP_POPUP_TITLE","KADEME ARTIŞI!"
"TID_RANK_UP_POPUP_REWARD_BONUS","KADEME ARTIŞ BONUSU"
"TID_RANK_UP_POPUP_RANK","<RANK>. KADEME"
"TID_NAME_FAILED_TOO_SHORT","Ad çok kısa!"
"TID_NAME_FAILED_PROFANITIES","Ad kabul edilmedi!"
"TID_NAME_FAILED","Ad kabul edilmedi!"
"TID_EVENT_STARTED","Yeni <GAMEMODE> haritası açıldı! Yeni ödüller geldi!"
"TID_SELECT_HERO_INFO_1","<cFF8000>Oyuncular oyunculara karşı</c>"
