TID,CN
TID_BOW_DUDE_ULTI_DESC,阿渤扔出几个隐形的爆炸陷阱，一旦被触发，陷阱会在短暂延迟后爆炸，对敌人造成伤害并击退敌人。
TID_SNIPER,佩佩
TID_SNIPER_DESC,佩佩可以远距离狙击敌人，她的子弹飞得越远，伤害就越高。她发动超级技能时，会在附近扔下几颗手榴弹，同时自己跳向一旁！
TID_SNIPER_WEAPON,狙击伞枪
TID_SNIPER_WEAPON_DESC,佩佩的特制阳伞从伞顶发射子弹狙击敌人，子弹飞行的距离越远，造成的伤害越高！
TID_SNIPER_ULTI,触不可及
TID_SNIPER_ULTI_DESC,佩佩跳向一旁，以躲避那些企图接近她的\q追求者\q。不过她还是会让他们感受到一点名媛的\q青睐\q：几颗藏在她吊带袜中的手榴弹。
TID_MINIGUN_DUDE,帕姆
TID_MINIGUN_DUDE_DESC,帕姆最爱用背上的废料喷射器招呼敌人。她的超级技能是安放一座治疗台，为自己和附近的队友恢复生命值！
TID_MINIGUN_DUDE_WEAPON,废料喷射
TID_MINIGUN_DUDE_WEAPON_DESC,帕姆向大范围区域喷射金属废料。请戴好安全护目镜！
TID_MINIGUN_DUDE_ULTI,慈母之吻
TID_MINIGUN_DUDE_ULTI_DESC,帕姆架设一个治疗台，为处于治疗台范围内的自己和队友持续恢复生命值。
TID_BONE_THROWER,白面枪手
TID_BONE_THROWER_DESC,不要小看这个枪手！他能随手拿起巨型机关枪，轻松扫平无数坏蛋。（移动速度慢，免疫击退）
TID_BONE_THROWER_WEAPON,重型机关枪
TID_BONE_THROWER_WEAPON_DESC,这个大个子能够轻而易举拿起这架巨大的机关枪，甚至能一边开火一边前进！
TID_BONE_THROWER_ULTI,绷带分发器
TID_BONE_THROWER_ULTI_DESC,枪林弹雨中不免会受些皮肉伤，而这台绷带分发器能让您和您的队友都保持奋战的活力。
TID_BLACK_HOLE,塔拉
TID_BLACK_HOLE_DESC,卡牌揭示了怎样的命运？这位神秘人来自遥远的异域，能预言你的未来。预言的内容只有两个字：战败！
TID_BLACK_HOLE_WEAPON,三重塔罗
TID_BLACK_HOLE_WEAPON_DESC,塔拉轻抖手腕，快速甩出3张塔罗牌射伤对手。这技艺真是出神入化！
TID_BLACK_HOLE_ULTI,命运之轮
TID_BLACK_HOLE_ULTI_DESC,塔拉召唤一个命运之轮，其强大的吸力会让作用范围内的敌人狠狠地撞到一起！
TID_TURRET_DAMAGE,炮台伤害
TID_TURRET_HEALTH,炮台生命值
TID_STAT_DAMAGE_PER_SECOND,每秒伤害
TID_STAT_DAMAGE_PER_SECOND_EACH,每秒伤害
TID_STAT_DAMAGE_PER_STRIKE,每拳伤害
TID_ROBOT,警官艾恩斯
TID_ROBOT_DESC,为服务而生，为清理代言。
TID_ROBOT_WEAPON,狙击火箭
TID_ROBOT_WEAPON_DESC,警官艾恩斯利用与生俱来的机械精度发射爆炸火箭，可以攻击到超远距离外的敌军。
TID_ROBOT_ULTI,密集打击
TID_ROBOT_ULTI_DESC,如果需要使用非常手段，警官艾恩斯可以发射大量火箭，对密集的敌军造成重大打击。
TID_ARMOR_STAT,生命值
TID_HEALTH,生命值
TID_STAT_GRENADE_DAMAGE,每颗手榴弹伤害
TID_STAT_MISSILE_DAMAGE,每发火箭弹伤害
TID_STAT_HEALTH,生命值
TID_STAT_SPEED,速度
TID_STAT_DAMAGE,伤害
TID_STAT_DAMAGE_SPECIAL_TARGETS,对特殊目标伤害
TID_STAT_DAMAGE_PER_SHOT,每颗子弹伤害
TID_STAT_DAMAGE_PER_SHELL,每颗弹丸伤害
TID_STAT_HAMMER_DAMAGE,每0.2秒伤害
TID_STAT_DAMAGE_OR_HEAL,伤害 / 恢复
TID_HERO_INFO_MAX_BOUNCES,弹射上限
TID_HERO_INFO_HEAL_REDUCTION,降低治疗效果
TID_BATTLE,对战
TID_QUIT,退出
TID_MATCHMAKING_QUIT,退出
TID_MATCHMAKING_HEADING,正在搜索玩家
TID_MATCHMAKING_TIME_LABEL,离对战开始还有：
TID_MATCHMAKING_PLAYERS,已找到玩家 <x>/<y>
TID_BUTTON_CANCEL,取消
TID_BUTTON_OK,确定
TID_ENTER_NAME_TITLE,欢迎来到《荒野乱斗》！
TID_ENTER_NAME_BODY,取个名字吧！
TID_TIME_DAYS,天
TID_TIME_HOURS,小时
TID_TIME_MINS,分
TID_TIME_SECS,秒
TID_MATCHMAKING_TIME,<TIME>后开始
TID_SUPERCELL_ID_TITLE,Supercell ID
TID_SUPERCELL_ID_BUTTON_CONNECTED,已连接
TID_SUPERCELL_ID_BUTTON_DISCONNECTED,连接
TID_SUPERCELL_ID_LOGIN_BUTTON,登录
TID_SUPERCELL_ID_NEW_GAME_BUTTON,不登录
TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID,您想要为<name>加载另一个奖杯数为<trophies>杯的游戏进度吗？请登录您的Supercell ID加载该进度。
TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE,错误！
TID_ERROR_POP_UP_OUT_OF_SYNC,客户端与服务器不同步！
TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON,重新加载
TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE,连接错误
TID_ERROR_POP_UP_CONNECTION_FAILED,无法连接服务器，请检查您的网络连接后再次尝试。
TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON,重试
TID_ERROR_POP_UP_LOGIN_FAILED_TITLE,登录失败
TID_ERROR_POP_UP_LOGIN_FAILED,请稍后再次尝试。
TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON,重试
TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE,还在吗？
TID_ERROR_POP_UP_AUTO_DISCONNECTED,点击下方按钮重新载入游戏。
TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON,重新载入游戏
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE,可以更新啦！
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION,好消息！《荒野乱斗》有新版本啦。
TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON,更新
TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE,系统维护中
TID_ERROR_POP_UP_SERVER_MAINTENANCE,抱歉，服务器正在维护。请您先休息一会儿，稍后重试。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON,重试
TID_ERROR_POP_UP_BANNED_TITLE,您的账号已被封禁！
TID_ERROR_POP_UP_BANNED,您的账号已被临时封禁
TID_ERROR_POP_UP_BANNED_BUTTON,确定
TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS,联系玩家支持
TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON,查看详情
TID_INFO_POP_UP_IAP_NOTE_TITLE,重要通知
TID_INFO_POP_UP_IAP_NOTE,《荒野乱斗》是一款免费游戏，但您可以使用应用内购买加速游戏进度（您可以在设备的设置中关闭该购买功能）。点击确定以接受我们的服务条款与隐私保护政策。
TID_INFO_POP_UP_IAP_NOTE_BUTTON,确定
TID_SERVER_ERROR_TITLE,服务器错误<number>
TID_SERVER_ERROR,您在战斗时与服务器断开了连接。
TID_SERVER_ERROR_BUTTON,确定
TID_ERROR_POP_UP_CONNECTION_LOST_TITLE,连接中断
TID_ERROR_POP_UP_CONNECTION_LOST,请重新登录！
TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON,重新登录
TID_TROPHIES,奖杯
TID_PRACTICE,练习
TID_READY,准备就绪
TID_BATTLE_END_TITLE_VICTORY,胜利！
TID_BATTLE_END_TITLE_DEFEAT,战败
TID_BATTLE_END_TITLE_DRAW,平局
TID_BATTLE_END_DEATHMATCH_VICTORY,您是第1名！
TID_BATTLE_END_DEATHMATCH_DEFEAT,第<RANK>名
TID_BATTLE_END_TVST_DRAW_DESC,平局——双方收集的宝石数量相同！
TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY,<LEVEL>难度已完成！
TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT,战败
TID_BATTLE_END_RETURN_HOME,退出
TID_BATTLE_END_NEXT,下一步
TID_BATTLE_END_TAP,点击以继续
TID_BATTLE_END_NO_PRACTISE_TROPHIES,练习模式不会获得奖杯
TID_BATTLE_END_PLAY_AGAIN,再来一场
TID_BATTLE_END_PLAY_AGAIN_CANCEL,取消
TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS,<WAITING>/<TOTAL>
TID_BATTLE_END_PLAY_AGAIN_PLAYERS,<caaaaaa><TOTAL></c>
TID_BATTLE_END_PLAY_AGAIN_TIMER,<TIME>
TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM,<NAME>加入了您的小队
TID_BATTLE_END_OVERWHELMING_VICTORY,大获全胜
TID_BATTLE_END_OVERWHELMING_VICTORY_LONG,大获全胜
TID_RESPAWNING,重生倒计时：\n<n1>
TID_TEAMS_POPUP_TITLE,小队
TID_TEAMS_POPUP_SUBTITLE_IN_CLAN,战队和好友小队
TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN,加入战队，即可在这里查看可加入的小队
TID_TEAMS_POPUP_SEARCH,使用代码加入
TID_TEAMS_POPUP_CREATE,创建小队
TID_TEAM_SEARCH_POPUP_TITLE,使用代码加入小队
TID_TEAM_SEARCH_POPUP_SEARCH,加入
TID_TEAM_JOIN_ROOM_CODE,在此输入小队代码
TID_TEAM_CHANGE_MAP,更换
TID_TEAM_TYPE_INFO_0,排位赛
TID_TEAM_TYPE_INFO_1,友谊战
TID_TEAM_TYPE_INFO_2,特殊
TID_TEAM_MEMBER_LEFT_0,您已离开小队
TID_TEAM_MEMBER_LEFT_1,您已被踢出小队
TID_TEAM_MEMBER_LEFT_2,活动结束，小队已解散。
TID_TEAM_MEMBER_LEFT_3,小队创建者退出，小队已解散。
TID_TEAM_MEMBER_LEFT_4,锦标赛对战已取消
TID_TEAM_MEMBER_LEFT_5,锦标赛对战已过期
TID_TEAM_MEMBER_LEFT_6,锦标赛对战已结束
TID_TEAM_GAME_STARTING,对战开始
TID_TEAM_CODE_COPIED,代码已复制到剪贴板
TID_TEAM_MEMBER_INVITE_STATUS_1,<c00ff00>等待对方答复</c>
TID_TEAM_MEMBER_INVITE_STATUS_2,<ccc0000>已拒绝</c>
TID_TEAM_MEMBER_INVITE_STATUS_3,<c0000cc>对方不在线</c>
TID_TEAM_MEMBER_CANCEL_INVITE_INFO,点击取消
TID_TEAM_ERROR_1,小队服务器错误
TID_TEAM_ERROR_2,加入失败，小队已满。
TID_TEAM_ERROR_3,加入失败，小队已解散。
TID_TEAM_ERROR_5,小队代码无效，请检查该代码是否正确。
TID_TEAM_ERROR_6,无法找到指定的小队。
TID_TEAM_ERROR_7,加入失败，您无法加入踢出过您的小队。
TID_TEAM_ERROR_8,请检查人员分配，每方人数不能超过3人。
TID_TEAM_ERROR_10,创建失败，您已经加入了一个小队。
TID_TEAM_ERROR_11,创建失败，活动已结束。
TID_TEAM_ERROR_12,加入失败，小队已解散。
TID_TEAM_ERROR_14,创建失败，该活动不支持组队游戏。
TID_TEAM_ERROR_15,加入失败，该小队不在您所在的地区。
TID_TEAM_ERROR_17,无法开始游戏，不允许使用相同的英雄。
TID_TEAM_ERROR_18,无法开始游戏，系统即将维护。
TID_TEAM_ERROR_19,小队创建者在线时不能将其踢出。
TID_TEAM_ERROR_20,无法更换地图，该地图玩家数量过多。
TID_TEAM_ERROR_21,无法开始游戏，门票数量不足。
TID_TEAM_ERROR_22,无法更换地图，玩家数量过多。
TID_TEAM_ERROR_24,邀请失败，未找到好友。
TID_TEAM_ERROR_25,邀请失败，小队已满。
TID_TEAM_ERROR_26,邀请被拒绝
TID_TEAM_ERROR_27,邀请失败，玩家目前不接受组队邀请。
TID_TEAM_ERROR_28,邀请失败，玩家已下线。
TID_TEAM_ERROR_29,邀请失败，玩家已加入其他小队。
TID_TEAM_ERROR_30,无法开始游戏，还有邀请等待处理。
TID_TEAM_ERROR_31,无法更换活动，还有邀请等待处理。
TID_TEAM_ERROR_32,小队人员太多，无法开始该模式。
TID_TEAM_ERROR_33,该模式不支持组队游戏
TID_TEAM_ERROR_34,您已击败最后的首领
TID_TEAM_ERROR_40,组队请求正在等待处理
TID_TEAM_ERROR_41,组队请求被拒绝
TID_TEAM_ERROR_42,组队请求发送失败，无法找到目标小队。
TID_TEAM_ERROR_43,组队请求发送失败，对方已离开小队。
TID_TEAM_ERROR_44,组队请求发送失败，对方已下线。
TID_TEAM_ERROR_45,组队请求发送失败，小队已满。
TID_TEAM_ERROR_46,无法发送组队请求，您已被对方屏蔽。
TID_TEAM_ERROR_47,组队请求发送失败，只有友谊战创建者可接受组队请求。
TID_TEAM_ERROR_48,组队请求发送失败，对方已屏蔽所有组队邀请
TID_TEAM_ERROR_60,无法推荐活动，小队人数过多
TID_TEAM_ERROR_61,无法建议更换活动，您之前发出的组队邀请正在等待处理
TID_TEAM_ERROR_62,无法推荐活动，有小队成员尚未解锁该活动。
TID_TEAM_ERROR_102,无法创建小队，您发出的组队请求仍在等待处理。
TID_TEAM_ERROR_120,无法开始游戏，您只能使用当前挑战关卡的地图进行游戏
TID_TEAM_ERROR_121,无法开始对战，已达负场上限。
TID_TEAM_ERROR_122,该英雄已被禁用
TID_TEAM_ERROR_123,无法开始游戏。本赛季的星徽竞技场和挑战无法使用您目前选择的英雄。
TID_TEAM_ERROR_124,无法开始游戏。该地图尚未通过审核，无法与好友一同畅玩。
TID_TEAM_ERROR_125,该活动不支持小队作战
TID_SELECT_LOCATION_TITLE,选择地图
TID_SELECT_LOCATION_LOCATIONS,友谊战
TID_SELECT_LOCATION_EVENTS,排位赛
TID_TEAM_SEARCH_INVALID_CODE,小队代码无效，请检查该代码是否正确。
TID_TEAM_LEAVE,退出
TID_TEAM_JOIN,加入小队
TID_TEAM_READY_BUTTON_LABEL,准备就绪
TID_TEAM_CANCEL_READY,取消
TID_TEAM_QUIT,退出
TID_TEAM_TEAMCODE,小队代码
TID_TEAM_TEAMCODE_DESC,您的好友可使用该代码加入这个小队。
TID_TEAM_WAITING_FOR_PLAYER,使用小队代码邀请
TID_TEAM_NO_MEMBER,机器人
TID_TEAM_NO_MEMBER_INVITE,邀请
TID_TEAMCREATE_EVENT,地图
TID_TEAM_KICK,踢出
TID_TEAM_PROFILE,玩家信息
TID_TEAM_SWAP,更换队伍
TID_TEAM_SWAP_HERE,更换至此处
TID_TEAM_CREATOR_ONLY_FEATURE,仅小队创建者可用
TID_TEAM_CREATOR_ONLY_FEATURE_MODES,仅小队创建者可更改活动
TID_TEAM_PROFILE_BLOCKED,准备就绪时无法查看
TID_TEAM_FEATURE_BLOCKED_WHILE_READY,准备就绪时无法使用
TID_TEAM_PRACTISE_BUTTON_LABEL,练习
TID_TEAM_PRACTISE_BUTTON_SUBLABEL,人机对战
TID_TEAM_LOOT_UNLOCKS,奖励
TID_BONUS_REWARD,3胜额外奖励：
TID_BONUS_REWARD_COLLECTED,额外奖励已领取
TID_INFO_SERVER_ERROR_TITLE,服务器错误
TID_INFO_SERVER_ERROR_BUTTON,重新载入游戏
TID_RARITY_NAME_0,荣誉之路
TID_RARITY_NAME_1,稀有
TID_RARITY_NAME_2,超稀有
TID_RARITY_NAME_3,史诗
TID_RARITY_NAME_4,神话
TID_RARITY_NAME_5,传奇
TID_RARITY_NAME_6,流彩
TID_RARITY_COLOR_0,B9EAFF
TID_RARITY_COLOR_1,68FD58
TID_RARITY_COLOR_2,5AB3FF
TID_RARITY_COLOR_3,D850FF
TID_RARITY_COLOR_4,FE5E72
TID_RARITY_COLOR_5,FFF11E
TID_RARITY_COLOR_6,F88F25
TID_HERO_SCREEN_DIM_COLOR,164382
TID_RANK_UP_POPUP_TITLE,荣誉提升！
TID_RANK_UP_POPUP_REWARD_BONUS,荣誉提升奖励
TID_RANK_UP_POPUP_RANK,荣誉<RANK>
TID_NAME_FAILED_TOO_SHORT,名称太短！
TID_NAME_FAILED_PROFANITIES,名称不符合要求！
TID_NAME_FAILED,名称不符合要求！
TID_EVENT_STARTED,新的<GAMEMODE>地图现已开放！快来赢取新的奖励吧！
TID_SELECT_HERO_INFO_1,<cFF8000>玩家对抗玩家</c>
TID_SELECT_HERO_INFO_2,<c2288ff>多人人机对战</c>
TID_SELECT_HERO_INFO_3,<c40E0D0>单人人机对战</c>
TID_SELECT_HERO_INFO_1_6,<cFF8000>玩家对抗玩家</c>
TID_SELECT_HERO_INFO_3_6,<c40E0D0>单人人机对战</c>
TID_SELECT_HERO_INFO_FRIENDLY,<c40E0D0>在友谊战中，所有英雄皆为满级</c>
TID_SELECT_HERO_INFO_RANK_REWARD,接收战力能量
TID_SELECT_HERO_POW_INFO_TITLE,战力能量奖励
TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE,购买战力能量
TID_SELECT_HERO_POW_INFO_BODY,请指定接收战力能量的英雄
TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE,该英雄的战力能量已达上限
TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE,确认购买
TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO,将战力能量赋予<HERO>
TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE,确认奖励
TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO,将战力能量赋予<HERO>
TID_NAVI_1,商店
TID_NAVI_2,新闻
TID_NAVI_3,对战
TID_NAVI_4,英雄
TID_NAVI_5,战队
TID_NAVI_6,玩家信息
TID_NAVI_7,好友
TID_LEADERBOARD_TITLE,排行榜
TID_LEADERBOARD_TAB_TOTAL,总奖杯数
TID_LEADERBOARD_TAB_HEROES,英雄
TID_LEADERBOARD_TAB_CLANS,战队
TID_LEADERBOARD_TAB_FRIENDS,好友
TID_LEADERBOARD_SUBTITLE_1,最强玩家
TID_LEADERBOARD_SUBTITLE_2,最强战队
TID_LEADERBOARD_SUBTITLE_0,最强<HERO>玩家
TID_BATTLE_MAIN_NEXT_REWARD,下一奖励：<VALUE>/<MAX>
TID_BATTLE_MAIN_NEXT_PLANET,新的地图：<TIME>
TID_BATTLE_MAIN_COLLECTED_COINS,已收集<VALUE>
TID_GATCHA_ERROR_NOT_ENOUGH_GOLD,收集100枚奖章即可获得一个乱斗宝箱！
TID_GATCHA_INFO,<c0000ff>乱斗宝箱</c>\n\n打开乱斗宝箱有机会获得英雄、战力能量、金币或双倍奖章加成。
TID_HERO_INFO_ABILITY_COLOR_1,12b400
TID_HERO_INFO_ABILITY_COLOR_2,df1800
TID_HERO_INFO_ABILITY_COLOR_3,005bd6
TID_HERO_INFO_ARMOR,生命值
TID_HERO_INFO_ABILITY,普通攻击：<NAME>
TID_HERO_INFO_ULTI,超级技能：<NAME>
TID_HERO_INFO_ARMOR_LABEL,生命值
TID_HERO_INFO_ABILITY_LABEL,普通攻击
TID_HERO_INFO_ULTI_LABEL,超级技能
TID_HERO_INFO_BACK,返回
TID_HERO_INFO_UPGRADE,升级
TID_HERO_INFO_ABILITY_LEVEL,等级 <LEVEL>/<MAXLEVEL>
TID_HERO_INFO_CRAFT_HERO,购买英雄
TID_HERO_INFO_RARITY,<c<COLOR>><NAME></c>
TID_HERO_INFO_ITEM_RARITY,<c<COLOR>><NAME></c>
TID_HERO_INFO_POWER_BAR_TOOL_TIP,从主题季奖励、荣誉之路和商店特惠中收集战力能量，解锁更高等级。
TID_HERO_INFO_STAR_POWER_CAN_DROP,星徽之力现在可从乱斗宝箱中开出
TID_HERO_INFO_STAR_POWER_BLOCKED,配置星徽之力，让<HERONAME>变得更强大！英雄战力等级达到<LEVEL>级后可购买星徽之力。
TID_HERO_INFO_ACCESSORIES_CAN_DROP,随身妙具现在可从乱斗宝箱中开出
TID_HERO_INFO_ACCESSORIES_BLOCKED,配置随身妙具，让<HERONAME>变得更强大！英雄战力等级达到<LEVEL>级后可购买随身妙具。
TID_HERO_INFO_STAR_POWER_LABEL,星徽之力：<NAME>
TID_HERO_INFO_ACCESSORIES_LABEL,随身妙具：<NAME>
TID_HERO_INFO_ABILITY_DESC,<c<COLOR>><CAPTION></c>\n<BODY>
TID_HERO_INFO_DYNAMIC_RARITY_INFO,流彩英雄的稀有度会随着乱斗主题季更替而逐渐降低：一开始是传奇，然后会降至神话，最后将降为史诗。\n\n当前主题季中<BRAWLER>的稀有度为<RARITY>。
TID_HERO_INFO_DYNAMIC_RARITY_INFO_TIER,流彩英雄的稀有度会随着乱斗主题季更替而逐渐降低：一开始是传奇，然后会降至神话，最后将降为史诗。\n\n您必须在第<SEASON>季中达到第<TIER>级奖励，才能使用流彩英雄券购买<BRAWLER>。
TID_HERO_INFO_DYNAMIC_RARITY_INFO_TEASER,流彩英雄的稀有度会随着乱斗主题季更替而逐渐降低：一开始是传奇，然后会降至神话，最后将降为史诗。\n\n<BRAWLER>将于主题季第<SEASON>季上线。
TID_HERO_INFO_BUY_ITEM,购买
TID_HERO_INFO_BUY_ITEM_FREE,免费
TID_HERO_INFO_BUY_MISSING1,还需要<MISSINGCOINS>金币
TID_HERO_INFO_BUY_MISSING2,立即获取缺少的金币？
TID_HERO_INFO_BUY_MISSING_GEMS1,还需要<MISSINGCOINS>金币
TID_HERO_INFO_BUY_MISSING_GEMS2,再获取<MISSINGGEMS>宝石以购买缺少的金币
TID_HERO_INFO_BUY_MISSING_GEMS_ONLY,还需要<MISSINGGEMS>宝石
TID_CONFIRM_PURCHASE_POPOVER,确认购买
TID_HERO_INFO_SEE_OFFERS,获取宝石
TID_HERO_INFO_UNLOCK_GADGETS,解锁随身妙具
TID_HERO_INFO_UNLOCK_STARPOWERS,解锁星徽之力
TID_CONFIRM_GADGET_DIRECT_PURCHASE_TITLE,确认购买
TID_CONFIRM_STAR_POWER_DIRECT_PURCHASE_TITLE,确认购买
TID_CONFIRM_GEAR_DIRECT_PURCHASE_TITLE,确认购买
TID_DIRECT_PURCHASE_GEM_PACKS_TITLE,获取更多宝石
TID_DIRECT_PURCHASE_GEM_PACKS_DESC,您还需要<cC5F724><REQUIREDGEMS>宝石</c>才能购买缺少的金币
TID_DIRECT_PURCHASE_GEM_PACKS_ALL_BUTTON,全部宝石礼包
TID_DIRECT_PURCHASE_GEM_PACKS_RECOMMENDED_TAG,推荐
TID_MATCHMAKE_FAILED_5,匹配失败：活动已结束
TID_MATCHMAKE_FAILED_7,匹配失败：有队友断开连接
TID_MATCHMAKE_FAILED_9,匹配失败：即将开始维护
TID_MATCHMAKE_FAILED_11,匹配失败：有队友离开了匹配
TID_MATCHMAKE_FAILED_12,匹配失败：您已击败最后的首领
TID_MATCHMAKE_FAILED_14,星徽竞技场必须使用已获得星徽之力的英雄
TID_MATCHMAKE_FAILED_15,您已用尽今天的星徽竞技场对战机会
TID_MATCHMAKE_FAILED_19,本赛季的星徽竞技场和挑战无法使用您目前选择的英雄。
TID_SUDDEN_DEATH_TIMER,<n1>
TID_OWN_TEAM_WINNING,蓝队获胜倒计时：
TID_ENEMY_TEAM_WINNING,红队获胜倒计时：
TID_OWN_TEAM,蓝队
TID_ENEMY_TEAM,红队
TID_COUNTDOWN,倒计时
TID_HERO_LIST_UNLOCKED,<COUNT>/<TOTAL>
TID_HERO_LIST_LABEL,英雄
TID_HERO_LIST_DO_GATCHA,购买乱斗宝箱
TID_HERO_TIME_UNTIL_RELEASE,<TIME>后推出
TID_HERO_LIST_COMING_UP,该英雄推出后即可查看详情
TID_SKIN_INFO_TIME_UNTIL_RELEASE,<TIME>后推出
TID_SKIN_INFO_,Supercell ID奖励皮肤
TID_SKIN_INFO_1,《荒野乱斗》上线奖励！\n\n2018及更早创建游戏账号的玩家可获得。
TID_SKIN_INFO_2,在设置界面绑定Supercell ID即可获得该皮肤！
TID_SKIN_INFO_3_TEASER,即将推出
TID_SKIN_INFO_3_AVAILABLE,\n限时购买
TID_SKIN_INFO_3_NOT_AVAILABLE,\n目前无法购买
TID_SKIN_INFO_3_HERO_NEEDED,\n购买该皮肤需先解锁英雄
TID_SKIN_INFO_CAMPAIGN_1_AVAILABLE,使用圣诞节皮肤，共庆乱斗圣诞节！
TID_SKIN_INFO_CAMPAIGN_1_NOT_AVAILABLE,乱斗圣诞节皮肤
TID_SKIN_INFO_CAMPAIGN_BRAWLIDAYS_2018,2018乱斗圣诞节皮肤
TID_SKIN_INFO_CAMPAIGN_3_AVAILABLE,使用万圣节皮肤，共庆乱斗万圣节！
TID_SKIN_INFO_CAMPAIGN_3_NOT_AVAILABLE,乱斗万圣节皮肤
TID_SKIN_INFO_LEGENDARY,星光皮肤
TID_SKIN_INFO_CLUB_LEAGUE,战队皮肤
TID_LEGENDARY_TROPHIES,星光点数
TID_SKIN_REWARD_TITLE_1,皮肤奖励
TID_SKIN_REWARD_INFO_1,您获得了新皮肤，感谢您在2018年对《荒野乱斗》的支持！
TID_SKIN_REWARD_TITLE_2,皮肤奖励
TID_SKIN_REWARD_INFO_2,账号已成功绑定Supercell ID，已为您解锁新皮肤作为奖励
TID_SKIN_REWARD_OK,领取
TID_HERO_REWARD_TITLE_1,玩家支持团队信息
TID_HERO_REWARD_INFO_1,《荒野乱斗》玩家支持团队给您补偿了新英雄。
TID_SKIN_REWARD_TITLE_0,玩家支持团队信息
TID_SKIN_REWARD_INFO_0,《荒野乱斗》玩家支持团队给您补偿了新皮肤。
TID_SKIN_REWARD_TITLE_3,玩家支持团队信息
TID_SKIN_REWARD_INFO_3,《荒野乱斗》玩家支持团队给您补偿了新皮肤。
TID_REWARD_TITLE,玩家支持团队信息
TID_REWARD_INFO,记得领取《荒野乱斗》玩家支持团队给您补偿的物品哦！
TID_REWARD_INFO_RESOURCE_FIRSTWINS,已领取<AMOUNT>枚胜利奖章
TID_REWARD_INFO_RESOURCE_GOLD,已领取<AMOUNT>枚奖章
TID_REWARD_INFO_RESOURCE_LEGENDARYTROPHIES,已领取<AMOUNT>星光点数
TID_REWARD_OK,领取
TID_HERO_REWARD_OK,领取
TID_RANK_POPUP_TITLE,荣誉之路
TID_RANK_POPUP_NEXT_GOAL,下一目标
TID_RANK_POPUP_COLLECT,收集
TID_RANK_POPUP_SEASON_END_REWARD,荣誉联赛奖励
TID_RANK_POPUP_SEASON_END_REWARD_OWN,<cffff00>您的荣誉联赛奖励</c>
TID_RANK_POPUP_TOTAL_INFO,赢取奖杯，解锁奖励，勇攀更高联赛段位！\n您的总奖杯数是每个英雄的奖杯数之和。
TID_RANK_POPUP_SEASON_END_TITLE,离荣誉联赛结束还有
TID_RANK_POPUP_SEASON_END_INFO,荣誉联赛结束时，所有奖杯数超过<DECAYSTART>的英雄都将被扣除一部分奖杯，同时获得星光点数，可在商店中使用。
TID_RANK_POPUP_HILITE_CAPTION_3,解锁：<HERO>
TID_RANK_POPUP_HILITE_CAPTION_4,解锁：<SKIN>
