"TID","EN"
"TID_SHAMAN_ULTI_DESC","Nita summons the spirit of Big Baby Bear to hunt down her enemies."
"TID_UNDERTAKER","MORTIS"
"TID_UNDERTAKER_DESC","Mortis had grand designs built around being a mortician and a vampire, but the fact that nobody is dying at Starr Park has put a huge damper on his plans."
"TID_UNDERTAKER_WEAPON","SHOVEL SWING"
"TID_UNDERTAKER_WEAPON_DESC","Mortis dashes forward with a sharp swing of his shovel, creating business opportunities for himself. When he has all three dashes ready, he'll gain a longer dash after a short delay."
"TID_UNDERTAKER_ULTI","LIFE BLOOD"
"TID_UNDERTAKER_ULTI_DESC","Mortis calls forth a swarm of vampire bats that drain the health of enemy Brawlers while restoring his. Creepy!"
"TID_CROW","CROW"
"TID_CROW_DESC","Crow trusts no one and keeps to himself. The most anyone knows about him is that he's often found at the diner, hanging out with Bull and Bibi."
"TID_CROW_WEAPON","SWITCHBLADE"
"TID_CROW_WEAPON_DESC","Crow throws a triple threat of daggers. Enemies hit by the poisoned blades will take damage over time and have all healing effects reduced for the duration."
"TID_CROW_ULTI","SWOOP"
"TID_CROW_ULTI_DESC","Crow takes to the skies, throwing a ring of poisoned daggers around him both on take-off and landing."
"TID_DEAD_MARIACHI","POCO"
"TID_DEAD_MARIACHI_DESC","Poco believes music can change people's lives. He's so enthusiastic about it that he never stops playing, even after people ask him to!"
"TID_DEAD_MARIACHI_WEAPON","POWER CHORD"
"TID_DEAD_MARIACHI_WEAPON_DESC","Poco strums his guitarrón, sending forward bone-jarring sound waves. Enemies hit by the waves take damage."
"TID_DEAD_MARIACHI_ULTI","ENCORE"
"TID_DEAD_MARIACHI_ULTI_DESC","Poco heals himself and all friends he can reach with his uplifting melody. Does not affect enemies."
"TID_BOW_DUDE","BO"
"TID_BOW_DUDE_DESC","Bo has survived in the Rumble Jungle for a long time. It's all the more impressive considering he's been using toys he got on sale from the Gift Shop."
"TID_BOW_DUDE_WEAPON","EAGLE-EYED"
"TID_BOW_DUDE_WEAPON_DESC","Bo releases a trio of exploding arrows, tearing up enemies like an eagle's talons."
"TID_BOW_DUDE_ULTI","CATCH A FOX"
"TID_BOW_DUDE_ULTI_DESC","Bo hides explosive traps in the ground. When triggered by an enemy, the traps explode after a short delay, knocking back and damaging enemies."
"TID_BOW_DUDE_OVERCHARGE","CATCH A BEAR"
"TID_BOW_DUDE_OVERCHARGE_DESC","Bo's Super deploys 5 mines instead of 3. These do not override any mines already placed by his Super, so it is possible to have more than 7 mines on the map!"
"TID_SNIPER","PIPER"
"TID_SNIPER_DESC","Piper wants nothing more than to be the local village baker who hands out pies, cookies and other sweet treats! Just don't ask about her past."
"TID_SNIPER_WEAPON","GUNBRELLA"
"TID_SNIPER_WEAPON_DESC","Piper fires a sniper shot from the tip of her parasol. The shot gains more oompf the farther it flies!"
"TID_SNIPER_ULTI","POPPIN'"
"TID_SNIPER_ULTI_DESC","Piper hops away to avoid pushy suitors. She leaves them a lady's favor though: live grenades from her garter!"
"TID_MINIGUN_DUDE","PAM"
"TID_MINIGUN_DUDE_DESC","Pam handles an enormous workload at the junkyard and always gets it done! It's just a shame it keeps her away from her daughter, Jessie..."
"TID_MINIGUN_DUDE_WEAPON","SCRAPSTORM"
"TID_MINIGUN_DUDE_WEAPON_DESC","Pam sprays a large area with bursts of scrap metal. Safety goggles advised!"
"TID_MINIGUN_DUDE_ULTI","MAMA'S KISS"
"TID_MINIGUN_DUDE_ULTI_DESC","Pam's healing turret will fix up her and teammates who stay in its area of effect."
"TID_MINIGUN_DUDE_OVERCHARGE","Pam overcharge (wip)"
"TID_MINIGUN_DUDE_OVERCHARGE_DESC","Pam overcharge description (wip)"
"TID_BONE_THROWER","Bone Thrower"
"TID_BONE_THROWER_DESC","There's nothing mini about this gunner! Handy with his massive machine gun, the Minigunner can mow down almost any number of bad guys. (Movement speed slow, immune to pushback)"
"TID_BONE_THROWER_WEAPON","MINIGUN"
"TID_BONE_THROWER_WEAPON_DESC","The Minigunner makes wielding this massive machine gun easy. He can even walk while firing it full auto!"
"TID_BONE_THROWER_ULTI","BANDAGE DISPENSER"
"TID_BONE_THROWER_ULTI_DESC","Sometimes you get scratches and flesh wounds in a high-intensity firefight. The Bandage Dispenser helps keep your whole team in fighting shape!"
"TID_BLACK_HOLE","TARA"
"TID_BLACK_HOLE_DESC","Tara has seen in the cards that great difficulties lie ahead! But don't despair... she has a terrific selection of magical trinkets for sale to help with that."
"TID_BLACK_HOLE_WEAPON","TRIPLE TAROT"
"TID_BLACK_HOLE_WEAPON_DESC","Tara flicks her wrist, snapping off three tarot cards that pierce through enemies. Quite a trick!"
"TID_BLACK_HOLE_ULTI","GRAVITY"
"TID_BLACK_HOLE_ULTI_DESC","Tara conjures up a mind-boggling gravity well! Enemies in the area of effect get pulled in, crashing together painfully hard."
"TID_TURRET_DAMAGE","Turret Damage"
"TID_TURRET_HEALTH","Turret Health"
"TID_STAT_DAMAGE_PER_SECOND","Damage per second"
"TID_STAT_DAMAGE_PER_SECOND_EACH","Damage per second"
"TID_STAT_DAMAGE_PER_STRIKE","Damage per punch"
"TID_ROBOT","DEPUTY IRONS"
"TID_ROBOT_DESC","Built to serve. Deputized to destroy."
"TID_ROBOT_WEAPON","ROCKET SNIPE"
"TID_ROBOT_WEAPON_DESC","Deputy Irons shoots an explosive rocket at extreme ranges with mechanical precision."
"TID_ROBOT_ULTI","CROWD CONTROL"
"TID_ROBOT_ULTI_DESC","When extreme measures are called for, Deputy Irons can rain down a barrage of rockets on the unruly crowd."
"TID_ARMOR_STAT","Health"
"TID_HEALTH","Health"
"TID_STAT_GRENADE_DAMAGE","Damage per grenade"
"TID_STAT_MISSILE_DAMAGE","Damage per rocket"
"TID_STAT_HEALTH","Hit points"
"TID_STAT_SPEED","Speed"
"TID_STAT_DAMAGE","Damage"
"TID_STAT_DAMAGE_SPECIAL_TARGETS","Damage to special targets"
"TID_STAT_DAMAGE_PER_SHOT","Damage per bullet"
"TID_STAT_DAMAGE_PER_SHELL","Damage per shell"
"TID_STAT_HAMMER_DAMAGE","Damage every 0.2 sec"
"TID_STAT_DAMAGE_OR_HEAL","Damage / Heal"
"TID_HERO_INFO_MAX_BOUNCES","Max bounces"
"TID_HERO_INFO_HEAL_REDUCTION","Healing reduction"
"TID_BATTLE","PLAY"
"TID_QUIT","Exit"
"TID_MATCHMAKING_QUIT","Exit"
"TID_MATCHMAKING_HEADING","Searching for players"
"TID_MATCHMAKING_TIME_LABEL","Battle starts in:"
"TID_MATCHMAKING_PLAYERS","Players found <x>/<y>"
"TID_BUTTON_CANCEL","Cancel"
"TID_BUTTON_OK","OK"
"TID_ENTER_NAME_TITLE","Welcome to Brawl Stars!"
"TID_ENTER_NAME_BODY","What's your nickname? Please don't use your real name!"
"TID_TIME_DAYS","d"
"TID_TIME_HOURS","h"
"TID_TIME_MINS","m"
"TID_TIME_SECS","s"
"TID_TIME_MONTHS","M"
"TID_MATCHMAKING_TIME","Time to start <TIME>"
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","Connected"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","Connect"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Login"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Play without"
"TID_CANNOT_SWITCH_TO_ACCOUNT_WITHOUT_SUPERCELL_ID","Do you want to load another progress for player <NAME> with <TROPHIES> Trophies? Load it by logging in with your Supercell ID."
"TID_ERROR_POP_UP_OUT_OF_SYNC_TITLE","Error!"
"TID_ERROR_POP_UP_OUT_OF_SYNC","Client and server are out of sync!"
"TID_ERROR_POP_UP_OUT_OF_SYNC_BUTTON","Reload game"
"TID_ERROR_POP_UP_CONNECTION_FAILED_TITLE","Connection error"
"TID_ERROR_POP_UP_CONNECTION_FAILED","Unable to connect with the server. Check your internet connection and try again."
"TID_ERROR_POP_UP_CONNECTION_FAILED_BUTTON","Try again"
"TID_ERROR_POP_UP_LOGIN_FAILED_TITLE","Login failed"
"TID_ERROR_POP_UP_LOGIN_FAILED","Please try again later."
"TID_ERROR_POP_UP_LOGIN_FAILED_BUTTON","Try again"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_TITLE","Anyone there?"
"TID_ERROR_POP_UP_AUTO_DISCONNECTED","Click the button below to reload the game."
"TID_ERROR_POP_UP_AUTO_DISCONNECTED_BUTTON","Reload game"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_TITLE","Update is available!"
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION","Good news! A new version of Brawl Stars is available."
"TID_ERROR_POP_UP_WRONG_CLIENT_VERSION_BUTTON","Update"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_TITLE","Maintenance break"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE","Sorry, the servers are under maintenance. Please try again later."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_BUTTON","Try again"
"TID_ERROR_POP_UP_BANNED_TITLE","Account information!"
"TID_ERROR_POP_UP_BANNED","You have been temporarily suspended"
"TID_ERROR_POP_UP_BANNED_BUTTON","Okay"
"TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS","Contact Support"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","More Info"
"TID_INFO_POP_UP_IAP_NOTE_TITLE","Important Notice"
"TID_INFO_POP_UP_IAP_NOTE","Brawl Stars is free to play, but you can speed up progress with in-app purchases (you can disable this in your device settings). Tap Okay to accept our Terms and Privacy Policy."
"TID_INFO_POP_UP_IAP_NOTE_BUTTON","Okay"
"TID_SERVER_ERROR_TITLE","Server error <number>"
"TID_SERVER_ERROR","You were disconnected during combat."
"TID_SERVER_ERROR_BUTTON","Okay"
"TID_ERROR_POP_UP_CONNECTION_LOST_TITLE","Connection lost"
"TID_ERROR_POP_UP_CONNECTION_LOST","Please try logging in again!"
"TID_ERROR_POP_UP_CONNECTION_LOST_BUTTON","Retry login"
"TID_TROPHIES","Trophies"
"TID_PRACTICE","PRACTICE"
"TID_READY","Ready"
"TID_BATTLE_END_TITLE_VICTORY","VICTORY!"
"TID_BATTLE_END_TITLE_DEFEAT","DEFEAT"
"TID_BATTLE_END_TITLE_DRAW","Draw"
"TID_BATTLE_END_DEATHMATCH_VICTORY","You are #1!"
"TID_BATTLE_END_DEATHMATCH_DEFEAT","Rank: <RANK>"
"TID_BATTLE_END_TVST_DRAW_DESC","Battle ended in a draw because both teams collected the same amount of gems!"
"TID_BATTLE_END_TITLE_RAID_BOSS_VICTORY","CHALLENGE: <LEVEL> CLEARED!"
"TID_BATTLE_END_TITLE_RAID_BOSS_DEFEAT","DEFEAT"
"TID_BATTLE_END_RETURN_HOME","EXIT"
"TID_BATTLE_END_NEXT","Next"
"TID_BATTLE_END_TAP","tap to proceed"
"TID_BATTLE_END_NO_PRACTISE_TROPHIES","NO TROPHIES FROM PRACTICE"
"TID_BATTLE_END_PLAY_AGAIN","PLAY AGAIN"
"TID_BATTLE_END_PLAY_AGAIN_CANCEL","CANCEL"
"TID_BATTLE_END_PLAY_AGAIN_READY_PLAYERS","<WAITING>/<TOTAL>"
"TID_BATTLE_END_PLAY_AGAIN_PLAYERS","<caaaaaa><TOTAL></c>"
"TID_BATTLE_END_PLAY_AGAIN_TIMER","<TIME>"
"TID_BATTLE_END_NEW_MEMBER_TO_GAMEROOM","<NAME> joined your team"
"TID_BATTLE_END_OVERWHELMING_VICTORY","EPIC WIN"
"TID_BATTLE_END_OVERWHELMING_VICTORY_LONG","EPIC WIN"
"TID_RESPAWNING","Back in:\n<n1>"
"TID_TEAMS_POPUP_TITLE","TEAMS"
"TID_TEAMS_POPUP_SUBTITLE_IN_CLAN","Club & Friend Teams"
"TID_TEAMS_POPUP_SUBTITLE_NOT_IN_CLAN","JOIN A CLUB TO SEE ACTIVE BATTLES HERE"
"TID_TEAMS_POPUP_SEARCH","JOIN WITH CODE"
"TID_TEAMS_POPUP_CREATE","CREATE TEAM"
"TID_TEAM_SEARCH_POPUP_TITLE","JOIN TEAM WITH CODE"
"TID_TEAM_SEARCH_POPUP_SEARCH","JOIN"
"TID_TEAM_JOIN_ROOM_CODE","Input team code here..."
"TID_TEAM_CHANGE_MAP","CHANGE"
"TID_TEAM_TYPE_INFO_0","Ranked"
"TID_TEAM_TYPE_INFO_1","Friendly"
"TID_TEAM_TYPE_INFO_2","Special"
"TID_TEAM_MEMBER_LEFT_0","You left the team."
"TID_TEAM_MEMBER_LEFT_1","You were kicked from the team."
"TID_TEAM_MEMBER_LEFT_2","Team disbanded because the event expired."
"TID_TEAM_MEMBER_LEFT_3","Team disbanded because team creator left."
"TID_TEAM_MEMBER_LEFT_4","Tournament game cancelled"
"TID_TEAM_MEMBER_LEFT_5","Tournament game expired"
"TID_TEAM_MEMBER_LEFT_6","Tournament game finished"
"TID_TEAM_GAME_STARTING","Battle starting"
"TID_TEAM_CODE_COPIED","Code copied to the clipboard"
"TID_TEAM_MEMBER_INVITE_STATUS_1","<c00ff00>INVITE PENDING</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_2","<ccc0000>DECLINED</c>"
"TID_TEAM_MEMBER_INVITE_STATUS_3","<c0000cc>TARGET OFFLINE</c>"
"TID_TEAM_MEMBER_CANCEL_INVITE_INFO","tap to cancel"
"TID_TEAM_ERROR_1","Team server error"
"TID_TEAM_ERROR_2","Cannot join, Team is full."
"TID_TEAM_ERROR_3","Cannot join. Team has already disbanded."
"TID_TEAM_ERROR_5","Invalid team code. Please check that the code is correct."
"TID_TEAM_ERROR_6","Cannot find a team with the given code."
"TID_TEAM_ERROR_7","Cannot join team after getting kicked out."
"TID_TEAM_ERROR_8","Check side settings. No side can have more than 3 players."
"TID_TEAM_ERROR_10","Cannot create team. You are already in a team."
"TID_TEAM_ERROR_11","Cannot create team. Event has expired."
"TID_TEAM_ERROR_12","Cannot join expired team."
"TID_TEAM_ERROR_14","Cannot create team. This event does not support team play."
"TID_TEAM_ERROR_15","Cannot join team. This team is not in your region."
"TID_TEAM_ERROR_17","Cannot start game. Duplicate Brawlers are not allowed."
"TID_TEAM_ERROR_18","Cannot start game. Game is going down for maintenance."
"TID_TEAM_ERROR_19","Cannot kick team creator while they are online."
"TID_TEAM_ERROR_20","Cannot change map. Too many players for this map"
"TID_TEAM_ERROR_21","Cannot start game. Not enough tickets"
"TID_TEAM_ERROR_22","Cannot change map. Too many players"
"TID_TEAM_ERROR_24","Invite failed. No friend found"
"TID_TEAM_ERROR_25","Invite failed. Team is full"
"TID_TEAM_ERROR_26","Invite rejected"
"TID_TEAM_ERROR_27","Invite failed. Player is not currently accepting team invites"
"TID_TEAM_ERROR_28","Invite failed. Player went offline"
"TID_TEAM_ERROR_29","Invite failed. Player is already in a team"
"TID_TEAM_ERROR_30","Cannot start game because of a pending invitation"
"TID_TEAM_ERROR_31","Cannot change event while there's a pending invitation"
"TID_TEAM_ERROR_32","Team has too many members for this game mode"
"TID_TEAM_ERROR_33","This game mode does not support team play"
"TID_TEAM_ERROR_34","You have already defeated the last Boss"
"TID_TEAM_ERROR_40","Team join request is already pending"
"TID_TEAM_ERROR_41","Team join request was rejected"
"TID_TEAM_ERROR_42","Team join request failed. Cannot find the team"
"TID_TEAM_ERROR_43","Team join request recipient is no longer in a team"
"TID_TEAM_ERROR_44","Team join request recipient went offline"
"TID_TEAM_ERROR_45","Team join request failed. Team full"
"TID_TEAM_ERROR_46","Team join request recipient has muted you"
"TID_TEAM_ERROR_47","Team join request failed. Only friendly room owner can accept join requests"
"TID_TEAM_ERROR_49","Cannot join. This Event does not support team play."
"TID_TEAM_ERROR_60","Cannot suggest event. Too many players"
"TID_TEAM_ERROR_61","Cannot suggest event change while there's a pending invitation"
"TID_TEAM_ERROR_62","Cannot suggest event. Event is not available to all Team members"
"TID_TEAM_ERROR_102","Cannot create team. You have a pending join request."
"TID_TEAM_ERROR_120","Cannot start game. You can only play the map of your current Challenge level"
"TID_TEAM_ERROR_121","Cannot start game. No more attempts left."
"TID_TEAM_ERROR_122","This Brawler is banned from the match"
"TID_TEAM_ERROR_123","Cannot start battle. The selected Brawler is excluded from POWER PLAY and Challenges this season."
"TID_TEAM_ERROR_124","Cannot start game. The selected map is not greenlit for playing with friends."
"TID_TEAM_ERROR_125","This event does not support team play"
"TID_SELECT_LOCATION_TITLE","CHOOSE MAP"
"TID_SELECT_LOCATION_LOCATIONS","FRIENDLY"
"TID_SELECT_LOCATION_EVENTS","RANKED"
"TID_TEAM_SEARCH_INVALID_CODE","Invalid team code. Please check that the code is correct."
"TID_TEAM_LEAVE","LEAVE"
"TID_TEAM_JOIN","JOIN TEAM"
"TID_TEAM_READY_BUTTON_LABEL","I'M READY"
"TID_TEAM_CANCEL_READY","Cancel"
"TID_TEAM_QUIT","EXIT"
"TID_TEAM_TEAMCODE","Team code"
"TID_TEAM_TEAMCODE_DESC","Your friends can access the team using this code"
"TID_TEAM_WAITING_FOR_PLAYER","Invite with team code"
"TID_TEAM_NO_MEMBER","BOT"
"TID_TEAM_NO_MEMBER_INVITE","INVITE"
"TID_TEAMCREATE_EVENT","Map"
"TID_TEAM_KICK","Kick"
"TID_TEAM_PROFILE","Profile"
"TID_TEAM_SWAP","Swap Side"
"TID_TEAM_SWAP_HERE","Swap Here"
"TID_TEAM_CREATOR_ONLY_FEATURE","Available for team creator only"
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","Only team creator can change events"
"TID_TEAM_PROFILE_BLOCKED","Not viewable while Ready"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","Not available while Ready"
"TID_TEAM_PRACTISE_BUTTON_LABEL","PRACTICE"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","with bots"
"TID_TEAM_LOOT_UNLOCKS","REWARDS"
"TID_BONUS_REWARD","Bonus Reward for 3 victories:"
"TID_BONUS_REWARD_COLLECTED","Bonus Reward claimed"
"TID_INFO_SERVER_ERROR_TITLE","Server error"
"TID_INFO_SERVER_ERROR_BUTTON","Reload game"
"TID_RARITY_NAME_0","Trophy Road"
"TID_RARITY_NAME_1","Rare"
"TID_RARITY_NAME_2","Super Rare"
"TID_RARITY_NAME_3","Epic"
"TID_RARITY_NAME_4","Mythic"
"TID_RARITY_NAME_5","Legendary"
"TID_RARITY_NAME_6","Ultra Legendary"
"TID_RARITY_COLOR_0","B9EAFF"
"TID_RARITY_COLOR_1","68FD58"
"TID_RARITY_COLOR_2","5AB3FF"
"TID_RARITY_COLOR_3","D850FF"
"TID_RARITY_COLOR_4","FE5E72"
"TID_RARITY_COLOR_5","FFF11E"
"TID_RARITY_COLOR_6","e1fb2a"
"TID_HERO_SCREEN_DIM_COLOR","164382"
"TID_RANK_UP_POPUP_TITLE","TIER UP!"
"TID_RANK_UP_POPUP_REWARD_BONUS","TIER UP BONUS"
"TID_RANK_UP_POPUP_RANK","TIER <RANK>"
"TID_NAME_FAILED_TOO_SHORT","Name too short!"
"TID_NAME_FAILED_PROFANITIES","Name not accepted!"
"TID_NAME_FAILED","Name not accepted!"
"TID_EVENT_STARTED","New <GAMEMODE> map open! New rewards available!"
"TID_SELECT_HERO_INFO_1","<cFF8000>Players vs Players</c>"
"TID_SELECT_HERO_INFO_2","<c2288ff>Players vs Bots</c>"
"TID_SELECT_HERO_INFO_3","<c40E0D0>Play solo with Bots</c>"
"TID_SELECT_HERO_INFO_1_6","<cFF8000>Players vs Players</c>"
"TID_SELECT_HERO_INFO_3_6","<c40E0D0>Play solo with Bots</c>"
"TID_SELECT_HERO_INFO_FRIENDLY","<c40E0D0>All Brawlers Are Fully Upgraded In Friendly Battles</c>"
"TID_SELECT_HERO_INFO_RANK_REWARD","To Receive The Power Points"
"TID_SELECT_HERO_POW_INFO_TITLE","POWER POINTS REWARD"
"TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE","POWER POINTS PURCHASE"
"TID_SELECT_HERO_POW_INFO_BODY","CHOOSE A BRAWLER TO\nRECEIVE THE POWER POINTS"
"TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE","This Brawler is already maxed out on Power Points"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE","CONFIRM PURCHASE"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO","Power will go to <HERO>"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE","CONFIRM REWARD"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO","Power will go to <HERO>"
"TID_NAVI_1","Shop"
"TID_NAVI_2","News"
"TID_NAVI_3","Battle"
"TID_NAVI_4","Brawlers"
"TID_NAVI_5","Club"
"TID_NAVI_6","Profile"
"TID_NAVI_7","Friends"
"TID_LEADERBOARD_TITLE","LEADERBOARDS"
"TID_LEADERBOARD_TAB_TOTAL","TOTAL\nTROPHIES"
"TID_LEADERBOARD_TAB_HEROES","BRAWLERS"
"TID_LEADERBOARD_TAB_CLANS","CLUBS"
"TID_LEADERBOARD_TAB_FRIENDS","FRIENDS"
"TID_LEADERBOARD_SUBTITLE_1","BEST PLAYERS"
"TID_LEADERBOARD_SUBTITLE_2","BEST CLUBS"
"TID_LEADERBOARD_SUBTITLE_0","BEST <HERO> PLAYERS"
"TID_BATTLE_MAIN_NEXT_REWARD","Next reward: <VALUE>/<MAX>"
"TID_BATTLE_MAIN_NEXT_PLANET","New map in: <TIME>"
"TID_BATTLE_MAIN_COLLECTED_COINS","<VALUE> collected"
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD","Collect 100 Tokens to get a Brawl Box!"
"TID_GATCHA_INFO","<c0000ff>Brawl Boxes</c>\n\nOpen Brawl Boxes to find Brawlers, Power Points, Coins or Token Doublers."
"TID_HERO_INFO_ABILITY_COLOR_1","12b400"
"TID_HERO_INFO_ABILITY_COLOR_2","df1800"
"TID_HERO_INFO_ABILITY_COLOR_3","005bd6"
"TID_HERO_INFO_ARMOR","HEALTH"
"TID_HERO_INFO_ABILITY","ATTACK: <NAME>"
"TID_HERO_INFO_ULTI","SUPER: <NAME>"
"TID_HERO_INFO_ARMOR_LABEL","HEALTH"
"TID_HERO_INFO_ABILITY_LABEL","ATTACK"
"TID_HERO_INFO_ULTI_LABEL","SUPER"
"TID_HERO_INFO_BACK","BACK"
"TID_HERO_INFO_UPGRADE","UPGRADE"
"TID_HERO_INFO_ABILITY_LEVEL","LVL <LEVEL>/<MAXLEVEL>"
"TID_HERO_INFO_CRAFT_HERO","Buy Brawler"
"TID_HERO_INFO_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_ITEM_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_POWER_BAR_TOOL_TIP","Collect Power Points from Brawl Pass, Trophy Road and Shop offers to unlock the next upgrade"
"TID_HERO_INFO_STAR_POWER_CAN_DROP","Star Power can now be found in Brawl Boxes"
"TID_HERO_INFO_STAR_POWER_BLOCKED","Available to buy after reaching <cE05CFF>POWER LEVEL <LEVEL></c>"
"TID_HERO_INFO_ACCESSORIES_CAN_DROP","Gadget can now be found in Brawl Boxes"
"TID_HERO_INFO_ACCESSORIES_BLOCKED","Available to buy after reaching <cE05CFF>POWER LEVEL <LEVEL></c>"
"TID_HERO_INFO_OVERCHARGE_BLOCKED","Available to purchase after reaching <cE05CFF>POWER LEVEL <LEVEL></c>"
"TID_HERO_INFO_STAR_POWER_LABEL","STAR POWER: <NAME>"
"TID_HERO_INFO_ACCESSORIES_LABEL","GADGET: <NAME>"
"TID_HERO_INFO_ABILITY_DESC","<c<COLOR>><CAPTION></c>\n<BODY>"
"TID_HERO_INFO_DYNAMIC_RARITY_INFO","The rarity of a CHROMATIC Brawler decreases with each Brawl Pass Season. It starts at LEGENDARY, then decreases to MYTHIC and finally becomes EPIC.\n\nThis Season the rarity of <BRAWLER> is <RARITY>."
"TID_HERO_INFO_DYNAMIC_RARITY_INFO_TIER","The rarity of a CHROMATIC Brawler decreases with each Brawl Pass Season. It starts at LEGENDARY, then decreases to MYTHIC and finally becomes EPIC.\n\nYou must reach Tier <TIER> of Season <SEASON> to make <BRAWLER> available for purchase with Chroma Credits."
"TID_HERO_INFO_DYNAMIC_RARITY_INFO_TEASER","The rarity of a CHROMATIC Brawler decreases with each Brawl Pass Season. It starts at LEGENDARY, then decreases to MYTHIC and finally becomes EPIC.\n\n<BRAWLER> arrives in Season <SEASON>."
"TID_HERO_INFO_BUY_ITEM","BUY"
"TID_HERO_INFO_BUY_ITEM_FREE","FREE"
"TID_HERO_INFO_BUY_MISSING1","YOU NEED <MISSINGCOINS> MORE COINS"
"TID_HERO_INFO_BUY_MISSING2","Get missing Coins now?"
"TID_HERO_INFO_BUY_MISSING_GEMS_ONLY","<MISSINGGEMS> MORE GEMS NEEDED"
"TID_CONFIRM_PURCHASE_POPOVER","CONFIRM PURCHASE"
"TID_HERO_INFO_SEE_OFFERS","GET GEMS"
"TID_HERO_INFO_UNLOCK_GADGETS","UNLOCK GADGETS"
"TID_HERO_INFO_UNLOCK_STARPOWERS","UNLOCK STAR POWERS"
"TID_CONFIRM_GADGET_DIRECT_PURCHASE_TITLE","CONFIRM PURCHASE"
"TID_CONFIRM_STAR_POWER_DIRECT_PURCHASE_TITLE","CONFIRM PURCHASE"
"TID_CONFIRM_GEAR_DIRECT_PURCHASE_TITLE","CONFIRM PURCHASE"
"TID_DIRECT_PURCHASE_GEM_PACKS_TITLE","GET MORE GEMS"
"TID_DIRECT_PURCHASE_GEM_PACKS_DESC","Get <cC5F724><REQUIREDGEMS> more Gems</c> to buy missing Coins"
"TID_DIRECT_PURCHASE_GEM_PACKS_ALL_BUTTON","ALL GEM PACKS"
"TID_DIRECT_PURCHASE_GEM_PACKS_RECOMMENDED_TAG","RECOMMENDED"
"TID_MATCHMAKE_FAILED_5","Matchmaking failed: event has expired"
"TID_MATCHMAKE_FAILED_7","Matchmaking failed: team member was disconnected"
"TID_MATCHMAKE_FAILED_9","Matchmaking failed: maintenance is starting"
"TID_MATCHMAKE_FAILED_11","Matchmaking failed: team member left matchmaking"
"TID_MATCHMAKE_FAILED_12","Matchmaking failed: you have already defeated the last boss"
"TID_MATCHMAKE_FAILED_14","POWER PLAY can be played only with Brawlers that have a Star Power"
"TID_MATCHMAKE_FAILED_15","You have run out of POWER PLAY games today"
"TID_MATCHMAKE_FAILED_19","The selected Brawler is excluded from POWER PLAY and in Challenges this season"
"TID_SUDDEN_DEATH_TIMER","<n1>"
